,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
92,"Holly & Benji (feat. Capo Plaza & Shiva)",AVA,51446,https://open.spotify.com/track/4tchNSV4eZQ9vG4GNA4iJa
93,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)","Charlie Charles",51342,https://open.spotify.com/track/45zJRuzK9e6AO527NOW7Fy
94,"Twerk (con Boro Boro)",MamboLosco,50433,https://open.spotify.com/track/4jiCUUfjuJoG03gnw3jj1r
95,Rossetto,Random,50260,https://open.spotify.com/track/4nWtDExgGzlOQwxmp5JjUT
96,m8nstar,"tha Supreme",50202,https://open.spotify.com/track/3vPXCd0uNm66sbDEDG5Vwd
97,"Per Un Milione",Boomdabash,49915,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w
98,"Margarita (con Marracash)",Elodie,49722,https://open.spotify.com/track/0nuoIoKRckjudWUPWezzz6
99,90MIN,Salmo,49635,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6
100,"Baila Conmigo (feat. Kelly Ruiz)",Dayvi,48948,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
101,Arrogante,Irama,48685,https://open.spotify.com/track/14lgKkkbNsJl9fItqnEfpV
102,ENFASI,Sierra,48529,https://open.spotify.com/track/77VwA6u9JEb4WG5lWSkvU6
103,"I Tuoi Particolari",Ultimo,48417,https://open.spotify.com/track/0psAGFzUF64N2Ae4gMExzu
104,"sw1n6o - feat. Salmo","tha Supreme",48150,https://open.spotify.com/track/0I26eEAwEoii0wHuFqwhYO
105,Memories,"Maroon 5",48118,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
106,"Milano Ovest - feat. Marracash",Shiva,48114,https://open.spotify.com/track/3cE4UNH9qcytquPyAhsm77
107,Circles,"Post Malone",47948,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
108,"C'est La Vie",TY1,46864,https://open.spotify.com/track/5l93giGtSBNAJUVj8hPygt
109,Cenere,Nashley,46628,https://open.spotify.com/track/45xyKCey4BM3fMeFEsF1Hp
110,"occh1 purpl3 - feat. Marracash","tha Supreme",46233,https://open.spotify.com/track/7gRPkCEa3YMaxET5ZYT7Ni
111,"LA PROVA DEL CUOCO","FSK SATELLITE",46125,https://open.spotify.com/track/6VPcfYrO6oSYbEg6HTncDo
112,"La hit dell'estate",Shade,46017,https://open.spotify.com/track/443cnFF139Ql85enXOTWEu
113,Boss,Paky,45971,https://open.spotify.com/track/4ijux7JMNY2IpBtTsuYrK4
114,"On Gang","Thelonious B.",45758,https://open.spotify.com/track/4NR1cjgeRzp0KSTwqiJfWj
115,"Rondini Al Guinzaglio",Ultimo,45540,https://open.spotify.com/track/1jhHPnmgZepKU8qX4VhRZ0
116,"La Difícil","Bad Bunny",45525,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
117,"Alone, Pt. II","Alan Walker",45303,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
118,"Ostia Lido",J-AX,45149,https://open.spotify.com/track/4WJ1fu0RntmhYGkP9IWTVL
119,Señorita,"Shawn Mendes",44920,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
120,"No Time To Die","Billie Eilish",44854,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
121,"Mambo Salentino",Boomdabash,44816,https://open.spotify.com/track/7piIo15vVy3ULGXSpFs5xc
122,"everything i wanted","Billie Eilish",44728,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
123,"Stupid Love","Lady Gaga",44656,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
124,FIORI,Giaime,44612,https://open.spotify.com/track/500c6DLy4ag8gFAnkuzTxP
125,Numb,Dotan,44518,https://open.spotify.com/track/2jmsqMQdKUfT95At7WcrNQ
126,"MI AMI O NO (feat. Capo Plaza)",Giaime,44367,https://open.spotify.com/track/2UsAeEA2JH7kKSOflP23zY
127,JAMBO,"Takagi & Ketra",44364,https://open.spotify.com/track/4H5arInh2BLVz94mIibTrv
128,"You should be sad",Halsey,44323,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
129,"NO SPIE","FSK SATELLITE",44122,https://open.spotify.com/track/2TxDcppMX95JQv9WB5rtuB
130,"Fuori E Dentro (feat. tha Supreme)",Gemitaiz,43959,https://open.spotify.com/track/34UHhwlly3SHryWuVfMOJm
131,Pianeti,Ultimo,43809,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW
132,DNA,Ghali,43607,https://open.spotify.com/track/3ciPiuilE79SH0UQzeL3xe
133,"Baciami adesso","Enrico Nigiotti",43515,https://open.spotify.com/track/1Gyzr8UQgUlpYsGxQC6Tcl
134,"C'est la vie","Achille Lauro",43477,https://open.spotify.com/track/6qrzETcLAmhkNW5PbkwcJI
135,"Cracovia, Pt. 3","Il Tre",43367,https://open.spotify.com/track/18dt6tNw8hpNUdthOJf0lI
136,POLKA,"Rosa Chemical",43097,https://open.spotify.com/track/20jG7WodtS52iOnWyGE1l4
137,"bad guy","Billie Eilish",42993,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
138,"oh 9od - feat. Nayt","tha Supreme",42723,https://open.spotify.com/track/5Qy9jtZdxUnFXmgPp3u5VZ
139,"Sincero (feat. Morgan)",Bugo,42553,https://open.spotify.com/track/2KcbmqbOXoksxJHK6x6MFE
140,scuol4,"tha Supreme",42332,https://open.spotify.com/track/1V7hvLe3fpZTMoqKLkBDgW
141,Flashback,Ghali,42229,https://open.spotify.com/track/5qLAsCiHdGg7NSSg63XAcG
142,"Senza Di Me (feat. Venerus & Franco126)",Gemitaiz,42178,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
143,Dov'è,"Le Vibrazioni",42139,https://open.spotify.com/track/0kyDrvGlKCTwnRQHJ30s31
144,"Cadiamo insieme",Holden,41813,https://open.spotify.com/track/0EfhJLGrlSW4oqZFECvlmU
145,"Libellule - prod. CRVEL & STABBER",Nitro,41745,https://open.spotify.com/track/7w6lTfYfqAH3XgF4aQg4g3
146,Amici,"Massimo Pericolo",41432,https://open.spotify.com/track/7aVX95NjONZszSeb8vJZF3
147,Autostima,PSICOLOGI,41423,https://open.spotify.com/track/5qf1k7zubHxjR3uinHmIKg
148,"I Nostri Anni","Tommaso Paradiso",41362,https://open.spotify.com/track/6MERAQtSWXt3EFnI6UjXGy
149,"Avvoltoi (feat. Fabri Fibra) - prod. CRVEL & STABBER",Nitro,41193,https://open.spotify.com/track/5IOYHf80xWVdxYTPxkxYZP
150,"HO PAURA DI USCIRE 2 - prod. Mace",MACHETE,41022,https://open.spotify.com/track/0nFCpnM7nistUWXRZpzOWM
151,"Nisciun' (feat. Geolier)","Rocco Hunt",40969,https://open.spotify.com/track/6nUJr7wd4hiPBLjC8Db2Cr
152,"Veleno 7",Gemitaiz,40838,https://open.spotify.com/track/2jkIbZ43eH3rM1yro2Ojzh
153,"Say So","Doja Cat",40820,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
154,"CHARLES MANSON (BUON NATALE2) (feat. Lazza) - feat. Dani Faiv, Nitro",Salmo,40504,https://open.spotify.com/track/4z6l90HzhLLCd0hWddzbrh
155,"Na Na Na",Holden,40284,https://open.spotify.com/track/3arKLum0IMREFOSq3OkpaF
156,"Sunday Best",Surfaces,39926,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
157,"Intentions (feat. Quavo)","Justin Bieber",39759,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
158,"Eden (feat. Dardust)",Rancore,39543,https://open.spotify.com/track/0uq5cbQmpGciCLEveRDEdX
159,"Vestiti D’Odio (con PSICOLOGI)","Tredici Pietro",39529,https://open.spotify.com/track/3NLE4ioQE8aWxoJjk2IQTC
160,"MARYLEAN (feat. Marracash) - prod. Low Kidd",MACHETE,39426,https://open.spotify.com/track/28fRkU3vhqAJdl9i9458pQ
161,"FIGHT! (feat. Nayt)","Il Tre",39311,https://open.spotify.com/track/3NiLpavKgcemrAlBKX275X
162,"SSSH PUTA - Bonus Track","Oro Bianco",39088,https://open.spotify.com/track/6R4eEk2hN8OUQDDQdG404S
163,Abbracciame,"Andrea Sannino",39082,https://open.spotify.com/track/1v9OR23wz65Tkw4vaqo5t1
164,"Sole a mezzanotte","Gio Montana",39054,https://open.spotify.com/track/41wB7yyQG8YR284muocSv0
165,"Il bello dell'amico",Astra,38986,https://open.spotify.com/track/7tLBfOAgC2j3UWqeGgZ7G2
166,"Jennifer (feat. Soolking)",Ghali,38696,https://open.spotify.com/track/0vweNYeRPON18eHikCdtkz
167,"Wormhole - prod. The Cratez",Nitro,38618,https://open.spotify.com/track/1CEbKPQiDkjZ5FGWYVFSuz
168,14,Jayred,38232,https://open.spotify.com/track/1veUzOYyrblgIzylvPzkAZ
169,"Uno squillo","Capo Plaza",38186,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
170,"MELISSA P","FSK SATELLITE",37987,https://open.spotify.com/track/6Dc0dVdO1xJmEOadnhyPcS
171,"Come non detto (feat. Dani Faiv) - prod. Low Kidd",Nitro,37946,https://open.spotify.com/track/4zo3g9ePXg1zpwFkKrqZsG
172,Chega,Gaia,37715,https://open.spotify.com/track/2IiI0XT2WcA3XkqogyKAMs
173,Bandito,"Enzo Dong",37555,https://open.spotify.com/track/0c6mLXIsBWgwAAqkagxY5w
174,"Per due che come noi","Brunori Sas",37542,https://open.spotify.com/track/6JXlccLNpK7F2XFwHuMy23
175,Danza,"Niko Pandetta",37521,https://open.spotify.com/track/1DW0NGDPVZL7FpGGZ9BCaj
176,"ch1 5ei te","tha Supreme",37443,https://open.spotify.com/track/0tRj4m46GRFrBS7IsbS0Gk
177,"Vai Bene Così","Leo Gassmann",37136,https://open.spotify.com/track/4A9WiZ8ShlpOaoULibEwup
178,"Fratelli d'Italia (Inno Di Mameli)","Artisti per l'Italia Band",37079,https://open.spotify.com/track/7gsiOPWCTsTErEZ2yazTwp
179,Soldi,Mahmood,36858,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3
180,"Ho Fatto Strada","Capo Plaza",36257,https://open.spotify.com/track/28ZiptPMVab1reyfj4hNwt
181,"Fuoco e benzina","Emis Killa",35855,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc
182,"48H (feat. Sfera Ebbasta)",Izi,35774,https://open.spotify.com/track/05mrU7mN3c1822bpY58UBC
183,Playa,"Baby K",35753,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq
184,"IQOS - feat. Ernia",Giaime,35637,https://open.spotify.com/track/07gdXx27doa2tNadvelcpS
185,"I Don't Care (with Justin Bieber)","Ed Sheeran",35507,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
186,Chic,Izi,35288,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
187,"Stay Away (feat. Ketama126, Side Baby & Franco126)","Night Skinny",35160,https://open.spotify.com/track/6oZJl2T2hdHnMYcZR6VJGb
188,"Non Abbiamo Età",Luche,35126,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3
189,"Una canzone che non so",Gazzelle,34969,https://open.spotify.com/track/6pDqB2dlzxB2i9Inu4h3wC
190,"Domani ci passa",Ludwig,34593,https://open.spotify.com/track/3elLXGwE5zaREuOzWdlRJ2
191,"D'estate non vale (feat. Ana Mena)","Fred De Palma",34521,https://open.spotify.com/track/5IbiQAbMBe5T2K67mCAIx3
192,"Turn Me On (feat. Vula)",Riton,34470,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9
193,"Life Is Good (feat. Drake)",Future,34351,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
194,"Ti dedico il silenzio",Ultimo,34344,https://open.spotify.com/track/6GLmGfALwjzCaOiHwgfU7g
195,"Senz E Me",Geolier,34314,https://open.spotify.com/track/35tcdhST5fj8WlVleES9Dy
196,"rockstar (feat. 21 Savage)","Post Malone",34225,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
197,"Look Back at It (feat. CAPO PLAZA)","A Boogie Wit da Hoodie",34216,https://open.spotify.com/track/34Jnbbi34tPtYdutY5Pd6G
198,"Boss Bitch","Doja Cat",34215,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
199,"LOCO (feat. Dark Polo Gang)","Kidd Keo",33986,https://open.spotify.com/track/5pjl42Dy5v88ZLbuV34xpQ
200,"Fast Food",Ghali,33874,https://open.spotify.com/track/2zRUYqUE7lRSLWWLwDvFr6
