,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
21,"Sunday Best",Surfaces,673924,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
22,"Silly Watch","Lil Uzi Vert",668449,https://open.spotify.com/track/5egD7A5x9AHdVO2fMo3Wbo
23,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",663735,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
24,"Dance Monkey","Tones And I",644786,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
25,Supalonely,BENEE,626315,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
26,"Futsal Shuffle 2020 - Bonus Track","Lil Uzi Vert",616403,https://open.spotify.com/track/2fOlBMkWR7lXJfqp5VTbDG
27,"Adore You","Harry Styles",608372,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
28,"death bed (coffee for your head)",Powfu,591115,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
29,"La Difícil","Bad Bunny",579423,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
30,"Ballin' (with Roddy Ricch)",Mustard,578556,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
31,"Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",545375,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
32,BOP,DaBaby,540891,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
33,Homecoming,"Lil Uzi Vert",531803,https://open.spotify.com/track/6vxU64pcIuQ38O015Zy4qj
34,Lotus,"Lil Uzi Vert",521840,https://open.spotify.com/track/4SnlSaLJJ7reJMCHM5YUuX
35,"Moon Relate","Lil Uzi Vert",510739,https://open.spotify.com/track/4sWGHlZGM1XA7TyWdtBAbA
36,"Strawberry Peels (feat. Young Thug & Gunna)","Lil Uzi Vert",509993,https://open.spotify.com/track/4lAQfuREAHG8IC0PiiigBt
37,Woah,"Lil Baby",509956,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
38,"Si Veo a Tu Mamá","Bad Bunny",505332,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
39,"Leaders (feat. NAV)","Lil Uzi Vert",504500,https://open.spotify.com/track/4D7NrSeqkTarBrJ80b2sBc
40,Prices,"Lil Uzi Vert",500183,https://open.spotify.com/track/4YcWzLSnGqLjSCycuSMHnn
41,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",499268,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
42,"Go Stupid (feat. Mike WiLL Made-It)","Polo G",496016,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
43,"Wassup (feat. Future)","Lil Uzi Vert",494690,https://open.spotify.com/track/19Ec2gbNtQTE44IizcPjtD
44,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",494679,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
45,Suicidal,"YNW Melly",494462,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
46,"hot girl bummer",blackbear,490630,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
47,"Trap This Way (This Way)","Lil Uzi Vert",487456,https://open.spotify.com/track/7vTspUAmMKFkUpKL9HLZNL
48,"everything i wanted","Billie Eilish",479807,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
49,"After Hours","The Weeknd",479586,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v
50,"Got The Guap (feat. Young Thug)","Lil Uzi Vert",469307,https://open.spotify.com/track/1HF6P40Z7nfExGaB1Gk99v
51,Cardigan,"Don Toliver",468867,https://open.spotify.com/track/0Li1OuXXfi7950ilZUFGkF
52,"Someone You Loved","Lewis Capaldi",466167,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
53,"I'm Sorry","Lil Uzi Vert",461229,https://open.spotify.com/track/1xcOYJxDa5pObgxY1r0I9c
54,"CITY OF ANGELS",24kGoldn,460535,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
55,"No Idea","Don Toliver",453778,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
56,"I Can Show You","Lil Uzi Vert",446786,https://open.spotify.com/track/0AhJag7VI8uFf3mJFsTwvf
57,"Lucid Dreams","Juice WRLD",441667,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
58,"Come This Way","Lil Uzi Vert",439326,https://open.spotify.com/track/2BjNjFJAQTxqUPGpOnrese
59,Venetia,"Lil Uzi Vert",430511,https://open.spotify.com/track/3BYIzNZ3t9lRQCACXSMLrT
60,"My Oh My (feat. DaBaby)","Camila Cabello",430283,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
61,Safaera,"Bad Bunny",426519,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
62,"Celebration Station","Lil Uzi Vert",420120,https://open.spotify.com/track/25B5fGr9K0VdZJiRFsnMO4
63,Ignorantes,"Bad Bunny",417241,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
64,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,410979,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
65,"No Auto (feat. Lil Durk)","Lil Uzi Vert",408641,https://open.spotify.com/track/5erLs80hB2TbFWgSAbVQpe
66,Robbery,"Juice WRLD",408415,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
67,"B.S. (feat. H.E.R.)","Jhené Aiko",405694,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ
68,POP,"Lil Uzi Vert",399386,https://open.spotify.com/track/1jDbQz6tr52WgScCTXMnaN
69,"Heatin Up (feat. Gunna)","Lil Baby",399237,https://open.spotify.com/track/7KSSdFCBHCfq4KPzz78ghk
70,"10,000 Hours (with Justin Bieber)","Dan + Shay",396524,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
71,"Bigger Than Life","Lil Uzi Vert",395997,https://open.spotify.com/track/2oHDJHNondITqbl8xZ9vPn
72,"OUT WEST (feat. Young Thug)",JACKBOYS,394591,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
73,"Money Spread (feat. Young Nudy)","Lil Uzi Vert",394242,https://open.spotify.com/track/5tBdxqz8gauIO8Hh8qwo0H
74,"You should be sad",Halsey,393189,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
75,PTSD,"G Herbo",388384,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
76,"Moral of the Story",Ashe,387848,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
77,"Stupid Love","Lady Gaga",385363,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
78,Vete,"Bad Bunny",384741,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
79,"You Better Move","Lil Uzi Vert",379671,https://open.spotify.com/track/6YAxCn4juTWn5hWl2hzHGw
80,"I Love Me","Demi Lovato",375998,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
81,"bad guy","Billie Eilish",373458,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
82,"HIGHEST IN THE ROOM","Travis Scott",372156,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
83,SUGAR,BROCKHAMPTON,366895,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
84,"Sum 2 Prove","Lil Baby",361866,https://open.spotify.com/track/5f4Hy5mw5SRaUgXX9c6P5S
85,"XO Tour Llif3","Lil Uzi Vert",359205,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
86,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)","A Boogie Wit da Hoodie",353124,https://open.spotify.com/track/733c1CWmIGymoQXdp7Us88
87,Suge,DaBaby,351959,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
88,VIBEZ,DaBaby,350720,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
89,"La Santa","Bad Bunny",350120,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
90,"All Girls Are The Same","Juice WRLD",346800,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
91,"Forever (feat. Post Malone & Clever)","Justin Bieber",345741,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
92,Tusa,"KAROL G",340780,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
93,Ransom,"Lil Tecca",331699,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
94,Memories,"Maroon 5",331466,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
95,"If the World Was Ending - feat. Julia Michaels","JP Saxe",330960,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
96,Yummy,"Justin Bieber",328330,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
97,GOODMORNINGTOKYO!,"TOKYO’S REVENGE",326008,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp
98,"No Time To Die","Billie Eilish",323680,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
99,Wow.,"Post Malone",321811,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
100,SKYBOX,Gunna,321270,https://open.spotify.com/track/7GwYENSg87oERcW0Wacd6m
101,"Yo Perreo Sola","Bad Bunny",321146,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
102,"Goodbyes (Feat. Young Thug)","Post Malone",320383,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
103,"Someone Said","Swae Lee",316837,https://open.spotify.com/track/5awaEIMiJboRO7ycF6UOot
104,"Chrome Heart Tags","Lil Uzi Vert",315235,https://open.spotify.com/track/46mT9NR7N9Zf5MolcrBgE3
105,"223's (feat. 9lokknine)","YNW Melly",313740,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T
106,"Like That (feat. Gucci Mane)","Doja Cat",311810,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
107,"Money In The Grave (Drake ft. Rick Ross)",Drake,311516,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
108,"when the party's over","Billie Eilish",310815,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
109,"Bust Me","Lil Uzi Vert",309729,https://open.spotify.com/track/4wBcaYqLPm7EtDVoJQORU4
110,"Murder On My Mind","YNW Melly",306035,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
111,Heartless,"The Weeknd",305461,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
112,"Make No Sense","YoungBoy Never Broke Again",304924,https://open.spotify.com/track/6klLvorLoo1sxvZcjJIY8I
113,"lovely (with Khalid)","Billie Eilish",303632,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
114,"MIDDLE CHILD","J. Cole",299332,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
115,"Jocelyn Flores",XXXTENTACION,297564,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
116,"I Fall Apart","Post Malone",293854,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
117,"SICKO MODE","Travis Scott",291119,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
118,SAD!,XXXTENTACION,291086,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
119,"Before You Go","Lewis Capaldi",290764,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
120,"Truth Hurts",Lizzo,289521,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq
121,"rockstar (feat. 21 Savage)","Post Malone",288290,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
122,"Secure The Bag","Lil Uzi Vert",284129,https://open.spotify.com/track/7gHZGXSJzM29WA384suYY2
123,"Pop Out (feat. Lil Tjay)","Polo G",283630,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
124,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",283337,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
125,"After Party","Don Toliver",282412,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
126,"Know Your Worth",Khalid,281355,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
127,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",Future,281173,https://open.spotify.com/track/4iiWcajF1fEUpwcUewc464
128,F.N,"Lil Tjay",280374,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
129,"Watermelon Sugar","Harry Styles",280278,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
130,"SLOW DANCING IN THE DARK",Joji,279641,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
131,"Roses - Imanbek Remix","SAINt JHN",279589,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
132,July,"Noah Cyrus",279561,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
133,"Stuck Together (feat. Lil Baby)","Rich The Kid",277663,https://open.spotify.com/track/5cHPAqi6V5JPMy0vqS4lK6
134,"Pero Ya No","Bad Bunny",275484,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
135,EARFQUAKE,"Tyler, The Creator",271724,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
136,Camelot,"NLE Choppa",269826,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
137,"Whiskey Glasses","Morgan Wallen",268828,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
138,"No Guidance (feat. Drake)","Chris Brown",268387,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
139,"Heart On Ice","Rod Wave",265932,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD
140,"To Die For","Sam Smith",264841,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
141,"Boss Bitch","Doja Cat",264127,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
142,Falling,"Harry Styles",262922,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
143,"Heartless (feat. Morgan Wallen)",Diplo,262116,https://open.spotify.com/track/0rFQ5cKYJ9WtHSKp9sxVYt
144,"Beautiful Crazy","Luke Combs",262091,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
145,"Commercial (feat. Lil Uzi Vert)","Lil Baby",261581,https://open.spotify.com/track/3tDqEKKUs6gf8zMvSuLyLA
146,"Stuck In A Dream (feat. Gunna)","Lil Mosey",258875,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
147,Señorita,"Shawn Mendes",258450,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
148,Maniac,"Conan Gray",256798,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
149,"Hate Me (with Juice WRLD)","Ellie Goulding",254245,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
150,"Going Bad (feat. Drake)","Meek Mill",254093,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
151,"ORANGE SODA","Baby Keem",253831,https://open.spotify.com/track/5FkoSXiJPKTNyYgALRJFhD
152,Bichiyal,"Bad Bunny",253001,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
153,"Baby (Lil Baby feat. DaBaby)","Quality Control",251535,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J
154,"What A Man Gotta Do","Jonas Brothers",251092,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
155,Dior,"Pop Smoke",250906,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
156,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",250183,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
157,Legends,"Juice WRLD",247394,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
158,"Had Enough (feat. Quavo & Offset)","Don Toliver",247267,https://open.spotify.com/track/6SPgp2qK3fb4wPX1SldrNf
159,Trust,"Brent Faiyaz",245459,https://open.spotify.com/track/0oufSLnKQDoBFX5mgkDCgR
160,"Better Now","Post Malone",244081,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
161,"Armed And Dangerous","Juice WRLD",243922,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
162,Physical,"Dua Lipa",243822,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
163,Moonlight,XXXTENTACION,242309,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
164,"Envy Me",Calboy,241064,https://open.spotify.com/track/7rvyVWja33WG9R97oeJAjx
165,"Sanguine Paradise","Lil Uzi Vert",240626,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN
166,"The Less I Know The Better","Tame Impala",240447,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
167,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,239990,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
168,"One Man Band","Old Dominion",239168,https://open.spotify.com/track/08dFHFTx6r67MTsYn5ilDR
169,goosebumps,"Travis Scott",232718,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
170,"The London (feat. J. Cole & Travis Scott)","Young Thug",231153,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
171,Lalala,Y2K,229726,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
172,"What If I Told You That I Love You","Ali Gatie",229134,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
173,"Lose You To Love Me","Selena Gomez",228913,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
174,"Start Wit Me (feat. Gunna)","Roddy Ricch",228433,https://open.spotify.com/track/7A20WnLkjtZU2d7hIB6Ziu
175,Speechless,"Dan + Shay",228091,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
176,"ocean eyes","Billie Eilish",227701,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
177,VALENTINO,24kGoldn,227645,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q
178,"Black And White","Niall Horan",226856,https://open.spotify.com/track/7rpNuuoMbid56XkDsx2FjE
179,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",226226,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
180,"Euphoria (feat. Travis Scott & Kaash Paige)","Don Toliver",224457,https://open.spotify.com/track/13QU8HBEBaSTZGq1HzQe9S
181,Soliá,"Bad Bunny",223673,https://open.spotify.com/track/7sOfmPd18RWp3FoCzpa7Kw
182,Rojo,"J Balvin",223439,https://open.spotify.com/track/4uziEsK1yiqdauKVDPsmVG
183,"Urgency (feat. Syd)","Lil Uzi Vert",222188,https://open.spotify.com/track/5KlPy74NOEAt8jC3FYURnQ
184,"7 rings","Ariana Grande",219507,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
185,"Lottery (Renegade)","K CAMP",219098,https://open.spotify.com/track/4dZTZbmJBCCofAExHwefda
186,"Broke In A Minute","Tory Lanez",218841,https://open.spotify.com/track/2ZrAjMSmlbDIil0JaVgTHh
187,"No Judgement","Niall Horan",218824,https://open.spotify.com/track/2sGF7DBXvL2GjkbG606m1G
188,"Enemies (feat. DaBaby)","Post Malone",217619,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
189,"Lean Wit Me","Juice WRLD",217609,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa
190,"Young & Alive",Bazzi,217273,https://open.spotify.com/track/5RsKelNxucrDxgMbZ3vd3W
191,I.F.L.Y.,Bazzi,217083,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
192,"Chasin' You","Morgan Wallen",216869,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A
193,"I Don't Care (with Justin Bieber)","Ed Sheeran",216800,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
194,Noticed,"Lil Mosey",215948,https://open.spotify.com/track/7zLYKWcXnYeHHWidalz7rj
195,"Into the Unknown","Idina Menzel",215546,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
196,"Beautiful People (feat. Khalid)","Ed Sheeran",215272,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
197,25/8,"Bad Bunny",214818,https://open.spotify.com/track/4NqQaovM14WR2hNPMFxgjb
198,"Eastside (with Halsey & Khalid)","benny blanco",214109,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
199,Congratulations,"Post Malone",213984,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
200,"Without Me",Halsey,213658,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
