,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
27,"Smile (with The Weeknd)","Juice WRLD",5608,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
28,"Friday Night","Cassper Nyovest",5312,https://open.spotify.com/track/5tCrxaA1l0YzOxCIf8helu
29,"Blueberry Faygo","Lil Mosey",5086,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
30,Memories,"Maroon 5",5021,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
31,"Dance Monkey","Tones And I",4969,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
32,"Beautiful People (feat. Khalid)","Ed Sheeran",4940,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
33,"Be Kind (with Halsey)",Marshmello,4856,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
34,Heather,"Conan Gray",4840,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
35,"Ice Cream (with Selena Gomez)",BLACKPINK,4727,https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX
36,"Jazzidisciples (Zlele)","Reece Madlisa",4724,https://open.spotify.com/track/7DsqUINZuae9IbmMAQgx6y
37,Thoughts,"Cassper Nyovest",4679,https://open.spotify.com/track/48bdZGhta77qgKoSIFpa1H
38,"Take You Dancing","Jason Derulo",4669,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
39,"Jerusalema (feat. Nomcebo Zikode)","Master KG",4565,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
40,"Toosie Slide",Drake,4541,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
41,"Midnight Sky","Miley Cyrus",4471,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
42,Circles,"Post Malone",4464,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
43,"OK Not To Be OK",Marshmello,4437,https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv
44,"Rain On Me (with Ariana Grande)","Lady Gaga",4409,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
45,"The Box","Roddy Ricch",4404,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
46,"Before You Go","Lewis Capaldi",4368,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
47,"Stuck with U (with Justin Bieber)","Ariana Grande",4263,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
48,Uthando,"Soa mattrix",4244,https://open.spotify.com/track/4DIoCdiRMAfDgor0Kj76Nj
49,Hlengiwe,"Cassper Nyovest",4227,https://open.spotify.com/track/3KcxjugNv0KHUhOdPlNXVL
50,"Chicago Freestyle (feat. Giveon)",Drake,4105,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
51,"Don't Start Now","Dua Lipa",4064,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
52,"Intentions (feat. Quavo)","Justin Bieber",4001,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
53,"Life Is Good (feat. Drake)",Future,3996,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
54,"Egyptian Cotton","Cassper Nyovest",3969,https://open.spotify.com/track/007VTHj6roW99wKcMbUsBR
55,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",3843,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
56,Robbery,"Juice WRLD",3831,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
57,"Mad at Disney","salem ilese",3808,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
58,Nokuthula,"Cassper Nyovest",3743,https://open.spotify.com/track/1SgRcHBOnwls4O0bpI4KAN
59,"death bed (coffee for your head)",Powfu,3729,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
60,"1 of 1","Cassper Nyovest",3709,https://open.spotify.com/track/5rLxnEeW206d4Qva7eJsTp
61,"Party Girl",StaySolidRocky,3692,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
62,"Lose Somebody",Kygo,3690,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
63,"Wolves (feat. Post Malone)","Big Sean",3688,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ
64,Risky,Elaine,3685,https://open.spotify.com/track/76Updb7OaDsoOHuqFbsuYr
65,Loco,"Cassper Nyovest",3679,https://open.spotify.com/track/08JLjusXI3Y5KDwNq3ux00
66,Eazy,"Nasty C",3662,https://open.spotify.com/track/1e5O3SrnSLWnj47I29Arj0
67,"If the World Was Ending - feat. Julia Michaels","JP Saxe",3639,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
68,"Lucid Dreams","Juice WRLD",3599,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
69,"Still Don't Know My Name",Labrinth,3560,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
70,"Adore You","Harry Styles",3557,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
71,Indoda,"Cassper Nyovest",3423,https://open.spotify.com/track/6SqzFpeaB4U11WfTMw31YJ
72,"You're the One",Elaine,3392,https://open.spotify.com/track/4fxwbUSI6jF4XdnvCUVG97
73,"I Don't Care (with Justin Bieber)","Ed Sheeran",3386,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
74,Amademoni,"Cassper Nyovest",3343,https://open.spotify.com/track/2z08aQPPE4W3kIg2JhdtUc
75,"Amanikiniki (feat. Major League Djz, Kamo Mphela & Bontle Smith)","Mfr Souls",3339,https://open.spotify.com/track/7cVgVA4VO6EaVWvKZGQF9m
76,"lovely (with Khalid)","Billie Eilish",3308,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
77,Falling,"Trevor Daniel",3294,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
78,"Nobody Knows","Cassper Nyovest",3291,https://open.spotify.com/track/0KlBg3Akg15mldgciftcYr
79,Youngblood,"5 Seconds of Summer",3285,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
80,"How Does It Feel","Cassper Nyovest",3274,https://open.spotify.com/track/3sjm1K7078OSQ7Add50O3w
81,"Post Malone (feat. RANI)","Sam Feldt",3259,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
82,Bonginkosi,"Cassper Nyovest",3245,https://open.spotify.com/track/5PNlZ3ppftP5nuC9dylWLn
83,Sponono,"Kabza De Small",3237,https://open.spotify.com/track/4SbOJrfNvUuHGGmJ8BeLHU
84,"HIGHEST IN THE ROOM","Travis Scott",3236,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
85,"Bookoo Bucks","Nasty C",3232,https://open.spotify.com/track/6zdVd206eHcQ5GuDvCSGcZ
86,"everything i wanted","Billie Eilish",3230,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
87,"ily (i love you baby) (feat. Emilee)","Surf Mesa",3229,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
88,"Something Special","Pop Smoke",3191,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6
89,"Got It On Me","Pop Smoke",3178,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
90,"my ex's best friend (with blackbear)","Machine Gun Kelly",3169,https://open.spotify.com/track/70rFIfYN7lU6iTgUIVP42w
91,Señorita,"Shawn Mendes",3158,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
92,"Hit Different",SZA,3148,https://open.spotify.com/track/7Bar1kLTmsRmH6FCKKMEyU
93,"Higher Love",Kygo,3140,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
94,goosebumps,"Travis Scott",3139,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
95,"No Guidance (feat. Drake)","Chris Brown",3105,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
96,"Break My Heart","Dua Lipa",3086,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
97,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",3055,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
98,"After Party","Don Toliver",3049,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
99,"Kings & Queens","Ava Max",3021,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
100,eMcimbini,"Kabza De Small",3019,https://open.spotify.com/track/6HtHuxqzGApzZdJZG1vteB
101,"Electric Love",BØRNS,3013,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
102,"feel something","Bea Miller",3003,https://open.spotify.com/track/7JDWhC422Gtk1Bq0mL3OTC
103,"BELIEVE IT",PARTYNEXTDOOR,3002,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
104,Ngwanesu,"Cassper Nyovest",2980,https://open.spotify.com/track/6lMGUFKiR05YPNlIT7lNQs
105,"SICKO MODE","Travis Scott",2974,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
106,"Ubomi Abumanga","Sun-El Musician",2971,https://open.spotify.com/track/1Eum24tziiY0sRBRx7hWBb
107,"THE SCOTTS","THE SCOTTS",2936,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
108,Shallow,"Lady Gaga",2934,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
109,"You Got It",Vedo,2913,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
110,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",2910,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
111,"Over Now (with The Weeknd)","Calvin Harris",2880,https://open.spotify.com/track/58AGoOGbwsQMhBbH0eFLRR
112,"Ride It",Regard,2873,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
113,"Lose Control",MEDUZA,2872,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
114,Righteous,"Juice WRLD",2863,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm
115,"my future","Billie Eilish",2845,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C
116,"Ballin' (with Roddy Ricch)",Mustard,2835,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
117,Conversations,"Juice WRLD",2831,https://open.spotify.com/track/4K06PO78fW4mnBVenxGNob
118,"Tap In",Saweetie,2779,https://open.spotify.com/track/4Hpib09wXgD84w4uwTPnYD
119,"Tender Love (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",2768,https://open.spotify.com/track/7ckWQdFniRR7CNsIA1VIML
120,"Without Me",Halsey,2761,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
121,"Say You Won't Let Go","James Arthur",2760,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
122,"All Girls Are The Same","Juice WRLD",2743,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
123,Masupa,"Kabza De Small",2743,https://open.spotify.com/track/5Id1TX4vQxyUc6dapFxMnM
124,ROXANNE,"Arizona Zervas",2733,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
125,"Be Alright","Dean Lewis",2716,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
126,Happier,Marshmello,2684,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
127,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",2658,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
128,"Stunnin' (feat. Harm Franklin)","Curtis Waters",2640,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
129,Isinkwa,"Cassper Nyovest",2640,https://open.spotify.com/track/4Odo5IDMG1TlIN6em6DtKE
130,"Call You Mine","The Chainsmokers",2602,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
131,"Eastside (with Halsey & Khalid)","benny blanco",2595,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
132,Hypnotize,"Cassper Nyovest",2579,https://open.spotify.com/track/2IWTUXClWuMwxfoJ49GhID
133,Falling,"Harry Styles",2564,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
134,"bad guy","Billie Eilish",2560,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
135,2002,Anne-Marie,2538,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
136,"What You Know Bout Love","Pop Smoke",2534,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
137,"Dancing With A Stranger (with Normani)","Sam Smith",2519,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
138,"Ke Star",Focalistic,2514,https://open.spotify.com/track/5I4C1yjAWDREGD5JLzqux1
139,"Jocelyn Flores",XXXTENTACION,2505,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
140,SAD!,XXXTENTACION,2502,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
141,"Hate The Other Side (with Marshmello & The Kid Laroi)","Juice WRLD",2492,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49
142,"hot girl bummer",blackbear,2481,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
143,"Godzilla (feat. Juice WRLD)",Eminem,2474,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
144,"I Like Me Better",Lauv,2470,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
145,"when the party's over","Billie Eilish",2455,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
146,"Into Ingawe","Sun-El Musician",2444,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
147,"If I Can't Have You","Shawn Mendes",2434,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
148,"Best Part (feat. Daniel Caesar)",H.E.R.,2409,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
149,Secrets,Regard,2406,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
150,ALREADY,Beyoncé,2403,https://open.spotify.com/track/6tgEc2O1uFHcZDKPoo6PC8
151,"Jerusalema (feat. Burna Boy & Nomcebo Zikode) - Remix","Master KG",2398,https://open.spotify.com/track/6Qa0wHpaiaIzXgMptP3rxV
152,Perfect,"Ed Sheeran",2395,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
153,"Sweet but Psycho","Ava Max",2384,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
154,"What A Man Gotta Do","Jonas Brothers",2365,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
155,Molo,"Aubrey Qwana",2356,https://open.spotify.com/track/1Jg0lG581ibc6gjzGbuRqo
156,"Blastoff (feat. Juice Wrld & Trippie Redd)","Internet Money",2352,https://open.spotify.com/track/2rFsFjq0D9JAmc0APpCO6P
157,"Someone To You",BANNERS,2342,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
158,"When I See U",Fantasia,2330,https://open.spotify.com/track/4iuNZTcvT9diFySSzVsnVS
159,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,2324,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
160,"Girls Need Love (with Drake) - Remix","Summer Walker",2323,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
161,"Let Me Love You",Mario,2313,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
162,"Know Your Worth",Khalid,2311,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
163,"My Yoki Yoki",Vhudie,2310,https://open.spotify.com/track/7J56kGrJrW15ux95S0MWAu
164,cardigan,"Taylor Swift",2307,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd
165,Ses'fikile,"Cassper Nyovest",2306,https://open.spotify.com/track/5Cxf263es3KdmYTZWRPZuJ
166,"In Your Eyes","The Weeknd",2299,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
167,"Nobody's Love","Maroon 5",2288,https://open.spotify.com/track/3kwgqoBqTwoAH4nT29TYrq
168,"WHATS POPPIN","Jack Harlow",2280,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
169,"Loose (feat. KSI)",S1mba,2271,https://open.spotify.com/track/0G9vbgmLrDqjV4NUCSrsIg
170,Takeaway,"The Chainsmokers",2263,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
171,21,"Polo G",2257,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H
172,"Lets Link",WhoHeem,2253,https://open.spotify.com/track/6fMzgFFGzWCwiHMzDzNpp5
173,"Don't Stop Believin'",Journey,2246,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
174,"Ilog Drum","Kabza De Small",2236,https://open.spotify.com/track/02sxnXoCxbGxs6dPANWOHr
175,"All of Me","John Legend",2235,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
176,"Scars To Your Beautiful","Alessia Cara",2231,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
177,"AMN Skit","Cassper Nyovest",2228,https://open.spotify.com/track/7aS7rqXlSIRqZzk07Pn8AS
178,"Into You (feat. Tamia) - Main Mix",Fabolous,2222,https://open.spotify.com/track/1Jm1I3APcmVz3MqPr5vfTx
179,"Enjoy Yourself (feat. Karol G)","Pop Smoke",2217,https://open.spotify.com/track/3NWrHCwvyII4fTx05PN3IO
180,"Life's A Mess (feat. Halsey)","Juice WRLD",2216,https://open.spotify.com/track/5wWAwzGp2OaaoIkwcz6wZs
181,"Good For That","Cassper Nyovest",2208,https://open.spotify.com/track/0pQc2yFVxV9WiCodwnlXPc
182,"Lose You To Love Me","Selena Gomez",2205,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
183,"The Middle",Zedd,2197,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
184,"Something Just Like This","The Chainsmokers",2170,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
185,Better,Khalid,2170,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
186,"Money Trees","Kendrick Lamar",2169,https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4
187,"Sunday Best",Surfaces,2163,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
188,Bruises,"Lewis Capaldi",2153,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
189,"How Do You Sleep?","Sam Smith",2146,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
190,"Rags2Riches 2 (feat. Lil Baby)","Rod Wave",2130,https://open.spotify.com/track/0qJeyYAgv6UpvewUxRXAhb
191,Daisies,"Katy Perry",2130,https://open.spotify.com/track/367wyLNqQMr5e8S2E6Zvpp
192,"rockstar (feat. 21 Savage)","Post Malone",2126,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
193,Celebrate,"Cassper Nyovest",2117,https://open.spotify.com/track/64WmRjpFMUoKqTOWHxqi0X
194,"GO (feat. Juice WRLD)","The Kid LAROI",2108,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ
195,"Money In The Grave (Drake ft. Rick Ross)",Drake,2096,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
196,"We Paid (feat. 42 Dugg)","Lil Baby",2094,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp
197,Believer,"Imagine Dragons",2075,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
198,"High Fashion (feat. Mustard)","Roddy Ricch",2075,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
199,"MIDDLE CHILD","J. Cole",2070,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
200,"3 Nights","Dominic Fike",2063,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
