,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Gaiola É o Troco","MC Du Black",481959,https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH
2,"quando a bad bater - ao vivo","Luan Santana",477893,https://open.spotify.com/track/5gvrBqNFFEWcxYPt3mamvJ
3,"Surtada - Remix Brega Funk","Dadá Boladão",467953,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r
4,"Supera - Ao Vivo","Marília Mendonça",459550,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
5,"Hit Contagiante","Felipe Original",442661,https://open.spotify.com/track/5dKesZwp6deuhEeW8F1UEi
6,"Tijolão - Ao Vivo","Jorge & Mateus",394954,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7
7,"Contatinho - Ao Vivo","Leo Santana",384728,https://open.spotify.com/track/4RC2nzqaQygxoVQOVv3XlT
8,"Lençol Dobrado","João Gustavo e Murilo",375588,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY
9,"Ferida Curada","Zé Neto & Cristiano",373582,https://open.spotify.com/track/1U3tv41tFRgOfbytpuYQrR
10,"Chama Ela (feat. Pedro Sampaio)",Lexa,369331,https://open.spotify.com/track/14kRWkCWBYfQqILflEcpSJ
11,"Kenny G",Matuê,361281,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
12,Complicado,Vitão,358671,https://open.spotify.com/track/52vPpP2gEYaBROIS77J38P
13,"Invocada (Participação especial de Léo Santana) - Ao vivo",Ludmilla,357604,https://open.spotify.com/track/4k20Ie47EcWtS4wMBn8w8S
14,"Quando a vontade bater (Participação especial de PK Delas)",Pk,346440,https://open.spotify.com/track/26WpOBpHiIMoBuMEIwtOCH
15,"Quarta Cadeira - Ao Vivo","Matheus & Kauan",345298,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn
16,Pupila,ANAVITÓRIA,302503,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
17,"Bagunça Minha Vida - Ao Vivo Em Goiânia / 2019","George Henrique & Rodrigo",293729,https://open.spotify.com/track/33g4LmRrWddOvMLnynSktj
18,"Quem Traiu Levou - Ao Vivo","Gusttavo Lima",280107,https://open.spotify.com/track/1owErGXMkNVCgCmCjI1vRL
19,"Todo Mundo Vai Sofrer - Ao Vivo","Marília Mendonça",277212,https://open.spotify.com/track/4E6RdcCWMiHTu7zy1VTNDo
20,"Fake News - Ao Vivo","Gustavo Mioto",270371,https://open.spotify.com/track/1G60NjxeOS7veR1EXuKPaW
21,"Te Amo Sem Compromisso","MC Doni",265229,https://open.spotify.com/track/4mkagJJ8AM1hzeyrgAJc3x
