,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
22,Señorita,"Shawn Mendes",20274,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
23,Psycho,"Red Velvet",19451,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
24,"Any song",ZICO,19128,https://open.spotify.com/track/1iIhGHzzrzqQfuNkFI2qAn
25,怎麼了,"Eric Chou",18709,https://open.spotify.com/track/5cU1O9P0EDA0rPkPDykhIm
26,ON,BTS,18707,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
27,"10,000 Hours (with Justin Bieber)","Dan + Shay",17365,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
28,"everything i wanted","Billie Eilish",17217,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
29,"To Die For","Sam Smith",16944,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
30,"Godzilla (feat. Juice WRLD)",Eminem,16337,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
31,Physical,"Dua Lipa",15981,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
32,說好不哭,"Jay Chou",15868,https://open.spotify.com/track/56wVfJKtnwlSZtC4NVgIrf
33,"If the World Was Ending - feat. Julia Michaels","JP Saxe",15614,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
34,"It's You","Ali Gatie",14915,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
35,"hot girl bummer",blackbear,14912,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
36,"No Time To Die","Billie Eilish",14890,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
37,"Adore You","Harry Styles",14348,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
38,"You should be sad",Halsey,14228,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
39,Feelings,Lauv,14178,https://open.spotify.com/track/0s26En1JoJhVj32vizElpA
40,"Boy With Luv (feat. Halsey)",BTS,13859,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
41,"Beautiful People (feat. Khalid)","Ed Sheeran",13822,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
42,"i'm so tired...",Lauv,13573,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw
43,"你,好不好? - TVBS連續劇【遺憾拼圖】片尾曲","Eric Chou",13523,https://open.spotify.com/track/2gug6MRv4xQFYi9LA3PJCS
44,"Black Swan",BTS,13390,https://open.spotify.com/track/3bkkMZEAhx7rTVz1C0itRQ
45,"bad guy","Billie Eilish",13323,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
46,Maniac,"Conan Gray",13190,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
47,"ON (Feat. Sia)",BTS,13102,https://open.spotify.com/track/3IB5qOeMayvpOdHxYCL5tZ
48,"Stupid Love","Lady Gaga",12591,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
49,"有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲",A-Lin,12388,https://open.spotify.com/track/6iNH42q8haGYDYGhKK6XiJ
50,"My Oh My (feat. DaBaby)","Camila Cabello",12230,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
51,"I Don't Care (with Justin Bieber)","Ed Sheeran",12074,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
52,"Tattoos Together",Lauv,12066,https://open.spotify.com/track/1Srt81FTalOhRw7t7l8Yh8
53,"Moral of the Story",Ashe,11618,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
54,"fuck, i'm lonely (with Anne-Marie)",Lauv,11252,https://open.spotify.com/track/09PGubKAMryhOWv1LHpCYz
55,"After Hours","The Weeknd",11162,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v
56,告白氣球,"Jay Chou",10944,https://open.spotify.com/track/1ivCIgrYZyE0BvItL4Z8lk
57,"Trampoline (with ZAYN)",SHAED,10843,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
58,2002,Anne-Marie,10828,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
59,"I Like Me Better",Lauv,10739,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
60,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",10609,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
61,"Say You Won't Let Go","James Arthur",10564,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
62,"Yellow Hearts","Ant Saunders",10478,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
63,"What Am I","Why Don't We",10456,https://open.spotify.com/track/0TMGV2zMZXOILVtQLtkI3G
64,如果雨之後,"Eric Chou",10410,https://open.spotify.com/track/6kabSi7XCHHGThNme6J2tL
65,"Can We Kiss Forever?",Kina,10308,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
66,嚣张,En,10091,https://open.spotify.com/track/3t8M86tiO0aKMMTXzRrFn8
67,Falling,"Harry Styles",9996,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
68,"Sweet Night",V,9903,https://open.spotify.com/track/39EXZNMxb4RBHlRjnRaOKp
69,"Forever (feat. Post Malone & Clever)","Justin Bieber",9894,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
70,那些你很冒險的夢,"JJ Lin",9893,https://open.spotify.com/track/5kZDxLcbqglZ2yYXg4Mkjc
71,"Invisible Things",Lauv,9851,https://open.spotify.com/track/1ShHhJlzaLuoZbJ3aP4z0m
72,"What If I Told You That I Love You","Ali Gatie",9812,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
73,"真的傻 (電影《一吻定情》追愛版主題曲)","LaLa Hsu",9723,https://open.spotify.com/track/7mCr6Rn5jx04Fisvts97Z3
74,I.F.L.Y.,Bazzi,9711,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
75,"DUN DUN",EVERGLOW,9418,https://open.spotify.com/track/3CyCjgTHFzqucmECajq8QA
76,以後別做朋友,"Eric Chou",9381,https://open.spotify.com/track/7zyYmIdjqqiX6kLryb7QBx
77,"I Love Me","Demi Lovato",9247,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
78,小幸運,"Hebe Tien",9229,https://open.spotify.com/track/1ZeVIrCWzEmsJexkrgvjFv
79,你的酒馆对我打了烊,"Shirley Chen",9192,https://open.spotify.com/track/6BL2V0CvfW9QVHm9oU4Lmk
80,"If I Can't Have You","Shawn Mendes",9134,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
81,"Lose You To Love Me","Selena Gomez",9082,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
82,Changes,Lauv,9067,https://open.spotify.com/track/7cDpMO5wuWgvv3j4INRBeB
83,"How Do You Sleep?","Sam Smith",9038,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
84,Shallow,"Lady Gaga",8973,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
85,Flower,"Yoon Mirae",8972,https://open.spotify.com/track/0GVKkD74xcixRYYG3zv1NL
86,"Here I Am Again","Yerin Baek",8892,https://open.spotify.com/track/5CDq3Ekm0E0c23S0mbEELV
87,comethru,"Jeremy Zucker",8890,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
88,"lovely (with Khalid)","Billie Eilish",8874,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
89,年少有為,"Ronghao Li",8854,https://open.spotify.com/track/6XY80Ofqd8j0SGiEdRLwCp
90,绿色,"Shirley Chen",8693,https://open.spotify.com/track/6ZoJngyuPof3KsFhFKA5P5
91,Filter,BTS,8552,https://open.spotify.com/track/0ono6UCNVZ1XqOm6j78Blu
92,"always, i'll care","Jeremy Zucker",8535,https://open.spotify.com/track/1LdS1ULS9e18oW3M2C1MUj
93,Perfect,"Ed Sheeran",8528,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
94,你要的全拿走,"Tiger Hu",8468,https://open.spotify.com/track/37BXaP8wCJrH0M3AdtSNyk
95,"You Are The Reason","Calum Scott",8348,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B
96,Sucker,"Jonas Brothers",8338,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
97,"Without Me",Halsey,8337,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
98,"not ur friend","Jeremy Zucker",8286,https://open.spotify.com/track/5T9S5x5hEOvgGKWysm683a
99,FIESTA,IZ*ONE,8251,https://open.spotify.com/track/71vPAjlG1x606483GTJNhY
100,那女孩對我說,"Rachel Liang",8212,https://open.spotify.com/track/5Gip2UwE4f8L4MQWsvcvfA
101,等你下課,"Jay Chou",8209,https://open.spotify.com/track/76WthWB0v0KXUHZoAclMVV
102,"Know Your Worth",Khalid,8152,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
103,"Kill This Love",BLACKPINK,8150,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
104,Happier,Marshmello,8133,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
105,"Young & Alive",Bazzi,8116,https://open.spotify.com/track/5RsKelNxucrDxgMbZ3vd3W
106,"Way Back Home (feat. Conor Maynard) - Sam Feldt Edit",SHAUN,8084,https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk
107,"Call You Mine","The Chainsmokers",8071,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
108,"Sweet but Psycho","Ava Max",8027,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
109,"That Way - Bonus Track","Lil Uzi Vert",7979,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
110,可惜沒如果,"JJ Lin",7962,https://open.spotify.com/track/6WoQzK5Exbfcmow1AoNRkl
111,"What A Man Gotta Do","Jonas Brothers",7961,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
112,"Can You Feel It - Duet Version",TheSmartLocal,7870,https://open.spotify.com/track/17dKDNgh4uWGb8CncxkrrU
113,"想見你想見你想見你(電視劇""想見你""片尾曲)",831,7850,https://open.spotify.com/track/69zgyr5HVKdInjeKpq1qHa
114,"Life Is Good (feat. Drake)",Future,7841,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
115,"Be Alright","Dean Lewis",7815,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
116,"Too Good At Goodbyes","Sam Smith",7787,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
117,"Let Me Down Slowly","Alec Benjamin",7771,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
118,不為誰而作的歌,"JJ Lin",7755,https://open.spotify.com/track/0VqSdtXseb9khdZrnYVyM1
119,體面(電影《前任3:再見前任》插曲),"Kelly Yu",7751,https://open.spotify.com/track/7cE5ehlKJ3L9Ejhzm3udcF
120,"Falling Like The Stars","James Arthur",7669,https://open.spotify.com/track/395KzBy0bkb57dEvg6cfzJ
121,"Without You","高爾宣 OSN",7658,https://open.spotify.com/track/0KWnRv3wxjltYVB3MqjNd2
122,"天黑請閉眼 feat. 邱鋒澤","Nine Chen",7605,https://open.spotify.com/track/3j5yYj3N0CQSgcHMF91ZlO
123,SUGAR,BROCKHAMPTON,7596,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
124,她說,"JJ Lin",7577,https://open.spotify.com/track/632VyMrvhsHIsO4zq9khts
125,Takeaway,"The Chainsmokers",7568,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
126,"Rewrite The Stars","Zac Efron",7549,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
127,"光年之外 (電影 《Passengers》 中國區主題曲)",G.E.M.,7528,https://open.spotify.com/track/1bkvGbgK4HU8B7Ue4k7O7I
128,句號,G.E.M.,7524,https://open.spotify.com/track/66YKSygcUZHHqHJZcWslI3
129,晴天,"Jay Chou",7513,https://open.spotify.com/track/0F02KChKwbcQ3tk4q1YxLH
130,Sunset,Davichi,7477,https://open.spotify.com/track/27srzsrTPJ2KiABGZ0rP5a
131,Skechers,DripReport,7461,https://open.spotify.com/track/4z2JaAVPemYJhFKm7e32RA
132,"Watermelon Sugar","Harry Styles",7437,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
133,"Feel Special",TWICE,7407,https://open.spotify.com/track/14rWuS6yllHOdfZ8sZsZUj
134,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",7382,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
135,"WHATS POPPIN","Jack Harlow",7381,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
136,受夠,"Eric Chou",7354,https://open.spotify.com/track/5JLLWtgBLRxpd4MRkGAm74
137,"7 rings","Ariana Grande",7339,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
138,"Lonely Eyes",Lauv,7331,https://open.spotify.com/track/5qhHm4dN4L2dhRb2TfzGPw
139,Sims,Lauv,7331,https://open.spotify.com/track/5ikx3xVoCAoEMh47AYmZNe
140,"Something Just Like This","The Chainsmokers",7312,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
141,"Sad Forever",Lauv,7287,https://open.spotify.com/track/1DVWkJEjgVStgU2EbR9vpz
142,"00:00 (Zero O’Clock)",BTS,7277,https://open.spotify.com/track/4AlihYDqxXshKhvh5tnMfP
143,"Dancing With A Stranger (with Normani)","Sam Smith",7275,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
144,"No Judgement","Niall Horan",7216,https://open.spotify.com/track/2sGF7DBXvL2GjkbG606m1G
145,小時候的我們,"Eric Chou",7138,https://open.spotify.com/track/3pyfEMTvunanVkcTFME2IK
146,"Old Me","5 Seconds of Summer",7032,https://open.spotify.com/track/5RUUkFNqH3GRKHg1xjprOb
147,"Kick It","NCT 127",7001,https://open.spotify.com/track/1ayaOin9hxCtyhg4UsBTpg
148,"Feel Me","Selena Gomez",6980,https://open.spotify.com/track/4MdcsdRj7i8eBm0qFjO4L4
149,說散就散,"JC 陳詠桐",6930,https://open.spotify.com/track/35fpQiijFocukVyzHCjhCn
150,"Girls Like You (feat. Cardi B)","Maroon 5",6866,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
151,Julia,Lauv,6860,https://open.spotify.com/track/4Gyo5XZzmZawnpqaRRedKu
152,"Eastside (with Halsey & Khalid)","benny blanco",6788,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
153,太陽,"Pika Chiu",6783,https://open.spotify.com/track/3mAc5QY56d5Zl1MbvnWybK
154,Photograph,"Ed Sheeran",6760,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
155,"Like That (feat. Gucci Mane)","Doja Cat",6738,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
156,"Give You My Heart",IU,6725,https://open.spotify.com/track/6dGsBRuavumBs5BghcXF3D
157,"Shape of You","Ed Sheeran",6721,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
158,來自天堂的魔鬼,G.E.M.,6707,https://open.spotify.com/track/0g2XnkKghVN22yze1gTJzl
159,"CITY OF ANGELS",24kGoldn,6702,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
160,"Big Plans","Why Don't We",6665,https://open.spotify.com/track/3eng6TJxpqjvDkxRpnfnhB
161,"High Fashion (feat. Mustard)","Roddy Ricch",6649,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
162,不該,"Jay Chou",6645,https://open.spotify.com/track/7LyCtbxher5m97MImn5M3l
163,"thank u, next","Ariana Grande",6639,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
164,"you were good to me","Jeremy Zucker",6638,https://open.spotify.com/track/4CxFN5zON70B3VOPBYbd6P
165,过客,阿涵,6612,https://open.spotify.com/track/1nfg7drkoCccY1qKr8CDpA
166,Youngblood,"5 Seconds of Summer",6532,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
167,"Bad Liar","Imagine Dragons",6513,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
168,HIP,MAMAMOO,6475,https://open.spotify.com/track/24nK8tW7Pt3Inh2utttuoG
169,"Into the Unknown","Idina Menzel",6474,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
170,修煉愛情,"JJ Lin",6473,https://open.spotify.com/track/190kU2WKyIzx9XaBjfWRPk
171,感谢你曾来过,阿涵,6470,https://open.spotify.com/track/1JLtvvPsHwLyd2ufASdkWV
172,安靜,"Jay Chou",6467,https://open.spotify.com/track/4FOydQ5IdqmdeBgG9vFbPg
173,P2,"Lil Uzi Vert",6437,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
174,"But it's Destiny",10cm,6384,https://open.spotify.com/track/0JOuenfJaP3QodPJU0alSk
175,"Goodbyes (Feat. Young Thug)","Post Malone",6364,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
176,Friends,BTS,6356,https://open.spotify.com/track/7w05lsU2VLSeiT8Nukrv5M
177,芒种,音阙诗听,6350,https://open.spotify.com/track/3IP4qSMfGeqI2XqHFf25sj
178,"Roses - Imanbek Remix","SAINt JHN",6321,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
179,Closer,"The Chainsmokers",6283,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
180,"We are Bulletproof : the Eternal",BTS,6273,https://open.spotify.com/track/44WLOqH7QayQOQdeUHeKUK
181,"me & ur ghost",blackbear,6256,https://open.spotify.com/track/4yJiXq86uM56uIfIZgE440
182,後來的我們,Mayday,6240,https://open.spotify.com/track/13AruKdh8wJhWx6i5dV8X1
183,"when the party's over","Billie Eilish",6240,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
184,"那些年 - 那些年","Hu Xia",6237,https://open.spotify.com/track/3v8FOuA8jxAC5SOA2uN6Mg
185,FANCY,TWICE,6221,https://open.spotify.com/track/2FXd6kKCtBIc6UfN1gH1pA
186,泡沫,G.E.M.,6196,https://open.spotify.com/track/2IfSPLPDW6RGosdB5huwAA
187,Blueming,IU,6183,https://open.spotify.com/track/4Dr2hJ3EnVh2Aaot6fRwDO
188,"Never Really Over","Katy Perry",6155,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
189,"My Time",BTS,6152,https://open.spotify.com/track/4vTgx6h4seHvkuFh84JXYP
190,"SLOW DANCING IN THE DARK",Joji,6147,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
191,你的答案,阿冗,6127,https://open.spotify.com/track/4QWSICaQ6LGmcS8qX9lNVh
192,"Love Someone","Lukas Graham",6091,https://open.spotify.com/track/0OCRwXbQRdOZ1OtB4Imsp1
193,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",6089,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
194,給我一個理由忘記,A-Lin,6087,https://open.spotify.com/track/2DcmVSLAg0ZzfOQxDshZHY
195,"Alone, Pt. II","Alan Walker",6061,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
196,Faded,"Alan Walker",5981,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
197,"Treat You Better","Shawn Mendes",5941,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
198,"달라달라 (DALLA DALLA)",ITZY,5935,https://open.spotify.com/track/0GU5GuJQQEnnREO2FxnVPT
199,"La Difícil","Bad Bunny",5918,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
200,"Here With Me",Marshmello,5914,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
