,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
91,"Stringimi Più Forte","Giordana Angi",73579,https://open.spotify.com/track/3L1uLi5dUwHXyPr1qdFTOS
92,Amici,"Massimo Pericolo",72537,https://open.spotify.com/track/7aVX95NjONZszSeb8vJZF3
93,"So cosa fare","Capo Plaza",72505,https://open.spotify.com/track/2bN0p91LZmBKmgmpIGu5RI
94,"Cascare nei tuoi occhi",Ultimo,70485,https://open.spotify.com/track/60oJSn5MTG2VNvCJKwd65M
95,"Senza Di Me (feat. Venerus & Franco126)",Gemitaiz,69156,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
96,"Uno squillo","Capo Plaza",68950,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
97,"Vivere Tutte Le Vite - con Carl Brave",Elisa,68886,https://open.spotify.com/track/7l56nY7NMP1QDdWvRdJmmg
98,Emanuele,Geolier,68522,https://open.spotify.com/track/259SRHTgxzCM5PfvmAy2lp
99,m8nstar,"tha Supreme",68385,https://open.spotify.com/track/5Aw0QmDZJZID69ZcTvEzXI
100,Domenica,Coez,67952,https://open.spotify.com/track/2tVNMtgZ2CQpTx7vgcuTkL
101,Rozzi,Paky,67713,https://open.spotify.com/track/3Y00k9cPoW8BnJesUEFoWn
102,"Scatola Nera (feat. Giorgia)",Gemitaiz,66811,https://open.spotify.com/track/4Is80c3yzO9NzVWMDAnnTR
103,"LA PROVA DEL CUOCO","FSK SATELLITE",66656,https://open.spotify.com/track/6VPcfYrO6oSYbEg6HTncDo
104,Chicano,Geolier,66398,https://open.spotify.com/track/5XLgiq9c1wyC2h2Lt8ZumJ
105,Ransom,"Lil Tecca",65724,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
106,"7 miliardi","Massimo Pericolo",65711,https://open.spotify.com/track/67vjEOTkBppbVLUUq5mEJz
107,"Maradona y Pelé",Thegiornalisti,65680,https://open.spotify.com/track/3xALgUxUFNYIrbMew1sbnC
108,Provino,Geolier,65086,https://open.spotify.com/track/2Er9ymJtdEkX3F3tTqn0yO
109,Mademoiselle,"Sfera Ebbasta",64940,https://open.spotify.com/track/2aPnpV1hT7l3eP10uSGK6c
110,"Million Dollar (feat. Emis Killa)",Lazza,64855,https://open.spotify.com/track/02u0HfMJJHounSHHPGyjeY
111,"LA MIA ULTIMA STORIA",AIELLO,64383,https://open.spotify.com/track/5JYMRX7TnPrEYkmwKOMmVD
112,"Senza Pensieri (feat. Loredana Bertè & J-AX)","Fabio Rovazzi",64165,https://open.spotify.com/track/1p9E8WC4aTSzArtqdQI1F5
113,"Tutto apposto (feat. Capo Plaza)",Philip,64066,https://open.spotify.com/track/1E5m92fn5c92TUH6NP7HDX
114,"2% (feat. Frah Quintale)","Guè Pequeno",63988,https://open.spotify.com/track/5ODlTG5qxhCsC05E36Rv25
115,"Fuoco e benzina","Emis Killa",63918,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc
116,"MELISSA P","FSK SATELLITE",63272,https://open.spotify.com/track/6Dc0dVdO1xJmEOadnhyPcS
117,Polynesia,Gazzelle,62314,https://open.spotify.com/track/2QeCyjLDJ6qDJsCyofrEW9
118,"Come Me",Gemitaiz,62144,https://open.spotify.com/track/4dBCrgiAh3KJSJdt3XpLfm
119,"Non Abbiamo Età",Luche,62115,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3
120,"Stamm Fort (feat. Sfera Ebbasta)",Luche,61800,https://open.spotify.com/track/7iTTQvztpfrDneVSX9IGBD
121,Ipocondria,Ultimo,61767,https://open.spotify.com/track/6YrDRkcDktxgsPcH8x77xm
122,Loco,"Lele Blade",61760,https://open.spotify.com/track/7hgyYHFOV2qrSub0hoezte
123,"Ti dedico il silenzio",Ultimo,61673,https://open.spotify.com/track/6GLmGfALwjzCaOiHwgfU7g
124,"Mattoni (feat. Noyz Narcos, Shiva, Speranza, Guè Pequeno, Achille Lauro, Geolier, Lazza, Ernia, Side Baby & Taxi B)","Night Skinny",61669,https://open.spotify.com/track/6zbNaPbHWsB6V3rNhn3dPx
125,"Quanto freddo fa",Nashley,60638,https://open.spotify.com/track/0gFpaf1YGFOwFy5DZGYuzx
126,"Mancavi tu","Peppe Soks",60504,https://open.spotify.com/track/21EqFEy8L8Db6aaPmIQd9E
127,"MAMMASTOMALE (feat. Salmo) - prod. Dade",MACHETE,60380,https://open.spotify.com/track/5nFX29WZIulql4m4ic0KRw
128,"D'estate non vale (feat. Ana Mena)","Fred De Palma",59919,https://open.spotify.com/track/5IbiQAbMBe5T2K67mCAIx3
129,"Adicto (with Anuel AA & Ozuna)",Tainy,59764,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
130,"oh 9od","tha Supreme",59602,https://open.spotify.com/track/0UuqwLM3UFmwcXSJgfFHvr
131,"Yo x Ti, Tu x Mi",ROSALÍA,59373,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
132,"Catrame (feat. Tedua)",Lazza,58494,https://open.spotify.com/track/5qbVso0dAtoI2gFhj7V8oG
133,"Fuori Dalla Città",Mecna,58323,https://open.spotify.com/track/0StxpuoKBB6kq8VzDuUABL
134,Dreams,Geolier,58144,https://open.spotify.com/track/5eVpu6bYvBO4NwFcPjbXBN
135,"Si Baciano Tutti (feat. CoCo)",Mecna,58003,https://open.spotify.com/track/7g0dmj4mrpVxa6rkm8gqYl
136,"Lights Up","Harry Styles",57999,https://open.spotify.com/track/2plLJpUcYPFrl1sW2pMG63
137,"Allenamento #2","Capo Plaza",57941,https://open.spotify.com/track/3RsSxNSorUqe9K4qEGTlGC
138,"Sogni appesi",Ultimo,57726,https://open.spotify.com/track/2HgBmx6tfhRO417ahshpeQ
139,"Money Rain","Boro Boro",57129,https://open.spotify.com/track/1f1mvHcJwPPponfS45uRp1
140,"NO SPIE","FSK SATELLITE",56889,https://open.spotify.com/track/2TxDcppMX95JQv9WB5rtuB
141,¥€$,Gemitaiz,56670,https://open.spotify.com/track/0P39aeceSQtCBO7IlffkbD
142,"Fare Chiasso (feat. Quentin40 & Rkomi)","Night Skinny",56109,https://open.spotify.com/track/0w616hBg9NFBhAXD2MaBBB
143,"New York",Geolier,55891,https://open.spotify.com/track/0oajb42iYpVw0yXkD7fc7f
144,"DOPPIOGANG - prod. tha Supreme",MACHETE,55762,https://open.spotify.com/track/2nKUtJ6G05qVViRaXkXWQZ
145,Settembre,Gazzelle,55060,https://open.spotify.com/track/6Ere3wTeBzgVavQpUs343p
146,"NO WAY (feat. Nitro) - prod. Low Kidd",MACHETE,53961,https://open.spotify.com/track/2gUn6S1SuuXK0BvypPKnir
147,"Mamacita (feat. Lele Blade)",Geolier,53676,https://open.spotify.com/track/4p1v3s2yIhAVkYDHN4NIPW
148,"Non fa per me",Holden,53625,https://open.spotify.com/track/51uFW0zfJXSe4OJDS9urmt
149,"Sale (feat. Shari)","Benji & Fede",53569,https://open.spotify.com/track/7s87kiLyImp8axMiXawijw
150,Intro,Geolier,53499,https://open.spotify.com/track/06bT41bSoWLxRZE1yjzIpP
151,Panamera,NDG,53454,https://open.spotify.com/track/0Zvdpp7GLZYT3OVtx4myHl
152,"Como Te (feat. Emis Killa)",Geolier,53289,https://open.spotify.com/track/2fcCSJWdAtAF3NyTiMDWC6
153,"How Do You Sleep?","Sam Smith",52786,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
154,"Corazón Morado (feat. Sfera Ebbasta)","Elettra Lamborghini",52432,https://open.spotify.com/track/6stctriNY7UC7KyHcG7ZBH
155,"Hold Me While You Wait","Lewis Capaldi",52310,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM
156,"LUNA E SOLE - prod Low Kidd",Zoda,52236,https://open.spotify.com/track/7J7vMP45n2p33jimaHO8iK
157,"Mucho Dinero",Geolier,52185,https://open.spotify.com/track/7maxF39MQvEidJ6Im4Kh8t
158,"Stanza Singola (feat. Tommaso Paradiso)",Franco126,51763,https://open.spotify.com/track/23hpOtox5sIuRqVBVVJxsO
159,"Se Tornerai (feat. Neffa)","Rocco Hunt",51497,https://open.spotify.com/track/3fTvFZyr41XvhCtk4ohywa
160,Autostima,PSICOLOGI,51483,https://open.spotify.com/track/4GkHLa5IBnGiart95CmZQJ
161,"La Tua Futura Ex Moglie","Willie Peyote",51426,https://open.spotify.com/track/2qS8NRov7B0s5zhF7wzy46
162,"Porto Cervo",Lazza,51027,https://open.spotify.com/track/7imppCsqBzOEkpqm1jXCZP
163,"Un'Altra Notte (feat. Priestess)",Gemitaiz,50784,https://open.spotify.com/track/5IiE6zhjY9rsXRLhIOyX5h
164,Guai,Shiva,50726,https://open.spotify.com/track/2nRWqhOJRXt2vV30xXrNVy
165,TONICA,Beba,50435,https://open.spotify.com/track/50HrMv7MDjuNaMuKyD9apA
166,"Che Ore Sono (feat. Venerus)",Gemitaiz,50053,https://open.spotify.com/track/3bj6F2PY4PWMNrAuywX5cR
167,"STAR WARS - prod. Young Miles - Crookers x Nic Sarno",MACHETE,50049,https://open.spotify.com/track/2umL0eO9N7iNxDay6i2rVi
168,"Saluti (feat. Guè Pequeno, Fabri Fibra, Rkomi & Carolina Marquez)","Night Skinny",50044,https://open.spotify.com/track/4GI7qUGKC1p0BxngJ6CqcW
169,Brivido,"Guè Pequeno",49352,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
170,"Domani ci passa",Ludwig,49206,https://open.spotify.com/track/3elLXGwE5zaREuOzWdlRJ2
171,"La musica non c'è",Coez,48984,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
172,Soldi,Mahmood,48568,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3
173,"Friday Night","Burak Yeter",48483,https://open.spotify.com/track/2cTpSgAZ0nhIHBWdXsXnh6
174,"1969 (feat. Boss Doms & Frenetik&Orang3)","Achille Lauro",47905,https://open.spotify.com/track/5fpddhtBYcQsRu2d4vJf1Q
175,"Old Town Road","Lil Nas X",47875,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH
176,Mala,Geolier,47865,https://open.spotify.com/track/1FySms6oRM8tKmSqxmBzvV
177,"C'est la vie","Achille Lauro",47521,https://open.spotify.com/track/6qrzETcLAmhkNW5PbkwcJI
178,"Goodbyes (Feat. Young Thug)","Post Malone",47454,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
179,Californication,Gemitaiz,47317,https://open.spotify.com/track/00hy8cpfdBAXPcgWpsCtyk
180,LUNEDI',Salmo,47156,https://open.spotify.com/track/1VNARx6Sm6ZYAsDMCGiU1B
181,"fk this up (feat. CHINCHILLA)",NOËP,46648,https://open.spotify.com/track/5GHXYeXd47gXElQMEcPsvh
182,"Posso (feat. Max Gazzé)","Carl Brave",46315,https://open.spotify.com/track/5N0nmOmc0MqPZTYKw4fVV6
183,Vertigini,Tedua,46253,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU
184,Netflix,Lazza,46251,https://open.spotify.com/track/1XiF40UZiMZstIl37DdRaC
185,"Dry (La Mia Ora)",Lazza,46182,https://open.spotify.com/track/4JDmBiVDC19xUtTi4ohrEJ
186,"Pazzo Di Te",Mecna,46153,https://open.spotify.com/track/6bHkj74AJuXkjkG9EFOebu
187,"Senza farlo apposta",Shade,46147,https://open.spotify.com/track/55t2S1tpx1Bj3C5bIEn2BF
188,"Bad People (feat. Noyz Narcos & Fabri Fibra)","Night Skinny",45974,https://open.spotify.com/track/5TwJedNtu62ApZfr2qsZUp
189,"Dove Sei?",Alfa,45565,https://open.spotify.com/track/7kzTNbYGnZoZnuXeYsW3Mu
190,"Rescue Me",OneRepublic,45351,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
191,"Que Calor (with J Balvin & El Alfa)","Major Lazer",45096,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
192,"Te Robaré","Nicky Jam",44934,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
193,"Veleno 6",MadMan,44698,https://open.spotify.com/track/7GfXjqXD9aBvDoBdZ7EwPH
194,Merci,"Carl Brave",44581,https://open.spotify.com/track/429kanJEBTPrcTKYBT8yPq
195,"23 coltellate",Highsnob,44516,https://open.spotify.com/track/5RlrdqMMNm42rKgYq64a3T
196,"Blu (feat. Elisa)",Rkomi,44253,https://open.spotify.com/track/0Q4v8N758nx98YxObfqkNC
197,"Tesla (feat. Sfera Ebbasta & DrefGold)","Capo Plaza",43991,https://open.spotify.com/track/093RgZ7RXHZwIrxZhZYX4Q
198,"Gli occhi della tigre",Nayt,43842,https://open.spotify.com/track/5pL8J6weoydzXglhsoJ6Vw
199,"Davide (feat. Coez)",Gemitaiz,43780,https://open.spotify.com/track/1Lq5ApqhIWUXzlryFX2K6J
200,Shallow,"Lady Gaga",43759,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
