,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
31,"ANSIA NO","FSK SATELLITE",94170,https://open.spotify.com/track/2yuYI5NFhevxa05se7Qht9
32,"Before You Go","Lewis Capaldi",88823,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
33,"Una volta ancora (feat. Ana Mena)","Fred De Palma",87629,https://open.spotify.com/track/6swHvavSroD4ur3Q18MjYz
34,"Marymango (feat. tha Supreme)",Ghali,83426,https://open.spotify.com/track/7eHHKYb2cRRqqzl8bbiwA3
35,Chiasso,Random,82235,https://open.spotify.com/track/4UJoAdTMnqxQHKWKLLQpvK
36,"SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta)",Marracash,82224,https://open.spotify.com/track/5EpBEqf5bnKeJ3p4zA1Sod
37,"Baila Conmigo (feat. Kelly Ruiz)",Dayvi,79968,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
38,"The Box","Roddy Ricch",79793,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
39,"CRUDELIA - I nervi",Marracash,79518,https://open.spotify.com/track/5dsz7MTrNdN9aMTrnp7sOG
40,"SPORT + muscoli (RMX) (feat. Lazza, Paky, Luchè & Taxi B)",Marracash,79462,https://open.spotify.com/track/7srDOLMwjMC07Dzs7mqCnv
41,"Allora ciao",Shade,79152,https://open.spotify.com/track/5mtMuoCiBExgzH8SOdXyNB
42,Tikibombom,Levante,76392,https://open.spotify.com/track/4JNT4VElmvNmJaQUhwPzg9
43,"KRIMINAL (feat. Guè Pequeno, Gemitaiz & Samurai Jay)",Shablo,75540,https://open.spotify.com/track/27aFwi2IT23cI7vckgG0s8
44,"NEON - Le Ali (feat. Elisa)",Marracash,74884,https://open.spotify.com/track/76cEI7LczlKZ1yLAHIoPBJ
45,"Cin Cin",Alfa,73930,https://open.spotify.com/track/1jJMhPp0Rm6lAi077PXeEQ
46,Physical,"Dua Lipa",73384,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
47,"Me ne frego","Achille Lauro",72276,https://open.spotify.com/track/1MF3gav7PNaNkv7ohlBKBD
48,"Tutto Questo Sei Tu",Ultimo,71115,https://open.spotify.com/track/2JbPEAf12Ju2CxSIoZC89d
49,ROXANNE,"Arizona Zervas",69146,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
50,"Che Poi","Carl Brave",68171,https://open.spotify.com/track/55BfNKdOeu77gxPB0UGnAw
51,Savage,"Megan Thee Stallion",67478,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
52,Andromeda,Elodie,66818,https://open.spotify.com/track/4iceKk4reL0vg2yDwXxQNF
53,"Il tuo profumo","Fred De Palma",66625,https://open.spotify.com/track/0sqbGUEecNagMilnntIsuZ
54,"PAROLA - feat. Lazza, Emis Killa",Giaime,66343,https://open.spotify.com/track/2tQ7vPjN88wkQl5hSNSbVF
55,Calmo,Shiva,66064,https://open.spotify.com/track/6A5qLjVbEC2vNlu17tsExI
56,"Stu core t'apparten","Rocco Hunt",64850,https://open.spotify.com/track/3nhAgjyrfUUCNDMZHx6LCa
57,"Dove e quando","Benji & Fede",64400,https://open.spotify.com/track/5XM7tx8ovQ9UrYqUowW1AK
58,"Fuego (with Geolier & Lele Blade) - Prod. Poison Beatz, Tom Trigger",Neves17,64295,https://open.spotify.com/track/6XPYGFacwZAtmoSVi9m4eT
59,"Sunday Best",Surfaces,63311,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
60,"RITMO (Bad Boys For Life)","Black Eyed Peas",61751,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
61,"Gigolò (feat. Sfera Ebbasta & Capo Plaza)",Lazza,61511,https://open.spotify.com/track/4KilYheWwxakB1L43ECTeP
62,"Someone You Loved","Lewis Capaldi",60617,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
63,Lento,"Boro Boro",60383,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl
64,"Domani ci passa",Ludwig,60376,https://open.spotify.com/track/3elLXGwE5zaREuOzWdlRJ2
65,"16 Marzo (feat. Gow Tribe)","Achille Lauro",59602,https://open.spotify.com/track/3nwH3HTFzpnRV5SqM9um3r
66,"Lose Control",MEDUZA,59318,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
67,"Soldi in Nero - feat. Sfera Ebbasta",Shiva,58365,https://open.spotify.com/track/1Xm2e1vDwOMeJJioWuG1s7
68,"Blueberry Faygo","Lil Mosey",57088,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
69,"Polo nord - C+N Progressive Mix","Massimo Pericolo",56640,https://open.spotify.com/track/1Wbc0N0X1zkFqnKGcj8Quh
70,"Pookie (feat. Capo Plaza) - Remix","Aya Nakamura",56631,https://open.spotify.com/track/6h5nbfvIJHRNH3oGrNWJwn
71,"SCACCIACANI - feat. Massimo Pericolo - prod. Crookers & Nic Sarno",Ketama126,56467,https://open.spotify.com/track/1T4Q9sLfxlFP4EMvedo8p3
72,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,56360,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
73,Bossoli,Shiva,56032,https://open.spotify.com/track/5mn8bU8IjYqr8ZqTDmLtSO
74,"RAP SHIT (feat. tha Supreme & Gemitaiz) - prod. STABBER",Nitro,56009,https://open.spotify.com/track/2Fbj0y0HEUKCZkUsI71PUx
75,"CHIC (feat. Shiva)",Giaime,55659,https://open.spotify.com/track/17XyV1RsHVYDmN90ysATZ2
76,"Non Avere Paura","Tommaso Paradiso",55424,https://open.spotify.com/track/1qMx707PFdFXdwLvcUTNz3
77,"In peggio - prod. Strage","Dani Faiv",53897,https://open.spotify.com/track/1ebQQD5Ws1eog2GRD5Zkpg
78,"La Mia Hit (feat. Max Pezzali)",J-AX,53846,https://open.spotify.com/track/4bMfWDvKPCFQ2df7Qf2UTs
79,"Piccola Stella",Ultimo,53845,https://open.spotify.com/track/6sLBJkMyZIkGevtpYgeotT
80,"Mon Fre - feat. Emis Killa",Shiva,52186,https://open.spotify.com/track/4dDMgEj5GpBTI1lvVlYPu7
81,"YOSHI (feat. Fabri Fibra) - prod. Strage",MACHETE,51875,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx
82,"Say So","Doja Cat",51386,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
83,"GANG (feat. Geolier)","Samurai Jay",50475,https://open.spotify.com/track/2Yd6hF9rBSibtF4hlcnBEw
84,Barrio,Mahmood,50100,https://open.spotify.com/track/1MCSc1ZxlwV5muFXKocAnW
85,"È sempre bello",Coez,50081,https://open.spotify.com/track/6IdiuMw1FSAvU3e6bgWQVX
86,Astronomia,Vicetone,49892,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
87,"Godzilla (feat. Juice WRLD)",Eminem,49857,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
88,"Regina Coeli","Carl Brave",49317,https://open.spotify.com/track/5Ajd1Pr5GkoBbdC1D43ysH
89,ENFASI,Sierra,49014,https://open.spotify.com/track/77VwA6u9JEb4WG5lWSkvU6
90,Candy,VillaBanks,48973,https://open.spotify.com/track/3a3EzSxWvDno8RpTMv7Xch
91,"m12ano - feat. Mara Sattei","tha Supreme",48648,https://open.spotify.com/track/0LfMuWu6FKNSDHEoxHu9iK
92,"Per Un Milione",Boomdabash,48302,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w
93,"MALA SANTA","Becky G",48159,https://open.spotify.com/track/5e50NiIlOc2YJIftHzoehd
94,"Me Gusta",Shakira,48112,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
95,"Magnifico difetto","Benji & Fede",47661,https://open.spotify.com/track/0IKfkRzt3d1FoNla2dKi1J
96,Rossetto,Random,47355,https://open.spotify.com/track/4nWtDExgGzlOQwxmp5JjUT
97,"Sei bella come Roma","DANDY TURNER",47277,https://open.spotify.com/track/51MYYyG3fjM3rttqRByqTl
98,"Break My Heart","Dua Lipa",46850,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
99,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)","Charlie Charles",46611,https://open.spotify.com/track/45zJRuzK9e6AO527NOW7Fy
100,"Chance (feat. Capo Plaza)",Shiva,46593,https://open.spotify.com/track/7CQwJNaHvxUPye0X7bTh7g
101,"Supercalifragili (feat. Annalisa & Luca Di Stefano)",J-AX,46592,https://open.spotify.com/track/6ExLQlakJDGUxN5O567dAt
102,"On Gang","Thelonious B.",46391,https://open.spotify.com/track/4NR1cjgeRzp0KSTwqiJfWj
103,"Que Calor (with J Balvin & El Alfa)","Major Lazer",46343,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
104,"LOVE BANDANA - feat. Tedua",Ketama126,46049,https://open.spotify.com/track/15hXSWGLcvtUZLtzCY7E0Q
105,"MADAME - L'anima (feat. Madame)",Marracash,45789,https://open.spotify.com/track/3go5ZuMoFTKl5ugai8nAKi
106,Supalonely,BENEE,45341,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
107,"La hit dell'estate",Shade,45277,https://open.spotify.com/track/443cnFF139Ql85enXOTWEu
108,"In Your Eyes","The Weeknd",44800,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
109,"con me (feat. tha Supreme)","Young Miles",44584,https://open.spotify.com/track/3Rak9PxrkDU2IGv4XThNQT
110,Memories,"Maroon 5",44565,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
111,"Alone, Pt. II","Alan Walker",44363,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
112,Cenere,Nashley,44303,https://open.spotify.com/track/45xyKCey4BM3fMeFEsF1Hp
113,90MIN,Salmo,44132,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6
114,"Margarita (con Marracash)",Elodie,44077,https://open.spotify.com/track/0nuoIoKRckjudWUPWezzz6
115,"Ostia Lido",J-AX,43952,https://open.spotify.com/track/4WJ1fu0RntmhYGkP9IWTVL
116,JAMBO,"Takagi & Ketra",43668,https://open.spotify.com/track/4H5arInh2BLVz94mIibTrv
117,"Mambo Salentino",Boomdabash,43639,https://open.spotify.com/track/7piIo15vVy3ULGXSpFs5xc
118,"Intentions (feat. Quavo)","Justin Bieber",43593,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
119,"Vita paranoia",Gazzelle,43239,https://open.spotify.com/track/4OnmVQMW9Eb9dpXjRLbjm0
120,Rozzi,Paky,43182,https://open.spotify.com/track/3Y00k9cPoW8BnJesUEFoWn
121,"Twerk (con Boro Boro)",MamboLosco,43085,https://open.spotify.com/track/4jiCUUfjuJoG03gnw3jj1r
122,"Una canzone che non so",Gazzelle,43048,https://open.spotify.com/track/6pDqB2dlzxB2i9Inu4h3wC
123,Muévelo,"Nicky Jam",43028,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
124,POLKA,"Rosa Chemical",42800,https://open.spotify.com/track/20jG7WodtS52iOnWyGE1l4
125,Arrogante,Irama,42500,https://open.spotify.com/track/14lgKkkbNsJl9fItqnEfpV
126,m8nstar,"tha Supreme",42173,https://open.spotify.com/track/3vPXCd0uNm66sbDEDG5Vwd
127,"Holly & Benji (feat. Capo Plaza & Shiva)",AVA,41756,https://open.spotify.com/track/4tchNSV4eZQ9vG4GNA4iJa
128,Numb,Dotan,41693,https://open.spotify.com/track/2jmsqMQdKUfT95At7WcrNQ
129,Circles,"Post Malone",41393,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
130,"Senza Di Me (feat. Venerus & Franco126)",Gemitaiz,41194,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
131,"Coco Chanel",Gaia,40988,https://open.spotify.com/track/2r9Pu8JQyW3yCk2zWaS33o
132,22:22,Ghali,40701,https://open.spotify.com/track/73hTfGHBSYC8iI6He1optV
133,Polynesia,Gazzelle,40545,https://open.spotify.com/track/25TCZo7eBtTY9MfijFLvcd
134,"bad guy","Billie Eilish",40505,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
135,OPS,Mr.Rain,40442,https://open.spotify.com/track/4D2snxPPfeYhKeZnGlYioU
136,Pianeti,Ultimo,40066,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW
137,"Rondini Al Guinzaglio",Ultimo,39902,https://open.spotify.com/track/1jhHPnmgZepKU8qX4VhRZ0
138,"I Don't Care (with Justin Bieber)","Ed Sheeran",39763,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
139,"Ride It",Regard,39737,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
140,"sw1n6o - feat. Salmo","tha Supreme",39463,https://open.spotify.com/track/0I26eEAwEoii0wHuFqwhYO
141,"Fuori E Dentro (feat. tha Supreme)",Gemitaiz,39447,https://open.spotify.com/track/34UHhwlly3SHryWuVfMOJm
142,"Il bello dell'amico",Astra,39318,https://open.spotify.com/track/7tLBfOAgC2j3UWqeGgZ7G2
143,"I Tuoi Particolari",Ultimo,39298,https://open.spotify.com/track/0psAGFzUF64N2Ae4gMExzu
144,"occh1 purpl3 - feat. Marracash","tha Supreme",39253,https://open.spotify.com/track/7gRPkCEa3YMaxET5ZYT7Ni
145,"Uno squillo","Capo Plaza",39160,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
146,Señorita,"Shawn Mendes",39070,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
147,"Veleno 7",Gemitaiz,39066,https://open.spotify.com/track/2jkIbZ43eH3rM1yro2Ojzh
148,14,Jayred,39019,https://open.spotify.com/track/1veUzOYyrblgIzylvPzkAZ
149,"Life Is Good (feat. Drake)",Future,38712,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
150,Autostima,PSICOLOGI,37961,https://open.spotify.com/track/5qf1k7zubHxjR3uinHmIKg
151,"HO PAURA DI USCIRE 2 - prod. Mace",MACHETE,37784,https://open.spotify.com/track/0nFCpnM7nistUWXRZpzOWM
152,FIORI,Giaime,37521,https://open.spotify.com/track/500c6DLy4ag8gFAnkuzTxP
153,"oh 9od - feat. Nayt","tha Supreme",37306,https://open.spotify.com/track/5Qy9jtZdxUnFXmgPp3u5VZ
154,"Va tutto bene","Giulia Molino",37227,https://open.spotify.com/track/0r1a5rNJgHNAJyyctK34gr
155,Chic,Izi,37145,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
156,Amici,"Massimo Pericolo",37118,https://open.spotify.com/track/7aVX95NjONZszSeb8vJZF3
157,"I Nostri Anni","Tommaso Paradiso",37061,https://open.spotify.com/track/6MERAQtSWXt3EFnI6UjXGy
158,"Sole a mezzanotte","Gio Montana",36798,https://open.spotify.com/track/41wB7yyQG8YR284muocSv0
159,"Cracovia, Pt. 3","Il Tre",36707,https://open.spotify.com/track/18dt6tNw8hpNUdthOJf0lI
160,"Vestiti D’Odio (con PSICOLOGI)","Tredici Pietro",36680,https://open.spotify.com/track/3NLE4ioQE8aWxoJjk2IQTC
161,"C'est la vie","Achille Lauro",36672,https://open.spotify.com/track/6qrzETcLAmhkNW5PbkwcJI
162,Scintille,Gazzelle,36661,https://open.spotify.com/track/0IqQi6pcD94SRXXt8nqw2T
163,Gaia,"Leon Faun",36585,https://open.spotify.com/track/5QBahtZ2TuUlFuppxJmcVO
164,"MARYLEAN (feat. Marracash) - prod. Low Kidd",MACHETE,36579,https://open.spotify.com/track/28fRkU3vhqAJdl9i9458pQ
165,"Cadiamo insieme",Holden,36573,https://open.spotify.com/track/0EfhJLGrlSW4oqZFECvlmU
166,"MI AMI O NO (feat. Capo Plaza)",Giaime,36518,https://open.spotify.com/track/2UsAeEA2JH7kKSOflP23zY
167,"C'est La Vie",TY1,36169,https://open.spotify.com/track/5l93giGtSBNAJUVj8hPygt
168,"D'estate non vale (feat. Ana Mena)","Fred De Palma",36156,https://open.spotify.com/track/5IbiQAbMBe5T2K67mCAIx3
169,Playa,"Baby K",35718,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq
170,baby,Madame,35342,https://open.spotify.com/track/4EMLX3YmqnVNgajJ99I3gX
171,"Na Na Na",Holden,35298,https://open.spotify.com/track/3arKLum0IMREFOSq3OkpaF
172,Courmayeur,"DJ Matrix",35266,https://open.spotify.com/track/3ueGWDwh5tMsoKjxJnUFcB
173,"Don't Call Me Up",Mabel,35241,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
174,scuol4,"tha Supreme",35091,https://open.spotify.com/track/1V7hvLe3fpZTMoqKLkBDgW
175,NONMIFREGAUNCA,Ketama126,34952,https://open.spotify.com/track/1ssQqjRO7YTqy9QSSVAEK9
176,Brivido,"Guè Pequeno",34920,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
177,"Non Abbiamo Età",Luche,34861,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3
178,"In Your Eyes (feat. Alida)","Robin Schulz",34796,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
179,"everything i wanted","Billie Eilish",34638,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
180,"Turn Me On (feat. Vula)",Riton,34622,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9
181,"Look Back at It (feat. CAPO PLAZA)","A Boogie Wit da Hoodie",34218,https://open.spotify.com/track/34Jnbbi34tPtYdutY5Pd6G
182,"Milano Ovest - feat. Marracash",Shiva,34186,https://open.spotify.com/track/3cE4UNH9qcytquPyAhsm77
183,"Carillon (with Achille Lauro)",Nahaze,33989,https://open.spotify.com/track/4uRx3SdWG2cNVfRNVPwHDS
184,"Ti dedico il silenzio",Ultimo,33959,https://open.spotify.com/track/6GLmGfALwjzCaOiHwgfU7g
185,"Piece Of Your Heart",MEDUZA,33793,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
186,"Nisciun' (feat. Geolier)","Rocco Hunt",33698,https://open.spotify.com/track/6nUJr7wd4hiPBLjC8Db2Cr
187,Ipernova,Mr.Rain,33587,https://open.spotify.com/track/1TaSkLG2bXx84YuKmJvncw
188,"CHARLES MANSON (BUON NATALE2) (feat. Lazza) - feat. Dani Faiv, Nitro",Salmo,33425,https://open.spotify.com/track/4z6l90HzhLLCd0hWddzbrh
189,"ch1 5ei te","tha Supreme",33135,https://open.spotify.com/track/0tRj4m46GRFrBS7IsbS0Gk
190,"Adore You","Harry Styles",33029,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
191,Boss,Paky,32999,https://open.spotify.com/track/4ijux7JMNY2IpBtTsuYrK4
192,"48H (feat. Sfera Ebbasta)",Izi,32954,https://open.spotify.com/track/05mrU7mN3c1822bpY58UBC
193,"Fuoco e benzina","Emis Killa",32904,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc
194,"La musica non c'è",Coez,32717,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
195,Rojo,"J Balvin",32687,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
196,"LA PROVA DEL CUOCO","FSK SATELLITE",32642,https://open.spotify.com/track/6VPcfYrO6oSYbEg6HTncDo
197,goosebumps,"Travis Scott",32459,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
198,"NO SPIE","FSK SATELLITE",32421,https://open.spotify.com/track/2TxDcppMX95JQv9WB5rtuB
199,"Sweet but Psycho","Ava Max",32275,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
200,"Breaking Me",Topic,32205,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
