,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",61211,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
2,Circles,"Post Malone",47916,https://open.spotify.com/track/51MMC5DogGZAnHil5HQAXg
3,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",44106,https://open.spotify.com/track/3NkJNL3WqO1Lqc3uNDxvCN
4,"Someone You Loved","Lewis Capaldi",37987,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
5,"How Do You Sleep?","Sam Smith",37717,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
6,"Beautiful People (feat. Khalid)","Ed Sheeran",35926,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
7,I.F.L.Y.,Bazzi,30454,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
8,"Goodbyes (Feat. Young Thug)","Post Malone",28800,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
9,"It's You","Ali Gatie",27208,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
10,Lover,"Taylor Swift",26153,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
11,"boyfriend (with Social House)","Ariana Grande",26149,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
12,"I Don't Care (with Justin Bieber)","Ed Sheeran",25977,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
13,Liar,"Camila Cabello",25609,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
14,"fuck, i'm lonely",Lauv,24888,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
15,"Takeaway (feat. Lennon Stella)","The Chainsmokers",23917,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
16,Saint-Tropez,"Post Malone",21756,https://open.spotify.com/track/7C39RtGhnEw7cyf0Pyw7PV
17,"Boy With Luv (feat. Halsey)",BTS,21519,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
18,Graveyard,Halsey,21312,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
19,Teeth,"5 Seconds of Summer",20999,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
