,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
46,Ransom,"Lil Tecca",499498,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
47,"223's (feat. 9lokknine)","YNW Melly",497940,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T
48,"Tip Toe (feat. A Boogie Wit da Hoodie)","Roddy Ricch",495728,https://open.spotify.com/track/6ztvsy3C6hPjVg9j4x1XKJ
49,"Start Wit Me (feat. Gunna)","Roddy Ricch",492089,https://open.spotify.com/track/7A20WnLkjtZU2d7hIB6Ziu
50,"Money In The Grave (Drake ft. Rick Ross)",Drake,490005,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
51,Death,"Trippie Redd",484234,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y
52,GOODMORNINGTOKYO!,"TOKYO’S REVENGE",463112,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp
53,"10,000 Hours (with Justin Bieber)","Dan + Shay",458428,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
54,"Truth Hurts",Lizzo,456489,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
55,"ORANGE SODA","Baby Keem",454415,https://open.spotify.com/track/5FkoSXiJPKTNyYgALRJFhD
56,"No Guidance (feat. Drake)","Chris Brown",450004,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
57,"MIDDLE CHILD","J. Cole",443863,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
58,"Goodbyes (Feat. Young Thug)","Post Malone",443253,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
59,"Make No Sense","YoungBoy Never Broke Again",439472,https://open.spotify.com/track/6klLvorLoo1sxvZcjJIY8I
60,July,"Noah Cyrus",438400,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
61,"Stuck In A Dream (feat. Gunna)","Lil Mosey",438054,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
62,"Peta (feat. Meek Mill)","Roddy Ricch",433490,https://open.spotify.com/track/4bl1HBZliBuYpFZjWgefE4
63,Wow.,"Post Malone",429625,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
64,"All I Want - From ""High School Musical: The Musical: The Series""","Olivia Rodrigo",424441,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW
65,"Yellow Hearts","Ant Saunders",421152,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
66,Señorita,"Shawn Mendes",419956,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
67,FML,"Arizona Zervas",417217,https://open.spotify.com/track/6lruHh1jF7ezgbLv72xYmf
68,"If the World Was Ending - feat. Julia Michaels","JP Saxe",413460,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
69,Camelot,"NLE Choppa",410227,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
70,"Baby (Lil Baby feat. DaBaby)","Quality Control",402415,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J
71,"when the party's over","Billie Eilish",396439,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
72,"All Girls Are The Same","Juice WRLD",388345,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
73,"Murder On My Mind","YNW Melly",378749,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
74,Falling,"Harry Styles",378526,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
75,"SLOW DANCING IN THE DARK",Joji,374239,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
76,"Let Me Know (I Wonder Why Freestyle)","Juice WRLD",371351,https://open.spotify.com/track/3wwo0bJvDSorOpNfzEkfXx
77,Vete,"Bad Bunny",371227,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
78,"lovely (with Khalid)","Billie Eilish",368996,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
79,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",368773,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
80,"The London (feat. J. Cole & Travis Scott)","Young Thug",368076,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
81,"Pop Out (feat. Lil Tjay)","Polo G",367390,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
82,"6 Kiss","Trippie Redd",366947,https://open.spotify.com/track/7tgjDlQsMR8RvkdlNCJA58
83,"Going Bad (feat. Drake)","Meek Mill",366547,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
84,"Before You Go","Lewis Capaldi",364607,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
85,Maniac,"Conan Gray",361401,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
86,"Lights Up","Harry Styles",359957,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
87,"Had Enough (feat. Quavo & Offset)","Don Toliver",359654,https://open.spotify.com/track/2jrAaawDRCn1JjeouxAyDN
88,"Hate Me (with Juice WRLD)","Ellie Goulding",358986,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
89,"SICKO MODE","Travis Scott",355422,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
90,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",355366,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
91,Legends,"Juice WRLD",352235,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
92,"Burberry faygo","Lil Adrei",351401,https://open.spotify.com/track/3B36YnwXzR3VKm4hHYmGtr
93,"RITMO (Bad Boys For Life)","Black Eyed Peas",349363,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
94,F.N,"Lil Tjay",345202,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
95,"Look At Her Now","Selena Gomez",341781,https://open.spotify.com/track/7eOkHIcaoUhngxxypM5Ajr
96,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",332928,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
97,"How I Move (feat. Lil Baby)","Flipp Dinero",330214,https://open.spotify.com/track/14X1WxiHXdVRJ99cMCBzOE
98,"Enemies (feat. DaBaby)","Post Malone",328470,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
99,"How Do You Sleep?","Sam Smith",325246,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
100,"Hot (feat. Gunna)","Young Thug",324567,https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9
101,SAD!,XXXTENTACION,322992,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
102,EARFQUAKE,"Tyler, The Creator",322214,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
103,"Trampoline (with ZAYN)",SHAED,321476,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
104,"7 rings","Ariana Grande",317697,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
105,Juicy,"Doja Cat",317225,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp
106,"Beautiful People (feat. Khalid)","Ed Sheeran",317088,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
107,VALENTINO,24kGoldn,316520,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q
108,"Jocelyn Flores",XXXTENTACION,316354,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
109,"rockstar (feat. 21 Savage)","Post Malone",314450,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
110,"I Fall Apart","Post Malone",310908,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
111,"Cash Shit (feat. DaBaby)","Megan Thee Stallion",310375,https://open.spotify.com/track/2rMAtCaTj16NptyVfEIeAC
112,Immortal,"21 Savage",310164,https://open.spotify.com/track/4IO8X9W69dIQe0EC5ALXhq
113,Panini,"Lil Nas X",309202,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
114,"Hop Off A Jet (feat. Travis Scott)","Young Thug",309004,https://open.spotify.com/track/3RZftiuTcLOqpsd8ZlwNhr
115,"Sanguine Paradise","Lil Uzi Vert",303778,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN
116,"I Don't Care (with Justin Bieber)","Ed Sheeran",303050,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
117,"BEST ON EARTH (feat. BIA) - Bonus",Russ,302502,https://open.spotify.com/track/2Xo3rLHjXfdb4avN68aQyi
118,"Into the Unknown","Idina Menzel",301749,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
119,"One Man Band","Old Dominion",301571,https://open.spotify.com/track/08dFHFTx6r67MTsYn5ilDR
120,"Talk (feat. Disclosure)",Khalid,301412,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
121,Sucker,"Jonas Brothers",300795,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
122,Lalala,Y2K,300623,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
123,"Better Now","Post Malone",299496,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
124,Vulnerable,"Selena Gomez",297835,https://open.spotify.com/track/11OwAR3GlBj9E35Cznf7Lj
125,Somebody,"Internet Money",297776,https://open.spotify.com/track/735RSTb2xbtWbDtKD9XDYi
126,"Without Me",Halsey,296892,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
127,"Diamonds (with Normani)","Megan Thee Stallion",295505,https://open.spotify.com/track/0PQsrLxPbOBBwwmXCnGvcF
128,"Armed And Dangerous","Juice WRLD",291411,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
129,"Eastside (with Halsey & Khalid)","benny blanco",290097,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
130,"U Played (feat. Lil Baby)","Moneybagg Yo",287427,https://open.spotify.com/track/7qeWNGBqqagdwf4KnjRzGZ
131,"Heartless (feat. Morgan Wallen)",Diplo,285311,https://open.spotify.com/track/0rFQ5cKYJ9WtHSKp9sxVYt
132,goosebumps,"Travis Scott",285163,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
133,"Ransom (with Juice WRLD) - Remix","Lil Tecca",284570,https://open.spotify.com/track/2WsuSYJNXGKXVYkHPnq2yp
134,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",284175,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
135,"One Thing Right",Marshmello,281902,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
136,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,280919,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
137,"It's You","Ali Gatie",279265,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
138,"Ayy Macarena",Tyga,279201,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
139,"Lean Wit Me","Juice WRLD",278226,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa
140,"XO Tour Llif3","Lil Uzi Vert",277991,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
141,"Up All Night",Khalid,277814,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
142,"ocean eyes","Billie Eilish",276607,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
143,"UP THE SMOKE (with Offset)","Stunna 4 Vegas",276374,https://open.spotify.com/track/09TZsMHXEtQkdmMJZPLKup
144,"Famous Hoes","NLE Choppa",276105,https://open.spotify.com/track/35Xf2ABjPzUXKz19akd7Jj
145,Happier,Marshmello,275212,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
146,Speechless,"Dan + Shay",273733,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
147,Graveyard,Halsey,272628,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
148,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,271837,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
149,"Pure Water (with Migos)",Mustard,270740,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8
150,Better,Khalid,270658,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
151,"Hot Shower","Chance the Rapper",270215,https://open.spotify.com/track/00ko9WaS4jOX1kEk3gvHjf
152,"Crowded Room (feat. 6LACK)","Selena Gomez",269911,https://open.spotify.com/track/2C0hTkdEoikhKzDCJl32QZ
153,"Beautiful Crazy","Luke Combs",268728,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
154,Slide,H.E.R.,267045,https://open.spotify.com/track/2rTnVB1bvwxHtaIl4uVu7f
155,"Yes Indeed","Lil Baby",266603,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
156,"WHAT TO DO? (feat. Don Toliver)",JACKBOYS,265909,https://open.spotify.com/track/4AO1XhrgJczQ9bNVxdfKQe
157,"Even Though I'm Leaving","Luke Combs",265655,https://open.spotify.com/track/5aZQrb2TXWEh9uZR4HEY3r
158,"The Less I Know The Better","Tame Impala",265283,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
159,"Mean It",Lauv,265055,https://open.spotify.com/track/5ACkb3CikcSZPF0h7FSZAp
160,"Old Town Road - Remix","Lil Nas X",264127,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
161,"Panini - DaBaby Remix","Lil Nas X",263585,https://open.spotify.com/track/4SDgTLDYrJ2UrHbkRkg7MD
162,"Did It Again","Lil Tecca",262850,https://open.spotify.com/track/4guBZjUyrGoHsTahO3IHdj
163,"Bad Bad Bad (feat. Lil Baby)","Young Thug",261733,https://open.spotify.com/track/1GeNui6m825V8jP4uKiIaH
164,"GANG GANG",JACKBOYS,259387,https://open.spotify.com/track/6uJONCdr2rC65BNmCnTBWK
165,Moonlight,XXXTENTACION,258051,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
166,"Envy Me",Calboy,257852,https://open.spotify.com/track/7rvyVWja33WG9R97oeJAjx
167,"Faucet Failure","Ski Mask The Slump God",257845,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
168,"Shotta Flow (feat. Blueface) [Remix]","NLE Choppa",256589,https://open.spotify.com/track/5BJMeoCXXgbRAWfp6fTulr
169,20/20,"Lil Tjay",255916,https://open.spotify.com/track/4Hqh0dS4x07zuRw6eBTO7p
170,"Heart On Ice","Rod Wave",254170,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD
171,"LOYAL (feat. Drake)",PARTYNEXTDOOR,253748,https://open.spotify.com/track/5bvnqVuq7UFl0txSlHpsfS
172,"Whiskey Glasses","Morgan Wallen",251838,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
173,I.F.L.Y.,Bazzi,251361,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
174,"You Need To Calm Down","Taylor Swift",251136,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
175,"bury a friend","Billie Eilish",250703,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
176,"Best Part (feat. Daniel Caesar)",H.E.R.,250382,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
177,"Self Care","Mac Miller",250363,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx
178,"No Role Modelz","J. Cole",250302,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
179,"Never Seen the Rain","Tones And I",249531,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
180,"thank u, next","Ariana Grande",249150,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
181,"20 Min","Lil Uzi Vert",248999,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng
182,"i love you","Billie Eilish",248696,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
183,"Dance Again","Selena Gomez",247898,https://open.spotify.com/track/5sK3o66yupTNIK6gWgzGjf
184,"Graduation (with Juice WRLD)","benny blanco",246984,https://open.spotify.com/track/6cjSh516BbrNUs213jDAGm
185,Kraazy,Likybo,246227,https://open.spotify.com/track/3s2Qd1rsWqbvOoxpFTRp8D
186,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,245906,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo
187,"Who Needs Love","Trippie Redd",245303,https://open.spotify.com/track/2ktxr00GpTtbMNeBjNeY8D
188,Callaita,"Bad Bunny",244249,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
189,"I Like Me Better",Lauv,244151,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
190,Noticed,"Lil Mosey",243636,https://open.spotify.com/track/7zLYKWcXnYeHHWidalz7rj
191,HUMBLE.,"Kendrick Lamar",242929,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
192,"My Type",Saweetie,241701,https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9
193,I,"Lil Skies",240730,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT
194,"Good as Hell",Lizzo,240430,https://open.spotify.com/track/3Yh9lZcWyKrK9GjbhuS0hR
195,Chanel,"Frank Ocean",240422,https://open.spotify.com/track/6Nle9hKrkL1wQpwNfEkxjh
196,"Lost In Yesterday","Tame Impala",239828,https://open.spotify.com/track/3eoNUm0LU9hATVVi9w4fM6
197,"a lot","21 Savage",237896,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
198,"LA CANCIÓN","J Balvin",237601,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
199,"High Hopes","Panic! At The Disco",236193,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
200,"1400 / 999 Freestyle","Trippie Redd",235663,https://open.spotify.com/track/75lcPkAkUsKWHGBlGM476R
