,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
58,"Here With Me",Marshmello,13429,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
59,體面(電影《前任3:再見前任》插曲),"Kelly Yu",13429,https://open.spotify.com/track/7cE5ehlKJ3L9Ejhzm3udcF
60,"Money In The Grave (Drake ft. Rick Ross)",Drake,13343,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
61,"Don't Check On Me (feat. Justin Bieber & Ink)","Chris Brown",13171,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk
62,"I Like Me Better",Lauv,13072,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
63,Perfect,"Ed Sheeran",13059,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
64,那些你很冒險的夢,"JJ Lin",12888,https://open.spotify.com/track/5kZDxLcbqglZ2yYXg4Mkjc
65,你要的全拿走,"Tiger Hu",12726,https://open.spotify.com/track/37BXaP8wCJrH0M3AdtSNyk
66,Lily,"Alan Walker",12654,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN
67,"Without Me",Halsey,12545,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
68,以後別做朋友,"Eric Chou",12535,https://open.spotify.com/track/7zyYmIdjqqiX6kLryb7QBx
69,小幸運,"Hebe Tien",12388,https://open.spotify.com/track/1ZeVIrCWzEmsJexkrgvjFv
70,Happier,Marshmello,12256,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
71,"Be Alright","Dean Lewis",12022,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
72,"Take Me Back to London (feat. Stormzy)","Ed Sheeran",11811,https://open.spotify.com/track/1AI7UPw3fgwAFkvAlZWhE0
73,"On A Roll","Ashley O",11571,https://open.spotify.com/track/56JyMaElW79S7TDWh1Zw1m
74,等你下課,"Jay Chou",11541,https://open.spotify.com/track/76WthWB0v0KXUHZoAclMVV
75,"Old Town Road - Remix","Lil Nas X",11467,https://open.spotify.com/track/6jmZlyf9DxcIoRrjw02YXm
76,"thank u, next","Ariana Grande",11297,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
77,"Talk (feat. Disclosure)",Khalid,11242,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
78,"真的傻 (電影《一吻定情》追愛版主題曲)","LaLa Hsu",11212,https://open.spotify.com/track/7mCr6Rn5jx04Fisvts97Z3
79,可惜沒如果,"JJ Lin",10985,https://open.spotify.com/track/6WoQzK5Exbfcmow1AoNRkl
80,"Don't Know What To Do",BLACKPINK,10879,https://open.spotify.com/track/1TaQciB8qqRZ9fxWGhS65X
81,"Heartbeat (BTS World Original Soundtrack)",BTS,10790,https://open.spotify.com/track/5EgYDyMDCi8X0zDydTF7Rb
82,說散就散,"JC 陳詠桐",10789,https://open.spotify.com/track/3CE1HoJJ0FVKo7JHsWIuvC
83,"Too Good At Goodbyes","Sam Smith",10787,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
84,Photograph,"Ed Sheeran",10760,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
85,"lovely (with Khalid)","Billie Eilish",10653,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
86,绿色,"Shirley Chen",10636,https://open.spotify.com/track/6ZoJngyuPof3KsFhFKA5P5
87,"Girls Like You (feat. Cardi B)","Maroon 5",10596,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
88,她說,"JJ Lin",10571,https://open.spotify.com/track/632VyMrvhsHIsO4zq9khts
89,不為誰而作的歌,"JJ Lin",10551,https://open.spotify.com/track/0VqSdtXseb9khdZrnYVyM1
90,Fever,GFRIEND,10503,https://open.spotify.com/track/7qDbAc6xMW07T7yyMnQqS8
91,"Shape of You","Ed Sheeran",10476,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
92,"Let Me Down Slowly","Alec Benjamin",10446,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
93,TIRED,"Jasmine Sokko",10439,https://open.spotify.com/track/1i8vlrdnyOWGGqNKhKQM3C
94,來自天堂的魔鬼,G.E.M.,10434,https://open.spotify.com/track/0g2XnkKghVN22yze1gTJzl
95,"Higher Love",Kygo,10411,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
96,"I Think I'm OKAY (with YUNGBLUD & Travis Barker)","Machine Gun Kelly",10357,https://open.spotify.com/track/2gTdDMpNxIRFSiu7HutMCg
97,Lights,BTS,10219,https://open.spotify.com/track/44vXWYTcdrejrIQZEoHzl8
98,"Truth Hurts",Lizzo,10192,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
99,"You Are The Reason","Calum Scott",10145,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B
100,"光年之外 (電影 《Passengers》 中國區主題曲)",G.E.M.,10134,https://open.spotify.com/track/1bkvGbgK4HU8B7Ue4k7O7I
101,"DDU-DU DDU-DU",BLACKPINK,10103,https://open.spotify.com/track/2aI2k39nfa3KFsa4JclQzw
102,"Beautiful (feat. Camila Cabello)",Bazzi,10077,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
103,"Eastside (with Halsey & Khalid)","benny blanco",9976,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
104,Youngblood,"5 Seconds of Summer",9905,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
105,"Treat You Better","Shawn Mendes",9861,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
106,"Love Someone","Lukas Graham",9690,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
107,年少有為,"Ronghao Li",9676,https://open.spotify.com/track/6XY80Ofqd8j0SGiEdRLwCp
108,Burn,RRILEY,9676,https://open.spotify.com/track/43CoIjJAKxjknG9k0YKGo9
109,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",9581,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
110,"Lost In Japan","Shawn Mendes",9579,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
111,"This Feeling","The Chainsmokers",9578,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
112,"The Middle",Zedd,9516,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
113,"Empty Space","James Arthur",9373,https://open.spotify.com/track/1uru26I2JKd2mQZt0MDCUe
114,不該,"Jay Chou",9285,https://open.spotify.com/track/7LyCtbxher5m97MImn5M3l
115,"BLOW (with Chris Stapleton & Bruno Mars)","Ed Sheeran",9277,https://open.spotify.com/track/7hvO2qCwJVZxiyoA7c9i5d
116,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",9183,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
117,"Hate Me (with Juice WRLD)","Ellie Goulding",9180,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
118,"Rewrite The Stars","Zac Efron",9113,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
119,"Way To Break My Heart (feat. Skrillex)","Ed Sheeran",9106,https://open.spotify.com/track/5d1rmWWF1725tnYjq6rMDB
120,晴天,"Jay Chou",9084,https://open.spotify.com/track/0F02KChKwbcQ3tk4q1YxLH
121,Heaven,Avicii,8994,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
122,後來的我們,Mayday,8984,https://open.spotify.com/track/13AruKdh8wJhWx6i5dV8X1
123,SOLO,JENNIE,8963,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj
124,修煉愛情,"JJ Lin",8830,https://open.spotify.com/track/190kU2WKyIzx9XaBjfWRPk
125,"Havana (feat. Young Thug)","Camila Cabello",8820,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
126,"Dream Glow (BTS World Original Soundtrack) - Pt. 1",BTS,8802,https://open.spotify.com/track/4c1WgUnHXq2LEncGHKgj1I
127,"Something Just Like This","The Chainsmokers",8780,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
128,"when the party's over","Billie Eilish",8745,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
129,"High Hopes","Panic! At The Disco",8695,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
130,"As If It's Your Last",BLACKPINK,8626,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
131,給我一個理由忘記,A-Lin,8565,https://open.spotify.com/track/2DcmVSLAg0ZzfOQxDshZHY
132,"i love you","Billie Eilish",8538,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
133,演員,"Joker Xue",8452,https://open.spotify.com/track/6LunoYd3xpZ19sICOXS8Xd
134,Closer,"The Chainsmokers",8351,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
135,泡沫,G.E.M.,8173,https://open.spotify.com/track/2IfSPLPDW6RGosdB5huwAA
136,Happier,"Ed Sheeran",8139,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
137,"Put It All on Me (feat. Ella Mai)","Ed Sheeran",8137,https://open.spotify.com/track/5T03itPFOPGGkvVPvPiyla
138,Paradise,Bazzi,8109,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
139,"Feels (feat. Young Thug & J Hus)","Ed Sheeran",8052,https://open.spotify.com/track/1Bdptrvb7nQkq8kCw3siE9
140,"In My Blood","Shawn Mendes",8034,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH
141,"那些年 - 那些年","Hu Xia",7941,https://open.spotify.com/track/3v8FOuA8jxAC5SOA2uN6Mg
142,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",7915,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
143,突然好想你,Mayday,7896,https://open.spotify.com/track/0IAgufC1FlOg1nZMmRZxRr
144,你还要我怎样,"Joker Xue",7842,https://open.spotify.com/track/0kuKQQMx6L3efJuRVTgWQb
145,"There's Nothing Holdin' Me Back","Shawn Mendes",7752,https://open.spotify.com/track/7JJmb5XwzOO8jgpou264Ml
146,"Mad Love",Mabel,7751,https://open.spotify.com/track/79JBjIq90BrQ8Ws0pUhlzD
147,"wish you were gay","Billie Eilish",7733,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
148,"Harder (with Bebe Rexha)","Jax Jones",7714,https://open.spotify.com/track/5RgBnDtHKFHgtVdqabjGE3
149,"Nothing On You (feat. Paulo Londra & Dave)","Ed Sheeran",7666,https://open.spotify.com/track/2qRN7PWiHRLprw4FpDeI9N
150,Better,Khalid,7605,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
151,Lalala,Y2K,7573,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
152,"可不可以 - 抖音热歌",张紫豪,7497,https://open.spotify.com/track/2WBVjfhKzYXc6fhdpT0TtC
153,"달라달라 (DALLA DALLA)",ITZY,7494,https://open.spotify.com/track/0GU5GuJQQEnnREO2FxnVPT
154,"Kiss and Make Up","Dua Lipa",7484,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
155,終於了解自由,"Eric Chou",7471,https://open.spotify.com/track/5jOYtMuC6lc0pvebPfQDDF
156,"I Don't Want Your Money (feat. H.E.R.)","Ed Sheeran",7470,https://open.spotify.com/track/3FHXUqaUer9o231Je1zxIN
157,Wolves,"Selena Gomez",7403,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
158,"break up with your girlfriend, i'm bored","Ariana Grande",7373,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
159,idontwannabeyouanymore,"Billie Eilish",7358,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu
160,Faded,"Alan Walker",7331,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
161,"I'm Yours","Jason Mraz",7296,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
162,"New Light","John Mayer",7281,https://open.spotify.com/track/40FLJc17FMZaPmCQEEZgB0
163,"Thinking out Loud","Ed Sheeran",7279,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
164,手心的薔薇,"JJ Lin",7250,https://open.spotify.com/track/07DWACsD58aEdq6XnDadLh
165,安靜,"Jay Chou",7190,https://open.spotify.com/track/4FOydQ5IdqmdeBgG9vFbPg
166,过客,阿涵,7150,https://open.spotify.com/track/1nfg7drkoCccY1qKr8CDpA
167,"1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie)","Ed Sheeran",7133,https://open.spotify.com/track/4vIKzWqtn44umal5jXq4wE
168,"Big Plans","Why Don't We",7127,https://open.spotify.com/track/6Yx181fZzA0YE2EkUsYruq
169,浪子回頭,EggPlantEgg,7125,https://open.spotify.com/track/7J6wLr8qRqLPMeOZlR54NM
170,"Saturday Nights",Khalid,7124,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
171,"Loco Contigo (with J. Balvin & Tyga)","DJ Snake",7077,https://open.spotify.com/track/1f38Gx6xQz6r4H1jGVNBJo
172,Attention,"Charlie Puth",7058,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
173,IDGAF,"Dua Lipa",6992,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
174,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",6974,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
175,"A Thousand Years","Christina Perri",6966,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl
176,Starving,"Hailee Steinfeld",6943,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo
177,倒數,G.E.M.,6900,https://open.spotify.com/track/2HmM5p02Q2qrYZvXJRLVx3
178,"Con Calma","Daddy Yankee",6880,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
179,"What is Love?",TWICE,6868,https://open.spotify.com/track/5Ek40FyMPprcvtyZDjqylX
180,只是太愛你,"Hins Cheung",6859,https://open.spotify.com/track/0s5GrkSNp9bfP2FtrtbiJ0
181,Rodeo,"Lil Nas X",6845,https://open.spotify.com/track/4ak7xjvBeBOcJGWFDX9w5n
182,"Rewrite The Stars (with James Arthur & Anne-Marie)","James Arthur",6841,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV
183,"YES or YES",TWICE,6830,https://open.spotify.com/track/184XtKkzoAl83quIarUAJP
184,醉赤壁,"JJ Lin",6824,https://open.spotify.com/track/69lAYqbyHL1A0gctdLd9WV
185,"Can You Hear - 劇集 ""白色強人"" 插曲","Kayee Tam",6812,https://open.spotify.com/track/4fD8n7MFvDbtnTuLmPvwf3
186,"There's No Way (feat. Julia Michaels)",Lauv,6811,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
187,"Focus (feat. 21 Savage)",Bazzi,6798,https://open.spotify.com/track/12iDo4Kdw9vA2X1lN3UTVu
188,Zimzalabim,"Red Velvet",6753,https://open.spotify.com/track/0GUbhhI5fRx7BlqlqlhjuB
189,聽見下雨的聲音,"Jay Chou",6751,https://open.spotify.com/track/0nt1LAZjaTjrf30S8hdRDU
190,comethru,"Jeremy Zucker",6728,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
191,"bury a friend","Billie Eilish",6720,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
192,"LOVE SCENARIO",iKON,6702,https://open.spotify.com/track/6qAzAmPBUpGrk7XADZHR5k
193,Ransom,"Lil Tecca",6693,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
194,"no tears left to cry","Ariana Grande",6689,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
195,"永不失聯的愛 [原創概念版]","Eric Chou",6679,https://open.spotify.com/track/21NmnwPP8SHKyVtjvubGSs
196,Polaroid,"Jonas Blue",6666,https://open.spotify.com/track/49COPp81lGS9Hl9OwKlsKl
197,Proud,Marshmello,6653,https://open.spotify.com/track/4YXKVaWzHaVyDq2pVS5cgR
198,"Scars To Your Beautiful","Alessia Cara",6631,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
199,"BOOMBAYAH - KR Ver.",BLACKPINK,6621,https://open.spotify.com/track/1qAPA8TooLVEqAZ58fhcrt
200,Darkside,"Alan Walker",6621,https://open.spotify.com/track/6SRWhUJcD2YKahCwHavz3X
