,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
29,"Fake News - Ao Vivo","Gustavo Mioto",338856,https://open.spotify.com/track/1G60NjxeOS7veR1EXuKPaW
30,"Ela É do Tipo (feat. Drake) - Remix","MC Kevin o Chris",331826,https://open.spotify.com/track/7qLnSuxwLNlcapat8OCWZp
31,"Vidrado Em Você","Dj Guuga",329279,https://open.spotify.com/track/2kOmW169C7UV4SZDN9u0YO
32,Pupila,ANAVITÓRIA,324993,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
33,Cobaia,"Lauana Prado",323594,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx
34,"menina solta","Giulia Be",322560,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
35,"Vou Ter Que Superar - Ao Vivo","Matheus & Kauan",311950,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP
36,"choque térmico - ao vivo","Luan Santana",309749,https://open.spotify.com/track/159ntSAEWJ9zIMOSXmQ530
37,"Resenha lá em casa","MC Kevin o Chris",309624,https://open.spotify.com/track/3NnW2EqJxvHYrRy3upaznl
38,"Perrengue - Ao Vivo","Gusttavo Lima",286712,https://open.spotify.com/track/5pddmkNwatcLOEqDqj7xEp
39,"Baile da Colômbia (Brega Funk) - Remix","MC Ysa",284730,https://open.spotify.com/track/2qiqXQ2Suc253bR7k9AKVD
40,"Tiro Certo - Ao Vivo","Zé Felipe",283501,https://open.spotify.com/track/5MArTXEVyKBwoodjdy04fk
41,"Te Amo Sem Compromisso","MC Doni",276921,https://open.spotify.com/track/4mkagJJ8AM1hzeyrgAJc3x
42,"Tão Linda","Atitude 67",270446,https://open.spotify.com/track/59WWulo1LM0njpIkcduCMn
43,"Aí Eu Bebo - Ao Vivo","Maiara & Maraisa",265875,https://open.spotify.com/track/6lK3nCiigk34SGqEjpQoqO
44,"S de Saudade","Luíza & Maurílio",263125,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
45,"Solteiro Não Trai - Ao Vivo","Gustavo Mioto",262491,https://open.spotify.com/track/7oEr56KG6odStlQH0nvdyr
46,"Áudio - Ao Vivo em Brasília","Diego & Victor Hugo",254496,https://open.spotify.com/track/2PqPSf3gtTED79rWGwVtYg
47,Gelo,Melim,252353,https://open.spotify.com/track/0J6cINt02c8UQqDG7vLShY
48,"Também Sei Fazer Falta - Ao Vivo","Israel & Rodolffo",250171,https://open.spotify.com/track/6hrV6KYL9zM8vFAbOSxFHY
49,"Relógio Parado (Ao Vivo)","Diego & Arnaldo",248224,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw
50,"Notificação Preferida - Ao Vivo","Zé Neto & Cristiano",246380,https://open.spotify.com/track/3tA0vALUwrzkTgHcm9j6oJ
51,Café,Vitão,246105,https://open.spotify.com/track/6i9ToXS6CAfjpp8veBklg1
52,"Estado Decadente - Acústico","Zé Neto & Cristiano",243525,https://open.spotify.com/track/4eB8rsNNm5791m3uvEBNLR
53,Brisa,IZA,239815,https://open.spotify.com/track/5rNNZ6fVYxkhwqUfImVhU1
54,Señorita,"Shawn Mendes",239113,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
55,Evoluiu,"MC Kevin o Chris",237492,https://open.spotify.com/track/0WhDotK0QXigmsrlw0DxKK
56,Malemolência,"Dynho Alves",227837,https://open.spotify.com/track/5rwdmpN5eMWIIwK4R96vv1
57,"Nem de Graça / Saudade Arregaça - Ao Vivo",Pixote,227293,https://open.spotify.com/track/141xCZ6pvh4ymCsQkOFX80
58,"Não Abro Mão - Ao Vivo","Maiara & Maraisa",225531,https://open.spotify.com/track/3L2uyIJoJPjYkSETVNSPBQ
59,"Dois Enganados","Murilo Huff",222520,https://open.spotify.com/track/72N0CRIAqjETbhghrkCUW2
60,Milu,"Gusttavo Lima",221745,https://open.spotify.com/track/1nqaSoiLuqevDes4S18sO7
61,Parabéns,"Pabllo Vittar",221479,https://open.spotify.com/track/6X0XdIcgwfVa9orJnDMQB0
62,"Amor de Que","Pabllo Vittar",216645,https://open.spotify.com/track/29caulxU0jxucdVIyhSJTc
63,"Fingindo Maturidade - Ao Vivo","Mano Walter",215923,https://open.spotify.com/track/3tU3UAasaDA9OixXGC3O33
64,"Bebe e Vem Me Procurar","Raí Saia Rodada",214646,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq
65,"Dois Lados","Wesley Safadão",213934,https://open.spotify.com/track/3vSXPjfcebTt5mB8DXHWM6
66,"Carreira Solo - Ao Vivo","Gusttavo Lima",212137,https://open.spotify.com/track/6ZWkf3FDQQmyeel23ECpIP
67,"Se Prepara 2","Mc Livinho",207768,https://open.spotify.com/track/0CgMeXQiNYJxPVQ2EMJxdL
68,"Flor Que Se Cheira - Ao Vivo","Guilherme & Benuto",205163,https://open.spotify.com/track/49pu85144Xir6PgWjeyJhG
69,"Dance Monkey","Tones And I",202487,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
70,"Pouco a Pouco (Ao Vivo) (feat. Sorriso Maroto)",Dilsinho,201068,https://open.spotify.com/track/2lm3Ric7MeBk8hLfsiVokr
71,"Intenção - Ao Vivo","Marília Mendonça",200485,https://open.spotify.com/track/1qy7aOHnfnOMJoT1fhoLYG
72,"Para não","MC WM",198079,https://open.spotify.com/track/23GNCotvXa7WPvgYuruJjE
73,"Sei Lá",Projota,197818,https://open.spotify.com/track/6l1PdE7lQbodewVQh16GCM
74,"Maldita de Ex","Mc Leozin",197212,https://open.spotify.com/track/6Diq6oBnDVzsrNcRllXRbM
75,"everything i wanted","Billie Eilish",195547,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
76,"Mágica - Ao Vivo","Matheus & Kauan",194553,https://open.spotify.com/track/5cN5ZOVcYBl4Lnq50Zeqsx
77,"Na Cama Que Eu Paguei - Ao Vivo","Wesley Safadão",192948,https://open.spotify.com/track/6hqQPoB1yYKcLfByfxO8he
78,"Maturidade (feat. Matheus & Kauan)","Avine Vinny",192901,https://open.spotify.com/track/64ePZsgVWO1zRVpHxY2VYC
79,"Onda diferente (feat. Papatinho)",Anitta,190779,https://open.spotify.com/track/2H8ETIUEoN9YMf56X66bxd
80,"Eterna Sacanagem","MC JottaPê",189628,https://open.spotify.com/track/1AfNdxHdE4OLcnQUyC6j3i
81,"Meu Abrigo",Melim,189348,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
82,Lalala,Y2K,188810,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
83,"Hoje Eu Beberei - Ao Vivo","Felipe Araújo",187390,https://open.spotify.com/track/4rnI4obabjGCPI2CCCs5VR
84,"Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília","Diego & Victor Hugo",185066,https://open.spotify.com/track/7sl95MXCpM8WWsaH1BqvR3
85,"Do jeito que tu gosta",Pk,185047,https://open.spotify.com/track/34D0w6kVzuQ35vyHIFrWTC
86,"Péssimo Negócio (Ao Vivo)",Dilsinho,182776,https://open.spotify.com/track/5MMrkwK6AgNAsgHVdC7daZ
87,"Apaixonadinha - Ao Vivo","Marília Mendonça",181377,https://open.spotify.com/track/0rUL7vUZmCKxB0gS83W3aM
88,"Ciumeira - Ao Vivo","Marília Mendonça",181179,https://open.spotify.com/track/7D5F5BzIon5zhzQrOU2pdN
89,"Don't Start Now","Dua Lipa",181144,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
90,"Ela É do Tipo","MC Kevin o Chris",176479,https://open.spotify.com/track/2x8TNY9KwNvD19gVGs4WOP
91,"Cidade Vizinha - Ao Vivo","Henrique & Juliano",176297,https://open.spotify.com/track/6pgoGpBkKUvXrrU95j0khl
92,"Vai menina","PEDRO SAMPAIO",172530,https://open.spotify.com/track/1oQppEGTHYN53xfEaTz4ua
93,"Atrasadinha - Ao Vivo","Felipe Araújo",170314,https://open.spotify.com/track/5EKHbW7mXcAR4hCyS3YXjb
94,"Ouvi Dizer",Melim,169925,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
95,"Credo que delícia","MC Kevinho",168248,https://open.spotify.com/track/4H9vyrlKZpzd1FW3oupnzD
96,"Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo","Yasmin Santos",164795,https://open.spotify.com/track/4pnlRYoaaGu24SuC3et5Pv
97,"Trip do Boyzinho","Boyzinho o Rei da Bregadeira",161540,https://open.spotify.com/track/41GMwa6sCB3iA2aS5T30iE
98,"Long Neck - Acústico","Zé Neto & Cristiano",161519,https://open.spotify.com/track/4Lxv5hGnHOUYBVeDgWgcaP
99,"Cem Mil - Ao Vivo","Gusttavo Lima",160498,https://open.spotify.com/track/5eMmT4Ava5BGThju0AD8vQ
100,"Namorada Reserva - Ao Vivo","Hugo & Guilherme",158162,https://open.spotify.com/track/5GHA824FwkHeBl5u1T6kLj
101,"Bebaça - Ao Vivo","Marília Mendonça",154874,https://open.spotify.com/track/6YjyT6MEMsMc41NNWk2dYg
102,Mantém,WIU,151719,https://open.spotify.com/track/17rF54WvGGqPVxDheq8PP8
103,"Sem Sal - Ao Vivo","Marília Mendonça",151580,https://open.spotify.com/track/0EZuXcsnjEmGuRYdFdcctX
104,"Uma nora pra cada dia","MC Kevinho",151531,https://open.spotify.com/track/2bbFhnxYjeb9jYEX2MDKLQ
105,"Deixa Tudo Como Tá - Ao Vivo",Thiaguinho,150502,https://open.spotify.com/track/0abrd2vT2W3JZBDNezUY7r
106,"Casa mais feliz da rua - Ao vivo","João Gustavo e Murilo",147924,https://open.spotify.com/track/2fvxmRWpeqZN8xatpB66pC
107,"50 Vezes - Ao Vivo","Sorriso Maroto",146800,https://open.spotify.com/track/01wavOnjFBNgdMWBFYIAP4
108,"In The Dark","Vintage Culture",145772,https://open.spotify.com/track/3K16ZsnNjOTY1Esnrx0rQg
109,"Espelho Meu - Ao Vivo","Henrique & Diego",143654,https://open.spotify.com/track/4mtHXZBOBMrZSI6jp3X9WJ
110,"Morena Cor do Pecado","MC Kevin o Chris",143519,https://open.spotify.com/track/3N6isgIE6SAFbRfRIbQ3sd
111,"I Don't Care (with Justin Bieber)","Ed Sheeran",143343,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
112,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",142733,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
113,"Acende o Isqueiro",Orochi,142397,https://open.spotify.com/track/1DdEU9f7uXklMx6Dm0Mdwq
114,"Obrigado por Estragar Tudo - Ao Vivo","Marília Mendonça",141435,https://open.spotify.com/track/4a5GPCo8oX4vvaRkciKlih
115,"Poesia Acústica #7: Céu Azul","Pineapple StormTv",140484,https://open.spotify.com/track/2FGhB10Gon36GgFcOTMQEW
116,"Até que enfim - Ao vivo",Ferrugem,137770,https://open.spotify.com/track/1zI3RU0boCVsAXChjCvESu
117,"Old Town Road - Remix","Lil Nas X",136525,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
118,"Lose You To Love Me","Selena Gomez",136225,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
119,"Fica à vontade","PEDRO SAMPAIO",135997,https://open.spotify.com/track/0h1mVA8gOPR71lxSeY67uT
120,"Show De Recaída - Ao Vivo Em Uberlândia / 2018","Bruno & Marrone",134780,https://open.spotify.com/track/2M53M7wYGFjUMlHIXhJoqW
121,"Deixa (feat. Ana Gabriela)",Lagum,134590,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
122,"Hoje Eu Vou Parar Na Gaiola","Mc Livinho",133518,https://open.spotify.com/track/0IQCOAw9ZAI6WnXIrl481F
123,"Surtada - Versão Funk","DJ Dollynho Da Lapa",132705,https://open.spotify.com/track/450ngaSmjQMdJFVzCADNQB
124,"Bem Pior Que Eu - Ao Vivo","Marília Mendonça",132346,https://open.spotify.com/track/4UANYptjv2kpV6IY7IjXoJ
125,"Melhor Saída - Ao Vivo","Lauana Prado",131881,https://open.spotify.com/track/704li4NOyKCQY6qNdoEW5n
126,"bad guy","Billie Eilish",131621,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
127,"Regras - Ao Vivo","Diego & Arnaldo",131572,https://open.spotify.com/track/11DkUDkBt9kaha1QRnuCMU
128,"Não sou obrigada",POCAH,131450,https://open.spotify.com/track/0nkDm27DGppCSk8dnGtvPa
129,"Bola Rebola",Tropkillaz,130516,https://open.spotify.com/track/1OUPXna2MCgAt3VNmXJBtg
130,Circles,"Post Malone",129484,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
131,Positividade,"Mc Bola",129390,https://open.spotify.com/track/1YAtg8jo5fR3Q01eO2jPTl
132,"Um Pedido","Hungria Hip Hop",128820,https://open.spotify.com/track/3CgZi8DMUftJHK6WL2gKc1
133,"Tonelada de Solidão (feat. Ferrugem) - Ao Vivo","Marcos & Belutti",128418,https://open.spotify.com/track/2dEkETSUpO8oZoCOcKT1yN
134,"Bomba Relógio","Luísa Sonza",128032,https://open.spotify.com/track/0HocIafyaS4C7rDGTJXYnj
135,"Meu talismã",IZA,127902,https://open.spotify.com/track/5aayWOEE7u7bxZ3r7dwIrX
136,"Piece Of Your Heart",MEDUZA,126587,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
137,"Someone You Loved","Lewis Capaldi",124524,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
138,"HIGHEST IN THE ROOM","Travis Scott",123606,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
139,"Onze e Pouquinho",Dilsinho,123452,https://open.spotify.com/track/65i9Mc7h1CG7ssI1OhMPcT
140,Believer,"Imagine Dragons",122598,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
141,"Dona de mim",IZA,120864,https://open.spotify.com/track/0H8CBal2Dcu5Yc001VotZN
142,"Vamos pra Gaiola","MC Kevin o Chris",119078,https://open.spotify.com/track/7FiIQXpIeLo3ITfGGpb8PB
143,"Dois Corações",Melim,117050,https://open.spotify.com/track/4xwPOyN9VgaTPehdsLiYul
144,"Largado Às Traças - Ao Vivo","Zé Neto & Cristiano",116834,https://open.spotify.com/track/371Up3WP7OqJNFPf0BiyUe
145,Botadona,"Maneiro Na Voz",116193,https://open.spotify.com/track/1L4FkMHbsJWmNmXLFtgHmW
146,"Abandono de Incapaz - Ao Vivo","Marília Mendonça",114808,https://open.spotify.com/track/0BNGeZfk8vEB5uXM6z8MBy
147,Deixa,"Mc Th",113146,https://open.spotify.com/track/4zZ2rPOa8itw3VuusVSicv
148,"Sua Mãe Vai Me Amar","Turma do Pagode",112665,https://open.spotify.com/track/4fMjqKYYsvtT6Fvca8lGFl
149,"Idiota Favorito","Murilo Huff",111644,https://open.spotify.com/track/4tGhPwNEdXR7qJNLsvqRqw
150,"Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo","Atitude 67",110827,https://open.spotify.com/track/2PADJK4rhdklqFLQFa5oMX
151,"Senta braba","MC WM",110640,https://open.spotify.com/track/2SgVsDXzET5EU8VngMh9dv
152,"7 Dias 7 Corpos","Dj Guuga",110034,https://open.spotify.com/track/75G8U8YHMcHirBsO0we3zR
153,Infarto,"Diego & Victor Hugo",109442,https://open.spotify.com/track/0XEJ7eph2IWFYZc73Jm3n2
154,"Garupa 2","Mcs Nando and Luanzinho",108824,https://open.spotify.com/track/2ZWCFtbgpxCgb6qR0yHAkh
155,"Piece Of Your Heart - Alok Remix",MEDUZA,108367,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW
156,Shallow,"Lady Gaga",108140,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
157,Embrasa,Vitão,107671,https://open.spotify.com/track/4iANxSIDT3kGekiquMSAgT
158,"Nem Tchum - Ao Vivo","Maiara & Maraisa",107309,https://open.spotify.com/track/4oRI9c4EmcKo9kbgVM8zWP
159,Evapora,IZA,106815,https://open.spotify.com/track/1HBrxfreCZDstJMYVzgRPM
160,"Pesquisa no Google (feat. Henrique & Diego) - Ao Vivo","Turma do Pagode",106672,https://open.spotify.com/track/1xg3EbmhAr1cfNOA55pvKH
161,Partilhar,Rubel,105554,https://open.spotify.com/track/1PQRwFvNM7xV65bIkHmDtx
162,"Teu Segredo - Ao Vivo","Vou pro Sereno",105367,https://open.spotify.com/track/3kySOLOrkLeOPvu3HXEgVz
163,Memories,"Maroon 5",105046,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
164,"Passa Mal - Ao Vivo","Marília Mendonça",104328,https://open.spotify.com/track/7Cpd4UGXnTrloIgZpSs46e
165,"Nem de Graça",Pixote,103504,https://open.spotify.com/track/11Y1IGMIThaxu4ijcXRNYs
166,"Namorar Não Dá","MC Kevin o Chris",103219,https://open.spotify.com/track/3TvRRQj7qg8GOD612X9hKT
167,"Bohemian Rhapsody - 2011 Mix",Queen,102114,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
168,"Propaganda - Ao Vivo","Jorge & Mateus",102089,https://open.spotify.com/track/74n5d5M21JnC4WJ6gdkggK
169,"Bye Bye","Mc Don Juan",101834,https://open.spotify.com/track/3NpRkAnxexTh4TklAZNjag
170,"Indomável (Participação especial de Belo)",Pk,101799,https://open.spotify.com/track/4YbZBChhX5SkLhNJcvvhuD
171,Oi,Lagum,101527,https://open.spotify.com/track/78kar2tZk7655xZMibzXO3
172,Edredom,Vitão,101291,https://open.spotify.com/track/0wryAFpQqHTvhteQx7ZNp2
173,"Love À Queima Roupa - Ao Vivo","Marília Mendonça",100631,https://open.spotify.com/track/0aUGXSCmdJz9I9kdY9e9kk
174,Happier,Marshmello,100472,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
175,"Outro Dia","A Banca Records",99782,https://open.spotify.com/track/1lTsRXDMWFbsFjQGkbL5TX
176,"7 rings","Ariana Grande",99461,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
177,Apimentadíssima,"Dennis DJ",97063,https://open.spotify.com/track/7yfVmOVRrstIgkNPz45tAJ
178,"Tempo Perdido","Legião Urbana",96291,https://open.spotify.com/track/7MnT7msJZg3XBAS0OTfGrB
179,"Bye Bye - Ao Vivo","Marília Mendonça",96153,https://open.spotify.com/track/055TcJ0BdCrW7qE8Yq5KRM
180,"Igual Ela Só Uma","Wesley Safadão",96093,https://open.spotify.com/track/6XGhqvxCMCcBy5XiqG7SWV
181,Balão,Orochi,95298,https://open.spotify.com/track/2vHshN6rsDYqoiZlMhfRpo
182,"Rabetão no Chão","Mc Th",95290,https://open.spotify.com/track/212vnqZwMwICoaG7GG8oWG
183,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",94957,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0
184,"MIL GRAU","Gloria Groove",94140,https://open.spotify.com/track/4BkjISAYyQ6OMnEpzpQxgA
185,"O Sol","Vitor Kley",93685,https://open.spotify.com/track/6MhQepBa5fq6GAeOKBlUd2
186,"Pra Você Guardei O Amor","Nando Reis",92199,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv
187,"Pedaço Meu - Ao Vivo","Cleber & Cauan",92072,https://open.spotify.com/track/3umEJoDv6XsoBKlmi7eGRg
188,"RITMO (Bad Boys For Life)","Black Eyed Peas",92070,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
189,"Alô Som (feat. Maiara & Maraisa) - Ao Vivo","Fernando & Sorocaba",92019,https://open.spotify.com/track/6UnYL2ZUw8Vg40RRmFrrcI
190,"Fica - Bonus Track",ANAVITÓRIA,91524,https://open.spotify.com/track/1qDZnViQgUItsMpWLVwfGb
191,Banco,Matuê,90909,https://open.spotify.com/track/7MPQNyAX02uIEQCRsC4sgc
192,"Bagunça Minha Vida - Ao Vivo Em Goiânia / 2019","George Henrique & Rodrigo",90758,https://open.spotify.com/track/33g4LmRrWddOvMLnynSktj
193,Conspiração,"Tribo da Periferia",90551,https://open.spotify.com/track/6RtBJYQuduBYuDmX5ww6rW
194,"Quem Me Dera","Márcia Fellipe",90209,https://open.spotify.com/track/2lAyctg5FocS67eksHoyIg
195,"Supera - Ao Vivo",Péricles,90053,https://open.spotify.com/track/0h9xMQP3ctuibd4Ce2037O
196,"Chora Até Perder a Fala - Ao Vivo","Gusttavo Lima",89906,https://open.spotify.com/track/10uczVS4TvP9WkPrQRANBx
197,"Ai, Amor",ANAVITÓRIA,89557,https://open.spotify.com/track/3bR8wBqLky6b61ROJlaBEF
198,"É natural (Participação especial de Bruno Cardoso) - Ao vivo",Ferrugem,89351,https://open.spotify.com/track/0vT797IpZpF5o1XLCnWCUL
199,"Mochila nas Costas / Empurra Empurra","DJ Felipe Único",89319,https://open.spotify.com/track/49N07rRWNp03L2HPCogaF0
200,"Pode chorar",POCAH,89030,https://open.spotify.com/track/6bSvoJ36Z446sBPf7NEhh9
