,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
60,"All Girls Are The Same","Juice WRLD",359668,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
61,"Chasin' You","Morgan Wallen",355123,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A
62,"Godzilla (feat. Juice WRLD)",Eminem,354627,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
63,BOP,DaBaby,354314,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
64,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",350673,https://open.spotify.com/track/4CNcRgjGw1v9VQaTaytdnD
65,"In Your Eyes","The Weeknd",345319,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
66,"Dance Monkey","Tones And I",342145,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
67,"Lose Somebody",Kygo,336734,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
68,21,"Polo G",325876,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H
69,"We Paid (feat. 42 Dugg)","Lil Baby",325752,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp
70,"Prospect (ft. Lil Baby)","iann dior",325706,https://open.spotify.com/track/4iHSE5R1U8jf84tRn52xRt
71,"That Way - Bonus Track","Lil Uzi Vert",322212,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
72,"Sour Candy (with BLACKPINK)","Lady Gaga",321221,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u
73,"Say So (feat. Nicki Minaj)","Doja Cat",320386,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa
74,"everything i wanted","Billie Eilish",317945,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
75,"Jocelyn Flores",XXXTENTACION,315213,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
76,Savage,"Megan Thee Stallion",312788,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
77,"Whiskey Glasses","Morgan Wallen",310900,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
78,"...And To Those I Love, Thanks For Sticking Around",$uicideBoy$,308042,https://open.spotify.com/track/41LhQUkElADQ5YUbpYv2D0
79,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",307435,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
80,PTSD,"G Herbo",307315,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
81,"Solitaires (feat. Travis Scott)",Future,305640,https://open.spotify.com/track/4kfeRwpq5KUaqTkgi4TbDF
82,"Yo Perreo Sola","Bad Bunny",302027,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
83,"If the World Was Ending - feat. Julia Michaels","JP Saxe",299544,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
84,"MIDDLE CHILD","J. Cole",296420,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
85,"OUT WEST (feat. Young Thug)",JACKBOYS,293338,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
86,"TKN (feat. Travis Scott)",ROSALÍA,292071,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
87,SAD!,XXXTENTACION,291234,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
88,Ransom,"Lil Tecca",290945,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
89,"Boss Bitch","Doja Cat",287823,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
90,"Magic In The Hamptons (feat. Lil Yachty)","Social House",285763,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp
91,"lovely (with Khalid)","Billie Eilish",285236,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
92,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",279641,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
93,"10,000 Hours (with Justin Bieber)","Dan + Shay",279630,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
94,"Heartless (feat. Morgan Wallen)",Diplo,278159,https://open.spotify.com/track/3FU6urUVsgXa6RBuV2PdRk
95,"Savage Love (Laxed - Siren Beat)","Jawsh 685",278091,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
96,"Money In The Grave (Drake ft. Rick Ross)",Drake,278070,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
97,"SLOW DANCING IN THE DARK",Joji,277556,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
98,"bad guy","Billie Eilish",276163,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
99,"Beautiful Crazy","Luke Combs",275431,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
100,"Go Stupid","Polo G",274576,https://open.spotify.com/track/4PklAHGXT5ityno3IA8SKd
101,Wow.,"Post Malone",274177,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
102,Woah,"Lil Baby",273660,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
103,"Go Crazy","Chris Brown",272891,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
104,"Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",272747,https://open.spotify.com/track/0LEFmgIj8ABU7CelzGh5Bs
105,Safaera,"Bad Bunny",268831,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
106,Suge,DaBaby,266996,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
107,"Sum 2 Prove","Lil Baby",266662,https://open.spotify.com/track/5f4Hy5mw5SRaUgXX9c6P5S
108,"XO Tour Llif3","Lil Uzi Vert",266420,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
109,"Truth Hurts",Lizzo,265825,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq
110,"rockstar (feat. 21 Savage)","Post Malone",265023,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
111,"Goodbyes (feat. Young Thug)","Post Malone",262231,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C
112,Memories,"Maroon 5",261326,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
113,"Armed And Dangerous","Juice WRLD",258503,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
114,"I Fall Apart","Post Malone",257562,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
115,"Do It","Chloe x Halle",256380,https://open.spotify.com/track/35Dh5MnCUPLN3XyAVtQff3
116,July,"Noah Cyrus",255955,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
117,"Are You Bored Yet? (feat. Clairo)",Wallows,253969,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
118,Falling,"Harry Styles",253491,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
119,"Be Something (feat. Lil Baby)","Polo G",253297,https://open.spotify.com/track/65jw6GhwQW3Db55PxlPEpS
120,"Pop Out (feat. Lil Tjay)","Polo G",252580,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
121,"Breaking Me",Topic,250954,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
122,"COOLER THAN A BITCH (feat. Roddy Ricch)",Gunna,250163,https://open.spotify.com/track/5LHHKZOwV8XW4LJP2C64mw
123,Selfish,"Madison Beer",249736,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH
124,"when the party's over","Billie Eilish",249440,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
125,"No Guidance (feat. Drake)","Chris Brown",248164,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
126,"The Less I Know The Better","Tame Impala",244021,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
127,Dior,"Pop Smoke",244014,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
128,SUGAR,BROCKHAMPTON,243606,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
129,"I Hope","Gabby Barrett",242806,https://open.spotify.com/track/2Hc4t9N2nt37oO4sF9BynI
130,"Know Your Worth",Khalid,242147,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
131,"Tongue Tied",Grouplove,240927,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N
132,"No Idea","Don Toliver",240605,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
133,"Need It",Migos,237946,https://open.spotify.com/track/6mtjo5kIHKlboGE84lf1FJ
134,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,237618,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
135,"Murder On My Mind","YNW Melly",236981,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
136,EARFQUAKE,"Tyler, The Creator",236691,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
137,Maniac,"Conan Gray",235080,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
138,Heartless,"The Weeknd",234818,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
139,"Broke In A Minute","Tory Lanez",234287,https://open.spotify.com/track/4xqIYGwwZTEem9U8A42SPF
140,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",231642,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
141,"Going Bad (feat. Drake)","Meek Mill",231317,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
142,"Kings & Queens","Ava Max",230769,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
143,"This City","Sam Fischer",229825,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
144,VIBEZ,DaBaby,229233,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
145,F.N,"Lil Tjay",228478,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
146,"Heart On Ice","Rod Wave",228016,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD
147,Señorita,"Shawn Mendes",226474,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
148,Congratulations,"Post Malone",225790,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
149,Suicidal,"YNW Melly",225744,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
150,"Better Now","Post Malone",225702,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
151,Moonlight,XXXTENTACION,225494,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
152,"Lean Wit Me","Juice WRLD",224364,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa
153,"7 rings","Ariana Grande",222409,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
154,Camelot,"NLE Choppa",222091,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
155,"No Role Modelz","J. Cole",221134,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
156,"20 Min","Lil Uzi Vert",219550,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng
157,"Sick and Tired (ft. Machine Gun Kelly and Travis Barker)","iann dior",219442,https://open.spotify.com/track/0DILU9jjSTnCv1dcbUH3ib
158,"223's (feat. 9lokknine)","YNW Melly",218781,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T
159,"Out Of Love (feat. Internet Money)","Lil Tecca",217200,https://open.spotify.com/track/7rTzrRdc5UbvLr0gwI1J3E
160,"Best Part (feat. Daniel Caesar)",H.E.R.,216640,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
161,"More Than My Hometown","Morgan Wallen",216218,https://open.spotify.com/track/6FniJZn4agmDtPx1pKZQsa
162,"Hate Me (with Juice WRLD)","Ellie Goulding",215130,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
163,"On Me (feat. Ava Max) - From 'SCOOB!' The Album","Thomas Rhett",214773,https://open.spotify.com/track/4ejNoyrhgjrioqJbgTNPu3
164,"When It Rains It Pours","Luke Combs",214396,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
165,Legends,"Juice WRLD",214284,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
166,Happier,Marshmello,213820,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
167,"Wait a Minute!",WILLOW,213708,https://open.spotify.com/track/0y60itmpH0aPKsFiGxmtnh
168,"I Hope You’re Happy Now","Carly Pearce",213289,https://open.spotify.com/track/0Al3wN3keprGTSgG8NBwjr
169,"Heatin Up (feat. Gunna)","Lil Baby",212696,https://open.spotify.com/track/7KSSdFCBHCfq4KPzz78ghk
170,MAMACITA,"Black Eyed Peas",212349,https://open.spotify.com/track/14wf185UxfNbSy8dwt4r4q
171,"Without Me",Halsey,211817,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
172,Daisies,"Katy Perry",211669,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc
173,"Hasta Que Dios Diga","Anuel AA",211393,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
174,Speechless,"Dan + Shay",211365,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
175,"IDK You Yet","Alexander 23",211125,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d
176,"T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler, The Creator)","Lil Yachty",210816,https://open.spotify.com/track/0gO3E51A3fqp0ypJ26QbVP
177,"Yes Indeed","Lil Baby",210499,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
178,HUMBLE.,"Kendrick Lamar",210429,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
179,"The London (feat. J. Cole & Travis Scott)","Young Thug",210253,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
180,"Body Like A Back Road","Sam Hunt",210152,https://open.spotify.com/track/7FpBQ067pHB67deawpbbcY
181,"JUMP (feat. YoungBoy Never Broke Again)",DaBaby,209171,https://open.spotify.com/track/0oT9ElXYSxvnOOagP9efDq
182,"Mr. Brightside","The Killers",208490,https://open.spotify.com/track/7d8GetOsjbxYnlo6Y9e5Kw
183,"Baby (Lil Baby feat. DaBaby)","Quality Control",208332,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J
184,"Lights Up","Harry Styles",208164,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
185,"FIND MY WAY",DaBaby,208067,https://open.spotify.com/track/1gVCEnryJhkdQcuC0Kbvor
186,"Say You Won't Let Go","James Arthur",207916,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
187,"Like That (feat. Gucci Mane)","Doja Cat",207844,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
188,"Young Dumb & Broke",Khalid,204983,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
189,"Need Me","J.I the Prince of N.Y",204908,https://open.spotify.com/track/2dzja72gQodveSpguIQGJl
190,Tequila,"Dan + Shay",204722,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
191,"CITY OF ANGELS",24kGoldn,204305,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
192,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,203796,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
193,"One Man Band","Old Dominion",203339,https://open.spotify.com/track/4d06WHb42InzAePn3rarVx
194,"Pain 1993 (with Playboi Carti)",Drake,202881,https://open.spotify.com/track/6Kj17Afjo1OKJYpf5VzCeo
195,Youngblood,"5 Seconds of Summer",202802,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
196,"Enemies (feat. DaBaby)","Post Malone",201997,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
197,WUNNA,Gunna,201798,https://open.spotify.com/track/0y7Ao3CVJsyKFmqdjutiIF
198,"Sanguine Paradise","Lil Uzi Vert",200887,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN
199,Redbone,"Childish Gambino",200814,https://open.spotify.com/track/0wXuerDYiBnERgIpbb3JBR
200,Paradise,Bazzi,199974,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn
