,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
33,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",3530,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
34,"Money In The Grave (Drake ft. Rick Ross)",Drake,3352,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
35,"Trampoline (with ZAYN)",SHAED,3313,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
36,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",3312,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
37,"Labantwana Ama Uber","Semi Tee",3306,https://open.spotify.com/track/6KlOMbkMRBQUFWpYe1z8Nq
38,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",3304,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
39,Amantombazane,"DJ Maphorisa",3278,https://open.spotify.com/track/5TV5x7u5Tnx2i47ccKXVex
40,"Vula Vala","DJ Maphorisa",3277,https://open.spotify.com/track/66qYWzjiH7jlPfpoU3IxvV
41,Lalala,Y2K,3274,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
42,Teeth,"5 Seconds of Summer",3272,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
43,Better,Khalid,3222,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
44,Ransom,"Lil Tecca",3187,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
45,Happier,Marshmello,3086,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
46,"Talk (feat. Disclosure)",Khalid,3062,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
47,"Hot (feat. Gunna)","Young Thug",3000,https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9
48,"If I Can't Have You","Shawn Mendes",2976,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
49,Youngblood,"5 Seconds of Summer",2976,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
50,"Never Really Over","Katy Perry",2974,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
51,"Dancing With A Stranger (with Normani)","Sam Smith",2926,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
52,Lonely,Diplo,2898,https://open.spotify.com/track/4fwo6czG5nvOQMzhOto1ya
53,Motivation,Normani,2842,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm
54,"Rescue Me",OneRepublic,2830,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
55,"I Like Me Better",Lauv,2811,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
56,I.F.L.Y.,Bazzi,2780,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
57,"The London (feat. J. Cole & Travis Scott)","Young Thug",2768,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
58,"boyfriend (with Social House)","Ariana Grande",2715,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
59,"Good as Hell",Lizzo,2698,https://open.spotify.com/track/3Yh9lZcWyKrK9GjbhuS0hR
60,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",2669,https://open.spotify.com/track/3NkJNL3WqO1Lqc3uNDxvCN
61,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",2633,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
62,Umlilo,"DJ Zinhle",2585,https://open.spotify.com/track/6EEmWiEPZSDGXBTknG8wR1
63,"Good Thing (with Kehlani)",Zedd,2567,https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU
64,Feelings,Lauv,2567,https://open.spotify.com/track/0y675KDleCZEudjoeL1sQQ
65,"Post Malone (feat. RANI)","Sam Feldt",2566,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
66,Sukendleleni,"Jobe London",2558,https://open.spotify.com/track/1lKqP0GH6cZ6zMtmUTJWs5
67,"Here With Me",Marshmello,2553,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
68,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",2547,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
69,"Sweet but Psycho","Ava Max",2528,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
70,Paradise,Bazzi,2512,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn
71,"Without Me",Halsey,2508,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
72,2002,Anne-Marie,2493,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
73,Shallow,"Lady Gaga",2475,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
74,Wow.,"Post Malone",2444,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
75,"Writing on the Wall (feat. Post Malone & Cardi B)","French Montana",2415,https://open.spotify.com/track/7x9nXsowok1JszkVztI5NI
76,Lover,"Taylor Swift",2411,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
77,Sucker,"Jonas Brothers",2364,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
78,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",2340,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
79,"Into Ingawe","Sun-El Musician",2330,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
80,"Who Do You Love","The Chainsmokers",2323,https://open.spotify.com/track/5rAtoPMDrOFN5wLdM6YmRx
81,Bruises,"Lewis Capaldi",2296,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
82,"Cry for Me","Camila Cabello",2262,https://open.spotify.com/track/40nPimvmG05WYS7983bawZ
83,"Nice To Meet Ya","Niall Horan",2256,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
84,"It's You","Ali Gatie",2251,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
85,"Behind Barz - Bonus",Drake,2201,https://open.spotify.com/track/4B7fTyj1FIPvP9tT5X3DnR
86,"SOS (feat. Aloe Blacc)",Avicii,2196,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
87,"Saturday Nights",Khalid,2165,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
88,"Summer Life (with Jake Reese & OT)",Regi,2162,https://open.spotify.com/track/75uubllQ8LCxn54ZYfHOkC
89,"Be Alright","Dean Lewis",2152,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
90,"Hollywood's Bleeding","Post Malone",2124,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt
91,"Girls Need Love (with Drake) - Remix","Summer Walker",2119,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
92,"lovely (with Khalid)","Billie Eilish",2109,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
93,BOP,DaBaby,2103,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
94,"Nana Thula","Kabza De Small",2101,https://open.spotify.com/track/4tDBIoqZEnq6715SnqaJS7
95,"This Feeling","The Chainsmokers",2089,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
96,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,2069,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
97,"Enemies (feat. DaBaby)","Post Malone",2030,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
98,"223's (feat. 9lokknine)","YNW Melly",2023,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI
99,"Don't Give Up On Me - (From ""Five Feet Apart"")","Andy Grammer",2021,https://open.spotify.com/track/5A3fPy30SN2wuzrahpcxvV
100,"Playing Games (with Bryson Tiller) - Extended Version","Summer Walker",2020,https://open.spotify.com/track/2xyx0o4xNOLLjBSbOOdcbA
101,"7 rings","Ariana Grande",2007,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
102,"SICKO MODE","Travis Scott",2001,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
103,"3 Nights","Dominic Fike",1997,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
104,"On Chill (feat. Jeremih)",Wale,1996,https://open.spotify.com/track/5z51HY4ei5QhTjcvwq5Msw
105,"Body (feat. brando)","Loud Luxury",1993,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
106,"Be Honest (feat. Burna Boy)","Jorja Smith",1992,https://open.spotify.com/track/5pAbCxt9e3f81lOmjIXwzd
107,"i'm so tired...",Lauv,1967,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
108,"What I Like About You (feat. Theresa Rex)","Jonas Blue",1953,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ
109,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",1951,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
110,"Right Back (feat. A Boogie Wit Da Hoodie)",Khalid,1943,https://open.spotify.com/track/6PYnUsNEpYC7A4BS2sjw3L
111,"MIDDLE CHILD","J. Cole",1939,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
112,Ibhanoyi,"Blaq Diamond",1904,https://open.spotify.com/track/7Fouasv617zTRojaN3Fzqx
113,Easier,"5 Seconds of Summer",1902,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
114,"Say You Won't Let Go","James Arthur",1874,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
115,AmaDM,"Samthing Soweto",1852,https://open.spotify.com/track/3mg7ZslxjvREwg9Y41MgwT
116,"Better Now","Post Malone",1844,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
117,"when the party's over","Billie Eilish",1840,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
118,"High Hopes","Panic! At The Disco",1818,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
119,"Playing Games","Summer Walker",1805,https://open.spotify.com/track/4hWgC5BV5M7EtTleKVXNxw
120,"Fetch Your Life - Edit","Prince Kaybee",1804,https://open.spotify.com/track/2agd8zFjkoJi4CffsR4V2O
121,"Don't Check On Me (feat. Justin Bieber & Ink)","Chris Brown",1784,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk
122,"Bad Liar","Imagine Dragons",1782,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
123,"What Am I","Why Don't We",1758,https://open.spotify.com/track/0TMGV2zMZXOILVtQLtkI3G
124,"God Flow","Nasty C",1756,https://open.spotify.com/track/1rS5draMAK7Eep7Cc1aPkd
125,"Girls Like You (feat. Cardi B)","Maroon 5",1751,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
126,Kokota,"KayGee DaKing",1734,https://open.spotify.com/track/5SMnO3dXZhkacPLGeATgh9
127,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1724,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
128,"Come Thru (with Usher)","Summer Walker",1716,https://open.spotify.com/track/3TTMUI5dFcbeNSDTTDY9M8
129,Koko,"DJ Maphorisa",1708,https://open.spotify.com/track/68TTCPNgkf7gDkwRgEB3J4
130,"BROWN SKIN GIRL","Blue Ivy",1705,https://open.spotify.com/track/0B3FovCVaGKS5w1FTidEUP
131,Outnumbered,"Dermot Kennedy",1679,https://open.spotify.com/track/4Ta3PhWmY50ZLU1uhKFKPE
132,Shameless,"Camila Cabello",1658,https://open.spotify.com/track/3UYiU57SMiAS5LqolhHJw1
133,"Hate Me (with Juice WRLD)","Ellie Goulding",1657,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
134,Sixteen,"Ellie Goulding",1647,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd
135,VIBEZ,DaBaby,1638,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
136,"The Middle",Zedd,1637,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
137,Easy,"Camila Cabello",1631,https://open.spotify.com/track/46D0hYb1B7qiU33VtXt21W
138,"Only Human","Jonas Brothers",1626,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
139,"Happy Now",Kygo,1598,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
140,"Panini - DaBaby Remix","Lil Nas X",1596,https://open.spotify.com/track/4SDgTLDYrJ2UrHbkRkg7MD
141,"Don't Stop Believin'",Journey,1594,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
142,"rockstar (feat. 21 Savage)","Post Malone",1594,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
143,"Going Bad (feat. Drake)","Meek Mill",1590,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
144,"On The Road (feat. Meek Mill & Lil Baby)","Post Malone",1587,https://open.spotify.com/track/12Fkyg9lpmaz2zmKOfw2Y2
145,"There's No Way (feat. Julia Michaels)",Lauv,1584,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
146,"Beautiful (feat. Camila Cabello)",Bazzi,1574,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
147,"Die For Me (feat. Future & Halsey)","Post Malone",1572,https://open.spotify.com/track/2C6WXnmZ66tHhHlnvwePiK
148,LaLaLa,"Black Coffee",1545,https://open.spotify.com/track/0oL5c4N1W1x8i9HZ3uzBAu
149,"Walk Me Home",P!nk,1536,https://open.spotify.com/track/6jfEZdUJ2Yla6h7gTJgKuo
150,"Too Good At Goodbyes","Sam Smith",1516,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
151,"Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign)","Megan Thee Stallion",1515,https://open.spotify.com/track/5N1o6d8zGcSZSeMFkOUQOk
152,Perfect,"Ed Sheeran",1512,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
153,"thank u, next","Ariana Grande",1512,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
154,"Let Me Down Slowly","Alec Benjamin",1499,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
155,"Happy Now",Zedd,1487,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
156,"John Cena","Sho Madjozi",1485,https://open.spotify.com/track/07xpeB1txX9bPKTwkuflMg
157,"You Say","Lauren Daigle",1478,https://open.spotify.com/track/6Up545NUflOiXo8cEraH49
158,"Best Part (feat. Daniel Caesar)",H.E.R.,1477,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
159,Whipped,Tellaman,1475,https://open.spotify.com/track/5izmlzt9mbvzuZogW9TXJB
160,"Shape of You","Ed Sheeran",1474,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
161,"Can We Pretend (feat. Cash Cash)",P!nk,1468,https://open.spotify.com/track/7GfKD5B7fVAzUgDvqAIbSL
162,"Drive (feat. Delilah Montagu) - Edit","Black Coffee",1460,https://open.spotify.com/track/6X7PK2UQMUU36ux9pynSkV
163,"Let Me Love You",Mario,1459,https://open.spotify.com/track/5xV0Czdqefft6sPDqjmFBu
164,"Don't Call Me Up",Mabel,1456,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
165,Suge,DaBaby,1453,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
166,Alalahi,"Kabza De Small",1452,https://open.spotify.com/track/1nK4NByCpT54CBVP5EbM9W
167,"One Thing Right",Marshmello,1447,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
168,"Sebenzela nina","Samthing Soweto",1438,https://open.spotify.com/track/12shorPGh81eTycF8GxmTt
169,Camelot,"NLE Choppa",1419,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
170,"Heat (feat. Gunna)","Chris Brown",1409,https://open.spotify.com/track/1GIYmwtBbPSHrqcSaukZck
171,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,1401,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
172,"Something Just Like This","The Chainsmokers",1401,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
173,Thunder,"Imagine Dragons",1393,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
174,"Ruin My Life","Zara Larsson",1390,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
175,Shesha,"De Mthuda",1386,https://open.spotify.com/track/5TFJIUlWmQfJZCWVUcBX00
176,Africa,TOTO,1385,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
177,"Big Plans","Why Don't We",1380,https://open.spotify.com/track/3eng6TJxpqjvDkxRpnfnhB
178,"bury a friend","Billie Eilish",1378,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
179,Believer,"Imagine Dragons",1374,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
180,"In My Mind",Dynoro,1371,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
181,"Omama Bomthandazo","Samthing Soweto",1368,https://open.spotify.com/track/5nYpzwdaQTf8WcesC8gizD
182,"Falling Like The Stars","James Arthur",1365,https://open.spotify.com/track/15xWRPHQMeqgdkGzInx3PY
183,"Find U Again (feat. Camila Cabello)","Mark Ronson",1362,https://open.spotify.com/track/5Uw7Dut2lZfexn3Y09swpf
184,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",1358,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
185,Nonstop,Drake,1352,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
186,"So Close",NOTD,1352,https://open.spotify.com/track/7FjZU7XFs7P9jHI9Z0yRhK
187,Nobody,"Martin Jensen",1334,https://open.spotify.com/track/2qfEcCkEo5NscA9GL7ER72
188,"Slide Away","Miley Cyrus",1331,https://open.spotify.com/track/44ADyYoY5liaRa3EOAl4uf
189,Rise,"Jonas Blue",1327,https://open.spotify.com/track/5ZSl6gDoV6bPPxzmLeneV9
190,"Stretch You Out (feat. A Boogie wit da Hoodie)","Summer Walker",1317,https://open.spotify.com/track/4Qxn47gWPSucovKrMyRf1z
191,"Bones (feat. OneRepublic)",Galantis,1315,https://open.spotify.com/track/1pfgsjmxVZhoZpeDx6POKv
192,"all the good girls go to hell","Billie Eilish",1313,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
193,"Dancing On My Own","Calum Scott",1312,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
194,"Lost In Japan","Shawn Mendes",1312,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
195,"Bohemian Rhapsody - 2011 Mix",Queen,1307,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
196,Closer,"The Chainsmokers",1305,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
197,"Lucid Dreams","Juice WRLD",1293,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
198,"Easy - Remix",DaniLeigh,1284,https://open.spotify.com/track/4CMrdHWqic0usIZfTrKoI3
199,"Taste (feat. Offset)",Tyga,1268,https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt
200,"Treat You Better","Shawn Mendes",1266,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
