,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",1612281,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
2,"Goodbyes (Feat. Young Thug)","Post Malone",1553245,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
3,"Money In The Grave (Drake ft. Rick Ross)",Drake,1333790,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
4,Panini,"Lil Nas X",1264225,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
5,"Beautiful People (feat. Khalid)","Ed Sheeran",1232667,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
6,"Truth Hurts",Lizzo,1226538,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
7,"Antisocial (with Travis Scott)","Ed Sheeran",1156986,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW
8,Ransom,"Lil Tecca",1147982,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
9,"I Don't Care (with Justin Bieber)","Ed Sheeran",1023716,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
10,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",963791,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
11,Suge,DaBaby,860423,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
12,"bad guy (with Justin Bieber)","Billie Eilish",857476,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT
13,"bad guy","Billie Eilish",853497,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
14,"One Thing Right",Marshmello,818878,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
15,"The London (feat. J. Cole & Travis Scott)","Young Thug",817269,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
16,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",789209,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
17,Rodeo,"Lil Nas X",751708,https://open.spotify.com/track/4ak7xjvBeBOcJGWFDX9w5n
18,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",735741,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
19,"Pop Out (feat. Lil Tjay)","Polo G",711272,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
20,"No Guidance (feat. Drake)","Chris Brown",705610,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
21,"Remember The Name (feat. Eminem & 50 Cent)","Ed Sheeran",688878,https://open.spotify.com/track/0AtP8EkGPn6SwxKDaUuXec
22,Lalala,Y2K,683542,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
23,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",669292,https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF
24,"Talk (feat. Disclosure)",Khalid,655901,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
25,"Old Town Road - Remix","Lil Nas X",621911,https://open.spotify.com/track/6jmZlyf9DxcIoRrjw02YXm
26,EARFQUAKE,"Tyler, The Creator",606456,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
27,"Go Loko (feat. Tyga, Jon Z)",YG,601166,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
28,"It's You","Ali Gatie",596798,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
29,"You Need To Calm Down","Taylor Swift",587825,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
30,"MIDDLE CHILD","J. Cole",582857,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
31,Wow.,"Post Malone",570486,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
32,"If I Can't Have You","Shawn Mendes",557096,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
33,"Call You Mine","The Chainsmokers",547936,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
34,"Someone You Loved","Lewis Capaldi",537712,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
