,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
82,"What Am I","Why Don't We",8551,https://open.spotify.com/track/0TMGV2zMZXOILVtQLtkI3G
83,演員,"Joker Xue",8467,https://open.spotify.com/track/6LunoYd3xpZ19sICOXS8Xd
84,"i'm so tired...",Lauv,8445,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw
85,"Blueberry Faygo","Lil Mosey",8422,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
86,"It's You","Ali Gatie",8420,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
87,以後別做朋友,"Eric Chou",8391,https://open.spotify.com/track/7zyYmIdjqqiX6kLryb7QBx
88,WANNABE,ITZY,8322,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
89,"Be Alright","Dean Lewis",8289,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
90,"Adore You","Harry Styles",8258,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
91,Shallow,"Lady Gaga",8154,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
92,"I Don't Care (with Justin Bieber)","Ed Sheeran",8024,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
93,"my ex's best friend (with blackbear)","Machine Gun Kelly",7994,https://open.spotify.com/track/70rFIfYN7lU6iTgUIVP42w
94,"Something Just Like This","The Chainsmokers",7877,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
95,"Way Back Home (feat. Conor Maynard) - Sam Feldt Edit",SHAUN,7788,https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk
96,"天黑請閉眼 feat. 邱鋒澤","Nine Chen",7771,https://open.spotify.com/track/3j5yYj3N0CQSgcHMF91ZlO
97,她說,"JJ Lin",7731,https://open.spotify.com/track/632VyMrvhsHIsO4zq9khts
98,晴天,"Jay Chou",7659,https://open.spotify.com/track/0F02KChKwbcQ3tk4q1YxLH
99,等你下課,"Jay Chou",7650,https://open.spotify.com/track/76WthWB0v0KXUHZoAclMVV
100,Monster,"Red Velvet - IRENE & SEULGI",7632,https://open.spotify.com/track/6c1QaQHdDhtFMfUkhueuXK
101,年少有為,"Ronghao Li",7614,https://open.spotify.com/track/6XY80Ofqd8j0SGiEdRLwCp
102,"Rewrite The Stars","Zac Efron",7591,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
103,"You Are The Reason","Calum Scott",7589,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B
104,"Without Me",Halsey,7564,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
105,"Midnight Sky","Miley Cyrus",7480,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
106,"Without You","高爾宣 OSN",7451,https://open.spotify.com/track/0KWnRv3wxjltYVB3MqjNd2
107,"Mood Swings (feat. Lil Tjay)","Pop Smoke",7438,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
108,"Take You Dancing","Jason Derulo",7416,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
109,Falling,"Trevor Daniel",7369,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
110,可惜沒如果,"JJ Lin",7339,https://open.spotify.com/track/6WoQzK5Exbfcmow1AoNRkl
111,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",7332,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
112,"bad guy","Billie Eilish",7319,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
113,Mojito,"Jay Chou",7304,https://open.spotify.com/track/7BYMjh3vWnHU4IFyfZdIDO
114,"Lose Somebody",Kygo,7280,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
115,Feelings,Lauv,7268,https://open.spotify.com/track/0s26En1JoJhVj32vizElpA
116,Falling,"Harry Styles",7228,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
117,"Party Girl",StaySolidRocky,7224,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
118,"If I Can't Have You","Shawn Mendes",7212,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
119,"Mean It",Lauv,7180,https://open.spotify.com/track/3uc8AGNL0KbvISIrjnfRvN
120,"lovely (with Khalid)","Billie Eilish",7179,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
121,那女孩對我說,"Rachel Liang",7143,https://open.spotify.com/track/5Gip2UwE4f8L4MQWsvcvfA
122,Photograph,"Ed Sheeran",7109,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
123,不為誰而作的歌,"JJ Lin",7099,https://open.spotify.com/track/0VqSdtXseb9khdZrnYVyM1
124,體面(電影《前任3:再見前任》插曲),"Kelly Yu",7083,https://open.spotify.com/track/7cE5ehlKJ3L9Ejhzm3udcF
125,"Say So","Doja Cat",7062,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
126,說散就散,"JC 陳詠桐",7057,https://open.spotify.com/track/35fpQiijFocukVyzHCjhCn
127,"光年之外 (電影 《Passengers》 中國區主題曲)",G.E.M.,7040,https://open.spotify.com/track/1bkvGbgK4HU8B7Ue4k7O7I
128,"Sweet but Psycho","Ava Max",6999,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
129,无人之岛,任然,6998,https://open.spotify.com/track/2F5RaL5gh6tBFyAVudaIqs
130,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",6954,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
131,"the 1","Taylor Swift",6934,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8
132,"Let Me Down Slowly","Alec Benjamin",6898,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
133,"Sunday Best",Surfaces,6892,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
134,少年,梦然,6875,https://open.spotify.com/track/56XaEf9Mo2Njaxa9TIn5LR
135,"Are You Bored Yet? (feat. Clairo)",Wallows,6828,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
136,"Too Good At Goodbyes","Sam Smith",6799,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
137,Maniac,"Conan Gray",6748,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
138,ROXANNE,"Arizona Zervas",6746,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
139,芒种,音阙诗听,6745,https://open.spotify.com/track/3IP4qSMfGeqI2XqHFf25sj
140,"IDK You Yet","Alexander 23",6641,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d
141,I.F.L.Y.,Bazzi,6636,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
142,"fuck, i'm lonely (with Anne-Marie)",Lauv,6615,https://open.spotify.com/track/09PGubKAMryhOWv1LHpCYz
143,"God’s Menu","Stray Kids",6612,https://open.spotify.com/track/0RzT9tBLcQhofW2TNiHP9B
144,Happier,Marshmello,6592,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
145,"Toosie Slide",Drake,6571,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
146,"everything i wanted","Billie Eilish",6562,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
147,"all the kids are depressed","Jeremy Zucker",6506,https://open.spotify.com/track/75ls0gurX68lUmMjE7QcsE
148,"As If It's Your Last",BLACKPINK,6487,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
149,过客,阿涵,6484,https://open.spotify.com/track/4kRD1QrswfXkNOuTXyBLJV
150,"Call You Mine","The Chainsmokers",6482,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
151,來自天堂的魔鬼,G.E.M.,6480,https://open.spotify.com/track/0g2XnkKghVN22yze1gTJzl
152,"Can We Kiss Forever?",Kina,6476,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
153,"POPSTAR (feat. Drake)","DJ Khaled",6476,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
154,太陽,"Pika Chiu",6468,https://open.spotify.com/track/3mAc5QY56d5Zl1MbvnWybK
155,安靜,"Jay Chou",6439,https://open.spotify.com/track/4FOydQ5IdqmdeBgG9vFbPg
156,"Shape of You","Ed Sheeran",6438,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
157,"7 rings","Ariana Grande",6423,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
158,別勉強,G.E.M.,6407,https://open.spotify.com/track/6tzOEJ2tqSiAxHw9CAT9Ru
159,"no song without you",HONNE,6398,https://open.spotify.com/track/1lNHWPDvKEbamKezpLq7HW
160,你要的全拿走,"Tiger Hu",6396,https://open.spotify.com/track/37BXaP8wCJrH0M3AdtSNyk
161,修煉愛情,"JJ Lin",6390,https://open.spotify.com/track/190kU2WKyIzx9XaBjfWRPk
162,"Modern Loneliness",Lauv,6382,https://open.spotify.com/track/1eyek0KJEh2v5HQ9uQSybb
163,"Hold Me While You Wait","Lewis Capaldi",6318,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM
164,"you were good to me (bonus track)","Jeremy Zucker",6284,https://open.spotify.com/track/0JnSoyZMTYZLWFVdVT1JFZ
165,"Love Story","Taylor Swift",6276,https://open.spotify.com/track/7bad461siaxECNlaYsmIo6
166,不該,"Jay Chou",6276,https://open.spotify.com/track/7LyCtbxher5m97MImn5M3l
167,"How Do You Sleep?","Sam Smith",6248,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
168,"Dancing With A Stranger (with Normani)","Sam Smith",6226,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
169,只是太愛你,"Hins Cheung",6212,https://open.spotify.com/track/0s5GrkSNp9bfP2FtrtbiJ0
170,Closer,"The Chainsmokers",6194,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
171,"那些年 - 那些年","Hu Xia",6187,https://open.spotify.com/track/3v8FOuA8jxAC5SOA2uN6Mg
172,"In Your Eyes","The Weeknd",6176,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
173,"thank u, next","Ariana Grande",6135,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
174,Sucker,"Jonas Brothers",6121,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
175,"Lose You To Love Me","Selena Gomez",6101,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
176,句號,G.E.M.,6095,https://open.spotify.com/track/66YKSygcUZHHqHJZcWslI3
177,我很快樂,"Eric Chou",6061,https://open.spotify.com/track/0ztR7sCDXwCU5I8QJKemSU
178,"Stay Gold",BTS,6000,https://open.spotify.com/track/3Ys2PYl1wyPKQIwyqhP9cQ
179,"Let's Fall in Love for the Night",FINNEAS,5957,https://open.spotify.com/track/3n5te2xbUAPjzAnhLgA42z
180,"Love Someone","Lukas Graham",5924,https://open.spotify.com/track/0OCRwXbQRdOZ1OtB4Imsp1
181,"All of Me","John Legend",5917,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
182,"I'm Yours","Jason Mraz",5909,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
183,"DDU-DU DDU-DU",BLACKPINK,5906,https://open.spotify.com/track/2aI2k39nfa3KFsa4JclQzw
184,Youngblood,"5 Seconds of Summer",5893,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
185,Breath,"Sam Kim",5893,https://open.spotify.com/track/12cDuwg8jJ4N7RokLnFWfQ
186,"Someone To You",BANNERS,5882,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
187,"Malibu Nights",LANY,5860,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl
188,"Head & Heart (feat. MNEK)","Joel Corry",5840,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
189,"hot girl bummer",blackbear,5830,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
190,突然好想你,Mayday,5807,https://open.spotify.com/track/0IAgufC1FlOg1nZMmRZxRr
191,HOLO,"LEE HI",5782,https://open.spotify.com/track/7Acvy2L38SCipAeMPOK8Ro
192,Takeaway,"The Chainsmokers",5774,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
193,手心的薔薇,"JJ Lin",5761,https://open.spotify.com/track/07DWACsD58aEdq6XnDadLh
194,"Just the Way You Are","Bruno Mars",5741,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
195,Gurenge,LiSA,5738,https://open.spotify.com/track/23DbzwNJSLo7nkSWjODMvY
196,august,"Taylor Swift",5714,https://open.spotify.com/track/3hUxzQpSfdDqwM3ZTFQY0K
197,"Strawberries & Cigarettes","Troye Sivan",5700,https://open.spotify.com/track/3afkJSKX0EAMsJXTZnDXXJ
198,"The Middle",Zedd,5688,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
199,"Girls Like You (feat. Cardi B)","Maroon 5",5680,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
200,"Thinking out Loud","Ed Sheeran",5654,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
