,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
15,"Supera - Ao Vivo","Marília Mendonça",392264,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
16,"Volta por Baixo - Ao Vivo","Henrique & Juliano",384999,https://open.spotify.com/track/7o9LwQmTuIDm4LyyHFIWul
17,"Dance Monkey","Tones And I",381595,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
18,"Combatchy (feat. MC Rebecca)",Anitta,364418,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
19,"Aí Eu Bebo - Ao Vivo","Maiara & Maraisa",360981,https://open.spotify.com/track/6lK3nCiigk34SGqEjpQoqO
20,"Te Prometo","Dennis DJ",348489,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN
21,"Surtada - Remix Brega Funk","Dadá Boladão",343549,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r
22,"Tijolão - Ao Vivo","Jorge & Mateus",338928,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7
23,"Mentira - Ao Vivo","Felipe Araújo",336511,https://open.spotify.com/track/146Vb458Y5RbqEa0fYFPzm
24,"Carreira Solo - Ao Vivo","Gusttavo Lima",336444,https://open.spotify.com/track/1MmS7UIy3J1BTxfGCRvVqN
25,"Don't Start Now","Dua Lipa",334102,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
26,"Briga Feia - Ao Vivo","Henrique & Juliano",312276,https://open.spotify.com/track/4j2bK4fnc2s6GyVmhJsJhk
27,"BALANÇA (feat. Pedro Sampaio)","WC no Beat",311414,https://open.spotify.com/track/4p8pEdPYOQLzJUKYrLOacy
28,"Quem Traiu Levou - Ao Vivo","Gusttavo Lima",302527,https://open.spotify.com/track/17Ryox5vWKp92IDW87C5PI
29,"Chama Ela (feat. Pedro Sampaio)",Lexa,298910,https://open.spotify.com/track/14kRWkCWBYfQqILflEcpSJ
30,"menina solta","Giulia Be",297185,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
31,Ranking,"Jorge & Mateus",291363,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS
32,"Lençol Dobrado","João Gustavo e Murilo",278288,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY
33,"Eterna Sacanagem","MC JottaPê",270903,https://open.spotify.com/track/1AfNdxHdE4OLcnQUyC6j3i
34,"Relógio Parado (Ao Vivo)","Diego & Arnaldo",267227,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw
35,Verdinha,Ludmilla,262293,https://open.spotify.com/track/2RMOwSvOGQyy985Vx4VSGQ
36,"Tiro Certo - Ao Vivo","Zé Felipe",260872,https://open.spotify.com/track/5MArTXEVyKBwoodjdy04fk
37,"Áudio - Ao Vivo em Brasília","Diego & Victor Hugo",260473,https://open.spotify.com/track/2PqPSf3gtTED79rWGwVtYg
38,"Hit Contagiante","Felipe Original",259821,https://open.spotify.com/track/5dKesZwp6deuhEeW8F1UEi
39,"Serenata - Ao Vivo","Marília Mendonça",259509,https://open.spotify.com/track/5fY9bVl1Wj4PIM3wnduWop
40,"Amor de Que","Pabllo Vittar",259474,https://open.spotify.com/track/7yYsyXQa2JgbyL9fkEiUNt
41,"Dois Lados","Wesley Safadão",258894,https://open.spotify.com/track/3vSXPjfcebTt5mB8DXHWM6
42,"Quarta Cadeira - Ao Vivo","Matheus & Kauan",257511,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn
43,"Gaiola É o Troco","MC Du Black",253920,https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH
44,"Barzinho Aleatório - Ao Vivo","Zé Neto & Cristiano",249484,https://open.spotify.com/track/3WjSkl7VDWY1prwJw7dSG0
45,Paredão,"MC Kevinho",246928,https://open.spotify.com/track/5FFpRbsH9WDYNoLauRAHpj
46,"Contatinho - Ao Vivo","Leo Santana",232406,https://open.spotify.com/track/4RC2nzqaQygxoVQOVv3XlT
47,"Ferida Curada","Zé Neto & Cristiano",228825,https://open.spotify.com/track/1U3tv41tFRgOfbytpuYQrR
48,"Mil Anos - Recorded At Mosh Studios, São Paulo","Jorge & Mateus",228373,https://open.spotify.com/track/4UUtssVRs2aQTLQCAAtZg1
49,"Tchau Brigado - Ao Vivo","Humberto & Ronaldo",218080,https://open.spotify.com/track/2TR917wkDeRvwTE5cSfZFf
50,"Perrengue - Ao Vivo","Gusttavo Lima",199489,https://open.spotify.com/track/6mdU8glNHYdBBj5DuKSL1B
51,"The Box","Roddy Ricch",199434,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
52,"Para, Pensa e Volta - Ao Vivo","Yasmin Santos",196199,https://open.spotify.com/track/2KyXyTrp3kp1Fsg7B1osYD
53,"choque térmico - ao vivo","Luan Santana",191308,https://open.spotify.com/track/159ntSAEWJ9zIMOSXmQ530
54,"Erro Antigo - Ao Vivo","Diego & Victor Hugo",188978,https://open.spotify.com/track/7qpXCkcr3Zj4LDvdiWryns
55,"Algo Mais (Amante) - Ao Vivo","Xand Avião",187535,https://open.spotify.com/track/4jGzR5Vri06Y5T9SxM7m5P
56,"Vou Ter Que Superar - Ao Vivo","Matheus & Kauan",184070,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP
57,"Certo e Duvidoso (feat. Gaab) - Ao Vivo","Marcos & Belutti",180611,https://open.spotify.com/track/7ArNH109yIfwIquJ535fsi
58,"Some que ele vem atrás",Anitta,172307,https://open.spotify.com/track/2qD7VoDYcrAPY0cVEfpsR5
59,"Quando a vontade bater (Participação especial de PK Delas)",Pk,168543,https://open.spotify.com/track/26WpOBpHiIMoBuMEIwtOCH
60,"Blinding Lights","The Weeknd",165778,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
61,"Espaçosa Demais - Ao Vivo","Felipe Araújo",163102,https://open.spotify.com/track/4lEw9Id7kLDSJ6KRdaenM9
62,"A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília","Diego & Victor Hugo",160761,https://open.spotify.com/track/4gDvg62vG96w0qJaF6wzcd
63,Pupila,ANAVITÓRIA,160428,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
64,"Ela Vem","MC G15",159986,https://open.spotify.com/track/31yFXM26dazFnWI2eoOM5R
65,"Chora Até Perder a Fala - Ao Vivo","Gusttavo Lima",159868,https://open.spotify.com/track/3ZkTtSBN1wcSw35F8GDRmr
66,"To Voando Alto","Mc Poze do Rodo",159180,https://open.spotify.com/track/7HLU2aJTAQfSIgJ2dMASsP
67,"Segunda Taça - Ao Vivo","João Bosco & Vinicius",158032,https://open.spotify.com/track/23zmMwD99ROi9yhxqMxWil
68,Tusa,"KAROL G",157318,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
69,"Invocada (Participação especial de Léo Santana) - Ao vivo",Ludmilla,157176,https://open.spotify.com/track/4k20Ie47EcWtS4wMBn8w8S
70,"Solteiro Não Trai - Ao Vivo","Gustavo Mioto",156919,https://open.spotify.com/track/7oEr56KG6odStlQH0nvdyr
71,"Sentou e Gostou","MC JottaPê",156817,https://open.spotify.com/track/6V43u5SCjkfMpxMAXRPifr
72,"quando a bad bater - ao vivo","Luan Santana",156733,https://open.spotify.com/track/5gvrBqNFFEWcxYPt3mamvJ
73,"Todo Mundo Vai Sofrer - Ao Vivo","Marília Mendonça",156493,https://open.spotify.com/track/4E6RdcCWMiHTu7zy1VTNDo
74,"Bate Palma","MC JottaPê",156123,https://open.spotify.com/track/7offICpl9kla5kC61uUAs9
75,"Nem de Graça / Saudade Arregaça - Ao Vivo",Pixote,155846,https://open.spotify.com/track/3rDAHk73LZmgJIyGZstWQ0
76,Tentativas,"Marília Mendonça",155403,https://open.spotify.com/track/5STHFaWYO1KeyITjvB4hR8
77,"Baila Conmigo (feat. Kelly Ruiz)",Dayvi,154387,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
78,"Fake News - Ao Vivo","Gustavo Mioto",154099,https://open.spotify.com/track/1G60NjxeOS7veR1EXuKPaW
79,"Kenny G",Matuê,149234,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
80,"Se Prepara 2","Mc Livinho",147218,https://open.spotify.com/track/0CgMeXQiNYJxPVQ2EMJxdL
81,Señorita,"Shawn Mendes",146105,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
82,"Tão Linda","Atitude 67",144947,https://open.spotify.com/track/59WWulo1LM0njpIkcduCMn
83,Complicado,Vitão,144705,https://open.spotify.com/track/6toDZSoqG5QUitFsoxavRy
84,"Resenha lá em casa","MC Kevin o Chris",144069,https://open.spotify.com/track/3NnW2EqJxvHYrRy3upaznl
85,"Amor de Fim de Noite",Orochi,142978,https://open.spotify.com/track/0nDnvGagGAQP5vpgCyS5yH
86,"Fingindo Maturidade - Ao Vivo","Mano Walter",140909,https://open.spotify.com/track/3tU3UAasaDA9OixXGC3O33
87,"Dois Enganados","Murilo Huff",136080,https://open.spotify.com/track/72N0CRIAqjETbhghrkCUW2
88,"Say So","Doja Cat",133591,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
89,Cobaia,"Lauana Prado",131189,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx
90,"Não sou obrigada",POCAH,130433,https://open.spotify.com/track/0nkDm27DGppCSk8dnGtvPa
91,"On & On",Alok,130124,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat
92,"Hoje Eu Beberei - Ao Vivo","Felipe Araújo",129759,https://open.spotify.com/track/4rnI4obabjGCPI2CCCs5VR
93,Yummy,"Justin Bieber",129659,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
94,"Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília","Diego & Victor Hugo",128341,https://open.spotify.com/track/7sl95MXCpM8WWsaH1BqvR3
95,Falling,"Trevor Daniel",127225,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
96,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",126407,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0
97,"Pagou De Superada","Mc Anônimo",126382,https://open.spotify.com/track/3GSGW5pQhHKBmmQLebX3vx
98,"Meu Abrigo",Melim,124509,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
99,"Bebi Liguei - Ao Vivo","Marília Mendonça",124467,https://open.spotify.com/track/3RbXsVQr4jeTxvT35Hssq3
100,"Ligação Covarde - Ao Vivo","Henrique & Juliano",124428,https://open.spotify.com/track/5IVTQjCXlC2R4Yb8IhkLRr
101,"Não Gosto Eu Amo - Ao Vivo","Henrique & Juliano",124315,https://open.spotify.com/track/6mnySl4xEnPy0ZBBWSAHc9
102,"Flor Que Se Cheira - Ao Vivo","Guilherme & Benuto",123563,https://open.spotify.com/track/49pu85144Xir6PgWjeyJhG
103,"Vidrado Em Você","Dj Guuga",123280,https://open.spotify.com/track/2kOmW169C7UV4SZDN9u0YO
104,"Péssimo Negócio (Ao Vivo)",Dilsinho,123207,https://open.spotify.com/track/5MMrkwK6AgNAsgHVdC7daZ
105,"Vai menina","PEDRO SAMPAIO",123178,https://open.spotify.com/track/1oQppEGTHYN53xfEaTz4ua
106,"Teu Segredo - Ao Vivo","Vou pro Sereno",121853,https://open.spotify.com/track/15DHt4fP4FARWLvWkIxdAx
107,"Mágica - Ao Vivo","Matheus & Kauan",121677,https://open.spotify.com/track/5cN5ZOVcYBl4Lnq50Zeqsx
108,"Intentions (feat. Quavo)","Justin Bieber",121500,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
109,"Carnaval Chegando","Rennan da Penha",120626,https://open.spotify.com/track/4A8LKlysJXq8swPVDPd0xH
110,"Lose Control",MEDUZA,119248,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
111,"Casos Pendentes - Acústico","Diego & Arnaldo",118786,https://open.spotify.com/track/24YUl9cgjcEvgJTr2WIT1q
112,"Aquecimento da Lexa",Lexa,117947,https://open.spotify.com/track/67JokRnfWFJ93mA5HLIw6q
113,"Rave Jogando o L","Mc Gw",117887,https://open.spotify.com/track/0AVDN1LiDn0abh39xqDRtQ
114,"RITMO (Bad Boys For Life)","Black Eyed Peas",117702,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
115,"Stupid Love","Lady Gaga",117568,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
116,ROXANNE,"Arizona Zervas",116440,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
117,Circles,"Post Malone",114689,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
118,"Sou Vitorioso","Mc Lele JP",113694,https://open.spotify.com/track/37hCsK2djczyRGWMjqzbxD
119,Parabéns,"Pabllo Vittar",113095,https://open.spotify.com/track/6X0XdIcgwfVa9orJnDMQB0
120,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",113021,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
121,"Apaixonadinha - Ao Vivo","Marília Mendonça",112917,https://open.spotify.com/track/0rUL7vUZmCKxB0gS83W3aM
122,"Ouvi Dizer",Melim,112693,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
123,"Someone You Loved","Lewis Capaldi",112374,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
124,Girassol,"Priscilla Alcantara",112339,https://open.spotify.com/track/22rcaYTa2UgcLCbeO0NoNj
125,"bad guy","Billie Eilish",112325,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
126,"Ciumeira - Ao Vivo","Marília Mendonça",110826,https://open.spotify.com/track/7D5F5BzIon5zhzQrOU2pdN
127,"Alô Bebê - Ao Vivo","Henrique & Juliano",110376,https://open.spotify.com/track/34b3EBDqiWqj2rL61YwzUQ
128,"Roses - Imanbek Remix","SAINt JHN",110067,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
129,"Onze e Pouquinho",Dilsinho,109886,https://open.spotify.com/track/65i9Mc7h1CG7ssI1OhMPcT
130,"Tá Rocheda","Os Barões Da Pisadinha",108672,https://open.spotify.com/track/3dPvQLKl42dMYWV4LWRTLK
131,"Intenção - Ao Vivo","Marília Mendonça",108633,https://open.spotify.com/track/1qy7aOHnfnOMJoT1fhoLYG
132,Gelo,Melim,108248,https://open.spotify.com/track/0J6cINt02c8UQqDG7vLShY
133,"Poesia Acústica #8: Amor e Samba","Pineapple StormTv",107842,https://open.spotify.com/track/2RoWhAVtQrPU53BERYlmYZ
134,"Maldita de Ex","Mc Leozin",107560,https://open.spotify.com/track/6Diq6oBnDVzsrNcRllXRbM
135,"Até que enfim - Ao vivo",Ferrugem,106493,https://open.spotify.com/track/1zI3RU0boCVsAXChjCvESu
136,"Namorada Reserva - Ao Vivo","Hugo & Guilherme",106083,https://open.spotify.com/track/5GHA824FwkHeBl5u1T6kLj
137,"Textão - Ao Vivo","Zé Neto & Cristiano",104978,https://open.spotify.com/track/3yOuQI8yjJaApfdo4hdkVW
138,"Romance Proibido - Ao Vivo","MC Kevin o Chris",104902,https://open.spotify.com/track/69Si1G3kLuCQLqQF1EbL25
139,"Bebe e Vem Me Procurar","Raí Saia Rodada",104791,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq
140,"50 Vezes - Ao Vivo","Sorriso Maroto",104353,https://open.spotify.com/track/01wavOnjFBNgdMWBFYIAP4
141,"Sei Lá",Projota,104123,https://open.spotify.com/track/6l1PdE7lQbodewVQh16GCM
142,Brisa,IZA,103238,https://open.spotify.com/track/5rNNZ6fVYxkhwqUfImVhU1
143,Physical,"Dua Lipa",102459,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
144,"Muito Cedo","Turma do Pagode",102384,https://open.spotify.com/track/7N0Py2msno86enR6JPNlpV
145,"Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo","Yasmin Santos",101998,https://open.spotify.com/track/4pnlRYoaaGu24SuC3et5Pv
146,"Notificação Preferida - Ao Vivo","Zé Neto & Cristiano",101816,https://open.spotify.com/track/3tA0vALUwrzkTgHcm9j6oJ
147,Virgem,"MC Lya",101774,https://open.spotify.com/track/0DwzQguiWvB8jJonQ5ewJu
148,Memories,"Maroon 5",99009,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
149,"Atrasadinha - Ao Vivo","Felipe Araújo",97618,https://open.spotify.com/track/5EKHbW7mXcAR4hCyS3YXjb
150,Malemolência,"Dynho Alves",97454,https://open.spotify.com/track/5rwdmpN5eMWIIwK4R96vv1
151,"I Don't Care (with Justin Bieber)","Ed Sheeran",97072,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
152,"Se Eu Fosse Você - Ao Vivo","Henrique & Juliano",96419,https://open.spotify.com/track/3HXLUh9lzSrSLvrvLk2LjC
153,"Na Cama Que Eu Paguei - Ao Vivo","Wesley Safadão",95307,https://open.spotify.com/track/6hqQPoB1yYKcLfByfxO8he
154,"Fica à vontade","PEDRO SAMPAIO",94499,https://open.spotify.com/track/0h1mVA8gOPR71lxSeY67uT
155,"death bed (coffee for your head)",Powfu,94278,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
156,"Adore You","Harry Styles",92518,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
157,"Deixa (feat. Ana Gabriela)",Lagum,92514,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
158,"Meu talismã",IZA,91569,https://open.spotify.com/track/5aayWOEE7u7bxZ3r7dwIrX
159,"A Fila Anda - Ao Vivo",Thiaguinho,91564,https://open.spotify.com/track/4pl0csAczZemDLdyNYOmxT
160,"Não Me Sinto Mal Mais",Sidoka,90724,https://open.spotify.com/track/563yuGweEqRVQtjfsDVRyK
161,"Deixa Tudo Como Tá - Ao Vivo",Thiaguinho,90676,https://open.spotify.com/track/0abrd2vT2W3JZBDNezUY7r
162,"Pipa Voada (feat. Emicida)",Rashid,90427,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi
163,"Mais uma Dose de Você - Ao Vivo","Zé Neto & Cristiano",89951,https://open.spotify.com/track/0xnJMe159M24KsNWgTde3D
164,"Poesia Acústica #7: Céu Azul","Pineapple StormTv",88872,https://open.spotify.com/track/2FGhB10Gon36GgFcOTMQEW
165,"Joga Sua Potranca","Dj Gabriel do Borel",88774,https://open.spotify.com/track/1gsWgGZvy4waIfWPuctvRU
166,Bambolê,"Camila Loures",88736,https://open.spotify.com/track/1mXgYpwge3J5qFkRAHQFZ9
167,Lalala,Y2K,88489,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
168,"Bebaça - Ao Vivo","Marília Mendonça",88249,https://open.spotify.com/track/6YjyT6MEMsMc41NNWk2dYg
169,Believer,"Imagine Dragons",87689,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
170,"Como É Que Vamos Fazer?",Jey,86978,https://open.spotify.com/track/00ikK805fq2xrYmlCsbTQi
171,"Sem Rede - Ao Vivo","Henrique & Juliano",86819,https://open.spotify.com/track/5J6b8IqTDgrEfQj4YanxLI
172,"Nem de Graça",Pixote,86777,https://open.spotify.com/track/11Y1IGMIThaxu4ijcXRNYs
173,"Playlist Particular","Laryssa Dias",86767,https://open.spotify.com/track/3zlms1ixAlFQHyUzfpuzES
174,"Piece Of Your Heart",MEDUZA,86701,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
175,"Hoje Eu Vou Parar Na Gaiola","Mc Livinho",86202,https://open.spotify.com/track/0IQCOAw9ZAI6WnXIrl481F
176,Café,Vitão,85382,https://open.spotify.com/track/6i9ToXS6CAfjpp8veBklg1
177,"Dona de mim",IZA,85072,https://open.spotify.com/track/0H8CBal2Dcu5Yc001VotZN
178,"Aquecimento do Pedro Sampaio","PEDRO SAMPAIO",83968,https://open.spotify.com/track/7wAQTVTggrFQ4bceY6e3GE
179,"Conheço Meu Gado - Ao Vivo","Henrique & Juliano",83665,https://open.spotify.com/track/2wlmLlbjh2F6Skqo2bt3of
180,Chupadinha,"Os Barões Da Pisadinha",83387,https://open.spotify.com/track/0BVRi6cizWdDrLRmKI0qsw
181,"Pouco a Pouco (Ao Vivo) (feat. Sorriso Maroto)",Dilsinho,82771,https://open.spotify.com/track/2lm3Ric7MeBk8hLfsiVokr
182,"Até o céu",Anitta,82621,https://open.spotify.com/track/0NRP5OIrTcgGvttJlSLO0n
183,"Cê Mal Me Quer Bem Estou (Ao Vivo)","Danilo Dubaiano",82239,https://open.spotify.com/track/4SSMFSSOhJ0YvS88FTULh8
184,"Viva Voz - Ao Vivo","Lauana Prado",82078,https://open.spotify.com/track/08Sd5vVcIH3uKeAiaJdoYj
185,"Pisadinha - Ao Vivo","Diego & Victor Hugo",81844,https://open.spotify.com/track/36P6ptTyxOggYgR2aoZiAl
186,"(não) era amor","Giulia Be",81623,https://open.spotify.com/track/7DmZMqXYgQ1oI3z3bGUEbi
187,Evoluiu,"MC Kevin o Chris",80566,https://open.spotify.com/track/0WhDotK0QXigmsrlw0DxKK
188,"Piece Of Your Heart - Alok Remix",MEDUZA,80263,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW
189,"Sua Mãe Vai Me Amar","Turma do Pagode",80017,https://open.spotify.com/track/4fMjqKYYsvtT6Fvca8lGFl
190,"Baila Comigo (feat. Kelly Ruiz) - Rennan da Penha Remix",Dayvi,79777,https://open.spotify.com/track/7M6D0ACikinC39ZtuEwMPo
191,"Plateia - Ao Vivo","Fernando & Sorocaba",79772,https://open.spotify.com/track/03UlGexCDqWJwZXGXLjgef
192,"Dois Corações",Melim,79717,https://open.spotify.com/track/4xwPOyN9VgaTPehdsLiYul
193,"Sem Sal - Ao Vivo","Marília Mendonça",79598,https://open.spotify.com/track/0EZuXcsnjEmGuRYdFdcctX
194,Positividade,"Mc Bola",79208,https://open.spotify.com/track/1YAtg8jo5fR3Q01eO2jPTl
195,"Largado Às Traças - Ao Vivo","Zé Neto & Cristiano",79190,https://open.spotify.com/track/371Up3WP7OqJNFPf0BiyUe
196,"Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo","Atitude 67",78631,https://open.spotify.com/track/2PADJK4rhdklqFLQFa5oMX
197,Milu,"Gusttavo Lima",78589,https://open.spotify.com/track/1nqaSoiLuqevDes4S18sO7
198,"Cem Mil - Ao Vivo","Gusttavo Lima",78542,https://open.spotify.com/track/5eMmT4Ava5BGThju0AD8vQ
199,"Tempo Perdido","Legião Urbana",78044,https://open.spotify.com/track/7MnT7msJZg3XBAS0OTfGrB
200,"Godzilla (feat. Juice WRLD)",Eminem,77347,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
