,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
50,I,"Lil Skies",436122,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT
51,"That's a Rack","Lil Uzi Vert",418523,https://open.spotify.com/track/4pCEIQ6wBVuaJdER5bALtO
52,"Outta My Head (with John Mayer)",Khalid,412307,https://open.spotify.com/track/09oZ9eXQ2fo6YDrPzJqAoP
53,"you should see me in a crown","Billie Eilish",407157,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d
54,"Better Now","Post Malone",407098,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
55,"Shotta Flow","NLE Choppa",395183,https://open.spotify.com/track/4dAMdQ6g4kGmnc1MDHsg77
56,"Beautiful Crazy","Luke Combs",392323,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
57,"Hey Look Ma, I Made It","Panic! At The Disco",391159,https://open.spotify.com/track/22oEJW6r2rMb9z4IntfyEa
58,SAD!,XXXTENTACION,386855,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
59,"Soltera - Remix",Lunay,383689,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL
60,"Go Loko",YG,383595,https://open.spotify.com/track/3SZqA7rQvROJsCbUu2v0xa
61,"i'm so tired...",Lauv,380925,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
62,"my strange addiction","Billie Eilish",379764,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK
63,"all the good girls go to hell","Billie Eilish",376812,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
64,"Who Do You Love","The Chainsmokers",375402,https://open.spotify.com/track/5QiNbIilmMiMBXvaAlf7lN
65,"Beer Never Broke My Heart","Luke Combs",372451,https://open.spotify.com/track/5eDvChP4WAPPrtaQeI9MhT
66,"Saturday Nights",Khalid,369119,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
67,Shallow,"Lady Gaga",364876,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
68,Freaky,"Tory Lanez",362555,https://open.spotify.com/track/0NJp8GyCOWnQh71xKSPfuV
69,"Don't Call Me Up",Mabel,361340,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
70,"Act Up","City Girls",360934,https://open.spotify.com/track/3A2yGHWIzmGEIolwonU69h
71,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",360327,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
72,xanny,"Billie Eilish",359146,https://open.spotify.com/track/4QIo4oxwzzafcBWkKjDpXY
73,"Someone You Loved","Lewis Capaldi",356435,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
74,"High Hopes","Panic! At The Disco",356096,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
75,"Mo Bamba","Sheck Wes",352405,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
76,"Sweet but Psycho","Ava Max",350884,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
77,"rockstar (feat. 21 Savage)","Post Malone",350104,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
78,Juice,Lizzo,345275,https://open.spotify.com/track/0k664IuFwVP557Gnx7RhIl
79,"Floating (feat. 21 Savage)","ScHoolboy Q",344007,https://open.spotify.com/track/4NN6N5TxBO5k9uqu0W4gfQ
80,"Armed And Dangerous","Juice WRLD",342579,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
81,Moonlight,XXXTENTACION,339182,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
82,Thotiana,Blueface,336501,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
83,"Leave Me Alone","Flipp Dinero",335618,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
84,Sixteen,"Ellie Goulding",335591,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd
85,"Worth It","YK Osiris",329859,https://open.spotify.com/track/4XiGKQqbmnMVxDzUj6j3f2
86,"i love you","Billie Eilish",327524,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
87,"Wake Up in the Sky","Gucci Mane",324272,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
88,"Jocelyn Flores",XXXTENTACION,321413,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
89,"Light It Up (with Tyga & Chris Brown)",Marshmello,320752,https://open.spotify.com/track/4Q8aDd3H6LF8t4eY7So9O8
90,"Icy (feat. Gucci Mane)",Logic,318799,https://open.spotify.com/track/5sCwso3aURYAdieWEFI1nE
91,"Goin Baby",DaBaby,318409,https://open.spotify.com/track/3WyRgi8CzQnhzO0xw79tTS
92,"Keanu Reeves",Logic,318329,https://open.spotify.com/track/1JIgaRnqtzS7DuGM3hVZU9
93,"Do You Mean (feat. Ty Dolla $ign & bülow)","The Chainsmokers",316540,https://open.spotify.com/track/5MvLsT03RBp67RLoeISCdl
94,"Love Me Less (feat. Quinn XCII)",MAX,316220,https://open.spotify.com/track/2tOOcDDYkh0PSjr6GwPEAJ
95,Cool,"Jonas Brothers",313570,https://open.spotify.com/track/3QmolSZqjjLksTUvZJ6pPS
96,"Taste (feat. Offset)",Tyga,311691,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
97,"I Fall Apart","Post Malone",311451,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
98,"Be Alright","Dean Lewis",309559,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
99,"Whiskey Glasses","Morgan Wallen",309460,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
100,"Yes Indeed","Lil Baby",308189,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
101,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",305820,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
102,"Psycho (feat. Ty Dolla $ign)","Post Malone",301819,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
103,"ocean eyes","Billie Eilish",301291,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
104,"Power is Power (feat. The Weeknd & Travis Scott)",SZA,300586,https://open.spotify.com/track/4cbdPT6uaBOgOQe3fLMofl
105,"Hey Julie! (feat. Lil Yachty)",KYLE,300506,https://open.spotify.com/track/1jkEorRvoRQNo1WZfD1X5q
106,"I Like It","Cardi B",299776,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
107,"Ric Flair Drip (& Metro Boomin)",Offset,299624,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
108,Nonstop,Drake,299431,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
109,"I Don't Belong In This Club","Why Don't We",298896,https://open.spotify.com/track/45ZGEdLxCZvdMX9jWlsAAx
110,Speechless,"Dan + Shay",298721,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
111,"All Girls Are The Same","Juice WRLD",298435,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
112,"SLOW DANCING IN THE DARK",Joji,296168,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
113,"Tough Love",Avicii,295578,https://open.spotify.com/track/4XZxalvnG4Yo8YZLuiT1kV
114,Feeling,"Juice WRLD",293414,https://open.spotify.com/track/2Jh3UqxnHJMyzMzku4uOtE
115,Tequila,"Dan + Shay",288861,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
116,Youngblood,"5 Seconds of Summer",287700,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
117,Splashin,"Rich The Kid",287642,https://open.spotify.com/track/3KLo7ByvjCNyBrfz5DZ2mO
118,"Out Of Love","Alessia Cara",287083,https://open.spotify.com/track/4WzhjxvLP95y7AMDy0Atwb
119,"Please Me","Cardi B",286716,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
120,Noticed,"Lil Mosey",286687,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP
121,"MIDDLE CHILD","PnB Rock",286326,https://open.spotify.com/track/4AEzAEnbm9uRgbmTdeI63K
122,"XO Tour Llif3","Lil Uzi Vert",284726,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
123,"100 Bands (feat. Quavo, 21 Savage, YG & Meek Mill)",Mustard,284332,https://open.spotify.com/track/5duCElafuovM4ZSmkQL4hn
124,"I Like Me Better",Lauv,284331,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
125,"Die Young","Roddy Ricch",283049,https://open.spotify.com/track/3wLtYwtqvKK2ewelSVPeDK
126,idontwannabeyouanymore,"Billie Eilish",282464,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu
127,"Walk Me Home",P!nk,280648,https://open.spotify.com/track/6jfEZdUJ2Yla6h7gTJgKuo
128,"Bohemian Rhapsody - 2011 Mix",Queen,279716,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
129,Earth,"Lil Dicky",278501,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO
130,"God's Plan",Drake,277145,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
131,"MIA (feat. Drake)","Bad Bunny",276658,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
132,"Triggered (freestyle)","Jhené Aiko",276311,https://open.spotify.com/track/3PAptX72PPmjj1Igms0zjo
133,"Kill This Love",BLACKPINK,276173,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
134,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",275781,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
135,"COMMANDO (feat. G-Eazy)",Logic,275035,https://open.spotify.com/track/2SDFznsHkeFXiPFwN0npVM
136,"Racks in the Middle (feat. Roddy Ricch and Hit-Boy)","Nipsey Hussle",274250,https://open.spotify.com/track/6ya8ejoKgw906Y8LWclqrp
137,"Red Room",Offset,272115,https://open.spotify.com/track/4TWflhgevIGo448fWc6mQq
138,Money,"Cardi B",270452,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
139,"God's Country","Blake Shelton",269842,https://open.spotify.com/track/1dyxS3YzBbL0t8rEVwVQ1K
140,Congratulations,"Post Malone",268707,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
141,"My Bad",Khalid,265892,https://open.spotify.com/track/2XKFnwB6djxrJCjR3PdeRb
142,"Slime Belief","YoungBoy Never Broke Again",265890,https://open.spotify.com/track/2qGfZAgDe1pV2y5xJAhi6R
143,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,265105,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
144,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,264972,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
145,"I Like Girls (feat. Lil Skies)","PnB Rock",263803,https://open.spotify.com/track/7cWh3ScxjhvasLI0CBRoZk
146,Location,Khalid,263071,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
147,bellyache,"Billie Eilish",262821,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams
148,"Young Dumb & Broke",Khalid,262514,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
149,"Confessions of a Dangerous Mind",Logic,261227,https://open.spotify.com/track/4EQSeRRJmk3h3HQ5KlkzVy
150,"Tap (feat. Meek Mill)",NAV,260542,https://open.spotify.com/track/5rU6kDNXZLXIinFezpbWbO
151,"listen before i go","Billie Eilish",260227,https://open.spotify.com/track/0tMSssfxAL2oV8Vri0mFHE
152,"Space Cadet (feat. Gunna)","Metro Boomin",260174,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz
153,"Baby Sitter (feat. Offset)",DaBaby,253085,https://open.spotify.com/track/7f1zjZG77S891Uv4O68yfk
154,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",252752,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
155,"Pure Cocaine","Lil Baby",251091,https://open.spotify.com/track/577YBGuskWkVDCxZrLRB4v
156,"Let Me Down Slowly","Alec Benjamin",250942,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
157,HUMBLE.,"Kendrick Lamar",247979,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
158,ilomilo,"Billie Eilish",247854,https://open.spotify.com/track/7qEKqBCD2vE5vIBsrUitpD
159,"The Bones","Maren Morris",247708,https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL
160,"Look What God Gave Her","Thomas Rhett",246387,https://open.spotify.com/track/1HY7Ze0NWqDJkl4g4MV62Q
161,"What I Like About You (feat. Theresa Rex)","Jonas Blue",246374,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ
162,goosebumps,"Travis Scott",244338,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
163,"Mama/Show Love (feat. YBN Cordae)",Logic,242958,https://open.spotify.com/track/43IfdE75ficQgsI8QGBvwb
164,"Hear Me Calling","Juice WRLD",242907,https://open.spotify.com/track/13ZyrkCDmRz5xY3seuAWYk
165,"Look Alive (feat. Drake)","BlocBoy JB",242650,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
166,Fast,"Juice WRLD",240902,https://open.spotify.com/track/6MjNilJCVKJq0LfFvo5jWJ
167,"The Middle",Zedd,240294,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
168,"Best Part (feat. Daniel Caesar)",H.E.R.,238479,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
169,"Wow. - Remix","Post Malone",237284,https://open.spotify.com/track/0fcq51a3gOI6gPvzc0YLsk
170,changes,XXXTENTACION,237046,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
171,HP,Maluma,235864,https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW
172,"Nice For What",Drake,235294,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
173,"No Role Modelz","J. Cole",234924,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
174,"Lost In Japan","Shawn Mendes",232729,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
175,Mine,Bazzi,232192,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
176,NASA,"Ariana Grande",231676,https://open.spotify.com/track/4SPu0Ql902hTVXkBoNIYtq
177,"Legacy (feat. Travis Scott & 21 Savage)",Offset,231110,https://open.spotify.com/track/7pMRoGLEJuFM2wl5pt0R99
178,YOSEMITE,"Travis Scott",231052,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
179,"Get You The Moon (feat. Snøw)",Kina,230609,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
180,"Don't Give Up On Me - (From ""Five Feet Apart"")","Andy Grammer",230294,https://open.spotify.com/track/4Y0TtDriFlN3XZoQx6PYsu
181,"Lean Wit Me","Juice WRLD",229849,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa
182,"Piece Of Your Heart",MEDUZA,229379,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
183,"This Feeling","The Chainsmokers",228760,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
184,"Te Robaré","Nicky Jam",227539,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
185,"Don't Stop Me Now - 2011 Mix",Queen,227099,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
186,"Con Calma","Daddy Yankee",225446,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
187,"Verte Ir","DJ Luian",223690,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
188,"Girls Like You (feat. Cardi B)","Maroon 5",223394,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
189,"Startender (feat. Offset and Tyga)","A Boogie Wit da Hoodie",223085,https://open.spotify.com/track/0jAfdqv18goRTUxm3ilRjb
190,"Numb Numb Juice","ScHoolboy Q",221860,https://open.spotify.com/track/6tByydPskASjm9jTPkNQq0
191,"Make Believe","Juice WRLD",221734,https://open.spotify.com/track/6eiztdXRkooWsBt2xToMWI
192,8,"Billie Eilish",220263,https://open.spotify.com/track/6X29iaaazwho3ab7GNue5r
193,Hurricane,"Luke Combs",219633,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1
194,"Close Friends (Lil Baby & Gunna)","Lil Baby",219377,https://open.spotify.com/track/5nzhL67GpF9szXWg5y509A
195,"Say You Won't Let Go","James Arthur",217776,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
196,"Beautiful (feat. Camila Cabello)",Bazzi,217035,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
197,"Candy Paint","Post Malone",215861,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
198,"So Am I","Ava Max",215771,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
199,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",215072,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
200,"Fine China",Future,213851,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN
