,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
83,"Se Eu Fosse Você - Ao Vivo","Henrique & Juliano",161431,https://open.spotify.com/track/3HXLUh9lzSrSLvrvLk2LjC
84,"Para, Pensa e Volta (feat. Marília Mendonça) - Ao Vivo","Yasmin Santos",160907,https://open.spotify.com/track/2rRA0VNb8RcaUMAmgWFoCL
85,"Qual é a do amor (feat. Atitude 67) - Ao vivo","João Gustavo e Murilo",158409,https://open.spotify.com/track/3rfPuNpqMHQKXIPoEF5iFB
86,"Bebe e Vem Me Procurar","Raí Saia Rodada",158250,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq
87,"Savage Love (Laxed - Siren Beat)","Jawsh 685",157578,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
88,"Cidade Inteira","Eric Land",157261,https://open.spotify.com/track/7J3QMuDCSv56jRSiD9jFBF
89,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,157156,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
90,"Você Nem É Tudo Isso","Marília Mendonça",156436,https://open.spotify.com/track/7A80qvCqnAXMURfZsaPOcT
91,"Eterna Sacanagem","MC JottaPê",151144,https://open.spotify.com/track/1AfNdxHdE4OLcnQUyC6j3i
92,ASAS,"Luan Santana",150820,https://open.spotify.com/track/0j1tGcJJfq1nIs4i5GoHXv
93,"Break My Heart","Dua Lipa",148518,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
94,"(não) era amor","Giulia Be",146336,https://open.spotify.com/track/7DmZMqXYgQ1oI3z3bGUEbi
95,"Erro Antigo - Ao Vivo","Diego & Victor Hugo",145901,https://open.spotify.com/track/7qpXCkcr3Zj4LDvdiWryns
96,Reincidente,"Felipe Araújo",145250,https://open.spotify.com/track/3XG1frltSxibGuYLPucxl8
97,"Tijolão - Ao Vivo","Jorge & Mateus",144269,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7
98,"Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo","Yasmin Santos",142322,https://open.spotify.com/track/3ZROq16fQ1o2dWEGkHPHkJ
99,"Tiro Certo - Ao Vivo","Zé Felipe",141164,https://open.spotify.com/track/5MArTXEVyKBwoodjdy04fk
100,"Carreira Solo - Ao Vivo","Gusttavo Lima",141086,https://open.spotify.com/track/1MmS7UIy3J1BTxfGCRvVqN
101,"água com açúcar - ao vivo","Luan Santana",138756,https://open.spotify.com/track/6nI98wtHOJAYSASq22TCYu
102,Amoreco,"Simone & Simaria",137366,https://open.spotify.com/track/32qETd0e2eKMs2BiMocPc0
103,"Lençol Dobrado","João Gustavo e Murilo",135644,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY
104,Tentativas,"Marília Mendonça",132156,https://open.spotify.com/track/5STHFaWYO1KeyITjvB4hR8
105,"Vai Lá","Wesley Safadão",131729,https://open.spotify.com/track/1NFRjwcyR91yN0cLRm8263
106,"Toosie Slide",Drake,131173,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
107,"Já que me ensinou a beber","Thiago Brava",129874,https://open.spotify.com/track/4aajF8YX6i8guXdLaW82eS
108,"Ferida Curada","Zé Neto & Cristiano",128662,https://open.spotify.com/track/1U3tv41tFRgOfbytpuYQrR
109,"Someone You Loved","Lewis Capaldi",128640,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
110,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",128463,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
111,"Meu Abrigo",Melim,128408,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
112,"Vergonha pra Midia","Salvador Da Rima",128304,https://open.spotify.com/track/5JsxHA8NttHWThpTCToK1J
113,"How You Like That",BLACKPINK,127670,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
114,Cabaré,"Mc Pierre",127638,https://open.spotify.com/track/0N2cvvlyEw5NFc00E3FB0D
115,"Rain On Me (with Ariana Grande)","Lady Gaga",126787,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
116,"Fatalmente / Separação / Temporal (Ao Vivo)","Grupo Menos É Mais",125493,https://open.spotify.com/track/0mpqoslgBvHcnbNZhK8wBO
117,"Gaiola É o Troco","MC Du Black",125020,https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH
118,Pupila,ANAVITÓRIA,124357,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
119,"Muito Cedo","Turma do Pagode",123445,https://open.spotify.com/track/7N0Py2msno86enR6JPNlpV
120,"Cobra Venenosa (feat. DJ Will22)",Ludmilla,120178,https://open.spotify.com/track/15kdyHRNcHSCTRjvHvmqrs
121,"Pode Jogar","MC Kevin o Chris",119461,https://open.spotify.com/track/6YClJMtJDyyJ2iaUf5npyC
122,"Só Você","MC Rogerinho",119224,https://open.spotify.com/track/59kRq8rb5uJCrSYYbGCk7o
123,"Chama Ela (feat. Pedro Sampaio)",Lexa,119123,https://open.spotify.com/track/14kRWkCWBYfQqILflEcpSJ
124,"Hear Me Tonight",Alok,118852,https://open.spotify.com/track/0v8OKUrqZGoEbgEUXScRSQ
125,"Breaking Me",Topic,118851,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
126,"Quarta Cadeira - Ao Vivo","Matheus & Kauan",118538,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn
127,"Tempo de Aprender / Energia Surreal / Não Pedi Pra Me Apaixonar (Ao Vivo)","Grupo Menos É Mais",117695,https://open.spotify.com/track/3COVZV6VRP4sdXiWTB1XTM
128,"Céu de pipa","MC Marks",116432,https://open.spotify.com/track/2DQ09MyIaXu5F1ly4MEvDM
129,"Kenny G",Matuê,116362,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
130,"Agora Eu Pego Mesmo","Os Barões Da Pisadinha",116339,https://open.spotify.com/track/6OsMu5ntYteQzcCrZVWA33
131,"Baila Comigo (feat. Kelly Ruiz) - Rennan da Penha Remix",Dayvi,116273,https://open.spotify.com/track/7M6D0ACikinC39ZtuEwMPo
132,"Hit Contagiante","Felipe Original",115412,https://open.spotify.com/track/5dKesZwp6deuhEeW8F1UEi
133,"Bebi Liguei - Ao Vivo","Marília Mendonça",114985,https://open.spotify.com/track/3RbXsVQr4jeTxvT35Hssq3
134,"Some que ele vem atrás",Anitta,114057,https://open.spotify.com/track/2qD7VoDYcrAPY0cVEfpsR5
135,"Todo Mundo Vai Sofrer - Ao Vivo","Marília Mendonça",113676,https://open.spotify.com/track/4E6RdcCWMiHTu7zy1VTNDo
136,"Intenção - Ao Vivo","Marília Mendonça",113046,https://open.spotify.com/track/1qy7aOHnfnOMJoT1fhoLYG
137,Avançada,"MC Kevinho",111627,https://open.spotify.com/track/1fWITNjgwmKEonjikQUaa1
138,"Pisadinha - Ao Vivo","Diego & Victor Hugo",110232,https://open.spotify.com/track/36P6ptTyxOggYgR2aoZiAl
139,"Combatchy (feat. MC Rebecca)",Anitta,109568,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
140,Señorita,"Shawn Mendes",108940,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
141,"Ouvi Dizer",Melim,108704,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
142,"Tão Linda","Atitude 67",108501,https://open.spotify.com/track/59WWulo1LM0njpIkcduCMn
143,"O Matuto Se Apaixonou","Os Barões Da Pisadinha",108499,https://open.spotify.com/track/09KUam5nfzNEXSSV9zWiT9
144,"Pontos de Exclamação - Vintage Culture & Future Class Remix","Jovem Dionisio",108019,https://open.spotify.com/track/25usEf5iGk9HL0LM9VTxue
145,Girassol,"Priscilla Alcantara",107119,https://open.spotify.com/track/22rcaYTa2UgcLCbeO0NoNj
146,"10 de Setembro","Marília Mendonça",106469,https://open.spotify.com/track/3GDnVUfriizmbSEOLieKP8
147,"Na Cama Que Eu Paguei - Ao Vivo","Wesley Safadão",106411,https://open.spotify.com/track/6hqQPoB1yYKcLfByfxO8he
148,"Sou Vitorioso","Mc Lele JP",105964,https://open.spotify.com/track/37hCsK2djczyRGWMjqzbxD
149,"Ela Vem","MC G15",105812,https://open.spotify.com/track/31yFXM26dazFnWI2eoOM5R
150,"Bebê Vem Me Procurar","Os Barões Da Pisadinha",105557,https://open.spotify.com/track/4nyQshn0cfaRvvnu02Wcqn
151,"Isso Que é Vida","Dennis DJ",105341,https://open.spotify.com/track/1dKYlw6v9wofuqb7EXSvPn
152,Cobaia,"Lauana Prado",105116,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx
153,"Tudo de bom",Pk,104763,https://open.spotify.com/track/3YqLyRFwjGuPBT7EHoyQH7
154,"Deixa (feat. Ana Gabriela)",Lagum,104744,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
155,"Não Gosto Eu Amo - Ao Vivo","Henrique & Juliano",104515,https://open.spotify.com/track/6mnySl4xEnPy0ZBBWSAHc9
156,"Poesia Acústica - Paris","Pineapple StormTv",104349,https://open.spotify.com/track/5JKaHAt4atuNoLqpyDgbyK
157,"Laugh Now Cry Later (feat. Lil Durk)",Drake,104025,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
158,"Cuidado Que Eu Te Supero","Yasmin Santos",103527,https://open.spotify.com/track/5J4tK2FbXQEeC0AsfFgwpz
159,"Péssimo Negócio (Ao Vivo)",Dilsinho,103473,https://open.spotify.com/track/5MMrkwK6AgNAsgHVdC7daZ
160,"ily (i love you baby) (feat. Emilee)","Surf Mesa",103296,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
161,"Adore You","Harry Styles",102821,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
162,"Quem me Colocou pra Beber","Os Barões Da Pisadinha",102020,https://open.spotify.com/track/6mX7ERpt8gb2BjWtqXkz9p
163,"Meu talismã",IZA,101746,https://open.spotify.com/track/5aayWOEE7u7bxZ3r7dwIrX
164,"Se Prepara 2","Mc Livinho",101734,https://open.spotify.com/track/0CgMeXQiNYJxPVQ2EMJxdL
165,"Amor de Que","Pabllo Vittar",101459,https://open.spotify.com/track/7vpGKEUPrA4UEsS4o4W1tP
166,"Me Desculpa Pai, Me Desculpa Mãe (feat. Dj Digo Beat) - Remix Digo Beat","MC Bruna Alves",101357,https://open.spotify.com/track/1ipiDzNe3oxmXbURsgyczF
167,"Perrengue - Ao Vivo","Gusttavo Lima",100819,https://open.spotify.com/track/6mdU8glNHYdBBj5DuKSL1B
168,"Rave Balança E Bafora",Ventura,99517,https://open.spotify.com/track/7tswnwncDD0zJ1JpFf13Gl
169,"O Brasil Tem Que Te Ver (feat. MC KEVINHO)","Turma do Pagode",98999,https://open.spotify.com/track/1IaKf6W7N1rnotITWW2ceX
170,"50 Tons","MC Du Black",98639,https://open.spotify.com/track/330oIFOtslgdc4TBVApQuY
171,"O Amor Que Tu Perdeu",Mila,98044,https://open.spotify.com/track/3VQF7gLCASQQ3lQkOnFBhz
172,"Os Boys Amam O Ex Chora","Jerry Smith",97893,https://open.spotify.com/track/2o8MYdtYZYidgpe9oIGIcy
173,"Atrasadinha - Ao Vivo","Felipe Araújo",97631,https://open.spotify.com/track/4DfPhCFm0Cx6VXr5Rxkx6D
174,"Decisão Errada - Ao Vivo","Diego & Arnaldo",97614,https://open.spotify.com/track/1IGARc5YhGUSomhIk9DRDI
175,"Lose Control",MEDUZA,97242,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
176,"On & On",Alok,96497,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat
177,"Casa de Praia - Ao Vivo","Os Barões Da Pisadinha",96432,https://open.spotify.com/track/5iHJ6FB4iWVcaY7iDYJrJB
178,"Hoje É Rave","Bárbara Labres",96044,https://open.spotify.com/track/2CBpRE0A922XhWLSI8AT9O
179,"Matuto de Verdade","Mano Walter",95940,https://open.spotify.com/track/4gryO2XRHDvVgDfAoxZCi4
180,"Vai Me Dando Corda (Ao Vivo)","Grupo Menos É Mais",95913,https://open.spotify.com/track/77ZVVjhuCtA1SF8hZYaDAF
181,"Tempo Perdido","Legião Urbana",95891,https://open.spotify.com/track/7MnT7msJZg3XBAS0OTfGrB
182,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",95554,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
183,"Algo Mais (Amante) - Ao Vivo","Xand Avião",95291,https://open.spotify.com/track/4jGzR5Vri06Y5T9SxM7m5P
184,"Romance Proibido","MC Kevin o Chris",95212,https://open.spotify.com/track/7AhIaMofrzYgVn4k0zWDMB
185,Believer,"Imagine Dragons",94777,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
186,Complicado,Vitão,94628,https://open.spotify.com/track/6toDZSoqG5QUitFsoxavRy
187,"Teu Segredo - Ao Vivo","Vou pro Sereno",94615,https://open.spotify.com/track/15DHt4fP4FARWLvWkIxdAx
188,"Tócame (feat. Arcangel & De La Ghetto)",Anitta,94452,https://open.spotify.com/track/4cno0k9jDEFpLAQyHNjqVx
189,Recaída,"Grupo Menos É Mais",94287,https://open.spotify.com/track/49rtHPYe4eny7j1sbDrm8j
190,"Investe Em Mim","Os Barões Da Pisadinha",94160,https://open.spotify.com/track/5SX7xhHFOZswVRx9hXpFFN
191,"Amor Atual - Ao Vivo","Henrique & Juliano",93879,https://open.spotify.com/track/3T1POGWalxKOyn204Q3ngk
192,"Coração Bandido","Marília Mendonça",93487,https://open.spotify.com/track/1sCn4E8TSAc0NGtJNyfhap
193,goosebumps,"Travis Scott",93263,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
194,"Mulher Cativante","MC Paulin da Capital",92959,https://open.spotify.com/track/0ItBgjbN1F82yX73rwTIg0
195,"Pra Você Guardei O Amor","Nando Reis",92852,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv
196,"Surtada - Remix Brega Funk","Dadá Boladão",92286,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r
197,cardigan,"Taylor Swift",92117,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd
198,"Poesia Acústica #8: Amor e Samba","Pineapple StormTv",91980,https://open.spotify.com/track/2RoWhAVtQrPU53BERYlmYZ
199,"Nem de Graça / Saudade Arregaça - Ao Vivo",Pixote,91837,https://open.spotify.com/track/3rDAHk73LZmgJIyGZstWQ0
200,"Dois Enganados","Murilo Huff",91341,https://open.spotify.com/track/7McCAKExE8KsI2q4Y8wx4U
