,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
27,"Sunday Best",Surfaces,5339,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
28,"Trillionaire (feat. Youngboy Never Broke Again)",Future,5312,https://open.spotify.com/track/740kQ8xwSGloumdiKR5Cwz
29,Memories,"Maroon 5",5206,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
30,ROXANNE,"Arizona Zervas",5148,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
31,"Trapped In The Sun",Future,5121,https://open.spotify.com/track/6QeUzTuBoasiii8nevDciq
32,Righteous,"Juice WRLD",4932,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
33,"Beautiful People (feat. Khalid)","Ed Sheeran",4781,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
34,"Godzilla (feat. Juice WRLD)",Eminem,4707,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
35,"everything i wanted","Billie Eilish",4557,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
36,"Break My Heart","Dua Lipa",4554,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
37,goosebumps,"Travis Scott",4508,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
38,"SICKO MODE","Travis Scott",4506,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
39,"All Bad (feat. Lil Uzi Vert)",Future,4501,https://open.spotify.com/track/021lWIHJrURZrmvYQ1xcM8
40,"Adore You","Harry Styles",4452,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
41,"HIGHEST IN THE ROOM","Travis Scott",4404,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
42,"BELIEVE IT",PARTYNEXTDOOR,4402,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
43,"HiTek Tek",Future,4370,https://open.spotify.com/track/5v1STk4ZTTDrhgCs6LD3nd
44,"Ridin Strikers",Future,4331,https://open.spotify.com/track/6PHbWsTTlmQKF9i9VC1KFv
45,"After Party","Don Toliver",4313,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
46,Supalonely,BENEE,4270,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
47,"If the World Was Ending - feat. Julia Michaels","JP Saxe",4121,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
48,"Before You Go","Lewis Capaldi",4104,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
49,"ily (i love you baby) (feat. Emilee)","Surf Mesa",4044,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
50,Daisies,"Katy Perry",4005,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc
51,"One Of My",Future,3973,https://open.spotify.com/track/12ZpiGAd2uPgJiofgoZMue
52,"Touch The Sky",Future,3949,https://open.spotify.com/track/29s4u1adFGLWtGehbR5xkq
53,"In Your Eyes","The Weeknd",3936,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
54,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",3906,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
55,"Pain 1993 (with Playboi Carti)",Drake,3882,https://open.spotify.com/track/6Kj17Afjo1OKJYpf5VzCeo
56,"Party Girl",StaySolidRocky,3876,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
57,"hot girl bummer",blackbear,3872,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
58,"I Don't Care (with Justin Bieber)","Ed Sheeran",3858,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
59,"Boss Bitch","Doja Cat",3800,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
60,"eMcimbini - Live","Kabza De Small",3777,https://open.spotify.com/track/2YXf32CaC2PzXIgmRb2GK2
61,"bad guy","Billie Eilish",3760,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
62,"Posted With Demons",Future,3757,https://open.spotify.com/track/7enaBBJnekyUCcXRuwGEH6
63,"Say So","Doja Cat",3738,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
64,"Harlem Shake (feat. Young Thug)",Future,3710,https://open.spotify.com/track/3cFHCXuBZKMJd8Q4Wt8RB3
65,Señorita,"Shawn Mendes",3675,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
66,"Breaking Me",Topic,3640,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
67,"Hard To Choose One",Future,3567,https://open.spotify.com/track/66z5CuZkqkb18VhFTRwbZk
68,"Ballin' (with Roddy Ricch)",Mustard,3546,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
69,"Lucid Dreams","Juice WRLD",3525,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
70,"High Fashion (feat. Mustard)","Roddy Ricch",3512,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
71,"Lose Control",MEDUZA,3503,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
72,"Go Crazy","Chris Brown",3499,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
73,"lovely (with Khalid)","Billie Eilish",3450,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
74,Savage,"Megan Thee Stallion",3285,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
75,"Know Your Worth",Khalid,3276,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
76,"Too Comfortable",Future,3265,https://open.spotify.com/track/0biVzpdI2z0vAxwfU9xuuA
77,Risky,Elaine,3195,https://open.spotify.com/track/4XOcBYsZrR8oa9c97COoYf
78,"Ride It",Regard,3172,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
79,"Higher Love",Kygo,3171,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
80,Happier,Marshmello,3144,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
81,Youngblood,"5 Seconds of Summer",3140,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
82,Excitement,"Trippie Redd",3103,https://open.spotify.com/track/3WnTQDd9A3bpBfzCziElU9
83,"Money In The Grave (Drake ft. Rick Ross)",Drake,3013,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
84,"Up the River",Future,3004,https://open.spotify.com/track/5i8AHhRU9tfp8c3drQetaa
85,Dior,"Pop Smoke",2976,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
86,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",2961,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
87,"Temperature Rising","Tory Lanez",2961,https://open.spotify.com/track/1miln1rdxYSBD0NOeIQeJG
88,Takeaway,"The Chainsmokers",2939,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
89,"Eastside (with Halsey & Khalid)","benny blanco",2932,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
90,"Will - Remix","Joyner Lucas",2926,https://open.spotify.com/track/6WI33r2QRxyxttn3KH0XkC
91,Skechers,DripReport,2871,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
92,"No Guidance (feat. Drake)","Chris Brown",2869,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
93,SAD!,XXXTENTACION,2822,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
94,"I’m Ready (with Demi Lovato)","Sam Smith",2792,https://open.spotify.com/track/1fipvP2zmef6vN2IwXfJhY
95,"Call You Mine","The Chainsmokers",2788,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
96,"Never Really Over","Katy Perry",2752,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
97,"Dancing With A Stranger (with Normani)","Sam Smith",2749,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
98,D4L,Future,2743,https://open.spotify.com/track/5fHrHoJKfCgBd35zwIBmUK
99,"Pray For A Key",Future,2737,https://open.spotify.com/track/5D2M4HrTJjrksPGDOKa3tY
100,"Accepting My Flaws",Future,2727,https://open.spotify.com/track/6n6CmyLTCIXJCPZnv7h2rn
101,Shallow,"Lady Gaga",2715,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
102,"Hello - Live","Kabza De Small",2714,https://open.spotify.com/track/6GoWV2xaRM5zW5ipsMtaeq
103,"Outer Space Bih",Future,2697,https://open.spotify.com/track/6b3i6FDLfhuB3OB8zeANrH
104,"What A Man Gotta Do","Jonas Brothers",2695,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
105,"Play Date","Melanie Martinez",2692,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
106,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",Future,2673,https://open.spotify.com/track/4Qd0pa3JO76UEwhos9JmN0
107,Physical,"Dua Lipa",2653,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
108,"when the party's over","Billie Eilish",2613,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
109,"10,000 Hours (with Justin Bieber)","Dan + Shay",2605,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
110,"You should be sad",Halsey,2593,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
111,BOP,DaBaby,2583,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
112,"Higher Ground (feat. John Martin)","Martin Garrix",2570,https://open.spotify.com/track/0rohJsT6NWsThpukt0Xxdc
113,"Racks 2 Skinny",Migos,2557,https://open.spotify.com/track/568OIKgeHyGRD3uWR44JbO
114,"Jocelyn Flores",XXXTENTACION,2554,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
115,"Without Me",Halsey,2552,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
116,"Sweet but Psycho","Ava Max",2539,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
117,Ransom,"Lil Tecca",2524,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
118,"Desires (with Future)",Drake,2514,https://open.spotify.com/track/7eYAHC0RbBF9eaqWzT34Aq
119,"I Like Me Better",Lauv,2513,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
120,"Lose You To Love Me","Selena Gomez",2509,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
121,"Tender Love (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",2482,https://open.spotify.com/track/7ckWQdFniRR7CNsIA1VIML
122,"If I Can't Have You","Shawn Mendes",2458,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
123,"How Do You Sleep?","Sam Smith",2426,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
124,"Can I",Kehlani,2422,https://open.spotify.com/track/0uDdI4fAXCuNhQbmxENdsO
125,Yummy,"Justin Bieber",2405,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
126,"Be Alright","Dean Lewis",2385,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
127,Tycoon,Future,2381,https://open.spotify.com/track/05TpY5Fov3Hgfp8V1KILZ8
128,"Not You Too (feat. Chris Brown)",Drake,2355,https://open.spotify.com/track/3Q4gttWQ6hxqWOa3tHoTNi
129,"rockstar (feat. 21 Savage)","Post Malone",2330,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
130,P2,"Lil Uzi Vert",2309,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
131,Lorch,"Kabza De Small",2294,https://open.spotify.com/track/1E8jmVFDwAWbDzsjjniKGO
132,"Say You Won't Let Go","James Arthur",2270,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
133,"Love You Tonight (feat. DJ Maphorisa, Sha Sha & Kabza De Small)","Mfr Souls",2269,https://open.spotify.com/track/2NbUnaGrjwRuRjZ5EPyOR5
134,"Turks (with Gunna & ft. Travis Scott)",NAV,2241,https://open.spotify.com/track/7IMwEtpAiJanqF6vQteZN2
135,"Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",2232,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
136,"Don't Stop Believin'",Journey,2231,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
137,Sucker,"Jonas Brothers",2226,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
138,2002,Anne-Marie,2222,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
139,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",2215,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
140,"7 rings","Ariana Grande",2202,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
141,"Watermelon Sugar","Harry Styles",2199,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
142,"Post Malone (feat. RANI)","Sam Feldt",2195,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
143,Lalala,Y2K,2185,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
144,"Rescue Me",OneRepublic,2172,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
145,"X (with KAROL G)","Jonas Brothers",2170,https://open.spotify.com/track/77fvnWALKJR0ws1VUx09CY
146,"OUT WEST (feat. Young Thug)",JACKBOYS,2162,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
147,"Old Town Road - Remix","Lil Nas X",2161,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
148,"MIDDLE CHILD","J. Cole",2160,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
149,Falling,"Harry Styles",2159,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
150,"CITY OF ANGELS",24kGoldn,2154,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
151,"High Hopes","Panic! At The Disco",2134,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
152,"My Oh My (feat. DaBaby)","Camila Cabello",2132,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
153,"Goodbyes (Feat. Young Thug)","Post Malone",2127,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
154,"Girls Need Love (with Drake) - Remix","Summer Walker",2122,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
155,"You Need To Calm Down","Taylor Swift",2118,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
156,"Level of Concern","Twenty One Pilots",2117,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8
157,"ocean eyes","Billie Eilish",2114,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
158,"Never Seen the Rain","Tones And I",2110,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
159,"No Idea","Don Toliver",2095,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
160,"Time Flies",Drake,2091,https://open.spotify.com/track/5H4mXWKcicuLKDn4Jy0sK7
161,Bruises,"Lewis Capaldi",2060,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
162,"100 Shooters (feat. Meek Mill & Doe Boy)",Future,2054,https://open.spotify.com/track/3Uoy2lrZdhocMWO0jIdjAp
163,"3 Nights","Dominic Fike",2048,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
164,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",2045,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
165,"Let Me Love You",Mario,2043,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
166,"Last Name (feat. Lil Durk)",Future,2037,https://open.spotify.com/track/1Sm3NRIXjCqYWSi8NlV8fd
167,Toxic,Kehlani,2010,https://open.spotify.com/track/5nexAvWNhwg51EavnDgViy
168,"Good as Hell (feat. Ariana Grande)",Lizzo,2005,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq
169,"i'm so tired...",Lauv,2005,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw
170,"The London (feat. J. Cole & Travis Scott)","Young Thug",1998,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
171,"Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album","Lennon Stella",1997,https://open.spotify.com/track/49dFIRQCQxPWgoH0m38XQ5
172,"Hate Me (with Juice WRLD)","Ellie Goulding",1995,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
173,Wow.,"Post Malone",1983,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
174,"There They Go","Nasty C",1983,https://open.spotify.com/track/7tZ6iUkIibysZmPXA0yLq7
175,Better,Khalid,1978,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
176,Robbery,"Juice WRLD",1969,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
177,Believer,"Imagine Dragons",1968,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
178,Salt,"Ava Max",1966,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
179,"Indaba Ka Bani","Kabza De Small",1965,https://open.spotify.com/track/4KC41nptQ8XB9wXKyOH2BB
180,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",1963,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
181,Askies,"Mr JazziQ",1959,https://open.spotify.com/track/5boESY8mo4kpuh0iK3nkIL
182,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,1958,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
183,"Go Stupid","Polo G",1953,https://open.spotify.com/track/4PklAHGXT5ityno3IA8SKd
184,"Shake The Room (feat. Quavo)","Pop Smoke",1947,https://open.spotify.com/track/7rSnKi58HPIVC0FVyh04Q1
185,"The Blessing (Live)","Elevation Worship",1943,https://open.spotify.com/track/5O306r2a9Nl7rm5ZlaTqka
186,Selfish,"Madison Beer",1942,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH
187,Sandton,"Kabza De Small",1932,https://open.spotify.com/track/0ddnry07vtuLzEVK63bw3R
188,"Into Ingawe","Sun-El Musician",1928,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
189,"Demons (feat. Fivio Foreign & Sosa Geek)",Drake,1911,https://open.spotify.com/track/05aZ9sAU1YXndHv0FMi9iW
190,Perfect,"Ed Sheeran",1903,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
191,"Let You Down",NF,1897,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
192,"Don't Rush (feat. Headie One)","Young T & Bugsey",1895,https://open.spotify.com/track/7LRmDx4pMTQuOBBwRT1MCT
193,"B.S. (feat. H.E.R.)","Jhené Aiko",1888,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ
194,"fuck, i'm lonely (with Anne-Marie)",Lauv,1888,https://open.spotify.com/track/09PGubKAMryhOWv1LHpCYz
195,"Best Part (feat. Daniel Caesar)",H.E.R.,1884,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
196,"This City","Sam Fischer",1879,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
197,"Piece Of Your Heart",MEDUZA,1874,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
198,"Rum & Cola",GoodLuck,1865,https://open.spotify.com/track/4YHhfMPAkYFiaIUcScCGnE
199,"Broke In A Minute","Tory Lanez",1849,https://open.spotify.com/track/4xqIYGwwZTEem9U8A42SPF
200,"Shape of You","Ed Sheeran",1843,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
