,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
111,"La Luna e la Gatta (feat. Tommaso Paradiso, Jovanotti, Calcutta)","Takagi & Ketra",57019,https://open.spotify.com/track/0swoHiwTazywpoqiKDUtGQ
112,"Poesia senza veli",Ultimo,56215,https://open.spotify.com/track/3f2b204xj4jZdoHjo9wj0W
113,"7 miliardi","Massimo Pericolo",56002,https://open.spotify.com/track/67vjEOTkBppbVLUUq5mEJz
114,"Davide (feat. Coez)",Gemitaiz,55691,https://open.spotify.com/track/1Lq5ApqhIWUXzlryFX2K6J
115,"Sweet but Psycho","Ava Max",54926,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
116,"CABRIOLET (feat. Sfera Ebbasta)",Salmo,54627,https://open.spotify.com/track/7wC76LWyNxaP3hjGzbWOcN
117,"Cambiare Adesso","Dark Polo Gang",54564,https://open.spotify.com/track/2xjxaKiYssIdDU6DCPpZPt
118,"La Libertad","Alvaro Soler",54228,https://open.spotify.com/track/3DsLBZjoU5AYxZXsepHtsW
119,"Speechless (feat. Erika Sirola)","Robin Schulz",53301,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
120,"SOS (feat. Aloe Blacc)",Avicii,53191,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
121,"Blu (feat. Elisa)",Rkomi,52670,https://open.spotify.com/track/0Q4v8N758nx98YxObfqkNC
122,"Posso (feat. Max Gazzé)","Carl Brave",52660,https://open.spotify.com/track/5N0nmOmc0MqPZTYKw4fVV6
123,Puertosol,"Vegas Jones",52292,https://open.spotify.com/track/7D9C48Lk9jletQ1se2hWjF
124,"If I Can't Have You","Shawn Mendes",51647,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
125,Turbococco,Ghali,51185,https://open.spotify.com/track/143xRgiJanPo2U5RIZQdqh
126,"Mad Love",Mabel,50554,https://open.spotify.com/track/79JBjIq90BrQ8Ws0pUhlzD
127,Chiasso,Random,50165,https://open.spotify.com/track/4UJoAdTMnqxQHKWKLLQpvK
128,"Il ballo delle incertezze",Ultimo,49992,https://open.spotify.com/track/0Wq6iAraiUpSbBSPmv4gLu
129,"6 del mattino (feat. Brancar)","Jake La Furia",49416,https://open.spotify.com/track/34RaVshrBXIINSVrIzW47P
130,"23 coltellate",Highsnob,49402,https://open.spotify.com/track/5RlrdqMMNm42rKgYq64a3T
131,Amici,"Massimo Pericolo",48692,https://open.spotify.com/track/7aVX95NjONZszSeb8vJZF3
132,"Gli occhi della tigre",Nayt,48562,https://open.spotify.com/track/5pL8J6weoydzXglhsoJ6Vw
133,"Senza farlo apposta",Shade,48263,https://open.spotify.com/track/55t2S1tpx1Bj3C5bIEn2BF
134,"Tócame (feat. Pitbull)","Elettra Lamborghini",47954,https://open.spotify.com/track/6Iu1GESvTCHVDBoWWLjlyz
135,Casa,"Giordana Angi",47876,https://open.spotify.com/track/65sEIdBT16fziZvjhckFpq
136,Merci,"Carl Brave",47834,https://open.spotify.com/track/429kanJEBTPrcTKYBT8yPq
137,Vertigini,Tedua,47752,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU
138,"bad guy (with Justin Bieber)","Billie Eilish",47709,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT
139,"Si Se Da","Myke Towers",47378,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ
140,"Tesla (feat. Sfera Ebbasta & DrefGold)","Capo Plaza",47159,https://open.spotify.com/track/093RgZ7RXHZwIrxZhZYX4Q
141,"El Party","Jake La Furia",47119,https://open.spotify.com/track/19LRRuiMQ8a9jhqSf8jVip
142,"Billets (feat. Ninho)","Capo Plaza",47030,https://open.spotify.com/track/2aD5ESGyEhXnXdoOsZvsR0
143,"Remember The Name (feat. Eminem & 50 Cent)","Ed Sheeran",47001,https://open.spotify.com/track/0AtP8EkGPn6SwxKDaUuXec
144,Happier,Marshmello,46921,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
145,"Pa Mí - Remix",Dalex,46789,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
146,"Felicità puttana",Thegiornalisti,46726,https://open.spotify.com/track/695AOnYHYnvHIMaTNKjkA5
147,"LUNA E SOLE - prod Low Kidd",Zoda,46099,https://open.spotify.com/track/7J7vMP45n2p33jimaHO8iK
148,"Allenamento #2","Capo Plaza",45879,https://open.spotify.com/track/3RsSxNSorUqe9K4qEGTlGC
149,Shallow,"Lady Gaga",45552,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
150,"La musica non c'è",Coez,44927,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
151,Secreto,"Anuel AA",44847,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
152,Ocean,"KAROL G",44732,https://open.spotify.com/track/6qoIFQfdmaQF9A1gb67tR7
153,"Money Rain","Boro Boro",44612,https://open.spotify.com/track/1f1mvHcJwPPponfS45uRp1
154,"STAI ZITTO (feat. Fabri Fibra)",Salmo,44367,https://open.spotify.com/track/2rgOAX5Cj3pk8JFnaPwJbd
155,"C'est la vie","Achille Lauro",43602,https://open.spotify.com/track/6qrzETcLAmhkNW5PbkwcJI
156,"La ragazza con il cuore di latta",Irama,43478,https://open.spotify.com/track/0NmyHZZMfVBiUSOfDmz9Bf
157,"Fumo Da Solo",Izi,43402,https://open.spotify.com/track/6uMdn1ovj2ZRHGMbiTQAvy
158,Autostima,PSICOLOGI,43239,https://open.spotify.com/track/4GkHLa5IBnGiart95CmZQJ
159,"Amore e Capoeira","Takagi & Ketra",42923,https://open.spotify.com/track/5Vwqy3CS2aCB6jcgm1qWfk
160,"Torna a casa",Måneskin,42880,https://open.spotify.com/track/3590AAEoqH50z4UmhMIY85
161,Rollercoaster,"Emis Killa",42828,https://open.spotify.com/track/4WJj8NsyCm3YAADCOe0hrf
162,"Buona (Cattiva) Sorte","Tiziano Ferro",42795,https://open.spotify.com/track/58WNXhD8ZmIKaHct6kydTO
163,Malibu,"Vegas Jones",42499,https://open.spotify.com/track/08AN0HMXNr3DGGDCOWsTAw
164,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",41872,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
165,"Con Altura",ROSALÍA,41173,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
166,"1969 (feat. Boss Doms & Frenetik&Orang3)","Achille Lauro",41168,https://open.spotify.com/track/5fpddhtBYcQsRu2d4vJf1Q
167,"Che disastro - Prod. by Ludwig","Amedeo Preziosi",41157,https://open.spotify.com/track/3y6uSd5zykp8bjtSNTtexK
168,Toradol,Gemitaiz,41102,https://open.spotify.com/track/3Rmv3h4ovgt9xVgWOfMlLx
169,"Torna Da Me",Luche,41069,https://open.spotify.com/track/5iSHLCuc0K3pUW16b7sSP4
170,Brivido,"Guè Pequeno",40901,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
171,"Medellín (with Maluma)",Madonna,40882,https://open.spotify.com/track/6mfu6jyFgvnXeTPQrYNs8d
172,Chic,Izi,40721,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
173,"Domani ci passa",Ludwig,40596,https://open.spotify.com/track/3elLXGwE5zaREuOzWdlRJ2
174,"La stella più fragile dell'universo",Ultimo,40466,https://open.spotify.com/track/3iHqUSg0LBRxAF5CzjBK9y
175,LUNEDI',Salmo,40388,https://open.spotify.com/track/1VNARx6Sm6ZYAsDMCGiU1B
176,PERDONAMI,Salmo,39976,https://open.spotify.com/track/4Yr7z1MFiI2D3QnldF107i
177,"Bling Bling (Oro)","Guè Pequeno",39700,https://open.spotify.com/track/11AXfsh0V6zCCU7Po6kQiY
178,"Happy Birthday","Sfera Ebbasta",39455,https://open.spotify.com/track/7Cw97917dvg5xm6XMAA4Y2
179,Sopra,Gazzelle,39418,https://open.spotify.com/track/3Cbaa4ZmODhKEGSkMsbkOO
180,"Stanza Singola (feat. Tommaso Paradiso)",Franco126,39175,https://open.spotify.com/track/23hpOtox5sIuRqVBVVJxsO
181,"In My Mind",Dynoro,39042,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
182,"Giant (with Rag'n'Bone Man)","Calvin Harris",38639,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
183,"High Hopes","Panic! At The Disco",38590,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
184,ARSENICO,AIELLO,38276,https://open.spotify.com/track/3jWXXk597CC7e8fT1ElB7I
185,"Hola (I Say) (feat. Tom Walker)","Marco Mengoni",38237,https://open.spotify.com/track/42LrSpEHmXHfjEH8NeiQQi
186,"Montenapo (feat. Lazza)","Guè Pequeno",38205,https://open.spotify.com/track/4qGuWcHRRqp429G1vJc4IF
187,"Como Te (feat. Emis Killa)",Geolier,38050,https://open.spotify.com/track/7dX7Vn3NP5sa5nTQg4oKMN
188,Aullando,"Wisin & Yandel",38046,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus
189,"Ne è valsa la pena (feat. Ghali)","Capo Plaza",37957,https://open.spotify.com/track/6GTCOWvhjvdk4pwlfrSjNO
190,"Colpa Delle Favole",Ultimo,37650,https://open.spotify.com/track/1C5zFIXqqJt6POOhcHfSmn
191,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",37505,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
192,"Catrame (feat. Tedua)",Lazza,37503,https://open.spotify.com/track/5qbVso0dAtoI2gFhj7V8oG
193,scuol4,"tha Supreme",37359,https://open.spotify.com/track/6ukVfkwkTlQvfvD477n0qr
194,"Settimana Bianca","Il Pagante",37349,https://open.spotify.com/track/5BqUbKq9rCMrCkRtAiz8XA
195,Panini,"Lil Nas X",37248,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
196,"Certi Giorni (feat. Nitro)",Ernia,37070,https://open.spotify.com/track/4nvsA575k8HrEjdQ78Ymvi
197,Netflix,Lazza,37051,https://open.spotify.com/track/1XiF40UZiMZstIl37DdRaC
198,"Porto Cervo",Lazza,36783,https://open.spotify.com/track/7imppCsqBzOEkpqm1jXCZP
199,Ritual,Tiësto,36607,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa
200,"Amati Sempre",Ultimo,36587,https://open.spotify.com/track/0W3fsnIsf0m1n7JXOvYbsc
