,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
58,"MIDDLE CHILD","J. Cole",392572,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
59,"You Need To Calm Down","Taylor Swift",387505,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
60,Internet,"Post Malone",376052,https://open.spotify.com/track/4RzpCjByV1NWUGKVQGuej6
61,China,"Anuel AA",367654,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
62,"I Don't Care (with Justin Bieber)","Ed Sheeran",366530,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
63,"It's You","Ali Gatie",360958,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
64,"SICKO MODE","Travis Scott",355543,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
65,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",350496,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
66,"Going Bad (feat. Drake)","Meek Mill",349003,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
67,"Lucid Dreams","Juice WRLD",347733,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
68,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",347265,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
69,"The Man","Taylor Swift",347250,https://open.spotify.com/track/3RauEVgRgj1IuWdJ9fDs70
70,"Murder On My Mind","YNW Melly",345127,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
71,"Envy Me",Calboy,343101,https://open.spotify.com/track/7rvyVWja33WG9R97oeJAjx
72,"fuck, i'm lonely",Lauv,340560,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
73,"Sanguine Paradise","Lil Uzi Vert",338675,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN
74,EARFQUAKE,"Tyler, The Creator",338088,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
75,Callaita,"Bad Bunny",337040,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
76,I.F.L.Y.,Bazzi,335637,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
77,"My Type",Saweetie,330458,https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9
78,Shots,"Lil Tecca",320506,https://open.spotify.com/track/5xjei7JnROsAzLY2a7RdZU
79,"7 rings","Ariana Grande",314009,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
80,"lovely (with Khalid)","Billie Eilish",311467,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
81,"One Thing Right",Marshmello,310201,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
82,"Hot Shower","Chance the Rapper",308150,https://open.spotify.com/track/00ko9WaS4jOX1kEk3gvHjf
83,Teeth,"5 Seconds of Summer",305669,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
84,"Cash Shit (feat. DaBaby)","Megan Thee Stallion",304579,https://open.spotify.com/track/2rMAtCaTj16NptyVfEIeAC
85,"rockstar (feat. 21 Savage)","Post Malone",301960,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
86,Robbery,"Juice WRLD",301844,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
87,"when the party's over","Billie Eilish",299801,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
88,"Pure Water (with Migos)",Mustard,299064,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8
89,Sucker,"Jonas Brothers",298925,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
90,"Better Now","Post Malone",292000,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
91,"Cruel Summer","Taylor Swift",291596,https://open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr
92,Happier,Marshmello,291216,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
93,"Eastside (with Halsey & Khalid)","benny blanco",288602,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
94,"Takeaway (feat. Lennon Stella)","The Chainsmokers",286043,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
95,Better,Khalid,284162,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
96,"I Forgot That You Existed","Taylor Swift",283608,https://open.spotify.com/track/43rA71bccXFGD4C8GOpIlN
97,"Go Loko (feat. Tyga, Jon Z)",YG,283166,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
98,Juice,Lizzo,282709,https://open.spotify.com/track/0k664IuFwVP557Gnx7RhIl
99,SAD!,XXXTENTACION,282107,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
100,"Daddy (feat. Rich The Kid)",Blueface,281380,https://open.spotify.com/track/4hanO6Du5J7QEguNHYZHmw
101,"LA CANCIÓN","J Balvin",281250,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
102,"Ballin' (with Roddy Ricch)",Mustard,280705,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
103,"SLOW DANCING IN THE DARK",Joji,279440,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
104,Uno,Ambjaay,279223,https://open.spotify.com/track/3AEgic4yp82NxMWUjHtxnO
105,"Baby Sitter (feat. Offset)",DaBaby,278709,https://open.spotify.com/track/7f1zjZG77S891Uv4O68yfk
106,"Babushka Boi","A$AP Rocky",273490,https://open.spotify.com/track/643PW82aBMUa1FiWi5VQY7
107,"If I Can't Have You","Shawn Mendes",272783,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
108,Speechless,"Dan + Shay",271843,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
109,"Baby Birkin",Gunna,264620,https://open.spotify.com/track/0BOmhToQ03yOdpzYKMEnAg
110,"Without Me",Halsey,263569,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
111,"Right Back (feat. A Boogie Wit Da Hoodie)",Khalid,262923,https://open.spotify.com/track/6PYnUsNEpYC7A4BS2sjw3L
112,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",Dreamville,262228,https://open.spotify.com/track/5WnfnSpuNEGXyEt78PBA6d
113,"The Git Up","Blanco Brown",260552,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
114,Shameless,"Camila Cabello",260220,https://open.spotify.com/track/3UYiU57SMiAS5LqolhHJw1
115,"Goin Baby",DaBaby,258720,https://open.spotify.com/track/3WyRgi8CzQnhzO0xw79tTS
116,"Look Back at It","A Boogie Wit da Hoodie",258412,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
117,Paradise,Bazzi,257580,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn
118,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",257207,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
119,goosebumps,"Travis Scott",256756,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
120,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",256466,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
121,"Self Control","YoungBoy Never Broke Again",255212,https://open.spotify.com/track/6kyT7ubem08Egg9a8f77OL
122,Moonlight,XXXTENTACION,253520,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
123,"Beautiful Crazy","Luke Combs",250107,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
124,"thank u, next","Ariana Grande",248606,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
125,"I Fall Apart","Post Malone",248551,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
126,"Whiskey Glasses","Morgan Wallen",247858,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
127,"Heartless (feat. Morgan Wallen)",Diplo,247694,https://open.spotify.com/track/0rFQ5cKYJ9WtHSKp9sxVYt
128,"Graduation (with Juice WRLD)","benny blanco",243703,https://open.spotify.com/track/6cjSh516BbrNUs213jDAGm
129,"Jocelyn Flores",XXXTENTACION,243212,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
130,"a lot","21 Savage",242240,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
131,"Tap (feat. Meek Mill)",NAV,242065,https://open.spotify.com/track/5rU6kDNXZLXIinFezpbWbO
132,"No Me Conoce - Remix","Jhay Cortez",240644,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
133,Noticed,"Lil Mosey",240212,https://open.spotify.com/track/7zLYKWcXnYeHHWidalz7rj
134,"Higher Love",Kygo,239861,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
135,Rodeo,"Lil Nas X",238174,https://open.spotify.com/track/4ak7xjvBeBOcJGWFDX9w5n
136,"All Girls Are The Same","Juice WRLD",233182,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
137,"Soltera (Remix)",Lunay,233014,https://open.spotify.com/track/2qMnZF5Ja2WvmfbblByQza
138,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",230796,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
139,"Act Up","City Girls",229384,https://open.spotify.com/track/3A2yGHWIzmGEIolwonU69h
140,"bury a friend","Billie Eilish",228272,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
141,"Faucet Failure","Ski Mask The Slump God",226384,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
142,"Paper Rings","Taylor Swift",220155,https://open.spotify.com/track/4y5bvROuBDPr5fuwXbIBZR
143,"Show & Tell","Melanie Martinez",219938,https://open.spotify.com/track/7po7c8LzxTZ0ybU41qT5gD
144,"XO Tour Llif3","Lil Uzi Vert",219929,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
145,"Yo x Ti, Tu x Mi",ROSALÍA,219285,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
146,I,"Lil Skies",218416,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT
147,"all the good girls go to hell","Billie Eilish",218370,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
148,"Post Malone (feat. RANI)","Sam Feldt",218044,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
149,Tequila,"Dan + Shay",217918,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
150,Youngblood,"5 Seconds of Summer",217914,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
151,"Yes Indeed","Lil Baby",217271,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
152,"Bohemian Rhapsody - 2011 Mix",Queen,216434,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
153,Congratulations,"Post Malone",215496,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
154,"Beer Never Broke My Heart","Luke Combs",214869,https://open.spotify.com/track/7nfmK6oHPDlAd68A11d7AN
155,"Worth It","YK Osiris",214782,https://open.spotify.com/track/4XiGKQqbmnMVxDzUj6j3f2
156,"Dancing With A Stranger (with Normani)","Sam Smith",214230,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
157,"break up with your girlfriend, i'm bored","Ariana Grande",213941,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
158,"Otro Trago - Remix",Sech,213711,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
159,"Leave Me Alone","Flipp Dinero",213130,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
160,"Saturday Nights",Khalid,213126,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
161,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,212490,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
162,"Mo Bamba","Sheck Wes",212362,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
163,"High Hopes","Panic! At The Disco",212144,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
164,"Good Things Fall Apart (with Jon Bellion)",ILLENIUM,211294,https://open.spotify.com/track/3LxG9HkMMFP0MZuiw3O2rF
165,Shallow,"Lady Gaga",210978,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
166,"Armed And Dangerous","Juice WRLD",209876,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
167,"Psycho (feat. Ty Dolla $ign)","Post Malone",208093,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
168,"I Think He Knows","Taylor Swift",207775,https://open.spotify.com/track/2YWtcWi3a83pdEg3Gif4Pd
169,"I Like It","Cardi B",207137,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
170,"Hate Me (with Juice WRLD)","Ellie Goulding",206679,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
171,"God's Plan",Drake,206422,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
172,VALENTINO,24kGoldn,205310,https://open.spotify.com/track/0c7K73roy6RW4ebDkf4yGh
173,"I Like Me Better",Lauv,205135,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
174,"ocean eyes","Billie Eilish",204639,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
175,"Out Of Luck","Lil Tecca",204339,https://open.spotify.com/track/2ZGvw7BpnUHG89yt8fNxH7
176,Nonstop,Drake,202965,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
177,"Ric Flair Drip (& Metro Boomin)",Offset,202580,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
178,"Only Human","Jonas Brothers",202227,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
179,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",201558,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
180,"Richer Than Errybody (feat. YoungBoy Never Broke Again & DaBaby)","Gucci Mane",200855,https://open.spotify.com/track/1Yu378yDTmy6EIDYNIEALh
181,"Be Alright","Dean Lewis",200602,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
182,"Shotta Flow","NLE Choppa",200540,https://open.spotify.com/track/4dAMdQ6g4kGmnc1MDHsg77
183,"i love you","Billie Eilish",198716,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
184,Brothers,"Lil Tjay",197586,https://open.spotify.com/track/3OKjDHmSJVKOn6V4hCR8bq
185,"wish you were gay","Billie Eilish",197052,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
186,"Old Town Road","Lil Nas X",196747,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH
187,"Taste (feat. Offset)",Tyga,195897,https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt
188,comethru,"Jeremy Zucker",195839,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
189,"Bezerk (feat. A$AP Ferg)","Big Sean",195333,https://open.spotify.com/track/2B9wgj9XzbJZLty03PRbVo
190,Location,Khalid,195116,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
191,Money,"Cardi B",194997,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
192,"BUTTERFLY EFFECT","Travis Scott",194333,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
193,"Mixed Personalities (feat. Kanye West)","YNW Melly",193142,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL
194,"Best Part (feat. Daniel Caesar)",H.E.R.,192675,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
195,"Shotta Flow 3","NLE Choppa",191932,https://open.spotify.com/track/0OsYwz3SCLD98IvWfdLeRQ
196,"Young Dumb & Broke",Khalid,190991,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
197,HUMBLE.,"Kendrick Lamar",190757,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
198,"Miss Americana & The Heartbreak Prince","Taylor Swift",189152,https://open.spotify.com/track/214nt20w5wOxJnY462klLw
199,"Wake Up in the Sky","Gucci Mane",187963,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
200,"QUE PRETENDES","J Balvin",187453,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
