,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
90,體面(電影《前任3:再見前任》插曲),"Kelly Yu",7472,https://open.spotify.com/track/7cE5ehlKJ3L9Ejhzm3udcF
91,"天黑請閉眼 feat. 邱鋒澤","Nine Chen",7456,https://open.spotify.com/track/3j5yYj3N0CQSgcHMF91ZlO
92,你要的全拿走,"Tiger Hu",7390,https://open.spotify.com/track/37BXaP8wCJrH0M3AdtSNyk
93,"Kill This Love",BLACKPINK,7361,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
94,"lovely (with Khalid)","Billie Eilish",7349,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
95,"hot girl bummer",blackbear,7313,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
96,"Without Me",Halsey,7306,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
97,"WHATS POPPIN","Jack Harlow",7269,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
98,她說,"JJ Lin",7196,https://open.spotify.com/track/632VyMrvhsHIsO4zq9khts
99,"You Are The Reason","Calum Scott",7168,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B
100,ON,BTS,7146,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
101,"Let Me Down Slowly","Alec Benjamin",7119,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
102,晴天,"Jay Chou",7099,https://open.spotify.com/track/0F02KChKwbcQ3tk4q1YxLH
103,"Like That (feat. Gucci Mane)","Doja Cat",7011,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
104,Shallow,"Lady Gaga",7005,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
105,那女孩對我說,"Rachel Liang",6987,https://open.spotify.com/track/5Gip2UwE4f8L4MQWsvcvfA
106,"Something Just Like This","The Chainsmokers",6973,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
107,"Sweet but Psycho","Ava Max",6905,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
108,"Without You","高爾宣 OSN",6905,https://open.spotify.com/track/0KWnRv3wxjltYVB3MqjNd2
109,I.F.L.Y.,Bazzi,6894,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
110,Takeaway,"The Chainsmokers",6885,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
111,說散就散,"JC 陳詠桐",6876,https://open.spotify.com/track/35fpQiijFocukVyzHCjhCn
112,可惜沒如果,"JJ Lin",6722,https://open.spotify.com/track/6WoQzK5Exbfcmow1AoNRkl
113,Happier,Marshmello,6590,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
114,Sucker,"Jonas Brothers",6562,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
115,"7 rings","Ariana Grande",6542,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
116,不為誰而作的歌,"JJ Lin",6542,https://open.spotify.com/track/0VqSdtXseb9khdZrnYVyM1
117,"How Do You Sleep?","Sam Smith",6514,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
118,Blueming,IU,6500,https://open.spotify.com/track/4Dr2hJ3EnVh2Aaot6fRwDO
119,"You should be sad",Halsey,6500,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
120,"Call You Mine","The Chainsmokers",6493,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
121,"Too Good At Goodbyes","Sam Smith",6490,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
122,"Level of Concern","Twenty One Pilots",6466,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8
123,"Lose You To Love Me","Selena Gomez",6465,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
124,"光年之外 (電影 《Passengers》 中國區主題曲)",G.E.M.,6465,https://open.spotify.com/track/1bkvGbgK4HU8B7Ue4k7O7I
125,Surrender,"Natalie Taylor",6457,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
126,"Rewrite The Stars","Zac Efron",6365,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
127,"Dancing With A Stranger (with Normani)","Sam Smith",6350,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
128,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",6344,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
129,Photograph,"Ed Sheeran",6335,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
130,"Feel Special",TWICE,6291,https://open.spotify.com/track/2HtcPHFdo7eu4Ilbvb0BVI
131,安靜,"Jay Chou",6287,https://open.spotify.com/track/4FOydQ5IdqmdeBgG9vFbPg
132,我很快樂,"Eric Chou",6275,https://open.spotify.com/track/0ztR7sCDXwCU5I8QJKemSU
133,"Black Swan",BTS,6243,https://open.spotify.com/track/3bkkMZEAhx7rTVz1C0itRQ
134,Youngblood,"5 Seconds of Summer",6241,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
135,"Pain 1993 (with Playboi Carti)",Drake,6240,https://open.spotify.com/track/6Kj17Afjo1OKJYpf5VzCeo
136,芒种,音阙诗听,6208,https://open.spotify.com/track/3IP4qSMfGeqI2XqHFf25sj
137,"IDK You Yet","Alexander 23",6198,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d
138,"Party Girl",StaySolidRocky,6165,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
139,"Shape of You","Ed Sheeran",6146,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
140,Falling,"Harry Styles",6123,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
141,"Let's Fall in Love for the Night",FINNEAS,6104,https://open.spotify.com/track/7kQkmyoHCEqwe7QwDbkSXM
142,不該,"Jay Chou",6102,https://open.spotify.com/track/7LyCtbxher5m97MImn5M3l
143,"Way Back Home (feat. Conor Maynard) - Sam Feldt Edit",SHAUN,6080,https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk
144,"Higher Ground (feat. John Martin)","Martin Garrix",6025,https://open.spotify.com/track/0rohJsT6NWsThpukt0Xxdc
145,"thank u, next","Ariana Grande",6019,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
146,句號,G.E.M.,5976,https://open.spotify.com/track/66YKSygcUZHHqHJZcWslI3
147,Savage,"Megan Thee Stallion",5954,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
148,过客,阿涵,5937,https://open.spotify.com/track/4kRD1QrswfXkNOuTXyBLJV
149,"Who (feat. BTS)",Lauv,5894,https://open.spotify.com/track/2qG81jL9UIP54uS8gYyP4k
150,"Are You Bored Yet? (feat. Clairo)",Wallows,5884,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
151,시작,Gaho,5872,https://open.spotify.com/track/4kIpBfvK44bxqX7zo8K1oP
152,修煉愛情,"JJ Lin",5868,https://open.spotify.com/track/190kU2WKyIzx9XaBjfWRPk
153,來自天堂的魔鬼,G.E.M.,5839,https://open.spotify.com/track/0g2XnkKghVN22yze1gTJzl
154,"you were good to me (bonus track)","Jeremy Zucker",5835,https://open.spotify.com/track/0JnSoyZMTYZLWFVdVT1JFZ
155,"This City","Sam Fischer",5832,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
156,"那些年 - 那些年","Hu Xia",5831,https://open.spotify.com/track/3v8FOuA8jxAC5SOA2uN6Mg
157,"After Party","Don Toliver",5826,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
158,"Love Someone","Lukas Graham",5821,https://open.spotify.com/track/0OCRwXbQRdOZ1OtB4Imsp1
159,"Life Is Good (feat. Drake)",Future,5793,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
160,"Never Really Over","Katy Perry",5768,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
161,"Girls Like You (feat. Cardi B)","Maroon 5",5740,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
162,Ridin',"NCT DREAM",5690,https://open.spotify.com/track/0EMD15EVNwDlgGH2CH6ZEL
163,"Tattoos Together",Lauv,5682,https://open.spotify.com/track/1Srt81FTalOhRw7t7l8Yh8
164,Nonstop,"OH MY GIRL",5658,https://open.spotify.com/track/5joNJn9LUvYcamWwa2iYCL
165,Astronomia,Vicetone,5655,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
166,你的答案,阿冗,5650,https://open.spotify.com/track/4QWSICaQ6LGmcS8qX9lNVh
167,"Scars To Your Beautiful","Alessia Cara",5648,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
168,Gurenge,LiSA,5625,https://open.spotify.com/track/23DbzwNJSLo7nkSWjODMvY
169,FANCY,TWICE,5607,https://open.spotify.com/track/0W5hTAWn8Tq0Qfhg1XP3YW
170,只是太愛你,"Hins Cheung",5592,https://open.spotify.com/track/0s5GrkSNp9bfP2FtrtbiJ0
171,"Falling Like The Stars","James Arthur",5576,https://open.spotify.com/track/395KzBy0bkb57dEvg6cfzJ
172,Salt,"Ava Max",5564,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
173,Closer,"The Chainsmokers",5543,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
174,"I'm Yours","Jason Mraz",5524,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
175,當你,"JJ Lin",5446,https://open.spotify.com/track/56UzFYxgkvxU188BsCKBOc
176,有点甜,"Silence Wang",5396,https://open.spotify.com/track/1xjDvv3wvcB49iVggnn7iK
177,"SLOW DANCING IN THE DARK",Joji,5395,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
178,"always, i'll care","Jeremy Zucker",5388,https://open.spotify.com/track/63nJIngH6cMV70V5IUx3Ex
179,"Eastside (with Halsey & Khalid)","benny blanco",5361,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
180,"Just the Way You Are","Bruno Mars",5352,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
181,"Oh my god",(G)I-DLE,5319,https://open.spotify.com/track/2DmRXiyn03tOqKgEJXlaiJ
182,Unbelievable,"Why Don't We",5294,https://open.spotify.com/track/1LHfEkVMR0Yj20C8lWdgpA
183,"SICKO MODE","Travis Scott",5247,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
184,"8 Letters","Why Don't We",5237,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
185,"The Middle",Zedd,5223,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
186,"Know Your Worth",Khalid,5221,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
187,後來的我們,Mayday,5174,https://open.spotify.com/track/13AruKdh8wJhWx6i5dV8X1
188,猜不透,Della,5171,https://open.spotify.com/track/5FGzM47D9MUa0y7qb2D0Ix
189,"Kings & Queens","Ava Max",5171,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
190,"I Love You's","Hailee Steinfeld",5165,https://open.spotify.com/track/28Tv8zltFDr5wBCG3Pfky4
191,"To Die For","Sam Smith",5164,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
192,"Watermelon Sugar","Harry Styles",5157,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
193,Faded,"Alan Walker",5122,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
194,給我一個理由忘記,A-Lin,5102,https://open.spotify.com/track/2DcmVSLAg0ZzfOQxDshZHY
195,泡沫,G.E.M.,5087,https://open.spotify.com/track/2IfSPLPDW6RGosdB5huwAA
196,"Treat You Better","Shawn Mendes",5069,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
197,"Beautiful (feat. Camila Cabello)",Bazzi,5068,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
198,"Big Plans","Why Don't We",5067,https://open.spotify.com/track/3eng6TJxpqjvDkxRpnfnhB
199,"Bad Liar","Imagine Dragons",5040,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
200,對的時間點,"JJ Lin",5037,https://open.spotify.com/track/33LJXFLqeifw9YxsVoeOgM
