,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
41,"GANG (feat. Geolier)","Samurai Jay",171217,https://open.spotify.com/track/2Yd6hF9rBSibtF4hlcnBEw
42,"Cin Cin",Alfa,168744,https://open.spotify.com/track/0EThQdS5hqhByp2CLttKin
43,Lento,"Boro Boro",168486,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl
44,Memories,"Maroon 5",167715,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
45,"Fuori E Dentro (feat. tha Supreme)",Gemitaiz,166963,https://open.spotify.com/track/34UHhwlly3SHryWuVfMOJm
46,"Piccola Stella",Ultimo,152266,https://open.spotify.com/track/6sLBJkMyZIkGevtpYgeotT
47,"YOSHI (feat. Fabri Fibra) - prod. Strage",MACHETE,150518,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx
48,"G.O.A.T. - Il cuore",Marracash,147415,https://open.spotify.com/track/50c3vq2uUkSV8QrcbcPWW3
49,Rossetto,Random,146709,https://open.spotify.com/track/4nWtDExgGzlOQwxmp5JjUT
50,"SPORT - I muscoli (feat. Luchè)",Marracash,144539,https://open.spotify.com/track/3HVm4g9bZHo0aMsjzGS7Ro
51,"NON SONO MARRA - La pelle (feat. Mahmood)",Marracash,142468,https://open.spotify.com/track/0pl6P6vTEB9pNABaD53SgS
52,"BODY PARTS - I denti",Marracash,140704,https://open.spotify.com/track/4WOXQYfq3fYVRMcaXuHBAD
53,"La tua canzone",Coez,134372,https://open.spotify.com/track/4Z43nMEiOiNeDrqu2BN0JD
54,"Il tuo profumo","Fred De Palma",134019,https://open.spotify.com/track/0sqbGUEecNagMilnntIsuZ
55,"Mon Fre - feat. Emis Killa",Shiva,125346,https://open.spotify.com/track/4dDMgEj5GpBTI1lvVlYPu7
56,"C'est La Vie",TY1,123930,https://open.spotify.com/track/5l93giGtSBNAJUVj8hPygt
57,"MI AMI O NO (feat. Capo Plaza)",Giaime,118480,https://open.spotify.com/track/2UsAeEA2JH7kKSOflP23zY
58,"Na Na Na",Holden,116979,https://open.spotify.com/track/3arKLum0IMREFOSq3OkpaF
59,"Duemila volte","Marco Mengoni",114849,https://open.spotify.com/track/6IYrpbDnFljm6QSj1KGuZD
60,"POCO DI BUONO - Il fegato",Marracash,110388,https://open.spotify.com/track/4ykwdc532KqgY4z8CJcUwO
61,"SCACCIACANI - feat. Massimo Pericolo - prod. Crookers & Nic Sarno",Ketama126,109555,https://open.spotify.com/track/1T4Q9sLfxlFP4EMvedo8p3
62,"Non sto più in zona",Shiva,107737,https://open.spotify.com/track/2PQuj6TMxl5hcgMG30e2Ij
63,Circles,"Post Malone",107410,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
64,"GRETA THUNBERG - Lo stomaco (feat. Cosmo)",Marracash,104551,https://open.spotify.com/track/38VKvSaq4ic5k5zCHshjMo
65,"LOVE BANDANA - feat. Tedua",Ketama126,101988,https://open.spotify.com/track/15hXSWGLcvtUZLtzCY7E0Q
66,"Someone You Loved","Lewis Capaldi",99732,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
67,"DA BUTTARE - Il ca**o",Marracash,99669,https://open.spotify.com/track/2auOwPOpAxhGmJfIaxS0kQ
68,"TUTTO QUESTO NIENTE - Gli occhi",Marracash,99626,https://open.spotify.com/track/5Lwin5QMDUiC5W39iJ6nsi
69,FIORI,Giaime,98230,https://open.spotify.com/track/500c6DLy4ag8gFAnkuzTxP
70,Lalala,Y2K,97875,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
71,"Al Telefono","Cesare Cremonini",97869,https://open.spotify.com/track/2p5YPQO4cKfWpovfMgzTSn
72,"Dove e quando","Benji & Fede",97428,https://open.spotify.com/track/5XM7tx8ovQ9UrYqUowW1AK
73,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,97311,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
74,China,"Anuel AA",96581,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
75,"Margarita (con Marracash)",Elodie,93810,https://open.spotify.com/track/3qBtltssunsFuzn6DxXI0b
76,"Don't Start Now","Dua Lipa",93051,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
77,"La hit dell'estate",Shade,91083,https://open.spotify.com/track/443cnFF139Ql85enXOTWEu
78,"È sempre bello",Coez,90774,https://open.spotify.com/track/6IdiuMw1FSAvU3e6bgWQVX
79,"Non Ci Sto (con Marracash & Carl Brave)",Shablo,90161,https://open.spotify.com/track/5stH9hqpR941AmiJ9tVzrN
80,"HIGHEST IN THE ROOM","Travis Scott",89714,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
81,Cenere,Nashley,86104,https://open.spotify.com/track/45xyKCey4BM3fMeFEsF1Hp
82,Wanderlust!,Alfa,85384,https://open.spotify.com/track/5XGRcuFaRKIGd7ruTiJCUj
83,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)","Charlie Charles",84816,https://open.spotify.com/track/45zJRuzK9e6AO527NOW7Fy
84,90MIN,Salmo,84543,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6
85,"Polo nord - C+N Progressive Mix","Massimo Pericolo",82990,https://open.spotify.com/track/1Wbc0N0X1zkFqnKGcj8Quh
86,"Look Back at It (feat. CAPO PLAZA)","A Boogie Wit da Hoodie",82571,https://open.spotify.com/track/34Jnbbi34tPtYdutY5Pd6G
87,Girasoli,"Emanuele Aloia",81762,https://open.spotify.com/track/3lumKk7Mrt6KhFDZURTv0t
88,"Lose Control",MEDUZA,80820,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
89,"Beautiful People (feat. Khalid)","Ed Sheeran",80510,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
90,"Rondini Al Guinzaglio",Ultimo,80125,https://open.spotify.com/track/1jhHPnmgZepKU8qX4VhRZ0
91,"Que Calor (with J Balvin & El Alfa)","Major Lazer",78411,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
92,Señorita,"Shawn Mendes",78338,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
93,Arrogante,Irama,77740,https://open.spotify.com/track/14lgKkkbNsJl9fItqnEfpV
94,Piove,Nayt,77593,https://open.spotify.com/track/0EMhBAtDSKQ4NBT6tgmcY7
95,"Mambo Salentino",Boomdabash,77335,https://open.spotify.com/track/7piIo15vVy3ULGXSpFs5xc
96,"Accetto Miracoli","Tiziano Ferro",76478,https://open.spotify.com/track/22wcpWIq8EUqcFoF6wD0gg
97,"I Tuoi Particolari",Ultimo,74955,https://open.spotify.com/track/0psAGFzUF64N2Ae4gMExzu
98,"YOSHI (feat. tha Supreme, Fabri Fibra & Capo Plaza) - prod. Strage [Remix]",MACHETE,74644,https://open.spotify.com/track/0VU34EBWTAlHVIZE3aWlZA
99,"MARYLEAN (feat. Marracash) - prod. Low Kidd",MACHETE,74587,https://open.spotify.com/track/28fRkU3vhqAJdl9i9458pQ
100,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",74539,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
101,"LA MIA ULTIMA STORIA",AIELLO,73968,https://open.spotify.com/track/5JYMRX7TnPrEYkmwKOMmVD
102,"Hold Me While You Wait","Lewis Capaldi",73802,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM
103,Girasole,"Cicco Sanchez",72089,https://open.spotify.com/track/0PpNhRMNC25MctQXmWCEdZ
104,"Nisciun' (feat. Geolier)","Rocco Hunt",71979,https://open.spotify.com/track/6nUJr7wd4hiPBLjC8Db2Cr
105,"bad guy","Billie Eilish",71419,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
106,"Una canzone che non so",Gazzelle,70994,https://open.spotify.com/track/6pDqB2dlzxB2i9Inu4h3wC
107,JAMBO,"Takagi & Ketra",70593,https://open.spotify.com/track/4H5arInh2BLVz94mIibTrv
108,"Cracovia, Pt. 3","Il Tre",70055,https://open.spotify.com/track/18dt6tNw8hpNUdthOJf0lI
109,"Ride It",Regard,69821,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
110,Pianeti,Ultimo,69153,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW
111,"Veleno 7",Gemitaiz,69146,https://open.spotify.com/track/2jkIbZ43eH3rM1yro2Ojzh
112,"Per Un Milione",Boomdabash,69125,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w
113,"Come Mai (feat. Franco126)","Fabri Fibra",68181,https://open.spotify.com/track/0EwUmQctZ3I0BXtZqkAaMU
114,"Lose You To Love Me","Selena Gomez",67755,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
115,Rozzi,Paky,67712,https://open.spotify.com/track/3Y00k9cPoW8BnJesUEFoWn
116,"HO PAURA DI USCIRE 2 - prod. Mace",MACHETE,67561,https://open.spotify.com/track/0nFCpnM7nistUWXRZpzOWM
117,ROXANNE,"Arizona Zervas",66446,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
118,"DOPPIOGANG - prod. tha Supreme",MACHETE,66233,https://open.spotify.com/track/2nKUtJ6G05qVViRaXkXWQZ
119,"MAI (feat. Lele Blade & Fred De Palma)",Giaime,65857,https://open.spotify.com/track/2985JpMNKG1QT5i4RSjehz
120,"Stringimi Più Forte","Giordana Angi",65589,https://open.spotify.com/track/3L1uLi5dUwHXyPr1qdFTOS
121,"Ostia Lido",J-AX,65557,https://open.spotify.com/track/2J9TGb5CRT4omfAgnKmXn5
122,"Senz E Me",Geolier,65528,https://open.spotify.com/track/35tcdhST5fj8WlVleES9Dy
123,"Sale (feat. Shari)","Benji & Fede",65388,https://open.spotify.com/track/6lWKO0d9288UeeOfVBTCo7
124,"Street Advisor (feat. Noyz Narcos, Marracash & Capo Plaza)","Night Skinny",64664,https://open.spotify.com/track/6uUpssCxQaQWrlx869314b
125,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",64270,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
126,"Piece Of Your Heart",MEDUZA,63360,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
127,1990,"Achille Lauro",62952,https://open.spotify.com/track/40vSLe0L3uOrK3tRTw9KYJ
128,"CHEYENNE - feat. Charlie Charles","Francesca Michielin",62675,https://open.spotify.com/track/3tSiJqSOzHrp828XhPXkst
129,"Sorriso (Milano Dateo)","Calcutta ",62630,https://open.spotify.com/track/6Rg0AJvt1xa4hR2QH2fUhb
130,"Senza Di Me (feat. Venerus & Franco126)",Gemitaiz,62384,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
131,"Yacht (feat. Luchè)",Geolier,62304,https://open.spotify.com/track/780Drm5O3LVEktpgca0IVr
132,"48H (feat. Sfera Ebbasta)",Izi,61982,https://open.spotify.com/track/05mrU7mN3c1822bpY58UBC
133,"hot girl bummer",blackbear,60627,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
134,"NO WAY (feat. Nitro) - prod. Low Kidd",MACHETE,60588,https://open.spotify.com/track/2gUn6S1SuuXK0BvypPKnir
135,Narcos,Geolier,60090,https://open.spotify.com/track/1BdmcsFAODQR4x7eiOuRVf
136,"Follia Del Mattino","Vegas Jones",59864,https://open.spotify.com/track/2Ddvo2ioNuRn9NwMhiIyTf
137,"Cascare nei tuoi occhi",Ultimo,58935,https://open.spotify.com/track/60oJSn5MTG2VNvCJKwd65M
138,Domenica,Coez,58502,https://open.spotify.com/track/2tVNMtgZ2CQpTx7vgcuTkL
139,Limousine,"Enzo Dong",57841,https://open.spotify.com/track/1wsPCG4bBSdkNYeeii44i8
140,Presidenziale,"Vegas Jones",57752,https://open.spotify.com/track/4SPdJpPJoCHguGwNgaApXR
141,"I Don't Care (with Justin Bieber)","Ed Sheeran",57572,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
142,Playa,"Baby K",57080,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq
143,"Testa tra le nuvole, Pt. 1",Alfa,57043,https://open.spotify.com/track/4q6Cq4aLWeg3fr6ywhJ9dC
144,Amici,"Massimo Pericolo",56478,https://open.spotify.com/track/7aVX95NjONZszSeb8vJZF3
145,Bandito,"Enzo Dong",56252,https://open.spotify.com/track/0c6mLXIsBWgwAAqkagxY5w
146,"Fuoco e benzina","Emis Killa",55904,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc
147,"Attraverso Me (feat. Luchè)","Night Skinny",55688,https://open.spotify.com/track/3zxZa44T41BWejPmrzY819
148,"Good Vibes (feat. Gemitaiz)",Nayt,55629,https://open.spotify.com/track/4YcSCFDuhcrQ9mhX2glRy2
149,"Uno squillo","Capo Plaza",55351,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
150,"7 miliardi","Massimo Pericolo",54479,https://open.spotify.com/track/67vjEOTkBppbVLUUq5mEJz
151,Mademoiselle,"Sfera Ebbasta",54295,https://open.spotify.com/track/2aPnpV1hT7l3eP10uSGK6c
152,"Rip RMX (feat. Shiva)","Side Baby",54201,https://open.spotify.com/track/7xwOv1FJd8iqnCoj3BDjpV
153,"Ti dedico il silenzio",Ultimo,54114,https://open.spotify.com/track/6GLmGfALwjzCaOiHwgfU7g
154,"LA PROVA DEL CUOCO","FSK SATELLITE",53857,https://open.spotify.com/track/6VPcfYrO6oSYbEg6HTncDo
155,"Esagono (feat. Salmo)",Gemitaiz,53715,https://open.spotify.com/track/0Rsfm3UqHkNzKsb6L0Yz3Y
156,"Buonanotte Amò","Rocco Hunt",53687,https://open.spotify.com/track/0G9rMKBc4l9Knfd1Sw1cdi
157,"Mc Drive (feat. Shiva)",MamboLosco,53650,https://open.spotify.com/track/6a2Xgy3nTIHI37bj5RIKqx
158,"2% (feat. Frah Quintale)","Guè Pequeno",53234,https://open.spotify.com/track/5ODlTG5qxhCsC05E36Rv25
159,"Whine Up","Nicky Jam",52803,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
160,"Nuova Registrazione 402 - prod. tha Supreme","Mara Sattei",52557,https://open.spotify.com/track/6R8lW71NRY2DMLenshmWPS
161,Polynesia,Gazzelle,52309,https://open.spotify.com/track/25TCZo7eBtTY9MfijFLvcd
162,"Stamm Fort (feat. Sfera Ebbasta)",Luche,52202,https://open.spotify.com/track/7iTTQvztpfrDneVSX9IGBD
163,"C'est la vie","Achille Lauro",52163,https://open.spotify.com/track/6qrzETcLAmhkNW5PbkwcJI
164,"Stay Away (feat. Ketama126, Side Baby & Franco126)","Night Skinny",51316,https://open.spotify.com/track/6oZJl2T2hdHnMYcZR6VJGb
165,"Non Abbiamo Età",Luche,51045,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3
166,"Mancavi tu","Peppe Soks",51014,https://open.spotify.com/track/21EqFEy8L8Db6aaPmIQd9E
167,ARSENICO,AIELLO,50334,https://open.spotify.com/track/242fdwNbwYn2MAnKTD7Xcl
168,Brivido,"Guè Pequeno",50283,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
169,Solido,"Vegas Jones",50049,https://open.spotify.com/track/2gPENupbdW8MMPijDovU4a
170,"La Tua Futura Ex Moglie","Willie Peyote",49882,https://open.spotify.com/track/6LSw5icZcKVNBfdbDJbFsU
171,"Crème De La Crème","Vegas Jones",49710,https://open.spotify.com/track/10gegK23YbRahz1KK9RVRV
172,"Maradona y Pelé",Thegiornalisti,49526,https://open.spotify.com/track/3xALgUxUFNYIrbMew1sbnC
173,"Money Rain","Boro Boro",49436,https://open.spotify.com/track/1f1mvHcJwPPponfS45uRp1
174,"Prometto (feat. Rkomi & Luchè)","Night Skinny",49315,https://open.spotify.com/track/35DgCphwTxRkI2jUec0mWA
175,"D'estate non vale (feat. Ana Mena)","Fred De Palma",49043,https://open.spotify.com/track/5IbiQAbMBe5T2K67mCAIx3
176,Bassotto,"Dark Polo Gang",48508,https://open.spotify.com/track/0uwW1Duv6xlk2bNutlc7tu
177,"Sole a mezzanotte","Gio Montana",48508,https://open.spotify.com/track/41wB7yyQG8YR284muocSv0
178,"So cosa fare","Capo Plaza",48230,https://open.spotify.com/track/2bN0p91LZmBKmgmpIGu5RI
179,"Vivere Tutte Le Vite - con Carl Brave",Elisa,47849,https://open.spotify.com/track/7l56nY7NMP1QDdWvRdJmmg
180,"La musica non c'è",Coez,47769,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
181,Vertigini,Tedua,47431,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU
182,Enfasi,Sierra,47381,https://open.spotify.com/track/0CQ1FDstbDWQZC9aDnUiG2
183,"MELISSA P","FSK SATELLITE",47200,https://open.spotify.com/track/6Dc0dVdO1xJmEOadnhyPcS
184,Loco,"Lele Blade",46975,https://open.spotify.com/track/7hgyYHFOV2qrSub0hoezte
185,"NO SPIE","FSK SATELLITE",46525,https://open.spotify.com/track/2TxDcppMX95JQv9WB5rtuB
186,"Domani ci passa",Ludwig,46100,https://open.spotify.com/track/3elLXGwE5zaREuOzWdlRJ2
187,"LUNA E SOLE - prod Low Kidd",Zoda,45906,https://open.spotify.com/track/7J7vMP45n2p33jimaHO8iK
188,"Sogni appesi",Ultimo,45898,https://open.spotify.com/track/2HgBmx6tfhRO417ahshpeQ
189,Soldi,Mahmood,45533,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3
190,"Tua Per Sempre",Elisa,45260,https://open.spotify.com/track/35QutYlXHDefIzlO4GjXjk
191,"Friday Night","Burak Yeter",45220,https://open.spotify.com/track/2cTpSgAZ0nhIHBWdXsXnh6
192,"How Do You Sleep?","Sam Smith",45026,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
193,"Vogl Sul A Te",Geolier,44946,https://open.spotify.com/track/4JajIgqHJAV0Neboj76fqG
194,"Se Piove Grandina","Vegas Jones",44435,https://open.spotify.com/track/20BiqtbyJNSUAucsYhGQH3
195,"Motivo (feat. Coez)","Gianna Nannini",44217,https://open.spotify.com/track/6SZMYfcEOgv7a7fhArmrQQ
196,Settembre,Gazzelle,43979,https://open.spotify.com/track/3Y6a1igVVdd43NmkUdwHFp
197,"La parte migliore di me","Cicco Sanchez",43868,https://open.spotify.com/track/1HFAFvewDbG4XsoiH8tpD1
198,Torn,"Ava Max",43780,https://open.spotify.com/track/2GdxQw8NwoeH8tKySg6nym
199,Ipocondria,Ultimo,43476,https://open.spotify.com/track/6YrDRkcDktxgsPcH8x77xm
200,Shallow,"Lady Gaga",43108,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
