,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
39,小幸運,"Hebe Tien",12698,https://open.spotify.com/track/1ZeVIrCWzEmsJexkrgvjFv
40,"有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲",A-Lin,12652,https://open.spotify.com/track/6iNH42q8haGYDYGhKK6XiJ
41,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,12616,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
42,"If the World Was Ending - feat. Julia Michaels","JP Saxe",12557,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
43,"Midnight Sky","Miley Cyrus",12511,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
44,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",12494,https://open.spotify.com/track/2DQNYMRjisN3KAPj1bEwOI
45,"Boy With Luv (feat. Halsey)",BTS,12404,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
46,"真的傻 (電影《一吻定情》追愛版主題曲)","LaLa Hsu",12260,https://open.spotify.com/track/7mCr6Rn5jx04Fisvts97Z3
47,"Say You Won't Let Go","James Arthur",12096,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
48,"Rain On Me (with Ariana Grande)","Lady Gaga",11469,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
49,"OK Not To Be OK",Marshmello,11426,https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv
50,"Don't Start Now","Dua Lipa",11395,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
51,"my future","Billie Eilish",11307,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C
52,"Reflection (2020) - From ""Mulan""","Christina Aguilera",11303,https://open.spotify.com/track/437eNQXusBT4q9q3f34oW9
53,cardigan,"Taylor Swift",11187,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd
54,如果雨之後,"Eric Chou",10999,https://open.spotify.com/track/6kabSi7XCHHGThNme6J2tL
55,"Break My Heart","Dua Lipa",10450,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
56,"Breaking Me",Topic,10287,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
57,无人之岛,任然,10159,https://open.spotify.com/track/2F5RaL5gh6tBFyAVudaIqs
58,那些你很冒險的夢,"JJ Lin",10134,https://open.spotify.com/track/5kZDxLcbqglZ2yYXg4Mkjc
59,你的答案,阿冗,10067,https://open.spotify.com/track/4QWSICaQ6LGmcS8qX9lNVh
60,"Intentions (feat. Quavo)","Justin Bieber",10064,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
61,"You Got It",Vedo,10008,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
62,"Over Now (with The Weeknd)","Calvin Harris",10006,https://open.spotify.com/track/58AGoOGbwsQMhBbH0eFLRR
63,HELICOPTER,CLC,9854,https://open.spotify.com/track/2hJS7BdEaH9Jo8MeJujsHT
64,演員,"Joker Xue",9849,https://open.spotify.com/track/6LunoYd3xpZ19sICOXS8Xd
65,2002,Anne-Marie,9800,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
66,"ily (i love you baby) (feat. Emilee)","Surf Mesa",9776,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
67,"Beautiful People (feat. Khalid)","Ed Sheeran",9737,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
68,"Love Somebody",Lauv,9717,https://open.spotify.com/track/7LEMGMfmJDd1iLsGD9eV5l
69,"Roses - Imanbek Remix","SAINt JHN",9626,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
70,comethru,"Jeremy Zucker",9518,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
71,以後別做朋友,"Eric Chou",9496,https://open.spotify.com/track/7zyYmIdjqqiX6kLryb7QBx
72,"10,000 Hours (with Justin Bieber)","Dan + Shay",9485,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
73,"I Like Me Better",Lauv,9461,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
74,"Backyard Boy","Claire Rosinkranz",9408,https://open.spotify.com/track/0QpOqKz66ZxHNqj2PPHiFF
75,Funny,Zedd,9383,https://open.spotify.com/track/4FYbo4yQzu3hGkj2Ix4ucW
76,"my ex's best friend (with blackbear)","Machine Gun Kelly",9381,https://open.spotify.com/track/70rFIfYN7lU6iTgUIVP42w
77,我很快樂,"Eric Chou",9366,https://open.spotify.com/track/0ztR7sCDXwCU5I8QJKemSU
78,"What You Waiting For",SOMI,9271,https://open.spotify.com/track/4CoxD8tetisleUQDA7vn1B
79,"天黑請閉眼 feat. 邱鋒澤","Nine Chen",9225,https://open.spotify.com/track/3j5yYj3N0CQSgcHMF91ZlO
80,"Electric Love",BØRNS,9131,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
81,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",9100,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
82,年少有為,"Ronghao Li",9071,https://open.spotify.com/track/6XY80Ofqd8j0SGiEdRLwCp
83,"Be Alright","Dean Lewis",9055,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
84,"WANNA BE MYSELF",MAMAMOO,9015,https://open.spotify.com/track/0VPBuXtEG16NtN5ZGYJ7lV
85,"Kill This Love",BLACKPINK,9014,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
86,Perfect,"Ed Sheeran",8961,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
87,"Play Date","Melanie Martinez",8902,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
88,"NUNU NANA",Jessi,8902,https://open.spotify.com/track/4Bmk7JYOquhWmSMMW4WebM
89,"What Am I","Why Don't We",8878,https://open.spotify.com/track/0TMGV2zMZXOILVtQLtkI3G
90,Psycho,"Red Velvet",8843,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
91,"Without You","高爾宣 OSN",8742,https://open.spotify.com/track/0KWnRv3wxjltYVB3MqjNd2
92,"God's Menu","Stray Kids",8741,https://open.spotify.com/track/45JxmBQFbuEYkX0RDZcaVJ
93,"Kings & Queens","Ava Max",8737,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
94,Lose,NIKI,8552,https://open.spotify.com/track/5vPO5ouEv8iedKWxzmSv7b
95,Shallow,"Lady Gaga",8483,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
96,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",8461,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
97,那女孩對我說,"Rachel Liang",8396,https://open.spotify.com/track/5Gip2UwE4f8L4MQWsvcvfA
98,"You Are The Reason","Calum Scott",8395,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B
99,"Way Back Home (feat. Conor Maynard) - Sam Feldt Edit",SHAUN,8382,https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk
100,少年,梦然,8355,https://open.spotify.com/track/56XaEf9Mo2Njaxa9TIn5LR
101,WANNABE,ITZY,8270,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
102,"Something Just Like This","The Chainsmokers",8206,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
103,"It's You","Ali Gatie",8194,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
104,"Come & Go (with Marshmello)","Juice WRLD",8128,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
105,"Rewrite The Stars","Zac Efron",8117,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
106,晴天,"Jay Chou",8111,https://open.spotify.com/track/0F02KChKwbcQ3tk4q1YxLH
107,體面(電影《前任3:再見前任》插曲),"Kelly Yu",8066,https://open.spotify.com/track/7cE5ehlKJ3L9Ejhzm3udcF
108,她說,"JJ Lin",8027,https://open.spotify.com/track/632VyMrvhsHIsO4zq9khts
109,可惜沒如果,"JJ Lin",8025,https://open.spotify.com/track/6WoQzK5Exbfcmow1AoNRkl
110,Daylight,Joji,7934,https://open.spotify.com/track/6Ed1q0X8oSKSm4IIhiQbYg
111,"光年之外 (電影 《Passengers》 中國區主題曲)",G.E.M.,7923,https://open.spotify.com/track/1bkvGbgK4HU8B7Ue4k7O7I
112,等你下課,"Jay Chou",7893,https://open.spotify.com/track/76WthWB0v0KXUHZoAclMVV
113,芒种,音阙诗听,7880,https://open.spotify.com/track/3IP4qSMfGeqI2XqHFf25sj
114,"i'm so tired...",Lauv,7772,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw
115,說散就散,"JC 陳詠桐",7697,https://open.spotify.com/track/35fpQiijFocukVyzHCjhCn
116,supercuts,"Jeremy Zucker",7684,https://open.spotify.com/track/4PyMK7JTcu6l30D8KogokR
117,"Sour Candy (with BLACKPINK)","Lady Gaga",7666,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u
118,Maniac,"Conan Gray",7571,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
119,过客,阿涵,7536,https://open.spotify.com/track/4kRD1QrswfXkNOuTXyBLJV
120,"Without Me",Halsey,7518,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
121,Falling,"Harry Styles",7460,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
122,"I Don't Care (with Justin Bieber)","Ed Sheeran",7457,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
123,太陽,"Pika Chiu",7415,https://open.spotify.com/track/3mAc5QY56d5Zl1MbvnWybK
124,"Nobody's Love","Maroon 5",7405,https://open.spotify.com/track/3kwgqoBqTwoAH4nT29TYrq
125,不為誰而作的歌,"JJ Lin",7399,https://open.spotify.com/track/0VqSdtXseb9khdZrnYVyM1
126,"Head & Heart (feat. MNEK)","Joel Corry",7370,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
127,句號,G.E.M.,7358,https://open.spotify.com/track/66YKSygcUZHHqHJZcWslI3
128,有点甜,"Silence Wang",7342,https://open.spotify.com/track/1xjDvv3wvcB49iVggnn7iK
129,"Adore You","Harry Styles",7333,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
130,"If I Can't Have You","Shawn Mendes",7325,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
131,Photograph,"Ed Sheeran",7300,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
132,"Sweet but Psycho","Ava Max",7271,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
133,"MORE & MORE",TWICE,7255,https://open.spotify.com/track/2bAAj29XGc4h1G4oEGYCmg
134,Feelings,Lauv,7250,https://open.spotify.com/track/0s26En1JoJhVj32vizElpA
135,"lovely (with Khalid)","Billie Eilish",7211,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
136,"Tiger Inside",SuperM,7202,https://open.spotify.com/track/2TENPSXQkWNgEFxmi4PRWE
137,"Mood Swings (feat. Lil Tjay)","Pop Smoke",7196,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
138,"Mean It",Lauv,7154,https://open.spotify.com/track/3uc8AGNL0KbvISIrjnfRvN
139,Mojito,"Jay Chou",7133,https://open.spotify.com/track/7BYMjh3vWnHU4IFyfZdIDO
140,"Blueberry Faygo","Lil Mosey",7121,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
141,"Strawberries & Cigarettes","Troye Sivan",7101,https://open.spotify.com/track/3afkJSKX0EAMsJXTZnDXXJ
142,"刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲","Crowd Lu",7045,https://open.spotify.com/track/3OC84eKMxRJ4x0Hcwl9i4i
143,來自天堂的魔鬼,G.E.M.,7018,https://open.spotify.com/track/0g2XnkKghVN22yze1gTJzl
144,"那些年 - 那些年","Hu Xia",7013,https://open.spotify.com/track/3v8FOuA8jxAC5SOA2uN6Mg
145,"Too Good At Goodbyes","Sam Smith",6947,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
146,you!,LANY,6937,https://open.spotify.com/track/4lSMKPkbZOAYPw3zxJ2eAF
147,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",6910,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
148,你要的全拿走,"Tiger Hu",6897,https://open.spotify.com/track/37BXaP8wCJrH0M3AdtSNyk
149,別勉強,G.E.M.,6887,https://open.spotify.com/track/6tzOEJ2tqSiAxHw9CAT9Ru
150,安靜,"Jay Chou",6883,https://open.spotify.com/track/4FOydQ5IdqmdeBgG9vFbPg
151,不該,"Jay Chou",6871,https://open.spotify.com/track/7LyCtbxher5m97MImn5M3l
152,"Let Me Down Slowly","Alec Benjamin",6861,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
153,Baby,"Madison Beer",6860,https://open.spotify.com/track/7LjEQ8GsQiUNVakV6TZI0e
154,你还要我怎样,"Joker Xue",6848,https://open.spotify.com/track/0kuKQQMx6L3efJuRVTgWQb
155,"bad guy","Billie Eilish",6848,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
156,Falling,"Trevor Daniel",6750,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
157,Mariposa,"Peach Tree Rascals",6738,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD
158,"you were good to me","Jeremy Zucker",6730,https://open.spotify.com/track/4CxFN5zON70B3VOPBYbd6P
159,"Hold Me While You Wait","Lewis Capaldi",6722,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM
160,I.F.L.Y.,Bazzi,6686,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
161,"Dancing With Your Ghost","Sasha Sloan",6657,https://open.spotify.com/track/1TQXIltqoZ5XXyfCbAeSQQ
162,修煉愛情,"JJ Lin",6618,https://open.spotify.com/track/190kU2WKyIzx9XaBjfWRPk
163,"Lose You To Love Me","Selena Gomez",6616,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
164,"exile (feat. Bon Iver)","Taylor Swift",6593,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y
165,"all the kids are depressed","Jeremy Zucker",6563,https://open.spotify.com/track/75ls0gurX68lUmMjE7QcsE
166,"Wishing Well","Juice WRLD",6561,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
167,"很久以後 - 電影《可不可以,你也剛好喜歡我》主題曲",G.E.M.,6560,https://open.spotify.com/track/6lZKB76djHxzO0p2Y3E8vj
168,"fuck, i'm lonely (with Anne-Marie)",Lauv,6516,https://open.spotify.com/track/09PGubKAMryhOWv1LHpCYz
169,ON,BTS,6508,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
170,"Let's Fall in Love for the Night",FINNEAS,6502,https://open.spotify.com/track/3n5te2xbUAPjzAnhLgA42z
171,"Call You Mine","The Chainsmokers",6480,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
172,"Lose Somebody",Kygo,6478,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
173,只是太愛你,"Hins Cheung",6478,https://open.spotify.com/track/0s5GrkSNp9bfP2FtrtbiJ0
174,"Are You Bored Yet? (feat. Clairo)",Wallows,6468,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
175,"Malibu Nights",LANY,6462,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl
176,"What They'll Say About Us",FINNEAS,6434,https://open.spotify.com/track/27Y1N4Q4U3EfDU5Ubw8ws2
177,"Someone To You",BANNERS,6392,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
178,"feel something","Bea Miller",6392,https://open.spotify.com/track/7JDWhC422Gtk1Bq0mL3OTC
179,Happier,Marshmello,6346,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
180,"When I Look At You","Miley Cyrus",6344,https://open.spotify.com/track/6ZfXA2xakAvphXOSOJ3u1W
181,"Love Someone","Lukas Graham",6335,https://open.spotify.com/track/0OCRwXbQRdOZ1OtB4Imsp1
182,"Falling Like The Stars","James Arthur",6321,https://open.spotify.com/track/395KzBy0bkb57dEvg6cfzJ
183,"As If It's Your Last",BLACKPINK,6303,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
184,"Shape of You","Ed Sheeran",6279,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
185,"Just the Way You Are","Bruno Mars",6270,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
186,"Dancing With A Stranger (with Normani)","Sam Smith",6232,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
187,突然好想你,Mayday,6210,https://open.spotify.com/track/0IAgufC1FlOg1nZMmRZxRr
188,"IDK You Yet","Alexander 23",6199,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d
189,Easy,"Troye Sivan",6197,https://open.spotify.com/track/4PrPB7FCp6mGb2yb4YJzyv
190,Closer,"The Chainsmokers",6189,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
191,後來的我們,Mayday,6180,https://open.spotify.com/track/13AruKdh8wJhWx6i5dV8X1
192,"if i were u (with Lauv)",blackbear,6177,https://open.spotify.com/track/4Rh4UxgPaRTaFfKumWtUbM
193,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",6165,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
194,"Say So","Doja Cat",6160,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
195,"Stay Gold",BTS,6135,https://open.spotify.com/track/3Ys2PYl1wyPKQIwyqhP9cQ
196,"Put Your Records On","Ritt Momney",6133,https://open.spotify.com/track/1fah1uAs7HeTYDlNftKr3K
197,"A Thousand Years","Christina Perri",6130,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl
198,"7 rings","Ariana Grande",6090,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
199,"Scars To Your Beautiful","Alessia Cara",6088,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
200,"if this is the last time",LANY,6088,https://open.spotify.com/track/2ccNaerby1wXA993dY6XsR
