,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
60,Shallow,"Lady Gaga",2741,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
61,Sucker,"Jonas Brothers",2715,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
62,"Futsal Shuffle 2020","Lil Uzi Vert",2714,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs
63,Eleven,Khalid,2714,https://open.spotify.com/track/1ToprX3cpBiXoAe5eNSk74
64,"Love You Tonight (feat. DJ Maphorisa, Sha Sha & Kabza De Small)","Mfr Souls",2684,https://open.spotify.com/track/2NbUnaGrjwRuRjZ5EPyOR5
65,"Old Town Road - Remix","Lil Nas X",2677,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
66,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,2658,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
67,"Sweet but Psycho","Ava Max",2612,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
68,"Roses - Imanbek Remix","SAINt JHN",2605,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
69,"I Like Me Better",Lauv,2592,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
70,"Rescue Me",OneRepublic,2583,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
71,"Money In The Grave (Drake ft. Rick Ross)",Drake,2482,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
72,Graveyard,Halsey,2448,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
73,"Never Seen the Rain","Tones And I",2448,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
74,2002,Anne-Marie,2426,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
75,Better,Khalid,2392,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
76,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,2361,https://open.spotify.com/track/1DEkGXICCGLjDF7C65KBFw
77,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",2357,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
78,"Say So","Doja Cat",2352,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
79,"You're the One",Elaine,2325,https://open.spotify.com/track/63Pt6QnepIcsPITzyvvOEt
80,"Piece Of Your Heart",MEDUZA,2321,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
81,Wow.,"Post Malone",2292,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
82,"Without Me",Halsey,2289,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
83,Dames,Biggy,2275,https://open.spotify.com/track/72Yg5qdIqpTnXrNPEewglz
84,Suicidal,"YNW Melly",2249,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
85,"If I Can't Have You","Shawn Mendes",2234,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
86,"Yellow Hearts","Ant Saunders",2234,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
87,"If the World Was Ending - feat. Julia Michaels","JP Saxe",2230,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
88,Umlilo,"DJ Zinhle",2221,https://open.spotify.com/track/6EEmWiEPZSDGXBTknG8wR1
89,"10,000 Hours (with Justin Bieber)","Dan + Shay",2208,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
90,"3 Nights","Dominic Fike",2205,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
91,"SOS (feat. Aloe Blacc)",Avicii,2193,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
92,"when the party's over","Billie Eilish",2160,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
93,"Lucid Dreams","Juice WRLD",2146,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
94,"7 rings","Ariana Grande",2140,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
95,Qoqoqo,"Kabza De Small",2134,https://open.spotify.com/track/7idAdotBN9swD9VzJSLioG
96,"Body (feat. brando)","Loud Luxury",2125,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
97,"Nice To Meet Ya","Niall Horan",2118,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
98,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",2101,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
99,"Here With Me",Marshmello,2098,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
100,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",2090,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
101,"lovely (with Khalid)","Billie Eilish",2069,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
102,Fire,"DJ Big Sky",2053,https://open.spotify.com/track/2nVAnGGOKDTzCw5nv73swz
103,"Ayy Macarena",Tyga,2053,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
104,"High Hopes","Panic! At The Disco",2043,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
105,"Hate Me (with Juice WRLD)","Ellie Goulding",2032,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
106,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",2020,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m
107,"The London (feat. J. Cole & Travis Scott)","Young Thug",1991,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
108,"Alone, Pt. II","Alan Walker",1982,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
109,Lalala,Y2K,1973,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
110,SUGAR,BROCKHAMPTON,1964,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
111,"RITMO (Bad Boys For Life)","Black Eyed Peas",1949,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
112,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",1948,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
113,July,"Noah Cyrus",1928,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
114,"i'm so tired...",Lauv,1923,https://open.spotify.com/track/6H568VnZWTitazwFTwVSd8
115,"OUT WEST (feat. Young Thug)",JACKBOYS,1919,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
116,"Mean It",Lauv,1915,https://open.spotify.com/track/5ACkb3CikcSZPF0h7FSZAp
117,"Into Ingawe","Sun-El Musician",1912,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
118,"Don't Stop Believin'",Journey,1912,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
119,"SICKO MODE","Travis Scott",1898,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
120,"Saturday Nights",Khalid,1893,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
121,Maniac,"Conan Gray",1892,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
122,I.F.L.Y.,Bazzi,1884,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
123,"Talk (feat. Disclosure)",Khalid,1883,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
124,Liar,"Camila Cabello",1879,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA
125,"Vula Vala","DJ Maphorisa",1878,https://open.spotify.com/track/66qYWzjiH7jlPfpoU3IxvV
126,"What I Like About You (feat. Theresa Rex)","Jonas Blue",1872,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ
127,"Lights Up","Harry Styles",1865,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
128,"This Feeling","The Chainsmokers",1864,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
129,"Better Now","Post Malone",1860,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
130,Sukendleleni,"Jobe London",1856,https://open.spotify.com/track/1lKqP0GH6cZ6zMtmUTJWs5
131,"Be Alright","Dean Lewis",1847,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
132,"Girls Like You (feat. Cardi B)","Maroon 5",1838,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
133,Family,"The Chainsmokers",1823,https://open.spotify.com/track/3TKpJrY9q49Mj1JOsM9zGL
134,"rockstar (feat. 21 Savage)","Post Malone",1809,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
135,Amantombazane,"DJ Maphorisa",1807,https://open.spotify.com/track/5TV5x7u5Tnx2i47ccKXVex
136,"MIDDLE CHILD","J. Cole",1805,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
137,"One Thing Right",Marshmello,1802,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
138,"The Middle",Zedd,1800,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
139,"LOYAL (feat. Drake)",PARTYNEXTDOOR,1794,https://open.spotify.com/track/5bvnqVuq7UFl0txSlHpsfS
140,"Post Malone (feat. RANI)","Sam Feldt",1792,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
141,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",1786,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
142,"Truth Hurts",Lizzo,1780,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
143,"Say You Won't Let Go","James Arthur",1769,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
144,"Who Do You Love","The Chainsmokers",1767,https://open.spotify.com/track/2fVHrSxsQbJUuj9MW9zG1e
145,Sixteen,"Ellie Goulding",1759,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd
146,Bruises,"Lewis Capaldi",1735,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
147,"Going Bad (feat. Drake)","Meek Mill",1734,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
148,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1721,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
149,"Only Human","Jonas Brothers",1704,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
150,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",1700,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
151,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,1700,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
152,Mthande,"Mas Music",1694,https://open.spotify.com/track/7uWjJqLMacCGJtP5K99nmn
153,"Happy Now",Kygo,1693,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
154,"Don't Call Me Up",Mabel,1678,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
155,FML,"Arizona Zervas",1674,https://open.spotify.com/track/6lruHh1jF7ezgbLv72xYmf
156,VIBEZ,DaBaby,1661,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
157,"GANG GANG",JACKBOYS,1652,https://open.spotify.com/track/6uJONCdr2rC65BNmCnTBWK
158,Lover,"Taylor Swift",1649,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
159,"Something Just Like This","The Chainsmokers",1634,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
160,"Vuur Op Die Water",Elandré,1600,https://open.spotify.com/track/2bW96CDjgaLh6E3HM1Fv8r
161,Saint-Tropez,"Post Malone",1598,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
162,Woah,"Lil Baby",1596,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
163,Falling,"Harry Styles",1591,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
164,"Diamonds (with Normani)","Megan Thee Stallion",1583,https://open.spotify.com/track/0PQsrLxPbOBBwwmXCnGvcF
165,"Bad Liar","Imagine Dragons",1575,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
166,AmaDM,"Samthing Soweto",1568,https://open.spotify.com/track/3mg7ZslxjvREwg9Y41MgwT
167,"High Fashion (feat. Mustard)","Roddy Ricch",1564,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
168,Ransom,"Lil Tecca",1546,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
169,"Drive (feat. Delilah Montagu) - Edit","Black Coffee",1546,https://open.spotify.com/track/6X7PK2UQMUU36ux9pynSkV
170,Paradise,Bazzi,1519,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn
171,"Something About You (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",1510,https://open.spotify.com/track/7aC4nFXiy7P6nCIgCj4fau
172,"In My Mind",Dynoro,1508,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
173,"Shape of You","Ed Sheeran",1505,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
174,"Walk Me Home",P!nk,1494,https://open.spotify.com/track/6jfEZdUJ2Yla6h7gTJgKuo
175,Tusa,"KAROL G",1492,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
176,"Umona (feat. Mpumi)",TNS,1487,https://open.spotify.com/track/2cV1UhvhumluPGfIE91uaE
177,"Friends With Benefits - Umjolo","Luu Nineleven",1479,https://open.spotify.com/track/2XVUSu7mzf0WsWdNdyboZP
178,Thunder,"Imagine Dragons",1475,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
179,Risky,Elaine,1473,https://open.spotify.com/track/4XOcBYsZrR8oa9c97COoYf
180,"Let Me Love You",Mario,1464,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
181,Shotgun,"George Ezra",1461,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
182,Castles,"Freya Ridings",1458,https://open.spotify.com/track/5tZWtGT65sMrDVPB5H444n
183,Perfect,"Ed Sheeran",1454,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
184,Closer,"The Chainsmokers",1443,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
185,Africa,TOTO,1438,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
186,"Girls Need Love (with Drake) - Remix","Summer Walker",1435,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
187,"Bones (feat. OneRepublic)",Galantis,1434,https://open.spotify.com/track/1pfgsjmxVZhoZpeDx6POKv
188,"Best Part (feat. Daniel Caesar)",H.E.R.,1428,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
189,"Start Wit Me (feat. Gunna)","Roddy Ricch",1428,https://open.spotify.com/track/7A20WnLkjtZU2d7hIB6Ziu
190,"Can We Pretend (feat. Cash Cash)",P!nk,1421,https://open.spotify.com/track/7GfKD5B7fVAzUgDvqAIbSL
191,"Dancing On My Own","Calum Scott",1418,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
192,"You Say","Lauren Daigle",1412,https://open.spotify.com/track/6Up545NUflOiXo8cEraH49
193,"WHAT TO DO? (feat. Don Toliver)",JACKBOYS,1405,https://open.spotify.com/track/4AO1XhrgJczQ9bNVxdfKQe
194,"It's You","Ali Gatie",1402,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
195,"Had Enough (feat. Quavo & Offset)","Don Toliver",1400,https://open.spotify.com/track/2jrAaawDRCn1JjeouxAyDN
196,SAD!,XXXTENTACION,1399,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
197,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",1398,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
198,"bury a friend","Billie Eilish",1385,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
199,"thank u, next","Ariana Grande",1382,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
200,Motivation,Normani,1375,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm
