,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
61,"ily (i love you baby) (feat. Emilee)","Surf Mesa",82918,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
62,"Blinding Lights","The Weeknd",82907,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
63,"DEFUERA (feat. Ghali, Madame & Marracash)",DRD,82216,https://open.spotify.com/track/2512VtkrcUHav23oV66xqf
64,"Ti Levo Le Collane (feat. Paky)","Guè Pequeno",79159,https://open.spotify.com/track/48NEryJWd2W3T6V6yKHzz6
65,Control,"Zoe Wees",78529,https://open.spotify.com/track/50Td3qilgs8BLtv8mHyT1t
66,"El Efecto","Rauw Alejandro",77189,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
67,"Fiori di Chernobyl",Mr.Rain,77043,https://open.spotify.com/track/54PxYcGpSUCmlpGdFGTaYR
68,"Te lo prometto","Il Tre",76720,https://open.spotify.com/track/72aqCNAdOo6H4nrPyAivSV
69,Moncler,Geolier,76023,https://open.spotify.com/track/4QHaWdrl7bdAhz72rb36rO
70,"Polvere (feat. Capo Plaza)",Tedua,74967,https://open.spotify.com/track/0ZzXPo0gS5h718w7WErG44
71,"Hoodboy - Remix","Coyote Jo Bastard",73745,https://open.spotify.com/track/0RS1tp85979N7W73I0jBsl
72,"Auto Blu",Shiva,72975,https://open.spotify.com/track/2chEq24EHjyw9Zjmwq0hlS
73,"Mambo Salentino",Boomdabash,71804,https://open.spotify.com/track/7piIo15vVy3ULGXSpFs5xc
74,"Cyborg (feat. Geolier)","Guè Pequeno",71361,https://open.spotify.com/track/54wRUYPMEHLttFdLImOlAt
75,"Dove e quando","Benji & Fede",71227,https://open.spotify.com/track/5XM7tx8ovQ9UrYqUowW1AK
76,"Better Days - Giorni Migliori (with Negramaro)",OneRepublic,70480,https://open.spotify.com/track/6kfUXAS4K8zpNCADiFqMCt
77,"Cin Cin",Alfa,70397,https://open.spotify.com/track/1jJMhPp0Rm6lAi077PXeEQ
78,"Be Kind (with Halsey)",Marshmello,70181,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
79,JAMBO,"Takagi & Ketra",65026,https://open.spotify.com/track/4H5arInh2BLVz94mIibTrv
80,"Domani ci passa",Ludwig,64441,https://open.spotify.com/track/3elLXGwE5zaREuOzWdlRJ2
81,Lento,"Boro Boro",63582,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl
82,"Dance Monkey","Tones And I",63296,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
83,Chiasso,Random,62335,https://open.spotify.com/track/76B3Xb8EqIY4NJF5xoNrCH
84,"Laugh Now Cry Later (feat. Lil Durk)",Drake,61994,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
85,"death bed (coffee for your head)",Powfu,61918,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
86,"Scat Men (feat. Ghali & Gemitaiz)","Achille Lauro",61835,https://open.spotify.com/track/4cb65MgCXA2JNEhJW6A57j
87,"D'estate non vale (feat. Ana Mena)","Fred De Palma",60851,https://open.spotify.com/track/5IbiQAbMBe5T2K67mCAIx3
88,"Musica (E Il Resto Scompare)","Elettra Lamborghini",60425,https://open.spotify.com/track/3Nc7IorgrSffzaQrQWVw4L
89,#THOTMILANODM,Radical,60091,https://open.spotify.com/track/4wz9be3iTHln8swogVIAwR
90,"fuck 3x","tha Supreme",59623,https://open.spotify.com/track/5YxP1CkunbhUQVvctFOHa7
91,"Ringo Starr","Pinguini Tattici Nucleari",59436,https://open.spotify.com/track/5yfE6GXTuJaAlepKoE0wJE
92,"SuL Più BeLLo",Alfa,58672,https://open.spotify.com/track/5h2DMykCg3GeZu3HpjwuTU
93,"Boogieman (feat. Salmo)",Ghali,57831,https://open.spotify.com/track/58bRZqUPWnpop0WC9ob5wJ
94,"La hit dell'estate",Shade,57781,https://open.spotify.com/track/443cnFF139Ql85enXOTWEu
95,"Per sentirmi vivo",Fasma,57107,https://open.spotify.com/track/20v9X8TV0AgwNGFT71OX3w
96,"Cacao (feat. Pyrex)",Ghali,57093,https://open.spotify.com/track/0lAzr7LGHV1sdcYJfEKNmu
97,"Roses - Imanbek Remix","SAINt JHN",57080,https://open.spotify.com/track/2oNxPr6vDSqBYWWvvqqgMU
98,"Immortale (feat. Sfera Ebbasta)","Guè Pequeno",56974,https://open.spotify.com/track/2bF1qPRPlrODKWFMGtQXq1
99,goosebumps,"Travis Scott",56085,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
100,GOOBA,6ix9ine,55735,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
101,"SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta)",Marracash,55047,https://open.spotify.com/track/5EpBEqf5bnKeJ3p4zA1Sod
102,"Ostia Lido",J-AX,55045,https://open.spotify.com/track/5yhIKv3jX8K7jcMjN8wmO0
103,"Margarita (con Marracash)",Elodie,54966,https://open.spotify.com/track/6KfwIpX0Xo0lelmuUOnyZV
104,"Come & Go (with Marshmello)","Juice WRLD",54930,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
105,Arrogante,Irama,54617,https://open.spotify.com/track/14lgKkkbNsJl9fItqnEfpV
106,"MALA SANTA","Becky G",53692,https://open.spotify.com/track/5e50NiIlOc2YJIftHzoehd
107,"SNITCH E IMPICCI (feat. FSK SATELLITE)",DrefGold,53624,https://open.spotify.com/track/5zgyx2vTkJ05b5Y37X95Wy
108,"CRUDELIA - I nervi",Marracash,52422,https://open.spotify.com/track/5dsz7MTrNdN9aMTrnp7sOG
109,J,Lazza,51709,https://open.spotify.com/track/2acyQgyDZpIdtL6qAUFOSX
110,9.3,Mr.Rain,51250,https://open.spotify.com/track/1prey7RGLzP9zS4dk2Y6a8
111,"Medellin (feat. Lazza)","Guè Pequeno",51155,https://open.spotify.com/track/1hqV0kb6c8Rp9jvJRPcDy7
112,Fallo,MamboLosco,51092,https://open.spotify.com/track/5toEzQqaae1tjFE3EHy1gM
113,"Cracovia, Pt. 3","Il Tre",50933,https://open.spotify.com/track/18dt6tNw8hpNUdthOJf0lI
114,"Sangria (feat. Astol)","Emma Muscat",50427,https://open.spotify.com/track/5AxfollP1UH3X0MWNaS1zP
115,"ANSIA NO","FSK SATELLITE",50192,https://open.spotify.com/track/2yuYI5NFhevxa05se7Qht9
116,"CLEAN (feat. Tony Effe)",Lazza,49740,https://open.spotify.com/track/2uOA8V9BGVvbBjVi1vAN9S
117,Missili,"Frah Quintale",49671,https://open.spotify.com/track/5dcyltc1ataieXIeTqhH3t
118,Rapide,Mahmood,49612,https://open.spotify.com/track/2cf1g08CvDuhwXFqxjetQi
119,"16 Marzo (feat. Gow Tribe)","Achille Lauro",49600,https://open.spotify.com/track/3nwH3HTFzpnRV5SqM9um3r
120,"NEON - Le Ali (feat. Elisa)",Marracash,49585,https://open.spotify.com/track/76cEI7LczlKZ1yLAHIoPBJ
121,Nera,Irama,49294,https://open.spotify.com/track/6Lc0La3OwOmAouQjbID4uX
122,"In Piazza",Paky,49191,https://open.spotify.com/track/3N0cYpWubd9hAUApJDcLRw
123,"FRIEND (feat. Shiva, Geolier)",Lazza,48197,https://open.spotify.com/track/7x5LIfBrVvnc4ktIIKq8la
124,Amarena,"Frah Quintale",47998,https://open.spotify.com/track/0nqwOIZtuWl0xVbfYiL6UW
125,"Le Feste Di Pablo (con Fedez)",CARA,47873,https://open.spotify.com/track/73x0EIT2YyIxTs3Rpd3n5T
126,"DE AQUI PA YA","The Plug",47758,https://open.spotify.com/track/1CZMFyxYnAnIHD3nwLP95E
127,Playa,"Baby K",47718,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq
128,Saigon,"Guè Pequeno",47628,https://open.spotify.com/track/0nd1tWz1bmTQ2ObCnZCLV9
129,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)","Charlie Charles",47606,https://open.spotify.com/track/45zJRuzK9e6AO527NOW7Fy
130,"Tardissimo (feat. Mahmood & Marracash)","Guè Pequeno",47371,https://open.spotify.com/track/4P3ZKz4tnPiaGIflQElKgJ
131,"Puro Sinaloa (feat. Tedua, Rkomi & Lazza)",Ernia,47010,https://open.spotify.com/track/5E75l3Zb0vzdiDNJczr29z
132,"Per Un Milione",Boomdabash,46499,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w
133,Riccione,Thegiornalisti,46197,https://open.spotify.com/track/6RiprjTTheMrJ2ypJxz3H4
134,"Party HH - feat. Lazza",Tedua,46036,https://open.spotify.com/track/61koTDrwN9kZQmDhtH7NpM
135,"El Party","Jake La Furia",46017,https://open.spotify.com/track/19LRRuiMQ8a9jhqSf8jVip
136,"Toosie Slide",Drake,45904,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
137,Relación,Sech,45903,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
138,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,45316,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
139,"SICKO MODE","Travis Scott",44821,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
140,"I Miss You",GELO,44684,https://open.spotify.com/track/5yTqoZ6nhOv21jNHFfwsBV
141,Bando,ANNA,44600,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD
142,Festa,PSICOLOGI,44486,https://open.spotify.com/track/5ZEFqQ8hVGdyMxddxu8Pa3
143,"Bella così - feat. Federica Carta","Chadia Rodriguez",43808,https://open.spotify.com/track/3XLyyybPY2d8kLiMb8HIyA
144,"Pookie (feat. Capo Plaza) - Remix","Aya Nakamura",43772,https://open.spotify.com/track/6h5nbfvIJHRNH3oGrNWJwn
145,"SETTIMANA AL CALDO","FSK SATELLITE",43721,https://open.spotify.com/track/5JKNv0rgLSSYVBBSNw5740
146,"WAP (feat. Megan Thee Stallion)","Cardi B",43707,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
147,"Don't Start Now","Dua Lipa",43669,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
148,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,43664,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
149,"RITMO (Bad Boys For Life)","Black Eyed Peas",43407,https://open.spotify.com/track/4NCsrTzgVfsDo8nWyP8PPc
150,"12 Luglio","Valerio Mazzei",43378,https://open.spotify.com/track/5zRni8DNAahcnubIDaTYC2
151,"Polo nord - C+N Progressive Mix","Massimo Pericolo",43361,https://open.spotify.com/track/1Wbc0N0X1zkFqnKGcj8Quh
152,"Stu core t'apparten","Rocco Hunt",43355,https://open.spotify.com/track/3nhAgjyrfUUCNDMZHx6LCa
153,"BRAVI A CADERE - I polmoni",Marracash,43325,https://open.spotify.com/track/3me7fQdjgO8NHscb3xPaBa
154,POLKA,"Rosa Chemical",43244,https://open.spotify.com/track/6hcUMWNYcoRygbg7cdxrZL
155,"Non spegnere la musica",Ludwig,43145,https://open.spotify.com/track/3HgDojnZf20hPOsuPRyGNU
156,"Head & Heart (feat. MNEK)","Joel Corry",43135,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
157,"Lo Sai",Tedua,43014,https://open.spotify.com/track/2fQtrzMUMmnnJ5YxSb55MR
158,"Mama Africa",Bracket,42906,https://open.spotify.com/track/5fobKrmWA5owgI5u8EcXSs
159,"Rari - feat. Paky, Shiva",Tedua,42855,https://open.spotify.com/track/24UaUs34XY2PDek7j0OEgg
160,MVMA,"Nicola Siciliano",42841,https://open.spotify.com/track/6JEBbNP8pvlMw5L3M0a5zd
161,"HIGHEST IN THE ROOM","Travis Scott",42594,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
162,"Settimana Bianca","Il Pagante",42001,https://open.spotify.com/track/5BqUbKq9rCMrCkRtAiz8XA
163,Sorry,Geolier,41640,https://open.spotify.com/track/2TQIdtoIVr021neSHJV4KE
164,"Amore e Capoeira","Takagi & Ketra",41564,https://open.spotify.com/track/5Vwqy3CS2aCB6jcgm1qWfk
165,"Guerra E Pace",PSICOLOGI,41526,https://open.spotify.com/track/2puGJHRifrmNO7gTAeWm0z
166,"SCACCIACANI - feat. Massimo Pericolo - prod. Crookers & Nic Sarno",Ketama126,41051,https://open.spotify.com/track/1T4Q9sLfxlFP4EMvedo8p3
167,90MIN,Salmo,40964,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6
168,"LIMBO (feat. Gemitaiz)",Lazza,40954,https://open.spotify.com/track/0xs15y7PkGlS49he9RbUZu
169,"Fuego (with Geolier & Lele Blade) - Prod. Poison Beatz, Tom Trigger",Neves17,40187,https://open.spotify.com/track/6XPYGFacwZAtmoSVi9m4eT
170,"MON AMOUR (feat. Shiva)",Lazza,39968,https://open.spotify.com/track/4IQpT8aOGChYX4ORMOW0YY
171,"È sempre bello",Coez,39884,https://open.spotify.com/track/6IdiuMw1FSAvU3e6bgWQVX
172,"Dilemme (with tha Supreme & Mara Sattei)","Lous and The Yakuza",39804,https://open.spotify.com/track/1Whf2ZaesM1gXlU0z3Fslt
173,"Non Me Ne Frega Un Cazzo (feat. Fabri Fibra)",Ernia,39754,https://open.spotify.com/track/3QGKwtZ2jRvI9AXzIQ2AhP
174,"YOSHI (feat. Fabri Fibra) - prod. Strage",MACHETE,39668,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx
175,Rozzi,Paky,39641,https://open.spotify.com/track/3Y00k9cPoW8BnJesUEFoWn
176,"PAROLA - feat. Lazza, Emis Killa",Giaime,38985,https://open.spotify.com/track/4XxQOwmNM0DF3bKafSJBNw
177,"Someone You Loved","Lewis Capaldi",38538,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
178,"Il sudore ci appiccica","Francesco Gabbani",38277,https://open.spotify.com/track/0dkjalT3ItjZJtLFO6eddL
179,Barrio,Mahmood,38138,https://open.spotify.com/track/1MCSc1ZxlwV5muFXKocAnW
180,Autostima,PSICOLOGI,38112,https://open.spotify.com/track/5qf1k7zubHxjR3uinHmIKg
181,Courmayeur,"DJ Matrix",38068,https://open.spotify.com/track/3ueGWDwh5tMsoKjxJnUFcB
182,"Party Girl",StaySolidRocky,38028,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
183,"SPORT + muscoli (RMX) (feat. Lazza, Paky, Luchè & Taxi B)",Marracash,37636,https://open.spotify.com/track/7srDOLMwjMC07Dzs7mqCnv
184,Viceversa,"Francesco Gabbani",37568,https://open.spotify.com/track/04ldF8QeASSyJLMtZJJfqA
185,"Guapo (feat.Geolier)","Anna Tatangelo",37333,https://open.spotify.com/track/5nkCfnvuRmqXofZLfJcbXa
186,Caramella,"Ivan Granatino",37317,https://open.spotify.com/track/0hNu8RcF9PpiuUqi70rVH8
187,"AMIRI BOYS (feat. Capo Plaza)","Dark Polo Gang",37155,https://open.spotify.com/track/336EcNskIVcF8deRT8m1zY
188,Malandrino,"Emis Killa",37080,https://open.spotify.com/track/0ZYNH3Mi0sq8lR3XDWJlYK
189,"Gigolò (feat. Sfera Ebbasta & Capo Plaza)",Lazza,36616,https://open.spotify.com/track/4KilYheWwxakB1L43ECTeP
190,"Non Avere Paura","Tommaso Paradiso",36572,https://open.spotify.com/track/1qMx707PFdFXdwLvcUTNz3
191,"Piccola Stella",Ultimo,36324,https://open.spotify.com/track/6sLBJkMyZIkGevtpYgeotT
192,"LOVE BANDANA - feat. Tedua",Ketama126,36185,https://open.spotify.com/track/15hXSWGLcvtUZLtzCY7E0Q
193,Brivido,"Guè Pequeno",36078,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
194,"Il tuo profumo","Fred De Palma",35962,https://open.spotify.com/track/0sqbGUEecNagMilnntIsuZ
195,"HO PAURA DI USCIRE 2 - prod. Mace",MACHETE,35890,https://open.spotify.com/track/0nFCpnM7nistUWXRZpzOWM
196,Falling,"Trevor Daniel",35835,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
197,"my future","Billie Eilish",35535,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C
198,"Ferma A Guardare",Ernia,35034,https://open.spotify.com/track/2UJFzqzkU6eByT6tdi2iLf
199,Señorita,"Shawn Mendes",34997,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
200,"THE SCOTTS","THE SCOTTS",34929,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
