,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
30,"bad guy (with Justin Bieber)","Billie Eilish",483677,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT
31,"If I Can't Have You","Shawn Mendes",470877,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
32,EARFQUAKE,"Tyler, The Creator",469885,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
33,Wow.,"Post Malone",463548,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
34,"Sanguine Paradise","Lil Uzi Vert",457482,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN
35,"Takeaway (feat. Lennon Stella)","The Chainsmokers",456457,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
36,"One Thing Right",Marshmello,445989,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
37,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",437016,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
38,"Going Bad (feat. Drake)","Meek Mill",435440,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
39,"Go Loko (feat. Tyga, Jon Z)",YG,433167,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
40,"Hot Shower","Chance the Rapper",430547,https://open.spotify.com/track/00ko9WaS4jOX1kEk3gvHjf
41,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,425351,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo
42,"You Need To Calm Down","Taylor Swift",424228,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
43,"My Type",Saweetie,417429,https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9
44,"7 rings","Ariana Grande",409932,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
45,Sucker,"Jonas Brothers",409896,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
46,Callaita,"Bad Bunny",408233,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
47,"Tap (feat. Meek Mill)",NAV,396955,https://open.spotify.com/track/5rU6kDNXZLXIinFezpbWbO
48,"fuck, i'm lonely",Lauv,390453,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
49,"Small Talk","Katy Perry",389530,https://open.spotify.com/track/4NmE2ytXI8S2svTRSmEdpO
50,Rodeo,"Lil Nas X",389270,https://open.spotify.com/track/4ak7xjvBeBOcJGWFDX9w5n
51,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",385493,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
52,"Time - Edit",NF,384965,https://open.spotify.com/track/1gZFRYcPz3wKevEaNYRwfW
53,"Right Back (feat. A Boogie Wit Da Hoodie)",Khalid,384515,https://open.spotify.com/track/6PYnUsNEpYC7A4BS2sjw3L
54,"Did It Again","Lil Tecca",383031,https://open.spotify.com/track/01Qb6dN5suQNu87VJ1mIpf
55,"Pure Water (with Migos)",Mustard,369269,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8
56,Better,Khalid,368739,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
57,Paradise,Bazzi,368377,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn
58,"when the party's over","Billie Eilish",364544,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
59,"Hate Me (with Juice WRLD)","Ellie Goulding",358840,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
60,"lovely (with Khalid)","Billie Eilish",357074,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
61,"Murder On My Mind","YNW Melly",355922,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
62,"Lucid Dreams","Juice WRLD",354142,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
63,"Envy Me",Calboy,353189,https://open.spotify.com/track/7rvyVWja33WG9R97oeJAjx
64,"Eastside (with Halsey & Khalid)","benny blanco",352460,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
65,"All For Us - from the HBO Original Series Euphoria",Labrinth,352094,https://open.spotify.com/track/10hMM5nsZQf66ldBlgWBfG
66,"SICKO MODE","Travis Scott",351365,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
67,"The Git Up","Blanco Brown",346565,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
68,Happier,Marshmello,343124,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
69,"Ransom (with Juice WRLD) - Remix","Lil Tecca",341573,https://open.spotify.com/track/5DSfqrLkUHLZ9bW0SS3rVy
70,"Cash Shit (feat. DaBaby)","Megan Thee Stallion",340445,https://open.spotify.com/track/2rMAtCaTj16NptyVfEIeAC
71,"Never Really Over","Katy Perry",338314,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
72,"No Way!",Bazzi,335229,https://open.spotify.com/track/0yYwS7CXKIPC4kWPvZQfsT
73,"Dance Monkey","Tones And I",333709,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
74,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",327922,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
75,"Better Now","Post Malone",325775,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
76,"Daddy (feat. Rich The Kid)",Blueface,324938,https://open.spotify.com/track/4hanO6Du5J7QEguNHYZHmw
77,"Baby Sitter (feat. Offset)",DaBaby,321567,https://open.spotify.com/track/7f1zjZG77S891Uv4O68yfk
78,Robbery,"Juice WRLD",318278,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
79,"Mac 10","Trippie Redd",317173,https://open.spotify.com/track/2KEux6D75xjj6fdabXpeAu
80,"i love you","Billie Eilish",314555,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
81,"rockstar (feat. 21 Savage)","Post Malone",311740,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
82,Speechless,"Dan + Shay",311521,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
83,"Antisocial (with Travis Scott)","Ed Sheeran",304445,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW
84,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",Dreamville,303753,https://open.spotify.com/track/5WnfnSpuNEGXyEt78PBA6d
85,"Without Me",Halsey,302184,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
86,Juice,Lizzo,297610,https://open.spotify.com/track/0k664IuFwVP557Gnx7RhIl
87,"Higher Love",Kygo,297179,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
88,"thank u, next","Ariana Grande",294414,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
89,Uno,Ambjaay,293241,https://open.spotify.com/track/3AEgic4yp82NxMWUjHtxnO
90,"bury a friend","Billie Eilish",291947,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
91,"223's (feat. 9lokknine)","YNW Melly",289900,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI
92,"SLOW DANCING IN THE DARK",Joji,288802,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
93,"Whiskey Glasses","Morgan Wallen",288107,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
94,"LA CANCIÓN","J Balvin",287208,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
95,"Act Up","City Girls",286174,https://open.spotify.com/track/3A2yGHWIzmGEIolwonU69h
96,"Beautiful Crazy","Luke Combs",286103,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
97,"Look Back at It","A Boogie Wit da Hoodie",286094,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
98,"Soltera - Remix",Lunay,283652,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL
99,"The Bones","Maren Morris",281155,https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL
100,"Post Malone (feat. RANI)","Sam Feldt",276989,https://open.spotify.com/track/0qc4QlcCxVTGyShurEv1UU
101,SAD!,XXXTENTACION,276833,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
102,"a lot","21 Savage",275469,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
103,"I Fall Apart","Post Malone",274481,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
104,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",274106,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
105,"Dancing With A Stranger (with Normani)","Sam Smith",273951,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
106,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",271251,https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF
107,"Saturday Nights",Khalid,269410,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
108,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",268788,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw
109,"Only Human","Jonas Brothers",268770,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
110,"Goin Baby",DaBaby,268032,https://open.spotify.com/track/3WyRgi8CzQnhzO0xw79tTS
111,"God's Country","Blake Shelton",267929,https://open.spotify.com/track/1dyxS3YzBbL0t8rEVwVQ1K
112,"Otro Trago - Remix",Sech,264116,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
113,"break up with your girlfriend, i'm bored","Ariana Grande",263684,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
114,"High Hopes","Panic! At The Disco",261455,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
115,"Gold Roses (feat. Drake)","Rick Ross",260781,https://open.spotify.com/track/1rX5L6pyl3rVWb55D8Cprr
116,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",258733,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
117,"Beer Never Broke My Heart","Luke Combs",256517,https://open.spotify.com/track/7nfmK6oHPDlAd68A11d7AN
118,Shallow,"Lady Gaga",256295,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
119,Youngblood,"5 Seconds of Summer",255204,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
120,Tequila,"Dan + Shay",255135,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
121,"Call You Mine","The Chainsmokers",254297,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
122,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",254057,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
123,Easier,"5 Seconds of Summer",253195,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
124,"Worth It","YK Osiris",249556,https://open.spotify.com/track/4XiGKQqbmnMVxDzUj6j3f2
125,"Bohemian Rhapsody - 2011 Mix",Queen,248692,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
126,"No Me Conoce - Remix","Jhay Cortez",247290,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
127,"wish you were gay","Billie Eilish",246552,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
128,"Hey Look Ma, I Made It","Panic! At The Disco",245116,https://open.spotify.com/track/22oEJW6r2rMb9z4IntfyEa
129,"Psycho (feat. Ty Dolla $ign)","Post Malone",244790,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
130,Feeling,"Juice WRLD",244243,https://open.spotify.com/track/2Jh3UqxnHJMyzMzku4uOtE
131,"gone girl","iann dior",243654,https://open.spotify.com/track/6G0FACzGN80Dj2v4ass5rq
132,Nonstop,Drake,243324,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
133,"I Like Me Better",Lauv,242895,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
134,"Young Dumb & Broke",Khalid,242356,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
135,"ocean eyes","Billie Eilish",242077,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
136,"I Like It","Cardi B",241996,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
137,"Jocelyn Flores",XXXTENTACION,241672,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
138,"Faucet Failure","Ski Mask The Slump God",240913,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
139,"All Girls Are The Same","Juice WRLD",239781,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
140,Congratulations,"Post Malone",239567,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
141,Moonlight,XXXTENTACION,238924,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
142,comethru,"Jeremy Zucker",238875,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
143,"Yes Indeed","Lil Baby",238001,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
144,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",237271,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
145,"La La Land (feat. YG)","Bryce Vine",237093,https://open.spotify.com/track/4cEONREpY8NQJMuGQP95Kl
146,"Homicide (feat. Eminem)",Logic,236971,https://open.spotify.com/track/7M2tXmeS15NAzEn7ABFeBg
147,"Clout (feat. Cardi B)",Offset,236572,https://open.spotify.com/track/59ywHNwwchG4nZJMLyxSzd
148,"Snake Skin","Trippie Redd",234376,https://open.spotify.com/track/1usK5eLBzpQTMwDt8SR2dr
149,"XO Tour Llif3","Lil Uzi Vert",234224,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
150,"Leave Me Alone","Flipp Dinero",233802,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
151,I,"Lil Skies",233412,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT
152,Noticed,"Lil Mosey",232266,https://open.spotify.com/track/7zLYKWcXnYeHHWidalz7rj
153,"Ballin' (with Roddy Ricch)",Mustard,228118,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
154,"Better Luck Next Time","Kelsea Ballerini",228003,https://open.spotify.com/track/7vejWqYK7NFsxbxQsAjTrC
155,"i'm so tired...",Lauv,227925,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
156,Bitchuary,"Shordie Shordie",227788,https://open.spotify.com/track/4dV3okcjbQwTcg4ObIGr4N
157,"The Archer","Taylor Swift",227013,https://open.spotify.com/track/3Y7MHz19qCg1Pkxridtu1k
158,"Love Me Less (feat. Quinn XCII)",MAX,226427,https://open.spotify.com/track/2tOOcDDYkh0PSjr6GwPEAJ
159,"you should see me in a crown","Billie Eilish",226117,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d
160,Location,Khalid,226113,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
161,"Taste (feat. Offset)",Tyga,224858,https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt
162,"The Middle",Zedd,224227,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
163,"Old Town Road","Lil Nas X",224036,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH
164,goosebumps,"Travis Scott",223988,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
165,"QUE PRETENDES","J Balvin",223716,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
166,"Mo Bamba","Sheck Wes",223648,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
167,"Baby Birkin",Gunna,223411,https://open.spotify.com/track/0BOmhToQ03yOdpzYKMEnAg
168,"Be Alright","Dean Lewis",223261,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
169,"Shotta Flow","NLE Choppa",222700,https://open.spotify.com/track/4dAMdQ6g4kGmnc1MDHsg77
170,"God's Plan",Drake,222430,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
171,"Armed And Dangerous","Juice WRLD",221140,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
172,"All To Myself","Dan + Shay",221013,https://open.spotify.com/track/08tq1XcHwVt5PHXUo87i0D
173,!,"Trippie Redd",220775,https://open.spotify.com/track/1qtHdSxiavDgUPZgpGqehx
174,"I Don't Know About You","Chris Lane",219982,https://open.spotify.com/track/3yOs8FffuG6hPbzQG9lIqV
175,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,218568,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
176,HUMBLE.,"Kendrick Lamar",218381,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
177,"Ric Flair Drip (& Metro Boomin)",Offset,217019,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
178,"Wake Up in the Sky","Gucci Mane",216086,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
179,"Knockin' Boots","Luke Bryan",215945,https://open.spotify.com/track/6ERR6e7h6wCqGoz1TjiUJb
180,"Sweet but Psycho","Ava Max",215026,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
181,"Under The Sun (with J. Cole & Lute feat. DaBaby)",Dreamville,215026,https://open.spotify.com/track/6MF4tRr5lU8qok8IKaFOBE
182,"Rescue Me",OneRepublic,214051,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
183,"Best Part (feat. Daniel Caesar)",H.E.R.,213607,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
184,idontwannabeyouanymore,"Billie Eilish",213245,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu
185,"Mixed Personalities (feat. Kanye West)","YNW Melly",212386,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL
186,"Don't Stop Believin'",Journey,211344,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
187,"Shotta Flow 3","NLE Choppa",210599,https://open.spotify.com/track/0OsYwz3SCLD98IvWfdLeRQ
188,"Here With Me",Marshmello,209871,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
189,Bruises,"Lewis Capaldi",209107,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
190,"The Less I Know The Better","Tame Impala",208924,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
191,"Love Ain't","Eli Young Band",207129,https://open.spotify.com/track/6lUNNXp7M8boA7gUEd6PSm
192,"Say You Won't Let Go","James Arthur",206725,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
193,Rumor,"Lee Brice",206411,https://open.spotify.com/track/56eGOeSsqdg3FLxdo83TwV
194,"Don't Stop Me Now - 2011 Mix",Queen,206116,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
195,"3 Nights","Dominic Fike",206083,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
196,"Hair Down (feat. Kendrick Lamar)",SiR,205531,https://open.spotify.com/track/6sq5mqtS3jwJjvBHALknJH
197,"Mr. Brightside","The Killers",205009,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
198,"Tempo (feat. Missy Elliott)",Lizzo,204592,https://open.spotify.com/track/6nBQFAIVFmAx2oZ8p6lUg6
199,"No Role Modelz","J. Cole",204075,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
200,"The Search",NF,202245,https://open.spotify.com/track/3oLe5ZILASG8vU5dxIMfLY
