,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
49,"Someone You Loved","Lewis Capaldi",387742,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
50,"death bed (coffee for your head)",Powfu,385650,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
51,"Breaking Me",Topic,384231,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
52,"After Party","Don Toliver",374301,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
53,"Mad at Disney","salem ilese",372040,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
54,Righteous,"Juice WRLD",370837,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm
55,"Lets Link",WhoHeem,363836,https://open.spotify.com/track/6fMzgFFGzWCwiHMzDzNpp5
56,"Rags2Riches 2 (feat. Lil Baby)","Rod Wave",353252,https://open.spotify.com/track/0qJeyYAgv6UpvewUxRXAhb
57,"My Window (feat. Lil Wayne)","YoungBoy Never Broke Again",352938,https://open.spotify.com/track/7IECs9d4Rrlpa7tiHOCE1w
58,"Adore You","Harry Styles",352551,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
59,"GO (feat. Juice WRLD)","The Kid LAROI",351394,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ
60,"Rain On Me (with Ariana Grande)","Lady Gaga",351220,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
61,"Still Don't Know My Name",Labrinth,349255,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
62,"OK Not To Be OK",Marshmello,348211,https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv
63,"What You Know Bout Love","Pop Smoke",347296,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
64,"SICKO MODE","Travis Scott",346692,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
65,goosebumps,"Travis Scott",343147,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
66,"Put Your Records On","Ritt Momney",342357,https://open.spotify.com/track/1fah1uAs7HeTYDlNftKr3K
67,"Tap In",Saweetie,341168,https://open.spotify.com/track/4Hpib09wXgD84w4uwTPnYD
68,cardigan,"Taylor Swift",341159,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd
69,"Flex (feat. Juice WRLD)","Polo G",340017,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz
70,"Hit Different",SZA,337202,https://open.spotify.com/track/7Bar1kLTmsRmH6FCKKMEyU
71,"Girls in the Hood","Megan Thee Stallion",336693,https://open.spotify.com/track/6WbTTAGKrQtCQvmc5BuYfh
72,"Prospect (ft. Lil Baby)","iann dior",336480,https://open.spotify.com/track/4iHSE5R1U8jf84tRn52xRt
73,"Life Is Good (feat. Drake)",Future,332934,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
74,"WHATS POPPIN","Jack Harlow",323187,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
75,"More Than My Hometown","Morgan Wallen",320959,https://open.spotify.com/track/0eBXyY4SatzpE7opnzgXvz
76,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",320096,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
77,"hot girl bummer",blackbear,319749,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
78,"The Bigger Picture","Lil Baby",318800,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1
79,"Toosie Slide",Drake,317415,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
80,"HIGHEST IN THE ROOM","Travis Scott",315713,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
81,"Are You Bored Yet? (feat. Clairo)",Wallows,314993,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
82,"THE SCOTTS","THE SCOTTS",313995,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
83,Dior,"Pop Smoke",313329,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
84,"Head & Heart (feat. MNEK)","Joel Corry",313178,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
85,"You Got It",Vedo,311280,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
86,"my future","Billie Eilish",307560,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C
87,"Sunday Best",Surfaces,302848,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
88,"exile (feat. Bon Iver)","Taylor Swift",301761,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y
89,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",301435,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
90,"If the World Was Ending - feat. Julia Michaels","JP Saxe",298656,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
91,"Stunnin' (feat. Harm Franklin)","Curtis Waters",298235,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
92,Falling,"Trevor Daniel",295442,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
93,"the 1","Taylor Swift",295316,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8
94,"Ballin' (with Roddy Ricch)",Mustard,294011,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
95,"Whiskey Glasses","Morgan Wallen",293595,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
96,"Jocelyn Flores",XXXTENTACION,292531,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
97,ROXANNE,"Arizona Zervas",286794,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
98,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",286702,https://open.spotify.com/track/1Z0cZI0UzNbP9L8MzzGxqf
99,"SLOW DANCING IN THE DARK",Joji,286271,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
100,"feel something","Bea Miller",283918,https://open.spotify.com/track/7JDWhC422Gtk1Bq0mL3OTC
101,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",283306,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
102,Daisy,Ashnikko,281059,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
103,Excitement,"Trippie Redd",280658,https://open.spotify.com/track/3WnTQDd9A3bpBfzCziElU9
104,"Over Now (with The Weeknd)","Calvin Harris",275817,https://open.spotify.com/track/58AGoOGbwsQMhBbH0eFLRR
105,"Money Trees","Kendrick Lamar",274207,https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4
106,"Chicago Freestyle (feat. Giveon)",Drake,272461,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
107,"Chasin' You","Morgan Wallen",272140,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A
108,"Kacey Talk","YoungBoy Never Broke Again",271551,https://open.spotify.com/track/1SF8piqsZWn86DajVKih8F
109,"Rags2Riches (feat. ATR Son Son)","Rod Wave",269668,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq
110,Falling,"Harry Styles",268684,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
111,"Die From A Broken Heart","Maddie & Tae",268671,https://open.spotify.com/track/3DA4SE262k6rdEtlHteNyq
112,"Life's A Mess (feat. Halsey)","Juice WRLD",263445,https://open.spotify.com/track/5wWAwzGp2OaaoIkwcz6wZs
113,July,"Noah Cyrus",262526,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
114,"I Hope","Gabby Barrett",260421,https://open.spotify.com/track/23T0OX7QOiIUFShSzbJ5Uo
115,"Intentions (feat. Quavo)","Justin Bieber",259676,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
116,"No Guidance (feat. Drake)","Chris Brown",258123,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
117,"High Fashion (feat. Mustard)","Roddy Ricch",257914,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
118,"Godzilla (feat. Juice WRLD)",Eminem,257866,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
119,"Break My Heart","Dua Lipa",257670,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
120,"BLIND (feat. Young Thug)",DaBaby,257312,https://open.spotify.com/track/2T5NBwKRySiCR78vVk08vr
121,"Stuck with U (with Justin Bieber)","Ariana Grande",256752,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
122,"3 Headed Goat (feat. Lil Baby & Polo G)","Lil Durk",255215,https://open.spotify.com/track/2h4cmbyb6S7e8igDZIITJU
123,"lovely (with Khalid)","Billie Eilish",254606,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
124,"Star Shopping","Lil Peep",252899,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp
125,"20 Min","Lil Uzi Vert",252526,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng
126,PTSD,"G Herbo",252047,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
127,"MIDDLE CHILD","J. Cole",251889,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
128,"Heartless (feat. Morgan Wallen)",Diplo,250482,https://open.spotify.com/track/3FU6urUVsgXa6RBuV2PdRk
129,SAD!,XXXTENTACION,249954,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
130,"everything i wanted","Billie Eilish",249858,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
131,"Dance Monkey","Tones And I",248984,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
132,"Beautiful Crazy","Luke Combs",247764,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
133,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",247671,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
134,"Take You Dancing","Jason Derulo",245177,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
135,BOP,DaBaby,245093,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
136,"Don't Start Now","Dua Lipa",243530,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
137,"Sweater Weather","The Neighbourhood",242735,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
138,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",240389,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
139,"Need It",Migos,239793,https://open.spotify.com/track/6mtjo5kIHKlboGE84lf1FJ
140,"Tongue Tied",Grouplove,239221,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N
141,"Narrow Road (feat. Lil Baby)","NLE Choppa",238385,https://open.spotify.com/track/0mCiEhtdRn5YYhefLXcxI7
142,"I Fall Apart","Post Malone",236494,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
143,"No Role Modelz","J. Cole",236356,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
144,"Pussy Talk","City Girls",231368,https://open.spotify.com/track/5EzL7hGT9g2Tvqsy158Lu9
145,Maniac,"Conan Gray",230469,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
146,"rockstar (feat. 21 Savage)","Post Malone",229661,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
147,"Ay, DiOs Mío!","KAROL G",229480,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
148,"Kings & Queens","Ava Max",228881,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
149,"One Of Them Girls","Lee Brice",228770,https://open.spotify.com/track/14GwnOeC9qYEKEA6uOZepa
150,"Blood On My Jeans","Juice WRLD",226213,https://open.spotify.com/track/0fCwrjKfWxF3xQhZrYUw4T
151,"Said Sum","Moneybagg Yo",225935,https://open.spotify.com/track/45npF3MKvCa1sO7s4y7qBf
152,"The Less I Know The Better","Tame Impala",225044,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
153,"when the party's over","Billie Eilish",223891,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
154,"Stay High","Juice WRLD",223217,https://open.spotify.com/track/21CkzgKCBCq5V4XKjiGSIj
155,Wow.,"Post Malone",222863,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
156,"XO Tour Llif3","Lil Uzi Vert",222554,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
157,"Armed And Dangerous","Juice WRLD",222252,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
158,"Say So","Doja Cat",220900,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
159,"bad guy","Billie Eilish",219932,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
160,"Pop Out (feat. Lil Tjay)","Polo G",218775,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
161,"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",Saweetie,218556,https://open.spotify.com/track/5woaU1FNkqCwg6WzWiQPW5
162,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,217665,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
163,"ily (i love you baby) (feat. Emilee)","Surf Mesa",216746,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
164,"One Margarita","Luke Bryan",215906,https://open.spotify.com/track/1Y3TlYJNhIa7k4YAvFkJAB
165,"Daddy Issues","The Neighbourhood",214914,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
166,"Whole Lotta Choppas","Sada Baby",214863,https://open.spotify.com/track/6hLZzCS4E7AWo3PRBWy6az
167,"Say You Won't Let Go","James Arthur",214353,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
168,"10,000 Hours (with Justin Bieber)","Dan + Shay",213792,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
169,"3 Musketeers",NextYoungin,213487,https://open.spotify.com/track/57Oi4yqY27uJzCyqFWIP5q
170,august,"Taylor Swift",212141,https://open.spotify.com/track/3hUxzQpSfdDqwM3ZTFQY0K
171,Myron,"Lil Uzi Vert",211028,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
172,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",210955,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
173,"Be Kind (with Halsey)",Marshmello,209250,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
174,"Got What I Got","Jason Aldean",208170,https://open.spotify.com/track/4TCc369aRPRubv1m8R1TBG
175,"Money In The Grave (Drake ft. Rick Ross)",Drake,207348,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
176,"Cover Me Up","Morgan Wallen",207313,https://open.spotify.com/track/7Jd0VVrzeTTWipxSzJ81aC
177,Bang!,AJR,207281,https://open.spotify.com/track/53BHUFdQphHiZUUG3nx9zn
178,"All In","YoungBoy Never Broke Again",207093,https://open.spotify.com/track/7CdoE8U5DwrwCaLoyf3ME0
179,"...And To Those I Love, Thanks For Sticking Around",$uicideBoy$,206830,https://open.spotify.com/track/41LhQUkElADQ5YUbpYv2D0
180,Patek,Future,205878,https://open.spotify.com/track/76MjtLfZoTNc3BDqUVjuRH
181,Memories,"Maroon 5",205129,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
182,"you were good to me","Jeremy Zucker",204137,https://open.spotify.com/track/4CxFN5zON70B3VOPBYbd6P
183,"Lean Wit Me","Juice WRLD",203713,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa
184,"Magic In The Hamptons (feat. Lil Yachty)","Social House",203498,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp
185,F.N,"Lil Tjay",203484,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
186,"La Jeepeta - Remix","Nio Garcia",203155,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
187,"I Should Probably Go To Bed","Dan + Shay",202980,https://open.spotify.com/track/5ovVcYo2MvjVydFwFyaaqy
188,"Murder On My Mind","YNW Melly",202760,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
189,"Better Now","Post Malone",201513,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
190,"Truth Hurts",Lizzo,200839,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq
191,"Going Bad (feat. Drake)","Meek Mill",200786,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
192,"the last great american dynasty","Taylor Swift",200259,https://open.spotify.com/track/2Eeur20xVqfUoM3Q7EFPFt
193,"OUT WEST (feat. Young Thug)",JACKBOYS,200197,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
194,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",199926,https://open.spotify.com/track/5JAYDuLRkODlVt6dgoalKk
195,Moonlight,XXXTENTACION,199530,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
196,"Falling Down - Bonus Track","Lil Peep",199211,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
197,"Goodbyes (feat. Young Thug)","Post Malone",198228,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C
198,"Mr. Brightside","The Killers",197532,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
199,"Everybody Dies In Their Nightmares",XXXTENTACION,197018,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
200,"Best Part (feat. Daniel Caesar)",H.E.R.,196937,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
