,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
25,Barrio,Mahmood,130562,https://open.spotify.com/track/1MCSc1ZxlwV5muFXKocAnW
26,"m12ano - feat. Mara Sattei","tha Supreme",127595,https://open.spotify.com/track/0LfMuWu6FKNSDHEoxHu9iK
27,"Cin Cin",Alfa,123464,https://open.spotify.com/track/1jJMhPp0Rm6lAi077PXeEQ
28,"sw1n6o - feat. Salmo","tha Supreme",123385,https://open.spotify.com/track/0I26eEAwEoii0wHuFqwhYO
29,"Ayy Macarena",Tyga,117549,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
30,"Il tuo profumo","Fred De Palma",117123,https://open.spotify.com/track/0sqbGUEecNagMilnntIsuZ
31,"CHARLES MANSON (BUON NATALE2) (feat. Lazza) - feat. Dani Faiv, Nitro",Salmo,113009,https://open.spotify.com/track/4z6l90HzhLLCd0hWddzbrh
32,"MADAME - L'anima (feat. Madame)",Marracash,112967,https://open.spotify.com/track/2wL96n9ToLGhekNTFrPhxj
33,"occh1 purpl3 - feat. Marracash","tha Supreme",109001,https://open.spotify.com/track/7gRPkCEa3YMaxET5ZYT7Ni
34,"SCACCIACANI - feat. Massimo Pericolo - prod. Crookers & Nic Sarno",Ketama126,108367,https://open.spotify.com/track/1T4Q9sLfxlFP4EMvedo8p3
35,"everything i wanted","Billie Eilish",108013,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
36,"Piccola Stella",Ultimo,106151,https://open.spotify.com/track/6sLBJkMyZIkGevtpYgeotT
37,ENFASI,Sierra,106004,https://open.spotify.com/track/77VwA6u9JEb4WG5lWSkvU6
38,"GANG (feat. Geolier)","Samurai Jay",105561,https://open.spotify.com/track/2Yd6hF9rBSibtF4hlcnBEw
39,Lento,"Boro Boro",104398,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl
40,Rossetto,Random,104049,https://open.spotify.com/track/4nWtDExgGzlOQwxmp5JjUT
41,"Twerk (con Boro Boro)",MamboLosco,102858,https://open.spotify.com/track/4jiCUUfjuJoG03gnw3jj1r
42,Candy,VillaBanks,102786,https://open.spotify.com/track/3a3EzSxWvDno8RpTMv7Xch
43,Circles,"Post Malone",102379,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
44,"Blinding Lights","The Weeknd",102080,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
45,"Polo nord - C+N Progressive Mix","Massimo Pericolo",101366,https://open.spotify.com/track/1Wbc0N0X1zkFqnKGcj8Quh
46,"Mon Fre - feat. Emis Killa",Shiva,98785,https://open.spotify.com/track/4dDMgEj5GpBTI1lvVlYPu7
47,"Allora ciao",Shade,96677,https://open.spotify.com/track/5mtMuoCiBExgzH8SOdXyNB
48,"NO SPIE","FSK SATELLITE",95202,https://open.spotify.com/track/2TxDcppMX95JQv9WB5rtuB
49,m8nstar,"tha Supreme",94535,https://open.spotify.com/track/3vPXCd0uNm66sbDEDG5Vwd
50,"Vestiti D’Odio (con PSICOLOGI)","Tredici Pietro",94000,https://open.spotify.com/track/3NLE4ioQE8aWxoJjk2IQTC
51,"I Nostri Anni","Tommaso Paradiso",92490,https://open.spotify.com/track/6MERAQtSWXt3EFnI6UjXGy
52,"ch1 5ei te","tha Supreme",92172,https://open.spotify.com/track/0tRj4m46GRFrBS7IsbS0Gk
53,"Lose Control",MEDUZA,91780,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
54,"LOVE BANDANA - feat. Tedua",Ketama126,90646,https://open.spotify.com/track/15hXSWGLcvtUZLtzCY7E0Q
55,"YOSHI (feat. Fabri Fibra) - prod. Strage",MACHETE,88932,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx
56,"LA PROVA DEL CUOCO","FSK SATELLITE",88383,https://open.spotify.com/track/6VPcfYrO6oSYbEg6HTncDo
57,"Before You Go","Lewis Capaldi",86580,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
58,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,86077,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
59,"Magnifico difetto","Benji & Fede",85561,https://open.spotify.com/track/0IKfkRzt3d1FoNla2dKi1J
60,"Dove e quando","Benji & Fede",85086,https://open.spotify.com/track/5XM7tx8ovQ9UrYqUowW1AK
61,Rozzi,Paky,84975,https://open.spotify.com/track/3Y00k9cPoW8BnJesUEFoWn
62,"Que Calor (with J Balvin & El Alfa)","Major Lazer",82190,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
63,scuol4,"tha Supreme",81407,https://open.spotify.com/track/1V7hvLe3fpZTMoqKLkBDgW
64,"Fuori E Dentro (feat. tha Supreme)",Gemitaiz,81232,https://open.spotify.com/track/34UHhwlly3SHryWuVfMOJm
65,"no14 - feat. Dani Faiv","tha Supreme",80152,https://open.spotify.com/track/7KksdXBhdufqWDxGxyt4I7
66,"È sempre bello",Coez,80131,https://open.spotify.com/track/6IdiuMw1FSAvU3e6bgWQVX
67,"MELISSA P","FSK SATELLITE",79193,https://open.spotify.com/track/6Dc0dVdO1xJmEOadnhyPcS
68,"La Mia Hit - feat. Max Pezzali",J-AX,78604,https://open.spotify.com/track/7weRU1RLH8sZDqLBQho082
69,"The Box","Roddy Ricch",78291,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
70,"oh 9od - feat. Nayt","tha Supreme",78269,https://open.spotify.com/track/5Qy9jtZdxUnFXmgPp3u5VZ
71,"Someone You Loved","Lewis Capaldi",77499,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
72,"C'est La Vie",TY1,76820,https://open.spotify.com/track/5l93giGtSBNAJUVj8hPygt
73,"Duemila volte","Marco Mengoni",75720,https://open.spotify.com/track/6IYrpbDnFljm6QSj1KGuZD
74,"Life Is Good (feat. Drake)",Future,75509,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
75,"Rondini Al Guinzaglio",Ultimo,75329,https://open.spotify.com/track/1jhHPnmgZepKU8qX4VhRZ0
76,"MI AMI O NO (feat. Capo Plaza)",Giaime,74879,https://open.spotify.com/track/2UsAeEA2JH7kKSOflP23zY
77,1990,"Achille Lauro",74497,https://open.spotify.com/track/40vSLe0L3uOrK3tRTw9KYJ
78,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)","Charlie Charles",73486,https://open.spotify.com/track/45zJRuzK9e6AO527NOW7Fy
79,90MIN,Salmo,72469,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6
80,FIORI,Giaime,72002,https://open.spotify.com/track/500c6DLy4ag8gFAnkuzTxP
81,"I Tuoi Particolari",Ultimo,70641,https://open.spotify.com/track/0psAGFzUF64N2Ae4gMExzu
82,Tusa,"KAROL G",70482,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
83,"APPARTENGO - Il sangue (feat. Massimo Pericolo)",Marracash,70465,https://open.spotify.com/track/2tpfOljBdskx8G331TjRps
84,Courmayeur,"DJ Matrix",70392,https://open.spotify.com/track/3ueGWDwh5tMsoKjxJnUFcB
85,"CAPI DELLA TRAP (feat. Guè Pequeno)","FSK SATELLITE",69142,https://open.spotify.com/track/4x67awdGDlWB3eIpQdkzqE
86,Señorita,"Shawn Mendes",68927,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
87,"bad guy","Billie Eilish",68710,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
88,Pianeti,Ultimo,68662,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW
89,"Ride It",Regard,68076,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
90,Cenere,Nashley,68060,https://open.spotify.com/track/45xyKCey4BM3fMeFEsF1Hp
91,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",67945,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
92,"Margarita (con Marracash)",Elodie,67220,https://open.spotify.com/track/3qBtltssunsFuzn6DxXI0b
93,"come fa1","tha Supreme",67200,https://open.spotify.com/track/5tlRHNdTy4la5CuTkbYeQE
94,"Nisciun' (feat. Geolier)","Rocco Hunt",67072,https://open.spotify.com/track/6nUJr7wd4hiPBLjC8Db2Cr
95,NIENTE,Giaime,66439,https://open.spotify.com/track/3CwocqtW6g2rCqsI8PQCf4
96,"Ho Fatto Strada","Capo Plaza",66161,https://open.spotify.com/track/28ZiptPMVab1reyfj4hNwt
97,"Tuta Black",Paky,65957,https://open.spotify.com/track/7yYegdhi4lwCPPmyROOr4O
98,"La tua canzone - Recorded at Abbey Road Studios, London",Coez,65731,https://open.spotify.com/track/7HfV7tXzzMlivoXWvjcNh3
99,"Cracovia, Pt. 3","Il Tre",65635,https://open.spotify.com/track/18dt6tNw8hpNUdthOJf0lI
100,"Non sto più in zona",Shiva,65584,https://open.spotify.com/track/2PQuj6TMxl5hcgMG30e2Ij
101,"Per due che come noi","Brunori Sas",65501,https://open.spotify.com/track/6JXlccLNpK7F2XFwHuMy23
102,"Per Un Milione",Boomdabash,64937,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w
103,"Senza Di Me (feat. Venerus & Franco126)",Gemitaiz,64785,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
104,"48H (feat. Sfera Ebbasta)",Izi,64696,https://open.spotify.com/track/05mrU7mN3c1822bpY58UBC
105,"La tua canzone",Coez,64273,https://open.spotify.com/track/4Z43nMEiOiNeDrqu2BN0JD
106,Amici,"Massimo Pericolo",64062,https://open.spotify.com/track/7aVX95NjONZszSeb8vJZF3
107,"CHEYENNE - feat. Charlie Charles","Francesca Michielin",63946,https://open.spotify.com/track/3tSiJqSOzHrp828XhPXkst
108,"Na Na Na",Holden,63628,https://open.spotify.com/track/3arKLum0IMREFOSq3OkpaF
109,"Carillon (with Achille Lauro)",Nahaze,62940,https://open.spotify.com/track/4uRx3SdWG2cNVfRNVPwHDS
110,"Non Scherzare",Paky,62755,https://open.spotify.com/track/1mNVAw1vmiJWYmUiI6TFTv
111,"pers0na2 - feat. Gemitaiz, Madman","tha Supreme",62755,https://open.spotify.com/track/75UNZ7tjYzsoTMgmpWdzw6
112,"Una canzone che non so",Gazzelle,62512,https://open.spotify.com/track/6pDqB2dlzxB2i9Inu4h3wC
113,"QUELLI CHE NON PENSANO - Il cervello (feat. Coez)",Marracash,62188,https://open.spotify.com/track/6l1Jnqfu7GAOV4MDgA2bNP
114,"Veleno 7",Gemitaiz,62118,https://open.spotify.com/track/2jkIbZ43eH3rM1yro2Ojzh
115,"QUALCOSA IN CUI CREDERE - Lo scheletro (feat. Guè Pequeno)",Marracash,61136,https://open.spotify.com/track/39hRcGieqFaKfZ7LN91Vy5
116,"Mambo Salentino",Boomdabash,61022,https://open.spotify.com/track/7piIo15vVy3ULGXSpFs5xc
117,"MARYLEAN (feat. Marracash) - prod. Low Kidd",MACHETE,60635,https://open.spotify.com/track/28fRkU3vhqAJdl9i9458pQ
118,"C'est la vie","Achille Lauro",60584,https://open.spotify.com/track/6qrzETcLAmhkNW5PbkwcJI
119,Arrogante,Irama,60561,https://open.spotify.com/track/14lgKkkbNsJl9fItqnEfpV
120,2ollipop,"tha Supreme",59892,https://open.spotify.com/track/5nL0vuUo0oBm26obUe5Ogu
121,"Cadiamo insieme",Holden,59680,https://open.spotify.com/track/0EfhJLGrlSW4oqZFECvlmU
122,"HIGHEST IN THE ROOM","Travis Scott",59305,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
123,"La hit dell'estate",Shade,59055,https://open.spotify.com/track/443cnFF139Ql85enXOTWEu
124,"Stay Away (feat. Ketama126, Side Baby & Franco126)","Night Skinny",58905,https://open.spotify.com/track/6oZJl2T2hdHnMYcZR6VJGb
125,"Look Back at It (feat. CAPO PLAZA)","A Boogie Wit da Hoodie",58889,https://open.spotify.com/track/34Jnbbi34tPtYdutY5Pd6G
126,"Lose You To Love Me","Selena Gomez",58490,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
127,"HO PAURA DI USCIRE 2 - prod. Mace",MACHETE,57980,https://open.spotify.com/track/0nFCpnM7nistUWXRZpzOWM
128,Autostima,PSICOLOGI,57170,https://open.spotify.com/track/5qf1k7zubHxjR3uinHmIKg
129,Wanderlust!,Alfa,57012,https://open.spotify.com/track/0n84KQcjfidLn70aI15niR
130,JAMBO,"Takagi & Ketra",56992,https://open.spotify.com/track/4H5arInh2BLVz94mIibTrv
131,"Sei bella come Roma","DANDY TURNER",56701,https://open.spotify.com/track/51MYYyG3fjM3rttqRByqTl
132,"7 miliardi","Massimo Pericolo",56425,https://open.spotify.com/track/67vjEOTkBppbVLUUq5mEJz
133,"Ti dedico il silenzio",Ultimo,55996,https://open.spotify.com/track/6GLmGfALwjzCaOiHwgfU7g
134,"Cascare nei tuoi occhi",Ultimo,55646,https://open.spotify.com/track/60oJSn5MTG2VNvCJKwd65M
135,"Ostia Lido",J-AX,55059,https://open.spotify.com/track/2J9TGb5CRT4omfAgnKmXn5
136,China,"Anuel AA",53889,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
137,"I Don't Care (with Justin Bieber)","Ed Sheeran",53453,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
138,"Stamm Fort (feat. Sfera Ebbasta)",Luche,53316,https://open.spotify.com/track/7iTTQvztpfrDneVSX9IGBD
139,"Fuoco e benzina","Emis Killa",52961,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc
140,"Uno squillo","Capo Plaza",52824,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
141,"Senz E Me",Geolier,52674,https://open.spotify.com/track/35tcdhST5fj8WlVleES9Dy
142,"Taste (Make It Shake) (Remix feat. Shiva)",Aitch,52609,https://open.spotify.com/track/4QM1Y3xrOkZDPc9R2CvaXx
143,"Sole a mezzanotte","Gio Montana",52146,https://open.spotify.com/track/41wB7yyQG8YR284muocSv0
144,Domenica,Coez,51910,https://open.spotify.com/track/2tVNMtgZ2CQpTx7vgcuTkL
145,CAMOSCIO,"FSK SATELLITE",51705,https://open.spotify.com/track/3ea1FY9QRqgbwIRYKwZr2A
146,"6itch remix - feat. Nitro","tha Supreme",51678,https://open.spotify.com/track/5zYSf28jARgmMwk8FIaHnI
147,"Come Mai (feat. Franco126)","Fabri Fibra",51415,https://open.spotify.com/track/0EwUmQctZ3I0BXtZqkAaMU
148,"Non È La Fine (feat. Gemitaiz)",Elodie,50955,https://open.spotify.com/track/6AWxKN9xtE208Nvjz2REPG
149,Mademoiselle,"Sfera Ebbasta",50820,https://open.spotify.com/track/2aPnpV1hT7l3eP10uSGK6c
150,"Per sentirmi vivo",Fasma,50062,https://open.spotify.com/track/5U3ln41nbhztweY70Mv5b3
151,"Settimana Bianca","Il Pagante",50029,https://open.spotify.com/track/5BqUbKq9rCMrCkRtAiz8XA
152,Polynesia,Gazzelle,49877,https://open.spotify.com/track/25TCZo7eBtTY9MfijFLvcd
153,"Non Abbiamo Età",Luche,49873,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3
154,"Buonanotte Amò","Rocco Hunt",49841,https://open.spotify.com/track/0G9rMKBc4l9Knfd1Sw1cdi
155,Torn,"Ava Max",49781,https://open.spotify.com/track/2GdxQw8NwoeH8tKySg6nym
156,"Piece Of Your Heart",MEDUZA,49461,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
157,Muévelo,"Nicky Jam",49394,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
158,"Yacht (feat. Luchè)",Geolier,49319,https://open.spotify.com/track/780Drm5O3LVEktpgca0IVr
159,Narcos,Geolier,49232,https://open.spotify.com/track/1BdmcsFAODQR4x7eiOuRVf
160,Dilemme,"Lous and The Yakuza",49225,https://open.spotify.com/track/34UANp5qxDg6YcgrlDeILZ
161,"Cometa (feat. Dosseh)",Izi,49174,https://open.spotify.com/track/3jtslodAuHKSHlVYQLRAYu
162,Vertigini,Tedua,49045,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU
163,"Beautiful People (feat. Khalid)","Ed Sheeran",48283,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
164,Brivido,"Guè Pequeno",47999,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
165,"G.O.A.T. - Il cuore",Marracash,47791,https://open.spotify.com/track/50c3vq2uUkSV8QrcbcPWW3
166,"gua10 - feat. Lazza","tha Supreme",47498,https://open.spotify.com/track/5Bjp0v6Pi3AS8PzZQG2nrg
167,Chic,Izi,47465,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
168,"Ogni volta","Benji & Fede",47461,https://open.spotify.com/track/0UoL1b1J3UXGITaSKxvQtp
169,"Accetto Miracoli","Tiziano Ferro",47428,https://open.spotify.com/track/2dSimaa1gqyr0U0il3gMmd
170,"Esagono (feat. Salmo)",Gemitaiz,46991,https://open.spotify.com/track/0Rsfm3UqHkNzKsb6L0Yz3Y
171,"SPORT - I muscoli (feat. Luchè)",Marracash,46934,https://open.spotify.com/track/3HVm4g9bZHo0aMsjzGS7Ro
172,"Vorrei Dirti","Anto Paga",46817,https://open.spotify.com/track/4zpAnyVfs0EQbD6VSZ6Dgs
173,"No Idea","Don Toliver",46668,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
174,Stanotte,PSICOLOGI,46321,https://open.spotify.com/track/6QYX8ZfG0ICSkqTaASvycX
175,"Rip RMX (feat. Shiva)","Side Baby",46170,https://open.spotify.com/track/7xwOv1FJd8iqnCoj3BDjpV
176,"NON SONO MARRA - La pelle (feat. Mahmood)",Marracash,45973,https://open.spotify.com/track/0pl6P6vTEB9pNABaD53SgS
177,Soldi,Mahmood,45790,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3
178,CORNFLAKES,COMETE,45600,https://open.spotify.com/track/1VLZV4idlXeZvpisIvoGMk
179,"2% (feat. Frah Quintale)","Guè Pequeno",44970,https://open.spotify.com/track/5ODlTG5qxhCsC05E36Rv25
180,"Attraverso Me (feat. Luchè)","Night Skinny",44864,https://open.spotify.com/track/3zxZa44T41BWejPmrzY819
181,Rare,"Selena Gomez",44726,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
182,"Oh Cacchio","Leon Faun",44545,https://open.spotify.com/track/1yjyFN62WDYfjH7FaiVHL8
183,Lalala,Y2K,44365,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
184,"Glock (feat. DrefGold & Giaime)","Dark Polo Gang",44332,https://open.spotify.com/track/66lsHFgvKb6H28JRQ9vTPK
185,"LA MIA ULTIMA STORIA",AIELLO,44248,https://open.spotify.com/track/5JYMRX7TnPrEYkmwKOMmVD
186,"Testa tra le nuvole, Pt. 1",Alfa,44233,https://open.spotify.com/track/208GsvgqNqRSaJP4ru5pVG
187,Playa,"Baby K",44124,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq
188,"You should be sad",Halsey,44095,https://open.spotify.com/track/2usxQITOSDqvkYiI0oIwao
189,"Whine Up","Nicky Jam",43997,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
190,"HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX","Travis Scott",43980,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn
191,"D'estate non vale (feat. Ana Mena)","Fred De Palma",43907,https://open.spotify.com/track/5IbiQAbMBe5T2K67mCAIx3
192,Bandito,"Enzo Dong",43750,https://open.spotify.com/track/0c6mLXIsBWgwAAqkagxY5w
193,"In Mezzo A Questo Inverno","Tiziano Ferro",43290,https://open.spotify.com/track/6bMfEx9nIYsmFjiJl6P9NY
194,"BODY PARTS - I denti",Marracash,43185,https://open.spotify.com/track/4WOXQYfq3fYVRMcaXuHBAD
195,"My Oh My (feat. DaBaby)","Camila Cabello",43004,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
196,"Sorriso (Milano Dateo)","Calcutta ",42989,https://open.spotify.com/track/6Rg0AJvt1xa4hR2QH2fUhb
197,"La musica non c'è",Coez,42878,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
198,"Vento sulla luna (feat. Rkomi)",Annalisa,42839,https://open.spotify.com/track/1fxN28h8ytz7g5B4ci0UlE
199,ARSENICO,AIELLO,42788,https://open.spotify.com/track/242fdwNbwYn2MAnKTD7Xcl
200,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",42723,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
