,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
127,來自天堂的魔鬼,G.E.M.,8726,https://open.spotify.com/track/0g2XnkKghVN22yze1gTJzl
128,"Havana (feat. Young Thug)","Camila Cabello",8705,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
129,"This Feeling","The Chainsmokers",8674,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
130,"lovely (with Khalid)","Billie Eilish",8541,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
131,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",8535,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
132,"Lost In Japan","Shawn Mendes",8430,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
133,Indigo,88rising,8409,https://open.spotify.com/track/349Wc5mDu52d4Uv8Eg9WZv
134,"Big Plans","Why Don't We",8331,https://open.spotify.com/track/3eng6TJxpqjvDkxRpnfnhB
135,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",8243,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
136,感谢你曾来过,Ayo97,8203,https://open.spotify.com/track/5O923CG2XBK6j80k2oDDO1
137,"Who Do You Love","The Chainsmokers",8203,https://open.spotify.com/track/5rAtoPMDrOFN5wLdM6YmRx
138,"Good as Hell",Lizzo,8199,https://open.spotify.com/track/3Yh9lZcWyKrK9GjbhuS0hR
139,"Empty Space","James Arthur",8191,https://open.spotify.com/track/1uru26I2JKd2mQZt0MDCUe
140,"8 Letters","Why Don't We",8190,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
141,"Cheating on You","Charlie Puth",8184,https://open.spotify.com/track/0ClPIeT6MSgfSgQ9ZrJbAq
142,Closer,"The Chainsmokers",8147,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
143,"Talk (feat. Disclosure)",Khalid,8145,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
144,过客,阿涵,8071,https://open.spotify.com/track/1nfg7drkoCccY1qKr8CDpA
145,"These Nights",88rising,8040,https://open.spotify.com/track/5795rPYTG0IWVfSJoptauo
146,突然好想你,Mayday,8003,https://open.spotify.com/track/0IAgufC1FlOg1nZMmRZxRr
147,浪子回頭,EggPlantEgg,7993,https://open.spotify.com/track/7J6wLr8qRqLPMeOZlR54NM
148,泡沫,G.E.M.,7982,https://open.spotify.com/track/2IfSPLPDW6RGosdB5huwAA
149,"Sad Forever",Lauv,7968,https://open.spotify.com/track/4a5zacCsHLtMC2mcxkqWwn
150,ICY,ITZY,7952,https://open.spotify.com/track/7zFBtYAVURF3bUVqEQ6UUu
151,"Rescue Me",OneRepublic,7944,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
152,演員,"Joker Xue",7942,https://open.spotify.com/track/6LunoYd3xpZ19sICOXS8Xd
153,倒數,G.E.M.,7881,https://open.spotify.com/track/2HmM5p02Q2qrYZvXJRLVx3
154,當你,"JJ Lin",7859,https://open.spotify.com/track/56UzFYxgkvxU188BsCKBOc
155,"Speechless (Full)","Naomi Scott",7817,https://open.spotify.com/track/3BBahK6YhmPosOymF45cMu
156,你还要我怎样,"Joker Xue",7797,https://open.spotify.com/track/0kuKQQMx6L3efJuRVTgWQb
157,珊瑚海,"Jay Chou",7751,https://open.spotify.com/track/4JY5s40ymnG18f6wxQtzPw
158,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",7734,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
159,"The Middle",Zedd,7720,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
160,"There's No Way (feat. Julia Michaels)",Lauv,7710,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
161,Faded,"Alan Walker",7693,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
162,"DDU-DU DDU-DU",BLACKPINK,7689,https://open.spotify.com/track/2aI2k39nfa3KFsa4JclQzw
163,"There's Nothing Holdin' Me Back","Shawn Mendes",7676,https://open.spotify.com/track/7JJmb5XwzOO8jgpou264Ml
164,慢慢喜歡你,"Karen Mok",7634,https://open.spotify.com/track/7EoyERNueJuFlQbyrRB0US
165,"Find U Again (feat. Camila Cabello)","Mark Ronson",7618,https://open.spotify.com/track/5Uw7Dut2lZfexn3Y09swpf
166,Lily,"Alan Walker",7575,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN
167,只是太愛你,"Hins Cheung",7537,https://open.spotify.com/track/0s5GrkSNp9bfP2FtrtbiJ0
168,聽見下雨的聲音,"Jay Chou",7410,https://open.spotify.com/track/0nt1LAZjaTjrf30S8hdRDU
169,"可不可以 - 抖音热歌",张紫豪,7392,https://open.spotify.com/track/2WBVjfhKzYXc6fhdpT0TtC
170,醉赤壁,"JJ Lin",7391,https://open.spotify.com/track/69lAYqbyHL1A0gctdLd9WV
171,慢冷,"Fish Leong",7372,https://open.spotify.com/track/3NNDJfWMGHuNpvHWTImmlW
172,SOLO,JENNIE,7341,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj
173,Attention,"Charlie Puth",7291,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
174,"In My Blood","Shawn Mendes",7258,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH
175,"SLOW DANCING IN THE DARK",Joji,7231,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
176,Happier,"Ed Sheeran",7190,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
177,Easier,"5 Seconds of Summer",7140,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
178,"Just the Way You Are","Bruno Mars",7131,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
179,Older,"Sasha Sloan",7128,https://open.spotify.com/track/52iLDrSoRtf9lcgFuLVfqE
180,"Don't Know What To Do",BLACKPINK,7072,https://open.spotify.com/track/1TaQciB8qqRZ9fxWGhS65X
181,Better,Khalid,7070,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
182,"High Hopes","Panic! At The Disco",7061,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
183,Wolves,"Selena Gomez",6987,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
184,"Post Malone (feat. RANI)","Sam Feldt",6979,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
185,"Old Town Road - Remix","Lil Nas X",6971,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
186,"Scars To Your Beautiful","Alessia Cara",6957,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
187,你不知道的事,"Leehom Wang",6946,https://open.spotify.com/track/6KAw9NEvkVlIhg5T0G97M8
188,Adios,EVERGLOW,6917,https://open.spotify.com/track/5uHl2eYaITSX6xEX8bmaXy
189,"A Whole New World (End Title) - From ""Aladdin""",ZAYN,6914,https://open.spotify.com/track/1iWHabUgUuuKLBa0TzTHfk
190,"Mimpi (feat. Alif)",K-Clique,6898,https://open.spotify.com/track/13j4wsiG0BjaDb04YZWIXV
191,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",6889,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
192,Darkside,"Alan Walker",6863,https://open.spotify.com/track/6SRWhUJcD2YKahCwHavz3X
193,終於了解自由,"Eric Chou",6762,https://open.spotify.com/track/5jOYtMuC6lc0pvebPfQDDF
194,"Happy Now",Zedd,6740,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
195,"凉凉 - 電視劇《三生三世十里桃花》片尾曲","Aska Yang",6721,https://open.spotify.com/track/7LmFgyIHlXRqjDOt68RQoQ
196,說好的幸福呢,"Jay Chou",6703,https://open.spotify.com/track/6W2tmkeuHKaedHhdTPnyVs
197,"As If It's Your Last",BLACKPINK,6667,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
198,Wanted,OneRepublic,6658,https://open.spotify.com/track/6hLkeOMrhZ2CMLBp2of576
199,猜不透,Della,6655,https://open.spotify.com/track/5FGzM47D9MUa0y7qb2D0Ix
200,"Without You","高爾宣 OSN",6644,https://open.spotify.com/track/3PkOwdI6mZKr63PSoKwotv
