,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Dance Monkey","Tones And I",59229,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,Yummy,"Justin Bieber",50633,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
3,Memories,"Maroon 5",48113,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
4,ROXANNE,"Arizona Zervas",44696,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
5,Psycho,"Red Velvet",42152,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
6,Circles,"Post Malone",38750,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
7,Falling,"Trevor Daniel",37895,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
8,"Don't Start Now","Dua Lipa",37614,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
9,Señorita,"Shawn Mendes",35525,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
10,"Someone You Loved","Lewis Capaldi",33137,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
11,"Mean It",Lauv,32583,https://open.spotify.com/track/5ACkb3CikcSZPF0h7FSZAp
12,"The Box","Roddy Ricch",30718,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
13,說好不哭,"Jay Chou",29558,https://open.spotify.com/track/56wVfJKtnwlSZtC4NVgIrf
14,"everything i wanted","Billie Eilish",29503,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
15,"Blinding Lights","The Weeknd",29211,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
16,"My Oh My (feat. DaBaby)","Camila Cabello",27842,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
17,"Lose You To Love Me","Selena Gomez",27713,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
18,"Before You Go","Lewis Capaldi",27018,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
19,怎麼了,"Eric Chou",26877,https://open.spotify.com/track/5cU1O9P0EDA0rPkPDykhIm
20,Rare,"Selena Gomez",25637,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
21,"Watermelon Sugar","Harry Styles",25229,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
22,"hot girl bummer",blackbear,24076,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
23,"Say So","Doja Cat",23573,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
24,"Life Is Good (feat. Drake)",Future,23392,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
25,"Beautiful People (feat. Khalid)","Ed Sheeran",23023,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
26,"You should be sad",Halsey,21927,https://open.spotify.com/track/2usxQITOSDqvkYiI0oIwao
27,"How Do You Sleep?","Sam Smith",21898,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
28,"Yellow Hearts","Ant Saunders",20098,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
29,I.F.L.Y.,Bazzi,19885,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
30,告白氣球,"Jay Chou",19815,https://open.spotify.com/track/1ivCIgrYZyE0BvItL4Z8lk
31,"Adore You","Harry Styles",19732,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
32,"10,000 Hours (with Justin Bieber)","Dan + Shay",19648,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
33,"If the World Was Ending - feat. Julia Michaels","JP Saxe",19255,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
34,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",18950,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
35,"It's You","Ali Gatie",18934,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
36,"I Don't Care (with Justin Bieber)","Ed Sheeran",18834,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
37,小時候的我們,"Eric Chou",18590,https://open.spotify.com/track/3pyfEMTvunanVkcTFME2IK
38,"Trampoline (with ZAYN)",SHAED,18490,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
39,Changes,Lauv,18386,https://open.spotify.com/track/3vUc9WQpoca15404jNdzf9
40,"你,好不好? - TVBS連續劇【遺憾拼圖】片尾曲","Eric Chou",18124,https://open.spotify.com/track/2gug6MRv4xQFYi9LA3PJCS
41,"Alone, Pt. II","Alan Walker",18069,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
42,"bad guy","Billie Eilish",17901,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
43,"No Idea","Don Toliver",17850,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
44,"有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲",A-Lin,17761,https://open.spotify.com/track/6iNH42q8haGYDYGhKK6XiJ
45,"Boy With Luv (feat. Halsey)",BTS,17187,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
46,Feelings,Lauv,17048,https://open.spotify.com/track/6fKt3psOTjPWb92GfS9jX1
