,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
19,"Tá Rocheda","Os Barões Da Pisadinha",326972,https://open.spotify.com/track/3dPvQLKl42dMYWV4LWRTLK
20,"Na Raba Toma Tapão",Niack,325202,https://open.spotify.com/track/0AGS6ZRgzobrazmCi6pYMe
21,"Volta por Baixo - Ao Vivo","Henrique & Juliano",322396,https://open.spotify.com/track/7o9LwQmTuIDm4LyyHFIWul
22,"Deve ser horrível dormir sem mim","Manu Gavassi",320438,https://open.spotify.com/track/6Q9NH5cNBY58nJkp5Jbs9j
23,Ranking,"Jorge & Mateus",320131,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS
24,"Figurinha - Ao Vivo","Douglas & Vinicius",308041,https://open.spotify.com/track/187Pge0WmJNoS73kaIORSE
25,"Deus é por nós","MC Marks",308007,https://open.spotify.com/track/6jcGoHrqfRW6fI2I6xtwBQ
26,"Barzinho Aleatório - Ao Vivo","Zé Neto & Cristiano",307262,https://open.spotify.com/track/3WjSkl7VDWY1prwJw7dSG0
27,"se essa vida fosse um filme","Giulia Be",305085,https://open.spotify.com/track/0hDphSo7vI7gCjEPpD6gu0
28,"Watermelon Sugar","Harry Styles",296969,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
29,"Basta Você Me Ligar (feat. Xand Avião) - Ao Vivo","Os Barões Da Pisadinha",291693,https://open.spotify.com/track/3AV1KI22k1jGMz792lDrj1
30,"Nem Doeu - Ao Vivo","Matheus & Kauan",281806,https://open.spotify.com/track/260n4ECk9j4IEvTAVBYojl
31,Flores,Vitão,281389,https://open.spotify.com/track/25gD4PQjxCLnwIY2n23aEl
32,"Tudo Aconteceu","MC Du Black",280463,https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo
33,"Litrão - Ao Vivo","Matheus & Kauan",280367,https://open.spotify.com/track/4DngRKOpRPrkbzImUB0zgh
34,"Não Vai Embora",Dilsinho,266674,https://open.spotify.com/track/28atBekPVlTdnU4M9Z7udd
35,"Te Prometo","Dennis DJ",265857,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN
36,"Vem Chapar",Matuê,260918,https://open.spotify.com/track/4OfKTnuccYFO1xxF4tCvRE
37,BRABA,"Luísa Sonza",260575,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
38,"Blinding Lights","The Weeknd",256835,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
39,Talarica,"Rennan da Penha",255945,https://open.spotify.com/track/01mKvmXQLhr3MEoiAEAcP2
40,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",248827,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi
41,Dynamite,BTS,248804,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
42,"Graveto - Ao Vivo","Marília Mendonça",245368,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
43,"Briga Feia - Ao Vivo","Henrique & Juliano",244288,https://open.spotify.com/track/4j2bK4fnc2s6GyVmhJsJhk
44,"S de Saudade","Luíza & Maurílio",240225,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
45,"Desejando Eu (Ao Vivo)","Murilo Huff",238376,https://open.spotify.com/track/3056x1XkmICnQmji68rrft
46,"Viva Voz - Ao Vivo","Lauana Prado",238205,https://open.spotify.com/track/08Sd5vVcIH3uKeAiaJdoYj
47,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",236936,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
48,"Melhor Eu Ir / Ligando os Fatos / Sonho de Amor / Deixa Eu Te Querer (Ao Vivo)","Grupo Menos É Mais",233340,https://open.spotify.com/track/2ptHQBO7TQhEkXOeK9ST59
49,"Rave do Papa - Deluxe (feat. Mc Rennan, MC Bruna Alves, MC BN & MC Rick) - Remix","Dj W-Beatz",220686,https://open.spotify.com/track/59CnMc5PR9GdDFEVOpHSg9
50,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",219163,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI
51,"menina solta","Giulia Be",209825,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
52,"Amor e Fé - Acústico","Hungria Hip Hop",204124,https://open.spotify.com/track/5ra6CI0pEzqjxPEZeBz0d7
53,"Despedida - Ao Vivo","Wesley Safadão",195849,https://open.spotify.com/track/5LpLYzpV0HWKI2DlPmNywg
54,"Não Valeu","Wesley Safadão",195197,https://open.spotify.com/track/1GWUiFYLYEapxYHnASyOud
55,"Pipa Voada (feat. Emicida)",Rashid,193690,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi
56,"Roses - Imanbek Remix","SAINt JHN",190430,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
57,"Libera Ela - Ao Vivo","Maiara & Maraisa",187667,https://open.spotify.com/track/0SJtvFn4vqgJPscSbEPaql
58,"Don't Start Now","Dua Lipa",183146,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
59,"E Nós Tem um Charme Que É da Hora","Mc Dricka",180692,https://open.spotify.com/track/4koUrXFuoId1b6wrMF3laS
60,"Saudade Sua","Gusttavo Lima",179763,https://open.spotify.com/track/6NM06xgqxQ0HU5lxbt2JHi
61,"Kenny G",Matuê,178758,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
62,"Cheirosa - Ao Vivo","Jorge & Mateus",165961,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
63,"Amor de Fim de Noite",Orochi,162943,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J
64,"Mentira - Ao Vivo","Felipe Araújo",162098,https://open.spotify.com/track/3oe0vGmQxem3DcarYMuzu1
65,"Ice Cream (with Selena Gomez)",BLACKPINK,160405,https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX
66,"Manda Áudio","Di Propósito",159536,https://open.spotify.com/track/0in6Rc29qdyOkhKyYw4A84
67,"Homenagem aos Reliquías (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)","DJ Matt D",154417,https://open.spotify.com/track/4vDC52DnSqAjec5Vh5yJEb
68,"Marília Mendonça",BIN,153988,https://open.spotify.com/track/1CBjYXLotHrkiykMbI7EaU
69,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",153584,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0
70,"Segunda Taça - Ao Vivo","João Bosco & Vinicius",148540,https://open.spotify.com/track/23zmMwD99ROi9yhxqMxWil
71,"Dance Monkey","Tones And I",144551,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
72,"Alô Ex-Amor - Ao Vivo","João Bosco e Gabriel",144351,https://open.spotify.com/track/2QCwoYDn4DRfjs4NhW2KpO
73,"(não) era amor","Giulia Be",137813,https://open.spotify.com/track/7DmZMqXYgQ1oI3z3bGUEbi
74,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,137137,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
75,"Com ou Sem Mim - Ao Vivo","Gustavo Mioto",136990,https://open.spotify.com/track/5L8ZEyIdZ2KE4Wf51SsuOF
76,"Rain On Me (with Ariana Grande)","Lady Gaga",133229,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
77,"Vira Homem","Marília Mendonça",130826,https://open.spotify.com/track/0GrEqRHf5FioT1hOB8PBxZ
78,Avançada,"MC Kevinho",130209,https://open.spotify.com/track/1fWITNjgwmKEonjikQUaa1
79,"Savage Love (Laxed - Siren Beat)","Jawsh 685",130185,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
80,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",129464,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
81,"Aí Eu Bebo - Ao Vivo","Maiara & Maraisa",129066,https://open.spotify.com/track/2Ou6UYuUbNyqwXxRDSeFRf
82,"Someone You Loved","Lewis Capaldi",128005,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
83,"3 Batidas - Ao Vivo","Guilherme & Benuto",126206,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k
84,Girassol,"Priscilla Alcantara",125400,https://open.spotify.com/track/22rcaYTa2UgcLCbeO0NoNj
85,"Mood (feat. iann dior)",24kGoldn,124815,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
86,"Pode Sumir","Luíza & Maurílio",124216,https://open.spotify.com/track/5OzvtpasMB3aPWpfVr0PsA
87,"Bebi Minha Bicicleta (Coração Falido) - Ao Vivo","Zé Neto & Cristiano",123740,https://open.spotify.com/track/2Q9TaUXNM4mNSCgJjbmsJe
88,"death bed (coffee for your head)",Powfu,123616,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
89,"Alô Ambev (Segue Sua Vida) - Ao Vivo","Zé Neto & Cristiano",123368,https://open.spotify.com/track/5m5aY6S9ttfIG157xli2Rs
90,"Break My Heart","Dua Lipa",122509,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
91,"Só Você","Leo Santana",122105,https://open.spotify.com/track/2cV8V9eV79HWJHD4jNQHqq
92,BALANÇA,"WC no Beat",121738,https://open.spotify.com/track/1neg4NArvpVL7AOWIBja6q
93,"Eu Feat. Você",Melim,121310,https://open.spotify.com/track/2PaOWQIEkSFkmONCv1Vgui
94,"Midnight Sky","Miley Cyrus",120582,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
95,"Vai Lá","Wesley Safadão",120349,https://open.spotify.com/track/1NFRjwcyR91yN0cLRm8263
96,"Cidade Inteira","Eric Land",118595,https://open.spotify.com/track/7J3QMuDCSv56jRSiD9jFBF
97,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",118519,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
98,Pupila,ANAVITÓRIA,117948,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
99,"Breaking Me",Topic,116668,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
100,Heather,"Conan Gray",116437,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
101,"Hoje É Rave","Bárbara Labres",116400,https://open.spotify.com/track/2CBpRE0A922XhWLSI8AT9O
102,"Então Toma - Ao Vivo","Matheus & Kauan",115091,https://open.spotify.com/track/5yaXBGNko8lmFSOvKWo99j
103,"How You Like That",BLACKPINK,114782,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
104,"Xereca de Mel","Shevchenko e Elloco",114490,https://open.spotify.com/track/3csAhPJlNeCDnvuTdT8RQw
105,"POPSTAR (feat. Drake)","DJ Khaled",114486,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
106,"Supera - Ao Vivo","Marília Mendonça",114380,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
107,"Party On My Own (feat. FAULHABER)",Alok,113277,https://open.spotify.com/track/4c9Py6O1NeuYKbJ8Ok7mTl
108,"Meu Abrigo",Melim,111302,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
109,"Cabeça Voando","Os Barões Da Pisadinha",109376,https://open.spotify.com/track/6wDzwmywQ2X8O0FN1IQGol
110,"Bebe e Vem Me Procurar","Raí Saia Rodada",108169,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq
111,"Deixa (feat. Ana Gabriela)",Lagum,107760,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
112,"SEM LIMITES","WC no Beat",105239,https://open.spotify.com/track/3JZwQT1rIxU3wdtF7eneee
113,"Textão - Ao Vivo","Zé Neto & Cristiano",104268,https://open.spotify.com/track/2uhBCMHwS3SATOHIgM2KPF
114,"Poesia Acústica #7: Céu Azul","Pineapple StormTv",103170,https://open.spotify.com/track/2FGhB10Gon36GgFcOTMQEW
115,"Céu de pipa","MC Marks",102814,https://open.spotify.com/track/2DQ09MyIaXu5F1ly4MEvDM
116,Hawái,Maluma,102763,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
117,"Uma Vida a Mais (Listen To Your Heart)","Marília Mendonça",102461,https://open.spotify.com/track/2hqRWWmbHT9CTc5a4a9NVe
118,SENTADÃO,"PEDRO SAMPAIO",102426,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
119,"Áudio - Ao Vivo em Brasília","Diego & Victor Hugo",101229,https://open.spotify.com/track/2PqPSf3gtTED79rWGwVtYg
120,"Você Nem É Tudo Isso","Marília Mendonça",99895,https://open.spotify.com/track/0zhnWntcmhChM7PXSWuNNq
121,"Cuidado Que Eu Te Supero","Yasmin Santos",99840,https://open.spotify.com/track/5J4tK2FbXQEeC0AsfFgwpz
122,"Te gusta","MC Kevinho",99689,https://open.spotify.com/track/0h5iRD8nlDtcn4rwbZzNgg
123,"Tudo Indica (feat. Jorge & Mateus) - Ao Vivo","Marcos & Belutti",98928,https://open.spotify.com/track/0eoMMLrWtXbLk64baeESkc
124,Señorita,"Shawn Mendes",98440,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
125,"Laugh Now Cry Later (feat. Lil Durk)",Drake,98232,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
126,"Quem Traiu Levou - Ao Vivo","Gusttavo Lima",97836,https://open.spotify.com/track/17Ryox5vWKp92IDW87C5PI
127,"On & On",Alok,97706,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat
128,"Relógio Parado (Ao Vivo)","Diego & Arnaldo",96482,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw
129,"Poesia Acústica - Paris","Pineapple StormTv",96339,https://open.spotify.com/track/5JKaHAt4atuNoLqpyDgbyK
130,"Tá com o Papato (feat. BIN)",Papatinho,96068,https://open.spotify.com/track/5eT9vs7mv4Y4HrBWcP6abV
131,Perdição,L7NNON,95986,https://open.spotify.com/track/7FikD4RFpmSZIvoP3rRwsS
132,"Meu talismã",IZA,95939,https://open.spotify.com/track/5aayWOEE7u7bxZ3r7dwIrX
133,"Ouvi Dizer",Melim,95250,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
134,"Tudo de bom",Pk,95163,https://open.spotify.com/track/3YqLyRFwjGuPBT7EHoyQH7
135,"Still Don't Know My Name",Labrinth,95115,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
136,"Pulei na Piscina - Ao Vivo","Guilherme & Benuto",94497,https://open.spotify.com/track/1uA7fD01YlQr1Rm0oyNB4H
137,"Se Eu Fosse Você - Ao Vivo","Henrique & Juliano",94093,https://open.spotify.com/track/3HXLUh9lzSrSLvrvLk2LjC
138,"Adore You","Harry Styles",93827,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
139,"Vem Me Satisfazer","MC Ingryd",93788,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY
140,"Romance Desapegado","Conde do Forró",93628,https://open.spotify.com/track/54OqGd3dmug64db0ZtOtF4
141,"Certo e Duvidoso (feat. Gaab) - Ao Vivo","Marcos & Belutti",93423,https://open.spotify.com/track/6TL6UYmqRVC5PuVQb0R1h5
142,Reincidente,"Felipe Araújo",92788,https://open.spotify.com/track/3XG1frltSxibGuYLPucxl8
143,"A Casa É Sua","Casa Worship",92735,https://open.spotify.com/track/3h3fui1QXImL2zRcs9v2Lc
144,"Lose Control",MEDUZA,92720,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
145,Believer,"Imagine Dragons",92012,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
146,"Toosie Slide",Drake,91995,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
147,"Qual é a do amor (feat. Atitude 67) - Ao vivo","João Gustavo e Murilo",91857,https://open.spotify.com/track/3rfPuNpqMHQKXIPoEF5iFB
148,"Sou Vitorioso","Mc Lele JP",91777,https://open.spotify.com/track/37hCsK2djczyRGWMjqzbxD
149,"Piece Of Your Heart - Alok Remix",MEDUZA,91179,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW
150,Chupadinha,"Os Barões Da Pisadinha",90890,https://open.spotify.com/track/0BVRi6cizWdDrLRmKI0qsw
151,"Cobra Venenosa (feat. DJ Will22)",Ludmilla,90795,https://open.spotify.com/track/15kdyHRNcHSCTRjvHvmqrs
152,goosebumps,"Travis Scott",90203,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
153,Complicado,Vitão,89854,https://open.spotify.com/track/6toDZSoqG5QUitFsoxavRy
154,"Casa de Praia - Ao Vivo","Os Barões Da Pisadinha",89312,https://open.spotify.com/track/5iHJ6FB4iWVcaY7iDYJrJB
155,Gelo,Melim,88791,https://open.spotify.com/track/2DsZ6pXK1AG6emFugTeYW3
156,"Pra Você Guardei O Amor","Nando Reis",88477,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv
157,"Hear Me Tonight",Alok,87616,https://open.spotify.com/track/0v8OKUrqZGoEbgEUXScRSQ
158,"Ferida Curada","Zé Neto & Cristiano",87549,https://open.spotify.com/track/1U3tv41tFRgOfbytpuYQrR
159,"Um Pedido","Hungria Hip Hop",87446,https://open.spotify.com/track/3CgZi8DMUftJHK6WL2gKc1
160,"Muito Cedo","Turma do Pagode",87136,https://open.spotify.com/track/7N0Py2msno86enR6JPNlpV
161,"Rave Na Praia","MC Teteu",86872,https://open.spotify.com/track/50YsV2XFugoMrqJK9Ttdly
162,"água com açúcar - ao vivo","Luan Santana",86415,https://open.spotify.com/track/6nI98wtHOJAYSASq22TCYu
163,"Tijolão - Ao Vivo","Jorge & Mateus",86151,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7
164,"Gaiola É o Troco","MC Du Black",85917,https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH
165,Memories,"Maroon 5",85611,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
166,"Não Me Sinto Mal Mais",Sidoka,85307,https://open.spotify.com/track/563yuGweEqRVQtjfsDVRyK
167,"Tchau Brigado - Ao Vivo","Humberto & Ronaldo",85148,https://open.spotify.com/track/2TR917wkDeRvwTE5cSfZFf
168,"ily (i love you baby) (feat. Emilee)","Surf Mesa",84860,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
169,Cabaré,"Mc Pierre",84137,https://open.spotify.com/track/0N2cvvlyEw5NFc00E3FB0D
170,"Erro Antigo - Ao Vivo","Diego & Victor Hugo",82701,https://open.spotify.com/track/7qpXCkcr3Zj4LDvdiWryns
171,"Head & Heart (feat. MNEK)","Joel Corry",82673,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
172,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",82613,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
173,"Tão Linda","Atitude 67",82137,https://open.spotify.com/track/59WWulo1LM0njpIkcduCMn
174,"Mulher Cativante","MC Paulin da Capital",81899,https://open.spotify.com/track/0ItBgjbN1F82yX73rwTIg0
175,"Anos Luz",Matuê,81765,https://open.spotify.com/track/0GYPcKDlsb8WEtJkkKdtgH
176,"Stuck with U (with Justin Bieber)","Ariana Grande",80763,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
177,"Vitória Chegou","Mc Lipi",80605,https://open.spotify.com/track/541XTa1azDkMp2cFsM1Hcw
178,"you broke me first","Tate McRae",80211,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
179,"Dona de mim",IZA,79573,https://open.spotify.com/track/0H8CBal2Dcu5Yc001VotZN
180,"Poesia Acústica #8: Amor e Samba","Pineapple StormTv",79548,https://open.spotify.com/track/2RoWhAVtQrPU53BERYlmYZ
181,"O Matuto Se Apaixonou","Os Barões Da Pisadinha",79504,https://open.spotify.com/track/09KUam5nfzNEXSSV9zWiT9
182,Mantém,WIU,79385,https://open.spotify.com/track/17rF54WvGGqPVxDheq8PP8
183,"Sei Lá",Projota,79169,https://open.spotify.com/track/6l1PdE7lQbodewVQh16GCM
184,"OK Not To Be OK",Marshmello,78910,https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv
185,"Combatchy (feat. MC Rebecca)",Anitta,78774,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
186,"Isso Que é Vida","Dennis DJ",77657,https://open.spotify.com/track/1dKYlw6v9wofuqb7EXSvPn
187,"Don't Cry For Me (with Jason Derulo)",Alok,77222,https://open.spotify.com/track/0FLwo3U1NrjocfK2FDisrX
188,"Tócame (feat. Arcangel & De La Ghetto)",Anitta,77019,https://open.spotify.com/track/4cno0k9jDEFpLAQyHNjqVx
189,Dizeres,Orgânico,76689,https://open.spotify.com/track/3Vc8vnid3noqupe9PvUKxP
190,Banco,Matuê,76186,https://open.spotify.com/track/7MPQNyAX02uIEQCRsC4sgc
191,"Hit Contagiante","Felipe Original",76166,https://open.spotify.com/track/5dKesZwp6deuhEeW8F1UEi
192,Uau!,"Costa Gold",76103,https://open.spotify.com/track/5jo4ocTfihMYTsq1Z4ze9h
193,"Pisadinha - Ao Vivo","Diego & Victor Hugo",75586,https://open.spotify.com/track/36P6ptTyxOggYgR2aoZiAl
194,"Dois Corações",Melim,75194,https://open.spotify.com/track/4xwPOyN9VgaTPehdsLiYul
195,"Tempo Perdido","Legião Urbana",75147,https://open.spotify.com/track/7MnT7msJZg3XBAS0OTfGrB
196,"I Don't Care (with Justin Bieber)","Ed Sheeran",75105,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
197,"Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo","Yasmin Santos",75099,https://open.spotify.com/track/3ZROq16fQ1o2dWEGkHPHkJ
198,"Deixa Tudo Como Tá - Ao Vivo",Thiaguinho,75056,https://open.spotify.com/track/0abrd2vT2W3JZBDNezUY7r
199,"Shape of You","Ed Sheeran",74676,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
200,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",74463,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
