,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
42,"Vira Homem","Marília Mendonça",204154,https://open.spotify.com/track/0GrEqRHf5FioT1hOB8PBxZ
43,"Deus é por nós","MC Marks",199482,https://open.spotify.com/track/6jcGoHrqfRW6fI2I6xtwBQ
44,"Cheirosa - Ao Vivo","Jorge & Mateus",197466,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
45,"Melhor Eu Ir / Ligando os Fatos / Sonho de Amor / Deixa Eu Te Querer (Ao Vivo)","Grupo Menos É Mais",195546,https://open.spotify.com/track/2ptHQBO7TQhEkXOeK9ST59
46,"Briga Feia - Ao Vivo","Henrique & Juliano",192369,https://open.spotify.com/track/4j2bK4fnc2s6GyVmhJsJhk
47,"3 Batidas - Ao Vivo","Guilherme & Benuto",190137,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k
48,"Nem Doeu - Ao Vivo","Matheus & Kauan",188698,https://open.spotify.com/track/260n4ECk9j4IEvTAVBYojl
49,"Com ou Sem Mim - Ao Vivo","Gustavo Mioto",187891,https://open.spotify.com/track/5L8ZEyIdZ2KE4Wf51SsuOF
50,"Dance Monkey","Tones And I",174680,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
51,"SEM LIMITES","WC no Beat",170087,https://open.spotify.com/track/0DWUfq7vSAArkz82XHnuGm
52,"Tócame (feat. Arcangel & De La Ghetto)",Anitta,168077,https://open.spotify.com/track/4cno0k9jDEFpLAQyHNjqVx
53,"Cobra Venenosa (feat. DJ Will22)",Ludmilla,167906,https://open.spotify.com/track/15kdyHRNcHSCTRjvHvmqrs
54,"Supera - Ao Vivo","Marília Mendonça",161638,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
55,"BALANÇA (feat. Pedro Sampaio)","WC no Beat",158357,https://open.spotify.com/track/4p8pEdPYOQLzJUKYrLOacy
56,"Não Valeu","Wesley Safadão",156943,https://open.spotify.com/track/1GWUiFYLYEapxYHnASyOud
57,"Toosie Slide",Drake,156865,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
58,SENTADÃO,"PEDRO SAMPAIO",155895,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
59,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,155826,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
60,"Rain On Me (with Ariana Grande)","Lady Gaga",155310,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
61,"Aí Eu Bebo - Ao Vivo","Maiara & Maraisa",154994,https://open.spotify.com/track/2Ou6UYuUbNyqwXxRDSeFRf
62,"Break My Heart","Dua Lipa",154390,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
63,"Rave do Papa - Deluxe (feat. Mc Rennan, MC Bruna Alves, MC BN & MC Rick) - Remix","Dj W-Beatz",148887,https://open.spotify.com/track/59CnMc5PR9GdDFEVOpHSg9
64,"(não) era amor","Giulia Be",148452,https://open.spotify.com/track/7DmZMqXYgQ1oI3z3bGUEbi
65,"Áudio - Ao Vivo em Brasília","Diego & Victor Hugo",148310,https://open.spotify.com/track/2PqPSf3gtTED79rWGwVtYg
66,"Bebi Minha Bicicleta (Coração Falido) - Ao Vivo","Zé Neto & Cristiano",142238,https://open.spotify.com/track/2Q9TaUXNM4mNSCgJjbmsJe
67,"Savage Love (Laxed - Siren Beat)","Jawsh 685",141658,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
68,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",141650,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
69,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",137735,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0
70,"Poesia Acústica - Paris","Pineapple StormTv",135358,https://open.spotify.com/track/5JKaHAt4atuNoLqpyDgbyK
71,"Someone You Loved","Lewis Capaldi",133725,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
72,"Então Toma - Ao Vivo","Matheus & Kauan",132621,https://open.spotify.com/track/5yaXBGNko8lmFSOvKWo99j
73,"Oh Juliana",Niack,129927,https://open.spotify.com/track/4xWzZmX4K1yyrdtRfbUvjt
74,"Te gusta","MC Kevinho",127378,https://open.spotify.com/track/0h5iRD8nlDtcn4rwbZzNgg
75,"Recairei - Ao Vivo","Os Barões Da Pisadinha",126183,https://open.spotify.com/track/71FrGl0XcpL3VId65tB5mg
76,Girassol,"Priscilla Alcantara",121724,https://open.spotify.com/track/22rcaYTa2UgcLCbeO0NoNj
77,"Serenata - Ao Vivo","Marília Mendonça",121288,https://open.spotify.com/track/5fY9bVl1Wj4PIM3wnduWop
78,"Tá Rocheda","Os Barões Da Pisadinha",120794,https://open.spotify.com/track/3dPvQLKl42dMYWV4LWRTLK
79,"Relógio Parado (Ao Vivo)","Diego & Arnaldo",118873,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw
80,Pupila,ANAVITÓRIA,116742,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
81,"Vem Me Satisfazer","MC Ingryd",116631,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY
82,"ily (i love you baby) (feat. Emilee)","Surf Mesa",115418,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
83,"Manda Áudio","Di Propósito",113838,https://open.spotify.com/track/4nsXVD1xw3BRMFUWx5gQRe
84,"Deixa pra Amanhã - Ao Vivo",Dilsinho,113330,https://open.spotify.com/track/6hqJJY6rwAUS2zl9FsCQQH
85,"Textão - Ao Vivo","Zé Neto & Cristiano",112706,https://open.spotify.com/track/2uhBCMHwS3SATOHIgM2KPF
86,"Meu Abrigo",Melim,110974,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
87,"Kenny G",Matuê,110125,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
88,"Quem Traiu Levou - Ao Vivo","Gusttavo Lima",109033,https://open.spotify.com/track/17Ryox5vWKp92IDW87C5PI
89,"Vergonha pra Midia","Salvador Da Rima",106747,https://open.spotify.com/track/5JsxHA8NttHWThpTCToK1J
90,"Certo e Duvidoso (feat. Gaab) - Ao Vivo","Marcos & Belutti",106284,https://open.spotify.com/track/7ArNH109yIfwIquJ535fsi
91,Tentativas,"Marília Mendonça",105576,https://open.spotify.com/track/5STHFaWYO1KeyITjvB4hR8
92,Señorita,"Shawn Mendes",104497,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
93,JBL,"Solange Almeida",103755,https://open.spotify.com/track/6THoM5F4gvHguHHyLfxGjU
94,"Poesia Acústica #8: Amor e Samba","Pineapple StormTv",102652,https://open.spotify.com/track/2RoWhAVtQrPU53BERYlmYZ
95,"Tchau Brigado - Ao Vivo","Humberto & Ronaldo",102552,https://open.spotify.com/track/2TR917wkDeRvwTE5cSfZFf
96,"Eterna Sacanagem","MC JottaPê",102258,https://open.spotify.com/track/1AfNdxHdE4OLcnQUyC6j3i
97,"Stuck with U (with Justin Bieber)","Ariana Grande",102091,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
98,"Amor de Que","Pabllo Vittar",101986,https://open.spotify.com/track/7vpGKEUPrA4UEsS4o4W1tP
99,"Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo","Yasmin Santos",101573,https://open.spotify.com/track/3ZROq16fQ1o2dWEGkHPHkJ
100,"Party Girl (Remix)",StaySolidRocky,100609,https://open.spotify.com/track/0XkmeG97T4mtYlWRJcrxec
101,"Pode Sumir","Luíza & Maurílio",100552,https://open.spotify.com/track/5OzvtpasMB3aPWpfVr0PsA
102,"Deixa (feat. Ana Gabriela)",Lagum,99971,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
103,goosebumps,"Travis Scott",99427,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
104,"Se Eu Fosse Você - Ao Vivo","Henrique & Juliano",99394,https://open.spotify.com/track/3HXLUh9lzSrSLvrvLk2LjC
105,"Hear Me Tonight",Alok,99228,https://open.spotify.com/track/0v8OKUrqZGoEbgEUXScRSQ
106,"Breaking Me",Topic,98756,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
107,"Lose Control",MEDUZA,98349,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
108,"Meu talismã",IZA,98146,https://open.spotify.com/track/5aayWOEE7u7bxZ3r7dwIrX
109,"Erro Antigo - Ao Vivo","Diego & Victor Hugo",97316,https://open.spotify.com/track/7qpXCkcr3Zj4LDvdiWryns
110,"Lençol Dobrado","João Gustavo e Murilo",97298,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY
111,"Para, Pensa e Volta (feat. Marília Mendonça) - Ao Vivo","Yasmin Santos",97295,https://open.spotify.com/track/2rRA0VNb8RcaUMAmgWFoCL
112,"se essa vida fosse um filme","Giulia Be",96074,https://open.spotify.com/track/0hDphSo7vI7gCjEPpD6gu0
113,"Ouvi Dizer",Melim,95566,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
114,Complicado,Vitão,95486,https://open.spotify.com/track/6toDZSoqG5QUitFsoxavRy
115,"The Box","Roddy Ricch",95330,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
116,"Tijolão - Ao Vivo","Jorge & Mateus",94870,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7
117,"Poesia Acústica #2: Sobre Nós",Delacruz,94176,https://open.spotify.com/track/6HaTYIUKd8SzdvGOfutBRD
118,"Poesia Acústica #7: Céu Azul","Pineapple StormTv",93486,https://open.spotify.com/track/2FGhB10Gon36GgFcOTMQEW
119,"Tiro Certo - Ao Vivo","Zé Felipe",93482,https://open.spotify.com/track/5MArTXEVyKBwoodjdy04fk
120,"Dois Enganados","Murilo Huff",93393,https://open.spotify.com/track/7McCAKExE8KsI2q4Y8wx4U
121,Perdição,L7NNON,92782,https://open.spotify.com/track/7FikD4RFpmSZIvoP3rRwsS
122,"Adore You","Harry Styles",92551,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
123,"A Casa É Sua","Casa Worship",91865,https://open.spotify.com/track/3h3fui1QXImL2zRcs9v2Lc
124,"On & On",Alok,91859,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat
125,Circles,"Post Malone",91534,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
126,Memories,"Maroon 5",91460,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
127,"Mil Anos - Recorded At Mosh Studios, São Paulo","Jorge & Mateus",90668,https://open.spotify.com/track/4UUtssVRs2aQTLQCAAtZg1
128,"O Amor Que Tu Perdeu",Mila,90319,https://open.spotify.com/track/3VQF7gLCASQQ3lQkOnFBhz
129,"Pontos de Exclamação - Vintage Culture & Future Class Remix","Jovem Dionisio",89809,https://open.spotify.com/track/25usEf5iGk9HL0LM9VTxue
130,"Carreira Solo - Ao Vivo","Gusttavo Lima",89297,https://open.spotify.com/track/1MmS7UIy3J1BTxfGCRvVqN
131,"Mlks de Sp","Recayd Mob",88998,https://open.spotify.com/track/2cWCwWJTozhsGxmvrJJaXn
132,"Tudo de bom",Pk,88070,https://open.spotify.com/track/3YqLyRFwjGuPBT7EHoyQH7
133,Believer,"Imagine Dragons",87998,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
134,"Ferida Curada","Zé Neto & Cristiano",87987,https://open.spotify.com/track/1U3tv41tFRgOfbytpuYQrR
135,Tusa,"KAROL G",87785,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
136,"Sei Lá",Projota,87745,https://open.spotify.com/track/6l1PdE7lQbodewVQh16GCM
137,"Algo Mais (Amante) - Ao Vivo","Xand Avião",87646,https://open.spotify.com/track/4jGzR5Vri06Y5T9SxM7m5P
138,"Vai ficar querendo","Mad Dogz",87355,https://open.spotify.com/track/6Cg3pkRtLI8ABfM936HtgB
139,"Muito Cedo","Turma do Pagode",86698,https://open.spotify.com/track/7N0Py2msno86enR6JPNlpV
140,"Dois Lados","Wesley Safadão",86556,https://open.spotify.com/track/3vSXPjfcebTt5mB8DXHWM6
141,"Qual é a do amor (feat. Atitude 67) - Ao vivo","João Gustavo e Murilo",86230,https://open.spotify.com/track/3rfPuNpqMHQKXIPoEF5iFB
142,"Xereca de Mel","Shevchenko e Elloco",86067,https://open.spotify.com/track/3csAhPJlNeCDnvuTdT8RQw
143,"Gaiola É o Troco","MC Du Black",85799,https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH
144,"Intenção - Ao Vivo","Marília Mendonça",85121,https://open.spotify.com/track/1qy7aOHnfnOMJoT1fhoLYG
145,"Bebe e Vem Me Procurar","Raí Saia Rodada",83522,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq
146,"Piece Of Your Heart - Alok Remix",MEDUZA,83087,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW
147,"Basta Você Me Ligar (feat. Xand Avião) - Ao Vivo","Os Barões Da Pisadinha",82759,https://open.spotify.com/track/3AV1KI22k1jGMz792lDrj1
148,"Combatchy (feat. MC Rebecca)",Anitta,82456,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
149,"Não Me Sinto Mal Mais",Sidoka,82398,https://open.spotify.com/track/563yuGweEqRVQtjfsDVRyK
150,"Say So","Doja Cat",82272,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
151,"I Don't Care (with Justin Bieber)","Ed Sheeran",81819,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
152,"Tão Linda","Atitude 67",81050,https://open.spotify.com/track/59WWulo1LM0njpIkcduCMn
153,"THE SCOTTS","THE SCOTTS",80935,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
154,"Pré Pago - Ao Vivo","Mariana Pimenta",80927,https://open.spotify.com/track/76dHYBEo6pxeWXG0rLPdpL
155,"Sou Vitorioso","Mc Lele JP",80506,https://open.spotify.com/track/37hCsK2djczyRGWMjqzbxD
156,"Pode Jogar","MC Kevin o Chris",80414,https://open.spotify.com/track/6YClJMtJDyyJ2iaUf5npyC
157,"Some que ele vem atrás",Anitta,80246,https://open.spotify.com/track/2qD7VoDYcrAPY0cVEfpsR5
158,"Quarta Cadeira - Ao Vivo","Matheus & Kauan",79175,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn
159,"Sour Candy (with BLACKPINK)","Lady Gaga",78890,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u
160,"Pra Você Guardei O Amor","Nando Reis",78654,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv
161,"Chama Ela (feat. Pedro Sampaio)",Lexa,78603,https://open.spotify.com/track/14kRWkCWBYfQqILflEcpSJ
162,Amoreco,"Simone & Simaria",78448,https://open.spotify.com/track/32qETd0e2eKMs2BiMocPc0
163,Gelo,Melim,78345,https://open.spotify.com/track/2DsZ6pXK1AG6emFugTeYW3
164,"Todo Mundo Vai Sofrer - Ao Vivo","Marília Mendonça",78071,https://open.spotify.com/track/4E6RdcCWMiHTu7zy1VTNDo
165,"Eu Feat. Você",Melim,77983,https://open.spotify.com/track/2PaOWQIEkSFkmONCv1Vgui
166,"Poesia Acústica #3: Capricorniana","Pineapple StormTv",77609,https://open.spotify.com/track/1YUWhlQjFv7MQpcbb77zTL
167,Shallow,"Lady Gaga",77591,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
168,"Dona de mim",IZA,77495,https://open.spotify.com/track/0H8CBal2Dcu5Yc001VotZN
169,Falling,"Trevor Daniel",77490,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
170,"Rave de Favela (feat. BEAM)","Major Lazer",77454,https://open.spotify.com/track/1K7WzjKDcDdVbKNGrB0gej
171,"Baila Comigo (feat. Kelly Ruiz) - Rennan da Penha Remix",Dayvi,76825,https://open.spotify.com/track/7M6D0ACikinC39ZtuEwMPo
172,"POC POC","Recayd Mob",76812,https://open.spotify.com/track/1IIoQ4SDLTA1I0KU5mHlgl
173,"Um Pedido","Hungria Hip Hop",76415,https://open.spotify.com/track/3CgZi8DMUftJHK6WL2gKc1
174,Supalonely,BENEE,76283,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
175,"Tempo Perdido","Legião Urbana",75148,https://open.spotify.com/track/7MnT7msJZg3XBAS0OTfGrB
176,Cobaia,"Lauana Prado",74754,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx
177,Glockada,"NGC Daddy",74633,https://open.spotify.com/track/4f3e6HRUIu5Ub2mcwu8god
178,"Apaixonadinha - Ao Vivo","Marília Mendonça",74524,https://open.spotify.com/track/0rUL7vUZmCKxB0gS83W3aM
179,Cabaré,"Mc Pierre",74306,https://open.spotify.com/track/0N2cvvlyEw5NFc00E3FB0D
180,Balão,Orochi,73876,https://open.spotify.com/track/4QFzCjkQl2c7wrzVrOu2sz
181,"Isso Que é Vida","Dennis DJ",73730,https://open.spotify.com/track/1dKYlw6v9wofuqb7EXSvPn
182,"HIGHEST IN THE ROOM","Travis Scott",73689,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
183,"Você Não Ama Ninguém","Pineapple StormTv",73583,https://open.spotify.com/track/5e0CF6LhfPARWyiu4eFohr
184,"Onze e Pouquinho",Dilsinho,73583,https://open.spotify.com/track/65i9Mc7h1CG7ssI1OhMPcT
185,"50 Tons","MC Du Black",73526,https://open.spotify.com/track/330oIFOtslgdc4TBVApQuY
186,"Dois Corações",Melim,73483,https://open.spotify.com/track/4xwPOyN9VgaTPehdsLiYul
187,"Shape of You","Ed Sheeran",73295,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
188,"Amor Atual - Ao Vivo","Henrique & Juliano",73240,https://open.spotify.com/track/3T1POGWalxKOyn204Q3ngk
189,"TKN (feat. Travis Scott)",ROSALÍA,73164,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
190,"Ride It",Regard,72907,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
191,Dizeres,Orgânico,72734,https://open.spotify.com/track/3Vc8vnid3noqupe9PvUKxP
192,"bad guy","Billie Eilish",72597,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
193,"SICKO MODE","Travis Scott",72350,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
194,"Hit Contagiante","Felipe Original",72301,https://open.spotify.com/track/5dKesZwp6deuhEeW8F1UEi
195,"Vou Ter Que Superar - Ao Vivo","Matheus & Kauan",72154,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP
196,Brisa,IZA,72152,https://open.spotify.com/track/5rNNZ6fVYxkhwqUfImVhU1
197,"Teu Segredo - Ao Vivo","Vou pro Sereno",71338,https://open.spotify.com/track/15DHt4fP4FARWLvWkIxdAx
198,"Deixe Me Ir - Acústico",1Kilo,70855,https://open.spotify.com/track/2srL4DYBekshpbprS6H0mO
199,"Rap Da Akatsuki: Os Ninjas Mais Procurados Do Mundo (Nerd Hits)","7 Minutoz",70848,https://open.spotify.com/track/2iNZMMFEii4fU827NTyQ1J
200,"Cidade Inteira","Eric Land",70706,https://open.spotify.com/track/7J3QMuDCSv56jRSiD9jFBF
