,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
55,"Lose Somebody",Kygo,3531,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
56,"I Don't Care (with Justin Bieber)","Ed Sheeran",3507,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
57,"If the World Was Ending - feat. Julia Michaels","JP Saxe",3487,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
58,Robbery,"Juice WRLD",3396,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
59,"lovely (with Khalid)","Billie Eilish",3354,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
60,"After Party","Don Toliver",3350,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
61,"Man Of The Year","Juice WRLD",3348,https://open.spotify.com/track/1uA914Md6wsy9NDryyBypH
62,Señorita,"Shawn Mendes",3340,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
63,goosebumps,"Travis Scott",3295,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
64,"Godzilla (feat. Juice WRLD)",Eminem,3289,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
65,Sponono,"Kabza De Small",3277,https://open.spotify.com/track/6V06P7LboO5FaYi13nQANw
66,"I Want It","Juice WRLD",3257,https://open.spotify.com/track/6RsRMf9e4KUyo3MecGffNL
67,"Screw Juice","Juice WRLD",3213,https://open.spotify.com/track/2XSO13Gyndo7MDdtYibIxO
68,ROXANNE,"Arizona Zervas",3209,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
69,"SICKO MODE","Travis Scott",3176,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
70,"The Adventures of Moon Man & Slim Shady (with Eminem)","Kid Cudi",3154,https://open.spotify.com/track/38iBrrbbXyWaSPkmuDNgjZ
71,"Ballin' (with Roddy Ricch)",Mustard,3147,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
72,"BELIEVE IT",PARTYNEXTDOOR,3122,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
73,Youngblood,"5 Seconds of Summer",3114,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
74,"Rags2Riches (feat. ATR Son Son)","Rod Wave",3087,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq
75,"hot girl bummer",blackbear,3027,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
76,"Can't Die","Juice WRLD",3015,https://open.spotify.com/track/6DuHcOuuGWXNvF3uocsrBa
77,Happier,Marshmello,2886,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
78,"Adore You","Harry Styles",2879,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
79,"In Your Eyes","The Weeknd",2831,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
80,"Ke Star",Focalistic,2816,https://open.spotify.com/track/5I4C1yjAWDREGD5JLzqux1
81,"GO (feat. Juice WRLD)","The Kid LAROI",2777,https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew
82,Eazy,"Nasty C",2762,https://open.spotify.com/track/2WxL4qrdtQFs7RJ9hEbyW1
83,"Higher Love",Kygo,2747,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
84,Shallow,"Lady Gaga",2716,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
85,GOOBA,6ix9ine,2709,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
86,"Past Life (with Selena Gomez)","Trevor Daniel",2705,https://open.spotify.com/track/4P6IttK2PRBjyr3fm0pP7t
87,"bad guy","Billie Eilish",2698,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
88,"High Fashion (feat. Mustard)","Roddy Ricch",2692,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
89,"Something Special","Pop Smoke",2684,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6
90,"Ride It",Regard,2681,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
91,Supalonely,BENEE,2675,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
92,"Be Alright","Dean Lewis",2657,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
93,SAD!,XXXTENTACION,2653,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
94,"No Guidance (feat. Drake)","Chris Brown",2645,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
95,"Got It On Me","Pop Smoke",2639,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
96,Takeaway,"The Chainsmokers",2637,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
97,"Jocelyn Flores",XXXTENTACION,2624,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
98,"My Affection (with PARTYNEXTDOOR)","Summer Walker",2612,https://open.spotify.com/track/2aSM4sbNN7cSmpYOG0sf46
99,"Say So","Doja Cat",2610,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
100,"Kings & Queens","Ava Max",2536,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
101,"I Like Me Better",Lauv,2536,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
102,Risky,Elaine,2522,https://open.spotify.com/track/4XOcBYsZrR8oa9c97COoYf
103,"Eastside (with Halsey & Khalid)","benny blanco",2521,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
104,"Without Me",Halsey,2512,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
105,"We Paid (feat. 42 Dugg)","Lil Baby",2512,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp
106,"Stunnin' (feat. Harm Franklin)","Curtis Waters",2483,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
107,"Say You Won't Let Go","James Arthur",2478,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
108,"Lose Control",MEDUZA,2460,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
109,"Call You Mine","The Chainsmokers",2457,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
110,"you broke me first","Tate McRae",2455,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
111,"when the party's over","Billie Eilish",2443,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
112,"Dancing With A Stranger (with Normani)","Sam Smith",2439,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
113,"Money In The Grave (Drake ft. Rick Ross)",Drake,2420,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
114,"Post Malone (feat. RANI)","Sam Feldt",2386,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
115,Masupa,"Kabza De Small",2362,https://open.spotify.com/track/5Id1TX4vQxyUc6dapFxMnM
116,"If I Can't Have You","Shawn Mendes",2334,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
117,"Never Really Over","Katy Perry",2331,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
118,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,2331,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
119,"How You Like That",BLACKPINK,2325,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
120,ZOL,"Max Hurrell",2308,https://open.spotify.com/track/1XtgF9N4G9xDiYiVfu3cID
121,"Know Your Worth",Khalid,2297,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
122,Falling,"Harry Styles",2296,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
123,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",2285,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
124,2002,Anne-Marie,2283,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
125,"Wash Us In The Blood","Kanye West",2280,https://open.spotify.com/track/7mEUjhl6aTztdHCrxoTgBG
126,"TKN (feat. Travis Scott)",ROSALÍA,2275,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
127,"Sweet but Psycho","Ava Max",2273,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
128,Buyile,"Kabza De Small",2258,https://open.spotify.com/track/3cYveo5jztcO8WV3AkiUJI
129,"Be Happy","Dixie D’Amelio",2253,https://open.spotify.com/track/0egBBvt6cfROuCHP5nBABx
130,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",2217,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
131,"Aim For The Moon (feat. Quavo)","Pop Smoke",2204,https://open.spotify.com/track/6O7fPYTsb2mY0PiFt2ymDB
132,"Best Part (feat. Daniel Caesar)",H.E.R.,2197,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
133,"All Girls Are The Same","Juice WRLD",2193,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
134,"Girls Need Love (with Drake) - Remix","Summer Walker",2187,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
135,"DYING 4 YOUR LOVE","Snoh Aalegra",2186,https://open.spotify.com/track/5d6qTZOLnj4zbgFGRoJiNz
136,"rockstar (feat. 21 Savage)","Post Malone",2186,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
137,Surrender,"Natalie Taylor",2182,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
138,"Tender Love (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",2168,https://open.spotify.com/track/7ckWQdFniRR7CNsIA1VIML
139,BOP,DaBaby,2168,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
140,Ransom,"Lil Tecca",2162,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
141,Bruises,"Lewis Capaldi",2156,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
142,"How Do You Sleep?","Sam Smith",2136,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
143,"Do It","Chloe x Halle",2118,https://open.spotify.com/track/35Dh5MnCUPLN3XyAVtQff3
144,"What A Man Gotta Do","Jonas Brothers",2114,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
145,"Mood Swings (feat. Lil Tjay)","Pop Smoke",2107,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
146,"Lose You To Love Me","Selena Gomez",2097,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
147,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",2089,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
148,"Anxiety - Intro","Juice WRLD",2081,https://open.spotify.com/track/0YevRlTDW9tyIwViCyke8Q
149,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)","Ty Dolla $ign",2062,https://open.spotify.com/track/4JB0EAT4BkLShTyTt50FmO
150,"All of Me","John Legend",2060,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
151,Perfect,"Ed Sheeran",2054,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
152,"Let Me Love You",Mario,2023,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
153,"The Middle",Zedd,2018,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
154,"The Bigger Picture","Lil Baby",2015,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1
155,"OUT WEST (feat. Young Thug)",JACKBOYS,1993,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
156,"Ilog Drum","Kabza De Small",1991,https://open.spotify.com/track/02sxnXoCxbGxs6dPANWOHr
157,"ocean eyes","Billie Eilish",1991,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
158,Yibanathi,"Vusi Nova",1990,https://open.spotify.com/track/4rPSpeKJekm5pJNabHi0MK
159,"7 rings","Ariana Grande",1984,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
160,"High Hopes","Panic! At The Disco",1979,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
161,"MIDDLE CHILD","J. Cole",1979,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
162,"Price to Pay","Miss Pru DJ",1975,https://open.spotify.com/track/5aDAwf4fABN9oZ52PDbX2o
163,"10,000 Hours (with Justin Bieber)","Dan + Shay",1972,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
164,"Make It Rain (feat. Rowdy Rebel)","Pop Smoke",1964,https://open.spotify.com/track/71d7LaAgPcNcUopu3OzmP7
165,"You Need To Calm Down","Taylor Swift",1954,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
166,"Ubomi Abumanga","Sun-El Musician",1945,https://open.spotify.com/track/1Eum24tziiY0sRBRx7hWBb
167,Sucker,"Jonas Brothers",1941,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
168,"Know My Rights (feat. Lil Baby)",6LACK,1932,https://open.spotify.com/track/7fsNNSLGG8Wi0nFbufCU6L
169,Gangstas,"Pop Smoke",1930,https://open.spotify.com/track/1hg3RlqFZXJb5YgRoK9qmF
170,"44 BullDog","Pop Smoke",1927,https://open.spotify.com/track/7sjFIZ1g5QLJLGja3k592K
171,"Hate Me (with Juice WRLD)","Ellie Goulding",1924,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
172,"LIKE I WANT YOU",Giveon,1921,https://open.spotify.com/track/6qBFSepqLCuh5tehehc1bd
173,"Goodbyes (feat. Young Thug)","Post Malone",1916,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C
174,"Deep End Freestyle","Sleepy Hallow",1912,https://open.spotify.com/track/2AlYncTpVHKwHb55F9lF6O
175,"The Blessing (Live)","Elevation Worship",1908,https://open.spotify.com/track/5O306r2a9Nl7rm5ZlaTqka
176,"3 Nights","Dominic Fike",1907,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
177,Better,Khalid,1902,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
178,"Don't Stop Believin'",Journey,1883,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
179,"Dancing On My Own","Calum Scott",1864,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
180,"Never Seen the Rain","Tones And I",1864,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
181,"Play Date","Melanie Martinez",1853,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
182,"Don't Give Up On Me - (From ""Five Feet Apart"")","Andy Grammer",1845,https://open.spotify.com/track/5A3fPy30SN2wuzrahpcxvV
183,"When I See U",Fantasia,1836,https://open.spotify.com/track/4iuNZTcvT9diFySSzVsnVS
184,Believer,"Imagine Dragons",1835,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
185,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,1830,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
186,"The Man, The Myth, The Legend - Interlude","Juice WRLD",1830,https://open.spotify.com/track/0veNpTQFqfmTX0rsJmO2rO
187,"You should be sad",Halsey,1829,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
188,Moonlight,XXXTENTACION,1819,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
189,"Scars To Your Beautiful","Alessia Cara",1819,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
190,"Into You (feat. Tamia) - Main Mix",Fabolous,1810,https://open.spotify.com/track/1Jm1I3APcmVz3MqPr5vfTx
191,"No Idea","Don Toliver",1798,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
192,"Snow On Tha Bluff","J. Cole",1785,https://open.spotify.com/track/1oOEkBNp4zWnkD7nWjJdog
193,Wow.,"Post Malone",1780,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
194,"TROLLZ (with Nicki Minaj)",6ix9ine,1775,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso
195,"Something Just Like This","The Chainsmokers",1769,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
196,"Too Good At Goodbyes","Sam Smith",1769,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
197,"I’m Ready (with Demi Lovato)","Sam Smith",1767,https://open.spotify.com/track/1fipvP2zmef6vN2IwXfJhY
198,Daisies,"Katy Perry",1765,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc
199,"Into Ingawe","Sun-El Musician",1761,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
200,"What You Know Bout Love","Pop Smoke",1757,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
