,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
51,Malemolência,"Dynho Alves",191036,https://open.spotify.com/track/5rwdmpN5eMWIIwK4R96vv1
52,"Conselho - Ao Vivo","Israel & Rodolffo",187230,https://open.spotify.com/track/7o6mPqSSF4AqyoljLLfYz6
53,"Espelho Meu - Ao Vivo","Henrique & Diego",186940,https://open.spotify.com/track/4mtHXZBOBMrZSI6jp3X9WJ
54,"Melhor Saída - Ao Vivo","Lauana Prado",185480,https://open.spotify.com/track/704li4NOyKCQY6qNdoEW5n
55,"Bem Pior Que Eu - Ao Vivo","Marília Mendonça",184897,https://open.spotify.com/track/4UANYptjv2kpV6IY7IjXoJ
56,"Bye Bye","Mc Don Juan",181147,https://open.spotify.com/track/3NpRkAnxexTh4TklAZNjag
57,"Traí Sim - Ao Vivo","Maiara & Maraisa",179791,https://open.spotify.com/track/1NG3zBjoV0TtKcr5znJ6n3
58,"Meu Abrigo",Melim,169886,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
59,"You Need To Calm Down","Taylor Swift",167275,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
60,"Garupa, Pt. 2","Dj Henrique de Ferraz",167234,https://open.spotify.com/track/6d9GEfxIyQiEtuG1EVBF5m
61,"Flor Que Se Cheira - Ao Vivo","Guilherme & Benuto",166942,https://open.spotify.com/track/49pu85144Xir6PgWjeyJhG
62,"Cerveja, Sal E Limão - Ao Vivo","Matheus & Kauan",165825,https://open.spotify.com/track/7nJJKm0R90xM1nGlxTHTme
63,"Serenata - Ao Vivo","Marília Mendonça",164768,https://open.spotify.com/track/5fY9bVl1Wj4PIM3wnduWop
64,"Não Atende Não","Wesley Safadão",161164,https://open.spotify.com/track/7E5cJjrgYLHo13pI0hpmWw
65,"Mágica - Ao Vivo","Matheus & Kauan",160771,https://open.spotify.com/track/5cN5ZOVcYBl4Lnq50Zeqsx
66,"Dois Enganados","Murilo Huff",159523,https://open.spotify.com/track/72N0CRIAqjETbhghrkCUW2
67,"Espaçosa Demais - Ao Vivo","Felipe Araújo",159045,https://open.spotify.com/track/4lEw9Id7kLDSJ6KRdaenM9
68,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",155181,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
69,"Rabetão no Chão","Mc Th",154489,https://open.spotify.com/track/4aC48Yffpsw01b7sBJxase
70,"Cidade Vizinha - Ao Vivo","Henrique & Juliano",152853,https://open.spotify.com/track/6pgoGpBkKUvXrrU95j0khl
71,"bad guy","Billie Eilish",152248,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
72,"Aperte O Play - Ao Vivo","Simone & Simaria",148314,https://open.spotify.com/track/5M8qHiAV6b0jo3phlyhxcR
73,"Pro Nosso Bem - Ao Vivo","Gustavo Mioto",147041,https://open.spotify.com/track/5JZufG8AcnMvCOeFoMFExv
74,"Obrigado por Estragar Tudo - Ao Vivo","Marília Mendonça",146191,https://open.spotify.com/track/4a5GPCo8oX4vvaRkciKlih
75,"Parado no Bailão","MC L da Vinte",144279,https://open.spotify.com/track/3Hb9kUdm4yf839Fle4RIdT
76,"Santo Forte (Ao Vivo) (feat. Luan Santana)",Dilsinho,144207,https://open.spotify.com/track/1ekX8JX7LF3AyxI0nyOzvB
77,Brisa,IZA,143815,https://open.spotify.com/track/5rNNZ6fVYxkhwqUfImVhU1
78,"All The Lies",Alok,141773,https://open.spotify.com/track/6PqUdUGS4h5aGY7YyEGXr8
79,"Vingança - Ao Vivo","Luan Santana",141700,https://open.spotify.com/track/7KdcbYcVF8LkQeQcTYOixJ
80,"Zé da Recaída - Ao Vivo","Gusttavo Lima",141587,https://open.spotify.com/track/7uU04pPMnKELpv8mIJ3yLa
81,"Tonelada de Solidão (feat. Ferrugem) - Ao Vivo","Marcos & Belutti",139944,https://open.spotify.com/track/2dEkETSUpO8oZoCOcKT1yN
82,Café,Vitão,138784,https://open.spotify.com/track/6i9ToXS6CAfjpp8veBklg1
83,"Igual Ela Só Uma","Wesley Safadão",137567,https://open.spotify.com/track/6XGhqvxCMCcBy5XiqG7SWV
84,"Sei Lá",Projota,136834,https://open.spotify.com/track/6l1PdE7lQbodewVQh16GCM
85,"Dona de mim",IZA,136262,https://open.spotify.com/track/0H8CBal2Dcu5Yc001VotZN
86,"Passa Mal - Ao Vivo","Marília Mendonça",136093,https://open.spotify.com/track/7Cpd4UGXnTrloIgZpSs46e
87,"Maturidade (feat. Matheus & Kauan)","Avine Vinny",134773,https://open.spotify.com/track/64ePZsgVWO1zRVpHxY2VYC
88,"Dá preferência pra mim (Participação especial de Gusttavo Lima)","Thiago Brava",134135,https://open.spotify.com/track/3bdjxhq0PqcxNwswCOX6w1
89,"Bagunça Minha Vida - Ao Vivo Em Goiânia / 2019","George Henrique & Rodrigo",133321,https://open.spotify.com/track/33g4LmRrWddOvMLnynSktj
90,"50 Vezes - Ao Vivo","Sorriso Maroto",132796,https://open.spotify.com/track/01wavOnjFBNgdMWBFYIAP4
91,"Praia do Rosa - Acústico",Oriente,131406,https://open.spotify.com/track/5lYKob6hewwt3dcy5kWMfF
92,"Quem Pegou, Pegou - Ao Vivo","Henrique & Juliano",130845,https://open.spotify.com/track/2jxfsaODfcVQhKMZPuYK2j
93,"Zona de Risco (feat. Maiara & Maraisa) - Ao Vivo","Fernando & Sorocaba",129277,https://open.spotify.com/track/7qQV8fo97AFhrL9HPUeAsk
94,"Bye Bye - Ao Vivo","Marília Mendonça",129196,https://open.spotify.com/track/055TcJ0BdCrW7qE8Yq5KRM
95,Sapequinha,Lexa,128586,https://open.spotify.com/track/7LPR6AdkOQR9WpEixCGNCk
96,"Pesquisa no Google (feat. Henrique & Diego) - Ao Vivo","Turma do Pagode",128365,https://open.spotify.com/track/1xg3EbmhAr1cfNOA55pvKH
97,Provocar,Lexa,126411,https://open.spotify.com/track/28SWsF1IQxfc9bP5yua35K
98,"Love À Queima Roupa - Ao Vivo","Marília Mendonça",126352,https://open.spotify.com/track/0aUGXSCmdJz9I9kdY9e9kk
99,"Sofro Onde Eu Quiser","Yasmin Santos",124733,https://open.spotify.com/track/2Xr33epIjw1fbwOhrng4Pd
100,"Medley da Gaiola - Dennis DJ Remix","MC Kevin o Chris",124512,https://open.spotify.com/track/7rLegaz7zKB6EtDNzcslKE
101,"Regras - Ao Vivo","Diego & Arnaldo",122975,https://open.spotify.com/track/11DkUDkBt9kaha1QRnuCMU
102,"Teste da Mãozinha - Ao Vivo","Hugo & Guilherme",122603,https://open.spotify.com/track/3HdvjjrWBBwsEEcWjs3p1m
103,"7 rings","Ariana Grande",122007,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
104,"Deixa (feat. Ana Gabriela)",Lagum,120392,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
105,"Propaganda - Ao Vivo","Jorge & Mateus",119957,https://open.spotify.com/track/74n5d5M21JnC4WJ6gdkggK
106,Happier,Marshmello,119187,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
107,"Só Pra Castigar","Wesley Safadão",119141,https://open.spotify.com/track/2X8sssaxS5GReg6945B6RW
108,Balão,Orochi,118326,https://open.spotify.com/track/6nc3d5wRTTzkZo29kZRr5r
109,"Pronta pra Trair","Yasmin Santos",116971,https://open.spotify.com/track/3IdXfXbXcbEe3LP9ClIZw8
110,"Enchendo e Derramando","Zé Neto & Cristiano",115827,https://open.spotify.com/track/4ABwmZSNZPHqH2cXPhKgfH
111,"Surto De Amor - Ao Vivo Em Uberlândia / 2018","Bruno & Marrone",115218,https://open.spotify.com/track/5mFn4teAi2HMi7kRHliyFL
112,"To Gostando Tanto de Você","Mc Don Juan",115103,https://open.spotify.com/track/4HTrlT5mmxPaZZKs4JSPeI
113,"Compartilhando Mágoa","George Henrique & Rodrigo",114587,https://open.spotify.com/track/3M6QJpWhM9NPcBwxTRKLlH
114,"Casal Raiz - Ao Vivo","Xand Avião",112741,https://open.spotify.com/track/37Xnka0c1qea5wagV91UIl
115,"Apaixonadinha - Ao Vivo","Marília Mendonça",112256,https://open.spotify.com/track/0rUL7vUZmCKxB0gS83W3aM
116,Desencana,"Wesley Safadão",112165,https://open.spotify.com/track/4Jba76DjAcgEvvGfIopNTl
117,"Never Really Over","Katy Perry",111128,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
118,Terremoto,Anitta,110960,https://open.spotify.com/track/7G2XZhDNHo7SSDWSVxC0UT
119,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",109827,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
120,"Bebo Litro - Ao Vivo","Maiara & Maraisa",109244,https://open.spotify.com/track/0GSHXM7PZ75f6ZwpekBq83
121,"Status Que Eu Não Queria - Ao Vivo","Zé Neto & Cristiano",108166,https://open.spotify.com/track/43tDjfz9Inw7Soy0jzxowN
122,"Dentro do Carro","MC Kevin o Chris",106881,https://open.spotify.com/track/6FWMkcaZyKS8I60zR6ro7h
123,"Qualidade De Vida - Ao Vivo","Simone & Simaria",106107,https://open.spotify.com/track/0ituhG5DzBFsBdp6ECz030
124,"Tiro Certo - Ao Vivo","Zé Felipe",105476,https://open.spotify.com/track/6PrHpASrdyqydEKc8JFmEX
125,"Deixa Eu Te Chamar de Meu Amor","Breno & Caio Cesar",101546,https://open.spotify.com/track/0EyxB6uQOUC4ex2tbJuu6m
126,"Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo","Atitude 67",101147,https://open.spotify.com/track/2PADJK4rhdklqFLQFa5oMX
127,"Largado Às Traças - Ao Vivo","Zé Neto & Cristiano",100041,https://open.spotify.com/track/371Up3WP7OqJNFPf0BiyUe
128,"Respeita o Nosso Fim - Ao Vivo","Gusttavo Lima",99246,https://open.spotify.com/track/1F46LaY3gYpvL2r534FeWs
129,"Ai, Amor",ANAVITÓRIA,99142,https://open.spotify.com/track/3bR8wBqLky6b61ROJlaBEF
130,"Você Não Ama Ninguém","Pineapple StormTv",98885,https://open.spotify.com/track/5e0CF6LhfPARWyiu4eFohr
131,"Amigo Emprestado - Ao Vivo","Marília Mendonça",98037,https://open.spotify.com/track/6nn9utEXmkfR5iBxerXtB5
132,Jenifer,"Gabriel Diniz",97927,https://open.spotify.com/track/7wMAgaPiKzTNxpDWu2BPfk
133,"Ausência - Ao Vivo | Acústico","Marília Mendonça",97721,https://open.spotify.com/track/37erXXnh4mlWE7mdO6EYOp
134,"Dois Corações",Melim,97413,https://open.spotify.com/track/4xwPOyN9VgaTPehdsLiYul
135,"3 Dias Virado","Mc IG",96049,https://open.spotify.com/track/4uD7ypL7pDmOiMiVX6TCCa
136,"Casa da Mãe Joana - Ao Vivo","Marília Mendonça",95337,https://open.spotify.com/track/5zweis4XXFug8uxTRnqH1W
137,"Piece Of Your Heart",MEDUZA,94744,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
138,Believer,"Imagine Dragons",93815,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
139,"Eu Não Iria - Ao Vivo","Gusttavo Lima",93591,https://open.spotify.com/track/09Q3su74ehVmR87tA3msB9
140,"Pior Que Possa Imaginar","Luísa Sonza",93573,https://open.spotify.com/track/40s35Bws3HIO5DLRlrosyL
141,"O Sol","Vitor Kley",91216,https://open.spotify.com/track/4lvGHfDuzfv9uDTHMrRMiH
142,"Bebida Na Ferida - Ao Vivo","Zé Neto & Cristiano",91108,https://open.spotify.com/track/50YbE5MrvSu8Fz6A2dgTZ8
143,"Salvou meu dia (Participação especial de Gusttavo Lima)","MC Kevinho",90800,https://open.spotify.com/track/7CBImG41isOs2r7lQU7CCy
144,"Sai Pra Lá","Mc Don Juan",90325,https://open.spotify.com/track/3mOTImYvsTNYV72s66e2pc
145,"É natural (Participação especial de Bruno Cardoso) - Ao vivo",Ferrugem,89154,https://open.spotify.com/track/0vT797IpZpF5o1XLCnWCUL
146,"Shape of You","Ed Sheeran",88959,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
147,"If I Can't Have You","Shawn Mendes",88758,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
148,"Fake News - Ao Vivo","Gustavo Mioto",88575,https://open.spotify.com/track/1G60NjxeOS7veR1EXuKPaW
149,"É rave que fala né","MC Hollywood",87862,https://open.spotify.com/track/69KvEkL28yjwoOtApmB6CL
150,"Não Fala Não pra Mim","Humberto & Ronaldo",86498,https://open.spotify.com/track/0PaAB17axL9hn88mHiw8g0
151,"Saudade Nível Hard","Yasmin Santos",86031,https://open.spotify.com/track/2dmGj5Nf01FcR6N4HPzAbL
152,"Pouco a Pouco (Ao Vivo) (feat. Sorriso Maroto)",Dilsinho,85628,https://open.spotify.com/track/2lm3Ric7MeBk8hLfsiVokr
153,"Mulher Maravilha - Ao Vivo","Zé Neto & Cristiano",85352,https://open.spotify.com/track/2cbMXc0P5s271VwZOUk1Gb
154,Morena,"Vitor Kley",84635,https://open.spotify.com/track/36UiRg8wGUOFC3E0gdyvFA
155,"Pouca Pausa",Clau,83989,https://open.spotify.com/track/2odzriVVZBwYOiYJEj30tm
156,Favela,Alok,83886,https://open.spotify.com/track/2JVbZEpewmqNlSzmXJTx2E
157,Sucker,"Jonas Brothers",83727,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
158,"Sujeito - Ao Vivo","Gusttavo Lima",82456,https://open.spotify.com/track/2AuQcbltEHog9kOv9Ms3W3
159,"Bohemian Rhapsody - 2011 Mix",Queen,81838,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
160,"Girls Like You (feat. Cardi B)","Maroon 5",81345,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
161,"Deixe Me Ir - Acústico",1Kilo,80836,https://open.spotify.com/track/2srL4DYBekshpbprS6H0mO
162,"Só Você","Dennis DJ",79989,https://open.spotify.com/track/4xc6RrWzEOdprPqYn9Cyen
163,"rockstar (feat. 21 Savage)","Post Malone",79843,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
164,"Sofazinho - Ao Vivo","Luan Santana",79644,https://open.spotify.com/track/2PMLdLt5QeOuOgxfAvx1in
165,"O Alvo (feat. Henrique & Juliano) - Ao Vivo","Diego & Victor Hugo",79342,https://open.spotify.com/track/5Vw6ZLNB6Ko7VZM6vmNIbr
166,"Fica - Bonus Track",ANAVITÓRIA,79063,https://open.spotify.com/track/1qDZnViQgUItsMpWLVwfGb
167,"Só Depois do Carnaval",Lexa,79027,https://open.spotify.com/track/6HtVFR6WAeJRgYtleNcEE8
168,"Anti-Amor - Ao Vivo","Gustavo Mioto",78527,https://open.spotify.com/track/7JdZZfozlODQ08ATf8xIZ6
169,Embrasa,Vitão,78422,https://open.spotify.com/track/4iANxSIDT3kGekiquMSAgT
170,"Controle Remoto (Ao Vivo)",Dilsinho,77804,https://open.spotify.com/track/46bW6erFBPbpGUTzxu5269
171,"In My Mind",Dynoro,77493,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
172,"Largado As Traças - Acústico","Zé Neto & Cristiano",77280,https://open.spotify.com/track/74gguwbBvfBTurNJUWFOsC
173,"Pra você acreditar - Ao vivo",Ferrugem,77166,https://open.spotify.com/track/5KNi9XFap48ry4puG7rvqv
174,"Ao Vivo E A Cores","Matheus & Kauan",76973,https://open.spotify.com/track/2Ab1wPTEqulaCGoBak1gUo
175,"Abandonei a Gabriela","MC Kekel",76555,https://open.spotify.com/track/1s3FJ4mqVXodFLUMmrLYjO
176,"Trincadinho - Ao Vivo","Jorge & Mateus",76554,https://open.spotify.com/track/5qjMyKkmosPBws5cImS9Zz
177,"Detesto Despedidas",Lagum,76502,https://open.spotify.com/track/4ow47hEGWz7eKykRH3npQP
178,"Bomba Relógio","Luísa Sonza",76298,https://open.spotify.com/track/0HocIafyaS4C7rDGTJXYnj
179,Banco,Matuê,76235,https://open.spotify.com/track/7MPQNyAX02uIEQCRsC4sgc
180,"Bebe e Vem Me Procurar","Raí Saia Rodada",75695,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq
181,"Sua Mãe Vai Me Amar","Turma do Pagode",75683,https://open.spotify.com/track/4fMjqKYYsvtT6Fvca8lGFl
182,"thank u, next","Ariana Grande",74892,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
183,Dizeres,Orgânico,74177,https://open.spotify.com/track/3Vc8vnid3noqupe9PvUKxP
184,"Pra Você Guardei O Amor","Nando Reis",74085,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv
185,"Supera - Ao Vivo",Péricles,73678,https://open.spotify.com/track/0h9xMQP3ctuibd4Ce2037O
186,LEAL,Djonga,73617,https://open.spotify.com/track/5cEZdqWwTQbQ5mfiZJpzps
187,"Coisa Boa","Gloria Groove",73107,https://open.spotify.com/track/4SBQSroThFQ98U29IwnJ2g
188,"Dancing With A Stranger (with Normani)","Sam Smith",72494,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
189,"Carrinho Na Areia - Ao Vivo","Gusttavo Lima",72009,https://open.spotify.com/track/126x7SdXVva2Dqh2is2CEe
190,Thunder,"Imagine Dragons",71584,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
191,"Kill This Love",BLACKPINK,71262,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
192,"Apelido Carinhoso","Gusttavo Lima",71191,https://open.spotify.com/track/6wXYGqXCLtEHx4VDb2TPcM
193,"Estranho - Ao Vivo | Acústico","Marília Mendonça",70887,https://open.spotify.com/track/0rOYqGZFzJzVGcZyXrN3fO
194,"Without Me",Halsey,70790,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
195,"Amor de Cerveja - Ao Vivo","Henrique & Diego",70543,https://open.spotify.com/track/1hlnk9c1fxbbsiv9PvWePi
196,"No Guidance (feat. Drake)","Chris Brown",70490,https://open.spotify.com/track/7FEwp8BavoEVE3AnxJDchc
197,"Poesia Acústica #3: Capricorniana","Pineapple StormTv",70339,https://open.spotify.com/track/1YUWhlQjFv7MQpcbb77zTL
198,"Mother's Daughter","Miley Cyrus",70288,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr
199,"Apenas Mais uma de Amor","Lulu Santos",70081,https://open.spotify.com/track/6YNCE5qtrTa7YcnAOAEsDQ
200,"Derreter a Aliança - Ao Vivo","Zé Neto & Cristiano",69986,https://open.spotify.com/track/5LrxVF7fpZZdbB7zy6MnIg
