,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
26,"I Like Me Better",Lauv,19214,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
27,"Way Back Home (feat. Conor Maynard) - Sam Feldt Edit",SHAUN,19137,https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk
28,Shallow,"Lady Gaga",19124,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
29,"Without Me",Halsey,18670,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
30,"有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲",A-Lin,18640,https://open.spotify.com/track/6iNH42q8haGYDYGhKK6XiJ
31,如果雨之後,"Eric Chou",17611,https://open.spotify.com/track/6kabSi7XCHHGThNme6J2tL
32,"Empty Space","James Arthur",17437,https://open.spotify.com/track/1uru26I2JKd2mQZt0MDCUe
33,"Homicide (feat. Eminem)",Logic,17244,https://open.spotify.com/track/2MuMD298IpYqKF367wegUd
34,"你,好不好? - TVBS連續劇【遺憾拼圖】片尾曲","Eric Chou",16767,https://open.spotify.com/track/2gug6MRv4xQFYi9LA3PJCS
35,"thank u, next","Ariana Grande",16670,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
36,Happier,Marshmello,16062,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
37,2002,Anne-Marie,15746,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
38,"Outta My Head (with John Mayer)",Khalid,15729,https://open.spotify.com/track/09oZ9eXQ2fo6YDrPzJqAoP
39,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,15684,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
40,"DDU-DU DDU-DU",BLACKPINK,15344,https://open.spotify.com/track/2aI2k39nfa3KFsa4JclQzw
41,Lily,"Alan Walker",15267,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN
42,"Be Alright","Dean Lewis",15209,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
43,你要的全拿走,"Tiger Hu",15122,https://open.spotify.com/track/37BXaP8wCJrH0M3AdtSNyk
44,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",15025,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
45,SOLO,JENNIE,14870,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj
46,體面(電影《前任3:再見前任》插曲),"Kelly Yu",14715,https://open.spotify.com/track/7cE5ehlKJ3L9Ejhzm3udcF
47,Perfect,"Ed Sheeran",14685,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
48,"Someone You Loved","Lewis Capaldi",14602,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
49,Earth,"Lil Dicky",14417,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO
50,"Big Plans","Why Don't We",14410,https://open.spotify.com/track/6Yx181fZzA0YE2EkUsYruq
51,告白氣球,"Jay Chou",13695,https://open.spotify.com/track/1ivCIgrYZyE0BvItL4Z8lk
52,"break up with your girlfriend, i'm bored","Ariana Grande",13523,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
53,"Falling Like The Stars","James Arthur",13350,https://open.spotify.com/track/15xWRPHQMeqgdkGzInx3PY
54,Mikrokosmos,BTS,13243,https://open.spotify.com/track/5hnbE5BF2e8BCk9OMR1UVC
55,Cool,"Jonas Brothers",13144,https://open.spotify.com/track/3QmolSZqjjLksTUvZJ6pPS
56,那些你很冒險的夢,"JJ Lin",13071,https://open.spotify.com/track/5kZDxLcbqglZ2yYXg4Mkjc
57,"Say You Won't Let Go","James Arthur",12881,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
58,以後別做朋友,"Eric Chou",12849,https://open.spotify.com/track/7zyYmIdjqqiX6kLryb7QBx
59,TIRED,"Jasmine Sokko",12719,https://open.spotify.com/track/1i8vlrdnyOWGGqNKhKQM3C
60,"Eastside (with Halsey & Khalid)","benny blanco",12467,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
61,"Power is Power (feat. The Weeknd & Travis Scott)",SZA,12379,https://open.spotify.com/track/4cbdPT6uaBOgOQe3fLMofl
62,"There's No Way (feat. Julia Michaels)",Lauv,12339,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
63,等你下課,"Jay Chou",12249,https://open.spotify.com/track/76WthWB0v0KXUHZoAclMVV
64,"Make It Right",BTS,12243,https://open.spotify.com/track/6KUE0HSSudAp9AOycaF6SH
65,Sixteen,"Ellie Goulding",12220,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd
66,"Girls Like You (feat. Cardi B)","Maroon 5",12182,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
67,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",12173,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
68,Photograph,"Ed Sheeran",11784,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
69,"This Feeling","The Chainsmokers",11771,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
70,"3 Nights","Dominic Fike",11750,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
71,"Let Me Down Slowly","Alec Benjamin",11716,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
72,"High Hopes","Panic! At The Disco",11607,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
73,"달라달라 (DALLA DALLA)",ITZY,11570,https://open.spotify.com/track/0GU5GuJQQEnnREO2FxnVPT
74,"wish you were gay","Billie Eilish",11557,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
75,小幸運,"Hebe Tien",11518,https://open.spotify.com/track/1ZeVIrCWzEmsJexkrgvjFv
76,lovely,"Billie Eilish",11373,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
77,可惜沒如果,"JJ Lin",11275,https://open.spotify.com/track/6WoQzK5Exbfcmow1AoNRkl
78,"As If It's Your Last",BLACKPINK,11247,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
79,"Shape of You","Ed Sheeran",11242,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
80,"Love Someone","Lukas Graham",11097,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
81,不為誰而作的歌,"JJ Lin",11048,https://open.spotify.com/track/0VqSdtXseb9khdZrnYVyM1
82,"Beautiful (feat. Camila Cabello)",Bazzi,10921,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
83,"Too Good At Goodbyes","Sam Smith",10774,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
84,"真的傻 (電影《一吻定情》追愛版主題曲)","LaLa Hsu",10748,https://open.spotify.com/track/7mCr6Rn5jx04Fisvts97Z3
85,她說,"JJ Lin",10564,https://open.spotify.com/track/632VyMrvhsHIsO4zq9khts
86,"bury a friend","Billie Eilish",10560,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
87,說散就散,"JC 陳詠桐",10540,https://open.spotify.com/track/3CE1HoJJ0FVKo7JHsWIuvC
88,Youngblood,"5 Seconds of Summer",10415,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
89,"Kiss and Make Up","Dua Lipa",10382,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
90,"I Don't Belong In This Club","Why Don't We",10340,https://open.spotify.com/track/45ZGEdLxCZvdMX9jWlsAAx
91,"Lost In Japan","Shawn Mendes",10240,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
92,"when the party's over","Billie Eilish",10179,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
93,Better,Khalid,10124,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
94,"Never Not",Lauv,10089,https://open.spotify.com/track/4fFfyouye6vrX9o9z4PVMu
95,"The Middle",Zedd,9785,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
96,"No Sleep (feat. Bonn)","Martin Garrix",9784,https://open.spotify.com/track/1ahVFh0ViDZr8LvkEVlq3B
97,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",9758,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
98,"光年之外 (電影 《Passengers》 中國區主題曲)",G.E.M.,9637,https://open.spotify.com/track/1bkvGbgK4HU8B7Ue4k7O7I
99,"Truth Hurts",Lizzo,9635,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
100,"Kick It",BLACKPINK,9630,https://open.spotify.com/track/5R0cvR5BMFkLomChhmcCzr
101,修煉愛情,"JJ Lin",9496,https://open.spotify.com/track/190kU2WKyIzx9XaBjfWRPk
102,終於了解自由,"Eric Chou",9465,https://open.spotify.com/track/5jOYtMuC6lc0pvebPfQDDF
103,Wow.,"Post Malone",9358,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
104,Dionysus,BTS,9350,https://open.spotify.com/track/6JdS5rJvJaRA7B1tcm7kxZ
105,"Don't Call Me Up",Mabel,9302,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
106,不該,"Jay Chou",9182,https://open.spotify.com/track/7LyCtbxher5m97MImn5M3l
107,年少有為,"Ronghao Li",9174,https://open.spotify.com/track/6XY80Ofqd8j0SGiEdRLwCp
108,"Something Just Like This","The Chainsmokers",9069,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
109,"Treat You Better","Shawn Mendes",9038,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
110,晴天,"Jay Chou",9031,https://open.spotify.com/track/0F02KChKwbcQ3tk4q1YxLH
111,Superhero,Lauv,8948,https://open.spotify.com/track/1Fo4OvzP9PThFKMeMIAEYu
112,"FAKE LOVE",BTS,8910,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
113,Happier,"Ed Sheeran",8897,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
114,"What I Like About You (feat. Theresa Rex)","Jonas Blue",8861,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ
115,後來的我們,Mayday,8826,https://open.spotify.com/track/13AruKdh8wJhWx6i5dV8X1
116,"Saturday Nights",Khalid,8791,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
117,"You Are The Reason","Calum Scott",8774,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B
118,"Rewrite The Stars","Zac Efron",8710,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
119,"In My Blood","Shawn Mendes",8683,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH
120,"BOOMBAYAH - KR Ver.",BLACKPINK,8606,https://open.spotify.com/track/1qAPA8TooLVEqAZ58fhcrt
121,Starving,"Hailee Steinfeld",8593,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo
122,Closer,"The Chainsmokers",8584,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
123,給我一個理由忘記,A-Lin,8537,https://open.spotify.com/track/2DcmVSLAg0ZzfOQxDshZHY
124,"Tough Love",Avicii,8429,https://open.spotify.com/track/4XZxalvnG4Yo8YZLuiT1kV
125,演員,"Joker Xue",8414,https://open.spotify.com/track/6LunoYd3xpZ19sICOXS8Xd
126,"Out Of Love","Alessia Cara",8408,https://open.spotify.com/track/4WzhjxvLP95y7AMDy0Atwb
127,"Old Town Road","Lil Nas X",8393,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
128,"Havana (feat. Young Thug)","Camila Cabello",8330,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
129,gogobebe,MAMAMOO,8303,https://open.spotify.com/track/6E7jAJN2e3znSHyPCdQqx8
130,HOME,BTS,8235,https://open.spotify.com/track/7lthOBXNue2IvedLRfkod8
131,"Thinking out Loud","Ed Sheeran",8225,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
132,"LOVE SCENARIO",iKON,8224,https://open.spotify.com/track/6qAzAmPBUpGrk7XADZHR5k
133,"Don't Give Up On Me - (From ""Five Feet Apart"")","Andy Grammer",8161,https://open.spotify.com/track/4Y0TtDriFlN3XZoQx6PYsu
134,"Paris in the Rain",Lauv,8128,https://open.spotify.com/track/41CgzGD7xlgnJe14R4cqkL
135,Wolves,"Selena Gomez",8071,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
136,IDGAF,"Dua Lipa",8038,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
137,"Forever Young",BLACKPINK,8012,https://open.spotify.com/track/56bHclo7YNvpujMveLElQn
138,"那些年 - 那些年","Hu Xia",7804,https://open.spotify.com/track/3v8FOuA8jxAC5SOA2uN6Mg
139,"I'm Yours","Jason Mraz",7765,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
140,"New Light","John Mayer",7756,https://open.spotify.com/track/40FLJc17FMZaPmCQEEZgB0
141,你还要我怎样,"Joker Xue",7740,https://open.spotify.com/track/0kuKQQMx6L3efJuRVTgWQb
142,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",7708,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
143,"There's Nothing Holdin' Me Back","Shawn Mendes",7698,https://open.spotify.com/track/7JJmb5XwzOO8jgpou264Ml
144,Rise,"Jonas Blue",7680,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
145,"I'm a Mess","Bebe Rexha",7665,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
146,泡沫,G.E.M.,7636,https://open.spotify.com/track/2IfSPLPDW6RGosdB5huwAA
147,突然好想你,Mayday,7597,https://open.spotify.com/track/0IAgufC1FlOg1nZMmRZxRr
148,"no tears left to cry","Ariana Grande",7596,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
149,Darkside,"Alan Walker",7596,https://open.spotify.com/track/6SRWhUJcD2YKahCwHavz3X
150,"Do You Mean (feat. Ty Dolla $ign & bülow)","The Chainsmokers",7590,https://open.spotify.com/track/5MvLsT03RBp67RLoeISCdl
151,Faded,"Alan Walker",7554,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
152,"Bon Bon Chocolat",EVERGLOW,7472,https://open.spotify.com/track/06Pvy98db25O7wlfFFFIRM
153,手心的薔薇,"JJ Lin",7451,https://open.spotify.com/track/07DWACsD58aEdq6XnDadLh
154,"Hey Look Ma, I Made It","Panic! At The Disco",7383,https://open.spotify.com/track/22oEJW6r2rMb9z4IntfyEa
155,Polaroid,"Jonas Blue",7381,https://open.spotify.com/track/6XqvFyJGdUD5IWee02ARKU
156,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",7370,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
157,"Hope Not",BLACKPINK,7299,https://open.spotify.com/track/32107DdzIGbVs9Pi54MuRS
158,"Jamais Vu",BTS,7266,https://open.spotify.com/track/0eeeyCAGnGZInPtpkdYiPa
159,"all the good girls go to hell","Billie Eilish",7265,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
160,"A Thousand Years","Christina Perri",7229,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl
161,"New Rules","Dua Lipa",7198,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O
162,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",7151,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
163,"PLAYING WITH FIRE - KR Ver.",BLACKPINK,7146,https://open.spotify.com/track/5OepnJhqZoyJN8qWo2LZzy
164,聽見下雨的聲音,"Jay Chou",7061,https://open.spotify.com/track/0nt1LAZjaTjrf30S8hdRDU
165,"永不失聯的愛 [原創概念版]","Eric Chou",7060,https://open.spotify.com/track/21NmnwPP8SHKyVtjvubGSs
166,倒數,G.E.M.,6989,https://open.spotify.com/track/2HmM5p02Q2qrYZvXJRLVx3
167,醉赤壁,"JJ Lin",6978,https://open.spotify.com/track/69lAYqbyHL1A0gctdLd9WV
168,安靜,"Jay Chou",6974,https://open.spotify.com/track/4FOydQ5IdqmdeBgG9vFbPg
169,Lucky,"Jason Mraz",6838,https://open.spotify.com/track/2qLMf6TuEC3ruGJg4SMMN6
170,"Rewrite The Stars (with James Arthur & Anne-Marie)","James Arthur",6827,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV
171,Attention,"Charlie Puth",6821,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
172,連名帶姓,"A-Mei Chang",6792,https://open.spotify.com/track/4a5FvWpFaCs3YOzEnnpgR0
173,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",6776,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
174,Masa,"Fariz Jabba",6738,https://open.spotify.com/track/4w7Xa7E8LJV38iep6DbaPX
175,"YES or YES",TWICE,6734,https://open.spotify.com/track/184XtKkzoAl83quIarUAJP
176,"Better Now","Post Malone",6704,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
177,Enemies,Lauv,6567,https://open.spotify.com/track/3JJYIoJ5FyY9E0DGjr7SXF
178,"可不可以 - 抖音热歌",张紫豪,6556,https://open.spotify.com/track/2WBVjfhKzYXc6fhdpT0TtC
179,"Just the Way You Are","Bruno Mars",6526,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
180,Mercy,"Shawn Mendes",6520,https://open.spotify.com/track/0AS63m1wHv9n4VVRizK6Hc
181,嘀哒,"Rao Zi Jie",6516,https://open.spotify.com/track/1rYqLz2MWQIJIod5ts06Vi
182,慢慢喜歡你,"Karen Mok",6478,https://open.spotify.com/track/7EoyERNueJuFlQbyrRB0US
183,"I Don’t Wanna Live Forever (Fifty Shades Darker)",ZAYN,6477,https://open.spotify.com/track/6yIdwnpDHufLWgQcveTPMk
184,"Ruin My Life","Zara Larsson",6471,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
185,"All Falls Down (feat. Juliander)","Alan Walker",6439,https://open.spotify.com/track/1HvCFAUIWQsWV9zud3UhDl
186,"All of Me","John Legend",6429,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
187,"8 Letters","Why Don't We",6422,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
188,"Walk Me Home",P!nk,6416,https://open.spotify.com/track/6jfEZdUJ2Yla6h7gTJgKuo
189,"Love Me Less (feat. Quinn XCII)",MAX,6412,https://open.spotify.com/track/2tOOcDDYkh0PSjr6GwPEAJ
190,"凉凉 - 電視劇《三生三世十里桃花》片尾曲","Aska Yang",6398,https://open.spotify.com/track/7LmFgyIHlXRqjDOt68RQoQ
191,CROWN,"TOMORROW X TOGETHER",6391,https://open.spotify.com/track/32h6yQGn4oAhZ0HRsTMX26
192,"AH YEAH - KR Ver.",WINNER,6361,https://open.spotify.com/track/2EhvCzRw0C7anZHsj284oX
193,"至少我還記得 - 天堂的微笑插曲","Eric Chou",6338,https://open.spotify.com/track/0F2muCxmWhi7NfY9poM0KZ
194,"Symphony (feat. Zara Larsson)","Clean Bandit",6292,https://open.spotify.com/track/72gv4zhNvRVdQA0eOenCal
195,FRIENDS,Marshmello,6276,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
196,"Dusk Till Dawn - Radio Edit",ZAYN,6258,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
197,"Solo (feat. Demi Lovato)","Clean Bandit",6249,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h
198,"Piece Of Your Heart",MEDUZA,6226,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
199,"Gotta Go","CHUNG HA",6174,https://open.spotify.com/track/0xq4ZTcmwBfkPGo4RRKmMe
200,"Bad Liar","Imagine Dragons",6139,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
