,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
56,"lovely (with Khalid)","Billie Eilish",3334,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
57,"If the World Was Ending - feat. Julia Michaels","JP Saxe",3321,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
58,Youngblood,"5 Seconds of Summer",3272,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
59,"Deep End Freestyle","Sleepy Hallow",3235,https://open.spotify.com/track/2AlYncTpVHKwHb55F9lF6O
60,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",3232,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
61,Risky,Elaine,3229,https://open.spotify.com/track/4XOcBYsZrR8oa9c97COoYf
62,Dior,"Pop Smoke",3227,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
63,"eMcimbini - Live","Kabza De Small",3179,https://open.spotify.com/track/2YXf32CaC2PzXIgmRb2GK2
64,"Know Your Worth",Khalid,3122,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
65,"High Fashion (feat. Mustard)","Roddy Ricch",3118,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
66,"bad guy","Billie Eilish",3062,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
67,"Adore You","Harry Styles",3058,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
68,"Higher Love",Kygo,2933,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
69,Happier,Marshmello,2925,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
70,"No Guidance (feat. Drake)","Chris Brown",2856,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
71,"Say So (feat. Nicki Minaj)","Doja Cat",2847,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa
72,SAD!,XXXTENTACION,2810,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
73,"GO (feat. Juice WRLD)","The Kid LAROI",2806,https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew
74,"Ubomi Abumanga","Sun-El Musician",2775,https://open.spotify.com/track/1Eum24tziiY0sRBRx7hWBb
75,"Say So","Doja Cat",2756,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
76,"Money In The Grave (Drake ft. Rick Ross)",Drake,2721,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
77,"Lose Control",MEDUZA,2719,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
78,Shallow,"Lady Gaga",2714,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
79,"Eastside (with Halsey & Khalid)","benny blanco",2697,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
80,"Jocelyn Flores",XXXTENTACION,2694,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
81,Takeaway,"The Chainsmokers",2659,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
82,"Ride It",Regard,2627,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
83,"Call You Mine","The Chainsmokers",2623,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
84,"Tommy Lee (feat. Post Malone)","Tyla Yaweh",2622,https://open.spotify.com/track/5QZKcQDp0tCcvMdyqEciBV
85,"Boss Bitch","Doja Cat",2615,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
86,"Ke Star",Focalistic,2594,https://open.spotify.com/track/5I4C1yjAWDREGD5JLzqux1
87,"10,000 Hours (with Justin Bieber)","Dan + Shay",2530,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
88,"Without Me",Halsey,2517,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
89,"Kings & Queens","Ava Max",2501,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
90,"Do It","Chloe x Halle",2486,https://open.spotify.com/track/35Dh5MnCUPLN3XyAVtQff3
91,"Be Alright","Dean Lewis",2478,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
92,"I Like Me Better",Lauv,2476,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
93,2002,Anne-Marie,2400,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
94,"Dancing With A Stranger (with Normani)","Sam Smith",2399,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
95,"Say You Won't Let Go","James Arthur",2384,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
96,"Make It Rain","Pop Smoke",2384,https://open.spotify.com/track/4TgHt7vKCimpywaiKfl0uj
97,Robbery,"Juice WRLD",2377,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
98,Ransom,"Lil Tecca",2375,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
99,BOP,DaBaby,2356,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
100,"Tender Love (feat. DJ Maphorisa & Kabza De Small)","Sha Sha",2354,https://open.spotify.com/track/7ckWQdFniRR7CNsIA1VIML
101,"when the party's over","Billie Eilish",2347,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
102,"Lose You To Love Me","Selena Gomez",2329,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
103,"Never Really Over","Katy Perry",2321,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
104,"Play Date","Melanie Martinez",2315,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
105,"Sweet but Psycho","Ava Max",2283,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
106,Surrender,"Natalie Taylor",2277,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
107,"If I Can't Have You","Shawn Mendes",2260,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
108,Savage,"Megan Thee Stallion",2258,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
109,"Post Malone (feat. RANI)","Sam Feldt",2254,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
110,"rockstar (feat. 21 Savage)","Post Malone",2244,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
111,"What A Man Gotta Do","Jonas Brothers",2228,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
112,"Shotta Flow 5","NLE Choppa",2224,https://open.spotify.com/track/1orjH4IkSH9VrWmRCToKV8
113,Daisies,"Katy Perry",2212,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc
114,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,2179,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
115,Falling,"Harry Styles",2169,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
116,"MIDDLE CHILD","J. Cole",2152,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
117,"Girls Need Love (with Drake) - Remix","Summer Walker",2143,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
118,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",2129,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
119,"Goodbyes (feat. Young Thug)","Post Malone",2126,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C
120,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",2126,https://open.spotify.com/track/4CNcRgjGw1v9VQaTaytdnD
121,Better,Khalid,2118,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
122,"IDK You Yet","Alexander 23",2114,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d
123,"How Do You Sleep?","Sam Smith",2107,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
124,"ROCKSTAR (feat. Roddy Ricch) - BLM REMIX",DaBaby,2105,https://open.spotify.com/track/4Aykm3xrOFSHrAnv80KUhh
125,"OUT WEST (feat. Young Thug)",JACKBOYS,2103,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
126,"Best Part (feat. Daniel Caesar)",H.E.R.,2099,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
127,"Savage Love (Laxed - Siren Beat)","Jawsh 685",2093,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
128,Sucker,"Jonas Brothers",2090,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
129,P2,"Lil Uzi Vert",2085,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
130,Bruises,"Lewis Capaldi",2068,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
131,"7 rings","Ariana Grande",2061,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
132,"Hello - Live","Kabza De Small",2043,https://open.spotify.com/track/6GoWV2xaRM5zW5ipsMtaeq
133,Skechers,DripReport,2031,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
134,Yummy,"Justin Bieber",2015,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
135,"High Hopes","Panic! At The Disco",1993,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
136,"Hate Me (with Juice WRLD)","Ellie Goulding",1980,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
137,"You Need To Calm Down","Taylor Swift",1978,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
138,"Let Me Love You",Mario,1970,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP
139,"3 Nights","Dominic Fike",1962,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
140,"Don't Stop Believin'",Journey,1956,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
141,"Into Ingawe","Sun-El Musician",1953,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
142,"Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",1948,https://open.spotify.com/track/0LEFmgIj8ABU7CelzGh5Bs
143,"No Idea","Don Toliver",1946,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
144,"Let You Down",NF,1940,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
145,"My Oh My (feat. DaBaby)","Camila Cabello",1925,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
146,Moonlight,XXXTENTACION,1923,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
147,"Emotionally Scarred","Lil Baby",1920,https://open.spotify.com/track/7ge7BHazYbVKi8qyZUX1Bm
148,"Pain 1993 (with Playboi Carti)",Drake,1917,https://open.spotify.com/track/6Kj17Afjo1OKJYpf5VzCeo
149,Wow.,"Post Malone",1909,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
150,"I Need You - From the Netflix original series ""Blood & Water""","Nasty C",1904,https://open.spotify.com/track/3b6CZJw9JOpJ3fQTJbj6pT
151,"Sour Candy (with BLACKPINK)","Lady Gaga",1901,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u
152,"Turks (with Gunna & ft. Travis Scott)",NAV,1890,https://open.spotify.com/track/7IMwEtpAiJanqF6vQteZN2
153,"ocean eyes","Billie Eilish",1885,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
154,"Never Seen the Rain","Tones And I",1877,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
155,"This City","Sam Fischer",1875,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
156,"They Don't","Nasty C",1865,https://open.spotify.com/track/1gHhVTOVIQKjjBJ6pxCzG6
157,"fuck, i'm lonely (with Anne-Marie)",Lauv,1860,https://open.spotify.com/track/09PGubKAMryhOWv1LHpCYz
158,"Price to Pay","Miss Pru DJ",1858,https://open.spotify.com/track/5aDAwf4fABN9oZ52PDbX2o
159,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,1851,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
160,"There They Go","Nasty C",1850,https://open.spotify.com/track/7tZ6iUkIibysZmPXA0yLq7
161,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",1845,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
162,"Rescue Me",OneRepublic,1839,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
163,"i'm so tired...",Lauv,1838,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw
164,"You should be sad",Halsey,1823,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
165,Lalala,Y2K,1822,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
166,"All of Me","John Legend",1816,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
167,"When I See U",Fantasia,1814,https://open.spotify.com/track/4iuNZTcvT9diFySSzVsnVS
168,"Love You Tonight (feat. DJ Maphorisa, Sha Sha & Kabza De Small)","Mfr Souls",1805,https://open.spotify.com/track/2NbUnaGrjwRuRjZ5EPyOR5
169,"The Middle",Zedd,1804,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
170,Lorch,"Kabza De Small",1803,https://open.spotify.com/track/1E8jmVFDwAWbDzsjjniKGO
171,"The Blessing (Live)","Elevation Worship",1803,https://open.spotify.com/track/5O306r2a9Nl7rm5ZlaTqka
172,Perfect,"Ed Sheeran",1801,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
173,"It's You","Ali Gatie",1789,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
174,"Into You (feat. Tamia) - Main Mix",Fabolous,1786,https://open.spotify.com/track/1Jm1I3APcmVz3MqPr5vfTx
175,"Something Just Like This","The Chainsmokers",1781,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
176,"All Girls Are The Same","Juice WRLD",1773,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
177,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",1771,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
178,Selfish,"Madison Beer",1769,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH
179,"The Take (feat. Chris Brown)","Tory Lanez",1749,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
180,"Don't Give Up On Me - (From ""Five Feet Apart"")","Andy Grammer",1742,https://open.spotify.com/track/5A3fPy30SN2wuzrahpcxvV
181,"I’m Ready (with Demi Lovato)","Sam Smith",1740,https://open.spotify.com/track/1fipvP2zmef6vN2IwXfJhY
182,"Old Town Road - Remix","Lil Nas X",1738,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
183,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",1737,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
184,"Scars To Your Beautiful","Alessia Cara",1734,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
185,"TKN (feat. Travis Scott)",ROSALÍA,1733,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
186,Zaka,"Mas Music",1727,https://open.spotify.com/track/3wfldFmVsFWAZZrqw8FxMp
187,"Solitaires (feat. Travis Scott)",Future,1719,https://open.spotify.com/track/4kfeRwpq5KUaqTkgi4TbDF
188,"Let Me Down Slowly","Alec Benjamin",1710,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
189,"Piece Of Your Heart",MEDUZA,1704,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
190,"The London (feat. J. Cole & Travis Scott)","Young Thug",1702,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
191,"SOS (feat. Aloe Blacc)",Avicii,1702,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
192,Thunder,"Imagine Dragons",1697,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
193,"Going Bad (feat. Drake)","Meek Mill",1683,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
194,Believer,"Imagine Dragons",1683,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
195,"Shape of You","Ed Sheeran",1682,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
196,STARGAZING,"Travis Scott",1681,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
197,"Dancing On My Own","Calum Scott",1679,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
198,"Enemies (feat. DaBaby)","Post Malone",1679,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
199,"LIKE I WANT YOU",Giveon,1675,https://open.spotify.com/track/6qBFSepqLCuh5tehehc1bd
200,"Easy - Remix",DaniLeigh,1674,https://open.spotify.com/track/4CMrdHWqic0usIZfTrKoI3
