,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
23,"Cheirosa - Ao Vivo","Jorge & Mateus",263658,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
24,SENTADÃO,"PEDRO SAMPAIO",263253,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
25,"Supera - Ao Vivo","Marília Mendonça",262646,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
26,"Briga Feia - Ao Vivo","Henrique & Juliano",261787,https://open.spotify.com/track/4j2bK4fnc2s6GyVmhJsJhk
27,"Bebi Minha Bicicleta (Coração Falido) - Ao Vivo","Zé Neto & Cristiano",255586,https://open.spotify.com/track/2Q9TaUXNM4mNSCgJjbmsJe
28,"3 Batidas - Ao Vivo","Guilherme & Benuto",254622,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k
29,"Blinding Lights","The Weeknd",253899,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
30,"Dance Monkey","Tones And I",253375,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
31,"Áudio - Ao Vivo em Brasília","Diego & Victor Hugo",243614,https://open.spotify.com/track/2PqPSf3gtTED79rWGwVtYg
32,"menina solta","Giulia Be",240958,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
33,"BALANÇA (feat. Pedro Sampaio)","WC no Beat",233061,https://open.spotify.com/track/4p8pEdPYOQLzJUKYrLOacy
34,"Break My Heart","Dua Lipa",229412,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
35,"Vem Me Satisfazer","MC Ingryd",225911,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY
36,"Não Vai Embora",Dilsinho,223340,https://open.spotify.com/track/28atBekPVlTdnU4M9Z7udd
37,"Aí Eu Bebo - Ao Vivo","Maiara & Maraisa",222800,https://open.spotify.com/track/2Ou6UYuUbNyqwXxRDSeFRf
38,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",219743,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
39,"Amor de Fim de Noite",Orochi,218189,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J
40,"Toosie Slide",Drake,210423,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
41,"Relógio Parado (Ao Vivo)","Diego & Arnaldo",209754,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw
42,"Quem Traiu Levou - Ao Vivo","Gusttavo Lima",203960,https://open.spotify.com/track/17Ryox5vWKp92IDW87C5PI
43,"Viva Voz - Ao Vivo","Lauana Prado",200254,https://open.spotify.com/track/08Sd5vVcIH3uKeAiaJdoYj
44,"Pipa Voada (feat. Emicida)",Rashid,194396,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi
45,"Carreira Solo - Ao Vivo","Gusttavo Lima",191567,https://open.spotify.com/track/1MmS7UIy3J1BTxfGCRvVqN
46,Daisies,"Katy Perry",187157,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc
47,"(não) era amor","Giulia Be",186167,https://open.spotify.com/track/7DmZMqXYgQ1oI3z3bGUEbi
48,"Stuck with U (with Justin Bieber)","Ariana Grande",185798,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
49,"Tijolão - Ao Vivo","Jorge & Mateus",185530,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7
50,"Tudo Ok","Thiaguinho MT",176311,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS
51,"The Box","Roddy Ricch",175969,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
52,"áudio de desculpas","Manu Gavassi",174281,https://open.spotify.com/track/1JP3iGUerYKKYQwXGQGYks
53,"Segunda Taça - Ao Vivo","João Bosco & Vinicius",173790,https://open.spotify.com/track/23zmMwD99ROi9yhxqMxWil
54,"THE SCOTTS","THE SCOTTS",172314,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
55,"Então Toma - Ao Vivo","Matheus & Kauan",169775,https://open.spotify.com/track/600Byp0tUwr2aDLm361rG1
56,"Libera Ela - Ao Vivo","Maiara & Maraisa",164522,https://open.spotify.com/track/0SJtvFn4vqgJPscSbEPaql
57,"Quarta Cadeira - Ao Vivo","Matheus & Kauan",162011,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn
58,"Eterna Sacanagem","MC JottaPê",160860,https://open.spotify.com/track/1AfNdxHdE4OLcnQUyC6j3i
59,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",160117,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0
60,"Serenata - Ao Vivo","Marília Mendonça",159237,https://open.spotify.com/track/5fY9bVl1Wj4PIM3wnduWop
61,"Textão - Ao Vivo","Zé Neto & Cristiano",147109,https://open.spotify.com/track/2uhBCMHwS3SATOHIgM2KPF
62,"Sem Amor - Ao Vivo","Henrique & Juliano",145545,https://open.spotify.com/track/3kGx7JDcz0FvWszSyuuQN6
63,"Tiro Certo - Ao Vivo","Zé Felipe",144892,https://open.spotify.com/track/5MArTXEVyKBwoodjdy04fk
64,"Se Eu Fosse Você - Ao Vivo","Henrique & Juliano",143555,https://open.spotify.com/track/3HXLUh9lzSrSLvrvLk2LjC
65,"Ainda Tô Aí - Ao Vivo","Eduardo Costa",141788,https://open.spotify.com/track/0uaR51nHWtVrVPOFPeGyDq
66,"Deixa pra Amanhã - Ao Vivo",Dilsinho,140413,https://open.spotify.com/track/6hqJJY6rwAUS2zl9FsCQQH
67,"Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo","Yasmin Santos",138174,https://open.spotify.com/track/3ZROq16fQ1o2dWEGkHPHkJ
68,"Erro Antigo - Ao Vivo","Diego & Victor Hugo",138025,https://open.spotify.com/track/7qpXCkcr3Zj4LDvdiWryns
69,"Vou Ter Que Superar - Ao Vivo","Matheus & Kauan",136601,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP
70,"On & On",Alok,134620,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat
71,"Dois Lados","Wesley Safadão",133601,https://open.spotify.com/track/3vSXPjfcebTt5mB8DXHWM6
72,"Amor de Que","Pabllo Vittar",132985,https://open.spotify.com/track/7vpGKEUPrA4UEsS4o4W1tP
73,"Para, Pensa e Volta (feat. Marília Mendonça) - Ao Vivo","Yasmin Santos",132982,https://open.spotify.com/track/2rRA0VNb8RcaUMAmgWFoCL
74,"Não Valeu","Wesley Safadão",131482,https://open.spotify.com/track/1GWUiFYLYEapxYHnASyOud
75,"Tchau Brigado - Ao Vivo","Humberto & Ronaldo",129518,https://open.spotify.com/track/2TR917wkDeRvwTE5cSfZFf
76,"O Amor Que Tu Perdeu",Mila,129441,https://open.spotify.com/track/3VQF7gLCASQQ3lQkOnFBhz
77,"Combatchy (feat. MC Rebecca)",Anitta,127849,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
78,"Hear Me Tonight",Alok,127783,https://open.spotify.com/track/0v8OKUrqZGoEbgEUXScRSQ
79,goosebumps,"Travis Scott",127781,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
80,Gelo,Melim,127689,https://open.spotify.com/track/2DsZ6pXK1AG6emFugTeYW3
81,Tentativas,"Marília Mendonça",126954,https://open.spotify.com/track/5STHFaWYO1KeyITjvB4hR8
82,"Lençol Dobrado","João Gustavo e Murilo",125134,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY
83,"Certo e Duvidoso (feat. Gaab) - Ao Vivo","Marcos & Belutti",125131,https://open.spotify.com/track/7ArNH109yIfwIquJ535fsi
84,"Someone You Loved","Lewis Capaldi",124047,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
85,Falling,"Trevor Daniel",123236,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
86,Girassol,"Priscilla Alcantara",122503,https://open.spotify.com/track/22rcaYTa2UgcLCbeO0NoNj
87,"Mil Anos - Recorded At Mosh Studios, São Paulo","Jorge & Mateus",120967,https://open.spotify.com/track/4UUtssVRs2aQTLQCAAtZg1
88,"Ferida Curada","Zé Neto & Cristiano",120515,https://open.spotify.com/track/1U3tv41tFRgOfbytpuYQrR
89,Pupila,ANAVITÓRIA,119240,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
90,"Lose Control",MEDUZA,117337,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
91,"Amor Atual - Ao Vivo","Henrique & Juliano",115530,https://open.spotify.com/track/35UE1nhYHTax1g6y90pTKE
92,Amoreco,"Simone & Simaria",115014,https://open.spotify.com/track/32qETd0e2eKMs2BiMocPc0
93,"Kenny G",Matuê,114828,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
94,"choque térmico - ao vivo","Luan Santana",113585,https://open.spotify.com/track/159ntSAEWJ9zIMOSXmQ530
95,Paredão,"MC Kevinho",113191,https://open.spotify.com/track/5FFpRbsH9WDYNoLauRAHpj
96,"Todo Mundo Vai Sofrer - Ao Vivo","Marília Mendonça",111361,https://open.spotify.com/track/4E6RdcCWMiHTu7zy1VTNDo
97,"Dois Enganados","Murilo Huff",111099,https://open.spotify.com/track/7McCAKExE8KsI2q4Y8wx4U
98,Physical,"Dua Lipa",111023,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
99,"Gaiola É o Troco","MC Du Black",110196,https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH
100,Señorita,"Shawn Mendes",109767,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
101,"Vai Lá","Wesley Safadão",108740,https://open.spotify.com/track/1NFRjwcyR91yN0cLRm8263
102,"Chama Ela (feat. Pedro Sampaio)",Lexa,108645,https://open.spotify.com/track/14kRWkCWBYfQqILflEcpSJ
103,"Some que ele vem atrás",Anitta,108604,https://open.spotify.com/track/2qD7VoDYcrAPY0cVEfpsR5
104,"SICKO MODE","Travis Scott",108112,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
105,"Eterno Replay - Ao Vivo","Henrique & Juliano",107930,https://open.spotify.com/track/0UcXwpDGXU9IAwo6ZeRneX
106,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",107491,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
107,"Meu Abrigo",Melim,107451,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
108,"Eu Te Quero",Zeeba,107414,https://open.spotify.com/track/1PLoN5xALSxzIXuQjTGMA0
109,"Say So","Doja Cat",107283,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
110,Circles,"Post Malone",106693,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
111,Complicado,Vitão,106179,https://open.spotify.com/track/6toDZSoqG5QUitFsoxavRy
112,"Algo Mais (Amante) - Ao Vivo","Xand Avião",106049,https://open.spotify.com/track/4jGzR5Vri06Y5T9SxM7m5P
113,"Poesia Acústica - Paris","Pineapple StormTv",104231,https://open.spotify.com/track/5JKaHAt4atuNoLqpyDgbyK
114,"Intenção - Ao Vivo","Marília Mendonça",103164,https://open.spotify.com/track/1qy7aOHnfnOMJoT1fhoLYG
115,Tusa,"KAROL G",102284,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
116,"Sunday Best",Surfaces,101784,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
117,"Alô Bebê - Ao Vivo","Henrique & Juliano",100689,https://open.spotify.com/track/2I1bHdlKar6igsep1R6H46
118,Memories,"Maroon 5",100095,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
119,"A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília","Diego & Victor Hugo",99714,https://open.spotify.com/track/4gDvg62vG96w0qJaF6wzcd
120,"Eu Feat. Você",Melim,99679,https://open.spotify.com/track/2PaOWQIEkSFkmONCv1Vgui
121,"Vai Luan, Rainha dos Faixa Preta","Mc Brunyn",99673,https://open.spotify.com/track/2epD7jzjNfrQYxdSaODCvF
122,"Não Gosto Eu Amo - Ao Vivo","Henrique & Juliano",98858,https://open.spotify.com/track/6mnySl4xEnPy0ZBBWSAHc9
123,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,98730,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
124,Supalonely,BENEE,98649,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
125,"Perrengue - Ao Vivo","Gusttavo Lima",97983,https://open.spotify.com/track/6mdU8glNHYdBBj5DuKSL1B
126,"Fake News - Ao Vivo","Gustavo Mioto",97945,https://open.spotify.com/track/1G60NjxeOS7veR1EXuKPaW
127,"Boss Bitch","Doja Cat",97815,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
128,"Deixa (feat. Ana Gabriela)",Lagum,97242,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
129,"Intentions (feat. Quavo)","Justin Bieber",96853,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
130,"Tão Linda","Atitude 67",96259,https://open.spotify.com/track/59WWulo1LM0njpIkcduCMn
131,"Tá Rocheda","Os Barões Da Pisadinha",96239,https://open.spotify.com/track/3dPvQLKl42dMYWV4LWRTLK
132,"HIGHEST IN THE ROOM","Travis Scott",96222,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
133,"Meu talismã",IZA,95855,https://open.spotify.com/track/5aayWOEE7u7bxZ3r7dwIrX
134,"Ouvi Dizer",Melim,95717,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
135,"Adore You","Harry Styles",95291,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
136,"Tudo de bom",Pk,95267,https://open.spotify.com/track/3YqLyRFwjGuPBT7EHoyQH7
137,"Hit Contagiante","Felipe Original",95238,https://open.spotify.com/track/5dKesZwp6deuhEeW8F1UEi
138,"Sei Lá",Projota,94085,https://open.spotify.com/track/6l1PdE7lQbodewVQh16GCM
139,"ily (i love you baby) (feat. Emilee)","Surf Mesa",93983,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
140,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",93759,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
141,"Surtada - Remix Brega Funk","Dadá Boladão",93680,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r
142,"SEM LIMITES","WC no Beat",92814,https://open.spotify.com/track/0DWUfq7vSAArkz82XHnuGm
143,"Ligação Covarde - Ao Vivo","Henrique & Juliano",91839,https://open.spotify.com/track/1srkdshcaDm7HCRkmfeTdH
144,"Piece Of Your Heart - Alok Remix",MEDUZA,91666,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW
145,"Péssimo Negócio (Ao Vivo)",Dilsinho,91610,https://open.spotify.com/track/5MMrkwK6AgNAsgHVdC7daZ
146,"Bebi Liguei - Ao Vivo","Marília Mendonça",91100,https://open.spotify.com/track/3RbXsVQr4jeTxvT35Hssq3
147,"Onze e Pouquinho",Dilsinho,90911,https://open.spotify.com/track/65i9Mc7h1CG7ssI1OhMPcT
148,"Ela Vem","MC G15",90671,https://open.spotify.com/track/31yFXM26dazFnWI2eoOM5R
149,"Baila Comigo (feat. Kelly Ruiz) - Rennan da Penha Remix",Dayvi,90080,https://open.spotify.com/track/7M6D0ACikinC39ZtuEwMPo
150,"Me conta da tua janela",ANAVITÓRIA,90048,https://open.spotify.com/track/6oEwV0l34zhnC7OmAqmHjY
151,Glockada,"NGC Daddy",89759,https://open.spotify.com/track/4f3e6HRUIu5Ub2mcwu8god
152,"Blueberry Faygo","Lil Mosey",89607,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
153,"Baila Conmigo (feat. Kelly Ruiz)",Dayvi,89137,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
154,"bad guy","Billie Eilish",88287,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
155,,,87130,https://open.spotify.com/track/60pysSgEslc7i5blU5zZbS
156,ROXANNE,"Arizona Zervas",87059,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
157,"Apaixonadinha - Ao Vivo","Marília Mendonça",86983,https://open.spotify.com/track/0rUL7vUZmCKxB0gS83W3aM
158,Cobaia,"Lauana Prado",86108,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx
159,Yummy,"Justin Bieber",85632,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
160,"A Casa É Sua","Casa Worship",85306,https://open.spotify.com/track/3h3fui1QXImL2zRcs9v2Lc
161,"I Don't Care (with Justin Bieber)","Ed Sheeran",85153,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
162,"Online - Ao Vivo","Henrique & Juliano",84923,https://open.spotify.com/track/42ynW96YtyRkp1nx2vE4g9
163,Verdinha,Ludmilla,84401,https://open.spotify.com/track/2RMOwSvOGQyy985Vx4VSGQ
164,"Se Prepara 2","Mc Livinho",83608,https://open.spotify.com/track/0CgMeXQiNYJxPVQ2EMJxdL
165,"Decisão Errada - Ao Vivo","Diego & Arnaldo",83234,https://open.spotify.com/track/1IGARc5YhGUSomhIk9DRDI
166,Believer,"Imagine Dragons",83046,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
167,"Hoje Eu Beberei - Ao Vivo","Felipe Araújo",81922,https://open.spotify.com/track/4rnI4obabjGCPI2CCCs5VR
168,"Sentou e Gostou","MC JottaPê",81159,https://open.spotify.com/track/6AQHdnPnoNoSpCJIO23KsX
169,"boa memória - ao vivo","Luan Santana",81045,https://open.spotify.com/track/79BHjj4YkvbpOlMvG6wf3n
170,"Sem Rede - Ao Vivo","Henrique & Juliano",80477,https://open.spotify.com/track/5J6b8IqTDgrEfQj4YanxLI
171,"50 Tons","MC Du Black",80339,https://open.spotify.com/track/330oIFOtslgdc4TBVApQuY
172,Café,Vitão,79307,https://open.spotify.com/track/6i9ToXS6CAfjpp8veBklg1
173,"Ciumeira - Ao Vivo","Marília Mendonça",78908,https://open.spotify.com/track/7D5F5BzIon5zhzQrOU2pdN
174,"Bebe e Vem Me Procurar","Raí Saia Rodada",78574,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq
175,"Dois Corações",Melim,78520,https://open.spotify.com/track/4xwPOyN9VgaTPehdsLiYul
176,"Poesia Acústica #8: Amor e Samba","Pineapple StormTv",78455,https://open.spotify.com/track/2RoWhAVtQrPU53BERYlmYZ
177,"Na Raba Toma Tapão",Niack,78082,https://open.spotify.com/track/57zQSScHq19ztrMnjWCPBI
178,"Amor difícil",Ludmilla,77226,https://open.spotify.com/track/59997R2RsMZBXJmXh9d13n
179,"Isso Que é Vida","Dennis DJ",77109,https://open.spotify.com/track/1dKYlw6v9wofuqb7EXSvPn
180,"Poesia Acústica #7: Céu Azul","Pineapple StormTv",76993,https://open.spotify.com/track/2FGhB10Gon36GgFcOTMQEW
181,"Ride It",Regard,76692,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
182,"A boba fui eu - Recorded At Mosh Studios, São Paulo",Ludmilla,76661,https://open.spotify.com/track/4Y7ay3naWoluoOM3xIj1UZ
183,"To Voando Alto","Mc Poze do Rodo",76590,https://open.spotify.com/track/7HLU2aJTAQfSIgJ2dMASsP
184,"Quando a vontade bater (Participação especial de PK Delas)",Pk,76555,https://open.spotify.com/track/26WpOBpHiIMoBuMEIwtOCH
185,"Pra Você Guardei O Amor","Nando Reis",75517,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv
186,"Nem de Graça / Saudade Arregaça - Ao Vivo",Pixote,75259,https://open.spotify.com/track/3rDAHk73LZmgJIyGZstWQ0
187,"quando a bad bater - ao vivo","Luan Santana",75237,https://open.spotify.com/track/5gvrBqNFFEWcxYPt3mamvJ
188,Shallow,"Lady Gaga",75149,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
189,"Notificação Preferida - Ao Vivo","Zé Neto & Cristiano",75071,https://open.spotify.com/track/3tA0vALUwrzkTgHcm9j6oJ
190,"Say So (feat. Nicki Minaj)","Doja Cat",74993,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa
191,"Muito Cedo","Turma do Pagode",74909,https://open.spotify.com/track/7N0Py2msno86enR6JPNlpV
192,"Não Me Sinto Mal Mais",Sidoka,74825,https://open.spotify.com/track/563yuGweEqRVQtjfsDVRyK
193,"Life Is Good (feat. Drake)",Future,74636,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
194,"Olé - Ao Vivo","Henrique & Juliano",73623,https://open.spotify.com/track/0pNzVYQXhccX8JULJ8q7Bp
195,"Dona de mim",IZA,73400,https://open.spotify.com/track/0H8CBal2Dcu5Yc001VotZN
196,Balão,Orochi,73258,https://open.spotify.com/track/4QFzCjkQl2c7wrzVrOu2sz
197,"Chora Até Perder a Fala - Ao Vivo","Gusttavo Lima",72750,https://open.spotify.com/track/3ZkTtSBN1wcSw35F8GDRmr
198,Perdição,L7NNON,72473,https://open.spotify.com/track/7FikD4RFpmSZIvoP3rRwsS
199,Mitsubishi,Orochi,72430,https://open.spotify.com/track/3zXIfbjxSzPMNP6JDZsQsi
200,"In Your Eyes","The Weeknd",72248,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
