,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
81,"Blueberry Faygo","Lil Mosey",73572,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
82,"Domani ci passa",Ludwig,73514,https://open.spotify.com/track/3elLXGwE5zaREuOzWdlRJ2
83,"SNITCH E IMPICCI (feat. FSK SATELLITE)",DrefGold,73251,https://open.spotify.com/track/5zgyx2vTkJ05b5Y37X95Wy
84,"Ringo Starr","Pinguini Tattici Nucleari",73095,https://open.spotify.com/track/5yfE6GXTuJaAlepKoE0wJE
85,Supalonely,BENEE,71531,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
86,"Moonlight Popolare (feat. Massimo Pericolo)",Mahmood,69461,https://open.spotify.com/track/2BM0FMNnZCkCMNMqHmKlpJ
87,"Lo-fi Tu",Tedua,68549,https://open.spotify.com/track/0YK95TsZAb2RSl3ayRiSBh
88,"CRUDELIA - I nervi",Marracash,64525,https://open.spotify.com/track/5dsz7MTrNdN9aMTrnp7sOG
89,"Dove e quando","Benji & Fede",64498,https://open.spotify.com/track/5XM7tx8ovQ9UrYqUowW1AK
90,"ANSIA NO","FSK SATELLITE",63131,https://open.spotify.com/track/2yuYI5NFhevxa05se7Qht9
91,"Watermelon Sugar","Harry Styles",63106,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
92,"TROLLZ (with Nicki Minaj)",6ix9ine,62959,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso
93,"Me Gusta",Shakira,62443,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
94,"HIGHEST IN THE ROOM","Travis Scott",62409,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
95,Falling,"Trevor Daniel",62350,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
96,"PUSSY (feat. Lazza & Salmo)","Dark Polo Gang",62229,https://open.spotify.com/track/7MhzmWFJYSEsL8wK7hufaC
97,"Figghiò - feat. Disme, Nebbia",Tedua,62142,https://open.spotify.com/track/1jsDgHx7HdrH3eil4Q1mD7
98,"Il Passo (feat. Samurai Jay)",MamboLosco,61615,https://open.spotify.com/track/5DeyCr1ZPOLBYFwHOqn6Lv
99,"2 Pezzi",Tedua,61563,https://open.spotify.com/track/3LUIJyebSbndNr6vvg1B5f
100,"Ride It",Regard,61435,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
101,"Don't Start Now","Dua Lipa",60479,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
102,"MALA SANTA","Becky G",60172,https://open.spotify.com/track/5e50NiIlOc2YJIftHzoehd
103,"Oh Cacchio","Leon Faun",60112,https://open.spotify.com/track/10y452DRiLSzDQAcX2Ek2j
104,"BRAVI A CADERE - I polmoni",Marracash,60088,https://open.spotify.com/track/3me7fQdjgO8NHscb3xPaBa
105,Lento,"Boro Boro",59397,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl
106,"Problemi Con Tutti (Giuda)",Fedez,59172,https://open.spotify.com/track/6dlFPrQ8AvKFPKJ7ZeyDMT
107,"OPPS (feat. Capo Plaza)",DrefGold,59083,https://open.spotify.com/track/6TzJQdkvLetW6PTVBKKVNh
108,"Mambo Salentino",Boomdabash,57915,https://open.spotify.com/track/7piIo15vVy3ULGXSpFs5xc
109,"The Box","Roddy Ricch",57342,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
110,"Fuego (with Geolier & Lele Blade) - Prod. Poison Beatz, Tom Trigger",Neves17,56452,https://open.spotify.com/track/6XPYGFacwZAtmoSVi9m4eT
111,Viceversa,"Francesco Gabbani",55829,https://open.spotify.com/track/04ldF8QeASSyJLMtZJJfqA
112,"Party Girl",StaySolidRocky,55245,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
113,"Lose Control",MEDUZA,55126,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
114,"Before You Go","Lewis Capaldi",55060,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
115,"Fai rumore",Diodato,53798,https://open.spotify.com/track/5fQdJRMCHmIlYRC7s3y5GR
116,"Gigolò (feat. Sfera Ebbasta & Capo Plaza)",Lazza,53785,https://open.spotify.com/track/4KilYheWwxakB1L43ECTeP
117,"Stu core t'apparten","Rocco Hunt",53453,https://open.spotify.com/track/3nhAgjyrfUUCNDMZHx6LCa
118,"PAROLA - feat. Lazza, Emis Killa",Giaime,53297,https://open.spotify.com/track/4XxQOwmNM0DF3bKafSJBNw
119,Rossetto,Random,52688,https://open.spotify.com/track/3U8FKJg4GP0SPaZ2HCOO0b
120,"PALAZZINE (feat. Marracash & Coez)","KID VICIOUS",52271,https://open.spotify.com/track/1Ht2ikmrxrs7EZj3VFkrCe
121,JAMBO,"Takagi & Ketra",51921,https://open.spotify.com/track/4H5arInh2BLVz94mIibTrv
122,"Kings & Queens","Ava Max",51846,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
123,Arrogante,Irama,51630,https://open.spotify.com/track/14lgKkkbNsJl9fItqnEfpV
124,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,51590,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
125,"Per Un Milione",Boomdabash,51231,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w
126,"SCACCIACANI - feat. Massimo Pericolo - prod. Crookers & Nic Sarno",Ketama126,50851,https://open.spotify.com/track/1T4Q9sLfxlFP4EMvedo8p3
127,"Cracovia, Pt. 3","Il Tre",50499,https://open.spotify.com/track/18dt6tNw8hpNUdthOJf0lI
128,"Polo nord - C+N Progressive Mix","Massimo Pericolo",49436,https://open.spotify.com/track/1Wbc0N0X1zkFqnKGcj8Quh
129,FANTASMA,PSICOLOGI,49320,https://open.spotify.com/track/1c0XKg0gts8BOyvwYcH3wa
130,"Ostia Lido",J-AX,48855,https://open.spotify.com/track/4WJ1fu0RntmhYGkP9IWTVL
131,"Someone You Loved","Lewis Capaldi",48708,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
132,"La hit dell'estate",Shade,48102,https://open.spotify.com/track/443cnFF139Ql85enXOTWEu
133,"Margarita (con Marracash)",Elodie,47982,https://open.spotify.com/track/6KfwIpX0Xo0lelmuUOnyZV
134,"YOSHI (feat. Fabri Fibra) - prod. Strage",MACHETE,47849,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx
135,"Allora ciao",Shade,47412,https://open.spotify.com/track/5mtMuoCiBExgzH8SOdXyNB
136,"Marymango (feat. tha Supreme)",Ghali,47292,https://open.spotify.com/track/1ociMpeDbQ9iSXNUNTIfLV
137,"Soldi in Nero - feat. Sfera Ebbasta",Shiva,47219,https://open.spotify.com/track/1Xm2e1vDwOMeJJioWuG1s7
138,"SPORT + muscoli (RMX) (feat. Lazza, Paky, Luchè & Taxi B)",Marracash,46579,https://open.spotify.com/track/7srDOLMwjMC07Dzs7mqCnv
139,"È sempre bello",Coez,46328,https://open.spotify.com/track/6IdiuMw1FSAvU3e6bgWQVX
140,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)","Charlie Charles",46154,https://open.spotify.com/track/45zJRuzK9e6AO527NOW7Fy
141,"Ma lo vuoi capire?","Tommaso Paradiso",46126,https://open.spotify.com/track/4Veqf07wBQY58QVqNGA1M7
142,"FCK U (feat. Madame)",PSICOLOGI,45242,https://open.spotify.com/track/2PTXd2vi6wfw94dScFwmKb
143,"Non Avere Paura","Tommaso Paradiso",45211,https://open.spotify.com/track/1qMx707PFdFXdwLvcUTNz3
144,"RITMO (Bad Boys For Life)","Black Eyed Peas",45112,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
145,"4L (feat. MamboLosco)","Dark Polo Gang",44727,https://open.spotify.com/track/73tvJPxq6K6J1Pd6p6it6t
146,"Piccola Stella",Ultimo,44512,https://open.spotify.com/track/6sLBJkMyZIkGevtpYgeotT
147,"Mama Africa",Bracket,44500,https://open.spotify.com/track/5fobKrmWA5owgI5u8EcXSs
148,"Sei bella come Roma","DANDY TURNER",44424,https://open.spotify.com/track/51MYYyG3fjM3rttqRByqTl
149,"D'estate non vale (feat. Ana Mena)","Fred De Palma",44401,https://open.spotify.com/track/5IbiQAbMBe5T2K67mCAIx3
150,"Tutto Questo Sei Tu",Ultimo,44197,https://open.spotify.com/track/2JbPEAf12Ju2CxSIoZC89d
151,"Sunday Best",Surfaces,44023,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
152,POLKA,"Rosa Chemical",43747,https://open.spotify.com/track/6hcUMWNYcoRygbg7cdxrZL
153,Nera,Irama,43705,https://open.spotify.com/track/6Lc0La3OwOmAouQjbID4uX
154,Andromeda,Elodie,43684,https://open.spotify.com/track/0enRz21WfeQKKV9StgrKv7
155,"MILF (feat. Taxi B)",Ghali,43184,https://open.spotify.com/track/2ijphJfSmJV7iOcBnSXFu0
156,"Il tuo profumo","Fred De Palma",42628,https://open.spotify.com/track/0sqbGUEecNagMilnntIsuZ
157,"Ora che ti guardo bene",Gazzelle,42219,https://open.spotify.com/track/25rH6l9UjJaLu4Ckxku8XT
158,"Pookie (feat. Capo Plaza) - Remix","Aya Nakamura",42190,https://open.spotify.com/track/6h5nbfvIJHRNH3oGrNWJwn
159,Rozzi,Paky,41944,https://open.spotify.com/track/3Y00k9cPoW8BnJesUEFoWn
160,ENFASI,Sierra,41743,https://open.spotify.com/track/77VwA6u9JEb4WG5lWSkvU6
161,"Mon Fre - feat. Emis Killa",Shiva,41650,https://open.spotify.com/track/4dDMgEj5GpBTI1lvVlYPu7
162,SPENSIERATEZZA,PSICOLOGI,41356,https://open.spotify.com/track/2DzJYaFlsNdpmfoHMYecZ4
163,90MIN,Salmo,41223,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6
164,ROXANNE,"Arizona Zervas",41175,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
165,Barrio,Mahmood,40741,https://open.spotify.com/track/1MCSc1ZxlwV5muFXKocAnW
166,"Che Poi","Carl Brave",40582,https://open.spotify.com/track/55BfNKdOeu77gxPB0UGnAw
167,Señorita,"Shawn Mendes",40505,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
168,"STO BENE",PSICOLOGI,40072,https://open.spotify.com/track/2HmQf3PZWehdjdm5IAAxEt
169,"Me ne frego","Achille Lauro",39559,https://open.spotify.com/track/4oDW4IEwiYMahMTsIP17R1
170,"m12ano - feat. Mara Sattei","tha Supreme",39542,https://open.spotify.com/track/0LfMuWu6FKNSDHEoxHu9iK
171,Autostima,PSICOLOGI,39536,https://open.spotify.com/track/5qf1k7zubHxjR3uinHmIKg
172,Calmo,Shiva,38863,https://open.spotify.com/track/6A5qLjVbEC2vNlu17tsExI
173,"Godzilla (feat. Juice WRLD)",Eminem,38558,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
174,Playa,"Baby K",38474,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq
175,Tikibombom,Levante,38363,https://open.spotify.com/track/4JNT4VElmvNmJaQUhwPzg9
176,Candy,VillaBanks,38187,https://open.spotify.com/track/3a3EzSxWvDno8RpTMv7Xch
177,"Uno squillo","Capo Plaza",38069,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
178,"Life Is Good (feat. Drake)",Future,37899,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
179,"Say So","Doja Cat",37862,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
180,"LOVE BANDANA - feat. Tedua",Ketama126,37767,https://open.spotify.com/track/15hXSWGLcvtUZLtzCY7E0Q
181,"Bando - Remix",ANNA,37760,https://open.spotify.com/track/1Upi1oHB1ly7XdlbOz7Gjd
182,"GANG (feat. Geolier)","Samurai Jay",37313,https://open.spotify.com/track/2Yd6hF9rBSibtF4hlcnBEw
183,Control,"Zoe Wees",37266,https://open.spotify.com/track/50Td3qilgs8BLtv8mHyT1t
184,OPS,Mr.Rain,37195,https://open.spotify.com/track/4D2snxPPfeYhKeZnGlYioU
185,Physical,"Dua Lipa",37038,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
186,Chic,Izi,36864,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
187,Cenere,Nashley,36755,https://open.spotify.com/track/45xyKCey4BM3fMeFEsF1Hp
188,Caramelo,Ozuna,36406,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG
189,"Senza Di Me (feat. Venerus & Franco126)",Gemitaiz,36381,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
190,"SAVAGE (feat. Tedua)","Dark Polo Gang",36312,https://open.spotify.com/track/4kG6FMpUB3bUmlwLAmv6PM
191,"Machete Mob (feat. Lazza, Nitro, Hell Raton & Jack The Smoker) - prod. Low Kidd","Dani Faiv",36302,https://open.spotify.com/track/1jdSQIHOSFxVqDSsSDTM8m
192,"FUNERALE (feat. Tredici Pietro)",PSICOLOGI,36192,https://open.spotify.com/track/5vrTBMHx2IXucR0pWdLZZN
193,Girasoli,"Emanuele Aloia",36177,https://open.spotify.com/track/3lumKk7Mrt6KhFDZURTv0t
194,Brivido,"Guè Pequeno",36150,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
195,"MADAME - L'anima (feat. Madame)",Marracash,36068,https://open.spotify.com/track/3go5ZuMoFTKl5ugai8nAKi
196,Circles,"Post Malone",35999,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
197,"Va tutto bene","Giulia Molino",35812,https://open.spotify.com/track/0r1a5rNJgHNAJyyctK34gr
198,"Veleno 7",Gemitaiz,35575,https://open.spotify.com/track/2jkIbZ43eH3rM1yro2Ojzh
199,"Regina Coeli","Carl Brave",35531,https://open.spotify.com/track/5Ajd1Pr5GkoBbdC1D43ysH
200,"Be Kind (with Halsey)",Marshmello,35446,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
