,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Memories,"Maroon 5",63680,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
2,"Mean It",Lauv,53687,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
3,ROXANNE,"Arizona Zervas",53292,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
4,"everything i wanted","Billie Eilish",46324,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
5,Circles,"Post Malone",45274,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
6,"Dance Monkey","Tones And I",44144,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
7,Señorita,"Shawn Mendes",43407,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
8,"Lose You To Love Me","Selena Gomez",38323,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
9,"Don't Start Now","Dua Lipa",38094,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
10,"Someone You Loved","Lewis Capaldi",38088,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
11,Feelings,Lauv,35755,https://open.spotify.com/track/1cL3ucXzG2hj3XOUPIWdvZ
12,"hot girl bummer",blackbear,32037,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
13,"10,000 Hours (with Justin Bieber)","Dan + Shay",29542,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
14,"Beautiful People (feat. Khalid)","Ed Sheeran",28282,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
15,"Trampoline (with ZAYN)",SHAED,27870,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
16,說好不哭,"Jay Chou",27645,https://open.spotify.com/track/56wVfJKtnwlSZtC4NVgIrf
17,"How Do You Sleep?","Sam Smith",27287,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
18,"Lover (Remix) [feat. Shawn Mendes]","Taylor Swift",25983,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0
19,"Make It Right (feat. Lauv)",BTS,25178,https://open.spotify.com/track/314ZkcV7oLWG8yWE7LABvH
20,"It's You","Ali Gatie",25171,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
21,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",24498,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
22,"What Am I","Why Don't We",22891,https://open.spotify.com/track/0TMGV2zMZXOILVtQLtkI3G
23,怎麼了,"Eric Chou",22814,https://open.spotify.com/track/2IAumRplFr0Ns09kKgt2je
24,I.F.L.Y.,Bazzi,21212,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
25,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,20575,https://open.spotify.com/track/4wopYJ5wpYOM6ogm2Jugnw
26,Graveyard,Halsey,20447,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
27,"HIGHEST IN THE ROOM","Travis Scott",20209,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
28,"Look At Her Now","Selena Gomez",19964,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
29,"Lights Up","Harry Styles",19837,https://open.spotify.com/track/2plLJpUcYPFrl1sW2pMG63
30,"Good Thing (with Kehlani)",Zedd,19545,https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU
31,Sims,Lauv,19208,https://open.spotify.com/track/2PERLp9asn02e8nk5dbdra
32,"Takeaway (feat. Lennon Stella)","The Chainsmokers",19157,https://open.spotify.com/track/63VyEdzMM3w4ZQ1WtARa2S
33,"I Don't Care (with Justin Bieber)","Ed Sheeran",18856,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
34,Liar,"Camila Cabello",18783,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
35,"bad guy","Billie Eilish",17765,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
36,"Boy With Luv (feat. Halsey)",BTS,17395,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
37,HIP,MAMAMOO,17241,https://open.spotify.com/track/24nK8tW7Pt3Inh2utttuoG
38,comethru,"Jeremy Zucker",17192,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
39,"有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲",A-Lin,17189,https://open.spotify.com/track/6iNH42q8haGYDYGhKK6XiJ
40,LION,(G)I-DLE,16490,https://open.spotify.com/track/4TArUx34wOehwpnbXlKBQY
41,"你,好不好? - TVBS連續劇【遺憾拼圖】片尾曲","Eric Chou",16446,https://open.spotify.com/track/2gug6MRv4xQFYi9LA3PJCS
42,"Goodbyes (Feat. Young Thug)","Post Malone",15898,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
43,告白氣球,"Jay Chou",15516,https://open.spotify.com/track/1ivCIgrYZyE0BvItL4Z8lk
44,"Feel Special",TWICE,15211,https://open.spotify.com/track/14rWuS6yllHOdfZ8sZsZUj
45,2002,Anne-Marie,15091,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
46,"I Like Me Better",Lauv,14981,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
47,"i'm so tired...",Lauv,14962,https://open.spotify.com/track/2iwS33Jfev1QBiuhWVWZHY
48,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",14938,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
49,年少有為,"Ronghao Li",14760,https://open.spotify.com/track/6XY80Ofqd8j0SGiEdRLwCp
50,如果雨之後,"Eric Chou",14422,https://open.spotify.com/track/6kabSi7XCHHGThNme6J2tL
51,"If I Can't Have You","Shawn Mendes",14226,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
52,你的酒馆对我打了烊,"Shirley Chen",14120,https://open.spotify.com/track/6BL2V0CvfW9QVHm9oU4Lmk
53,"真的傻 (電影《一吻定情》追愛版主題曲)","LaLa Hsu",14069,https://open.spotify.com/track/7mCr6Rn5jx04Fisvts97Z3
54,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,13559,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
55,那些你很冒險的夢,"JJ Lin",13250,https://open.spotify.com/track/5kZDxLcbqglZ2yYXg4Mkjc
56,GIANTS,"True Damage",13204,https://open.spotify.com/track/5C0ivQMxes2lWuOANhvVAm
57,你要的全拿走,"Tiger Hu",13150,https://open.spotify.com/track/37BXaP8wCJrH0M3AdtSNyk
58,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",13102,https://open.spotify.com/track/6zegtH6XXd2PDPLvy1Y0n2
59,"Say You Won't Let Go","James Arthur",12999,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
60,"Kill This Love",BLACKPINK,12933,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
61,小幸運,"Hebe Tien",12594,https://open.spotify.com/track/1ZeVIrCWzEmsJexkrgvjFv
62,"Yellow Hearts","Ant Saunders",12468,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
63,以後別做朋友,"Eric Chou",12380,https://open.spotify.com/track/7zyYmIdjqqiX6kLryb7QBx
64,绿色,"Shirley Chen",12373,https://open.spotify.com/track/6ZoJngyuPof3KsFhFKA5P5
65,Teeth,"5 Seconds of Summer",12193,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
66,"On My Way","Alan Walker",12153,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI
67,"Push My Luck","The Chainsmokers",12060,https://open.spotify.com/track/2a3dopgTF1q4rMVDJ1rwBU
68,"Used To Love (with Dean Lewis)","Martin Garrix",11752,https://open.spotify.com/track/7pWK1kMgHy5lNNiIfuRbkP
69,"Without Me",Halsey,11542,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
70,"Sad Forever",Lauv,11511,https://open.spotify.com/track/61uDOUMvcSx9Sz6TfartPj
71,"Call You Mine (feat. Bebe Rexha)","The Chainsmokers",11502,https://open.spotify.com/track/6IJTc8xo6XasOU8fpxMU57
72,Sucker,"Jonas Brothers",11494,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
73,Perfect,"Ed Sheeran",11419,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
74,體面(電影《前任3:再見前任》插曲),"Kelly Yu",11399,https://open.spotify.com/track/7cE5ehlKJ3L9Ejhzm3udcF
75,Shallow,"Lady Gaga",11321,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
76,"Bad To You (with Normani & Nicki Minaj)","Ariana Grande",11230,https://open.spotify.com/track/7vJS1DPc3FzBtqBs8n3mW5
77,對的時間點,"JJ Lin",11207,https://open.spotify.com/track/33LJXFLqeifw9YxsVoeOgM
78,"You Calling My Name",GOT7,11019,https://open.spotify.com/track/6f4wghlwYWGLqGEIKc6HDQ
79,"Sweet but Psycho","Ava Max",10917,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
80,可惜沒如果,"JJ Lin",10835,https://open.spotify.com/track/6WoQzK5Exbfcmow1AoNRkl
81,Lover,"Taylor Swift",10833,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
82,等你下課,"Jay Chou",10809,https://open.spotify.com/track/76WthWB0v0KXUHZoAclMVV
83,"Be Alright","Dean Lewis",10700,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
84,Happier,Marshmello,10677,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
85,Trigger,"Major Lazer",10660,https://open.spotify.com/track/0Z26mbSHJ1dkUu7g9DDgif
86,"Way Back Home (feat. Conor Maynard) - Sam Feldt Edit",SHAUN,10593,https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk
87,"Falling Like The Stars","James Arthur",10542,https://open.spotify.com/track/395KzBy0bkb57dEvg6cfzJ
88,"Ride It",Regard,10520,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
89,她說,"JJ Lin",10402,https://open.spotify.com/track/632VyMrvhsHIsO4zq9khts
90,"Living Proof","Camila Cabello",10397,https://open.spotify.com/track/1jg9clsGCDqOumfS0X5xm9
91,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",10353,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
92,不為誰而作的歌,"JJ Lin",10328,https://open.spotify.com/track/0VqSdtXseb9khdZrnYVyM1
93,"Nice To Meet Ya","Niall Horan",10287,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
94,"Girls Like You (feat. Cardi B)","Maroon 5",10175,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
95,"Follow God","Kanye West",10126,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h
96,"You Are The Reason","Calum Scott",10126,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B
97,"7 rings","Ariana Grande",9976,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
98,晴天,"Jay Chou",9956,https://open.spotify.com/track/0F02KChKwbcQ3tk4q1YxLH
99,那女孩對我說,"Rachel Liang",9903,https://open.spotify.com/track/5Gip2UwE4f8L4MQWsvcvfA
100,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",KSI,9901,https://open.spotify.com/track/4etKC4ngPKsQDHUMnYgV3A
101,"光年之外 (電影 《Passengers》 中國區主題曲)",G.E.M.,9853,https://open.spotify.com/track/1bkvGbgK4HU8B7Ue4k7O7I
102,"Love poem",IU,9704,https://open.spotify.com/track/4B6cJ34Mkfiu4Xo8t8QU7F
103,"Haa Tepok",MeerFly,9665,https://open.spotify.com/track/65pndcjVsNEJpwxfTgcdv0
104,"Dancing With A Stranger (with Normani)","Sam Smith",9554,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
105,說散就散,"JC 陳詠桐",9550,https://open.spotify.com/track/3CE1HoJJ0FVKo7JHsWIuvC
106,"thank u, next","Ariana Grande",9528,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
107,"Let Me Down Slowly","Alec Benjamin",9471,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
108,"Something Just Like This","The Chainsmokers",9456,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
109,Photograph,"Ed Sheeran",9403,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
110,Easy,"Camila Cabello",9394,https://open.spotify.com/track/46D0hYb1B7qiU33VtXt21W
111,Youngblood,"5 Seconds of Summer",9333,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
112,"Too Good At Goodbyes","Sam Smith",9319,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
113,"Beautiful (feat. Camila Cabello)",Bazzi,9312,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
114,"Rewrite The Stars","Zac Efron",9310,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
115,不該,"Jay Chou",9301,https://open.spotify.com/track/7LyCtbxher5m97MImn5M3l
116,"Can We Kiss Forever?",Kina,9248,https://open.spotify.com/track/1Av69kr9JitqPWo7WJLS5q
117,FANCY,TWICE,9226,https://open.spotify.com/track/2FXd6kKCtBIc6UfN1gH1pA
118,"Tongue Tied (with YUNGBLUD & blackbear)",Marshmello,9131,https://open.spotify.com/track/7jzldCBnJjpJM3epzJ85KE
119,"Up All Night",Khalid,9112,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
120,給我一個理由忘記,A-Lin,9034,https://open.spotify.com/track/2DcmVSLAg0ZzfOQxDshZHY
121,"Shape of You","Ed Sheeran",9013,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
122,"Eastside (with Halsey & Khalid)","benny blanco",8985,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
123,修煉愛情,"JJ Lin",8920,https://open.spotify.com/track/190kU2WKyIzx9XaBjfWRPk
124,"RITMO (Bad Boys For Life)","Black Eyed Peas",8746,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
125,"If the World Was Ending - feat. Julia Michaels","JP Saxe",8638,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
126,"8 Letters","Why Don't We",8585,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
127,"boyfriend (with Social House)","Ariana Grande",8580,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
128,後來的我們,Mayday,8547,https://open.spotify.com/track/13AruKdh8wJhWx6i5dV8X1
129,"This Feeling","The Chainsmokers",8538,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
130,Jopping,SuperM,8451,https://open.spotify.com/track/5WrEilrRI5cIW0DxMvQYPZ
131,"Big Plans","Why Don't We",8400,https://open.spotify.com/track/3eng6TJxpqjvDkxRpnfnhB
132,"Love Someone","Lukas Graham",8362,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
133,"So Am I","Ava Max",8242,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
134,"Without You","高爾宣 OSN",8229,https://open.spotify.com/track/0KWnRv3wxjltYVB3MqjNd2
135,來自天堂的魔鬼,G.E.M.,8214,https://open.spotify.com/track/0g2XnkKghVN22yze1gTJzl
136,"Treat You Better","Shawn Mendes",8204,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
137,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",8180,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
138,"Here With Me",Marshmello,8100,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
139,"lovely (with Khalid)","Billie Eilish",8093,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
140,浪子回頭,EggPlantEgg,8093,https://open.spotify.com/track/7J6wLr8qRqLPMeOZlR54NM
141,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",8084,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
142,"Never Really Over","Katy Perry",8081,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
143,Closer,"The Chainsmokers",8081,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
144,安靜,"Jay Chou",8079,https://open.spotify.com/track/4FOydQ5IdqmdeBgG9vFbPg
145,"Walking (feat. Swae Lee & Major Lazer)",88rising,8077,https://open.spotify.com/track/1qbXrxctv75pm1lWCn6Zw3
146,"那些年 - 那些年","Hu Xia",8070,https://open.spotify.com/track/3v8FOuA8jxAC5SOA2uN6Mg
147,过客,阿涵,8054,https://open.spotify.com/track/1nfg7drkoCccY1qKr8CDpA
148,"Havana (feat. Young Thug)","Camila Cabello",8023,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
149,"You Need To Calm Down","Taylor Swift",7987,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
150,突然好想你,Mayday,7953,https://open.spotify.com/track/0IAgufC1FlOg1nZMmRZxRr
151,"Mad Blessings","Yung Raja",7912,https://open.spotify.com/track/29idXL5KF3RhwAR6XIxt1y
152,"Who Do You Love","The Chainsmokers",7908,https://open.spotify.com/track/6OrxMR6OEl5GTGP8krrbsL
153,Lonely,Diplo,7841,https://open.spotify.com/track/4fwo6czG5nvOQMzhOto1ya
154,Bruises,"Lewis Capaldi",7827,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
155,手心的薔薇,"JJ Lin",7798,https://open.spotify.com/track/07DWACsD58aEdq6XnDadLh
156,感谢你曾来过,Ayo97,7709,https://open.spotify.com/track/5O923CG2XBK6j80k2oDDO1
157,泡沫,G.E.M.,7649,https://open.spotify.com/track/2IfSPLPDW6RGosdB5huwAA
158,"There's No Way (feat. Julia Michaels)",Lauv,7624,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
159,演員,"Joker Xue",7518,https://open.spotify.com/track/6LunoYd3xpZ19sICOXS8Xd
160,SOLO,JENNIE,7510,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj
161,"Drugs & The Internet",Lauv,7497,https://open.spotify.com/track/5K5dNJGLmcPsySzLCOvsgj
162,"Mimpi (feat. Alif)",K-Clique,7495,https://open.spotify.com/track/13j4wsiG0BjaDb04YZWIXV
163,倒數,G.E.M.,7480,https://open.spotify.com/track/2HmM5p02Q2qrYZvXJRLVx3
164,你还要我怎样,"Joker Xue",7414,https://open.spotify.com/track/0kuKQQMx6L3efJuRVTgWQb
165,Faded,"Alan Walker",7398,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
166,"Empty Space","James Arthur",7351,https://open.spotify.com/track/6GFfDRG1Sff3IZaD0TYro4
167,只是太愛你,"Hins Cheung",7336,https://open.spotify.com/track/0s5GrkSNp9bfP2FtrtbiJ0
168,"Talk (feat. Disclosure)",Khalid,7328,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
169,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",7299,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
170,Orphans,Coldplay,7295,https://open.spotify.com/track/6muOWhMh7Tf0UFUtMDBhUR
171,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",7238,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
172,"Lost In Japan","Shawn Mendes",7234,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
173,"SLOW DANCING IN THE DARK",Joji,7220,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
174,"The Middle",Zedd,7174,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
175,Candy,"Doja Cat",7157,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
176,"Scars To Your Beautiful","Alessia Cara",7138,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
177,當你,"JJ Lin",7109,https://open.spotify.com/track/56UzFYxgkvxU188BsCKBOc
178,"Just the Way You Are","Bruno Mars",7101,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
179,"DDU-DU DDU-DU",BLACKPINK,7084,https://open.spotify.com/track/2aI2k39nfa3KFsa4JclQzw
180,Motivation,Normani,7064,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm
181,"可不可以 - 抖音热歌",张紫豪,7030,https://open.spotify.com/track/2WBVjfhKzYXc6fhdpT0TtC
182,"There's Nothing Holdin' Me Back","Shawn Mendes",7024,https://open.spotify.com/track/7JJmb5XwzOO8jgpou264Ml
183,Attention,"Charlie Puth",7017,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
184,"Cinta Luar Biasa",Andmesh,7014,https://open.spotify.com/track/1Hy1CBFRXYvFL7eJT5MLlG
185,猜不透,Della,6998,https://open.spotify.com/track/5FGzM47D9MUa0y7qb2D0Ix
186,"Rescue Me",OneRepublic,6996,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
187,"天黑請閉眼 (feat. 邱鋒澤)","Nine Chen",6996,https://open.spotify.com/track/0bIbgooxvBkww2ZGeu8VMR
188,慢慢喜歡你,"Karen Mok",6983,https://open.spotify.com/track/7EoyERNueJuFlQbyrRB0US
189,Wolves,"Selena Gomez",6937,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
190,"Flames (with ZAYN)",R3HAB,6886,https://open.spotify.com/track/2DcZd7oFgctIJZG5pFncyD
191,"一樣美麗 - 粉紅絲帶宣導活動主題曲","Eric Chou",6886,https://open.spotify.com/track/5VuI9PEbkwU2wMD5GAKQLf
192,Destiny,MAMAMOO,6882,https://open.spotify.com/track/6oS5qBlnci7unQjdLiok41
193,芒种,音阙诗听,6881,https://open.spotify.com/track/3IP4qSMfGeqI2XqHFf25sj
194,"Lose Control",MEDUZA,6836,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
195,"Hate Me (with Juice WRLD)","Ellie Goulding",6817,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
196,"All about you",TAEYEON,6795,https://open.spotify.com/track/7fftC401ke4BzA3ucPIXES
197,"High Hopes","Panic! At The Disco",6768,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
198,Happier,"Ed Sheeran",6768,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
199,醉赤壁,"JJ Lin",6713,https://open.spotify.com/track/69lAYqbyHL1A0gctdLd9WV
200,珊瑚海,"Jay Chou",6667,https://open.spotify.com/track/4JY5s40ymnG18f6wxQtzPw
