,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Liberdade Provisória","Henrique & Juliano",881149,https://open.spotify.com/track/1vG3YuKRYqPwTmNmYgqkpg
2,SENTADÃO,"PEDRO SAMPAIO",667182,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
3,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",606060,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
4,"Combatchy (feat. MC Rebecca)",Anitta,599482,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
5,"Dance Monkey","Tones And I",540750,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
6,"Tudo Ok","Thiaguinho MT",520575,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS
7,"Surtada - Remix Brega Funk","Dadá Boladão",510628,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r
8,"Cheirosa - Ao Vivo","Jorge & Mateus",492663,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
9,"Bebi Minha Bicicleta (Coração Falido) - Ao Vivo","Zé Neto & Cristiano",481492,https://open.spotify.com/track/2Q9TaUXNM4mNSCgJjbmsJe
10,"Supera - Ao Vivo","Marília Mendonça",479212,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
11,"Some que ele vem atrás",Anitta,430671,https://open.spotify.com/track/2qD7VoDYcrAPY0cVEfpsR5
12,"Graveto - Ao Vivo","Marília Mendonça",425913,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
13,Verdinha,Ludmilla,413612,https://open.spotify.com/track/2RMOwSvOGQyy985Vx4VSGQ
14,"S de Saudade","Luíza & Maurílio",388320,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
15,"Gaiola É o Troco","MC Du Black",386886,https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH
16,"3 Batidas - Ao Vivo","Guilherme & Benuto",380593,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k
17,"Porta Mala","Os Parazim",373241,https://open.spotify.com/track/7vZqxuOvEwRHsGVaDykzpY
18,"Hit Contagiante","Felipe Original",367125,https://open.spotify.com/track/5dKesZwp6deuhEeW8F1UEi
19,"menina solta","Giulia Be",363920,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
20,"Chama Ela (feat. Pedro Sampaio)",Lexa,361545,https://open.spotify.com/track/14kRWkCWBYfQqILflEcpSJ
21,"Tijolão - Ao Vivo","Jorge & Mateus",355818,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7
22,"Vem Me Satisfazer","MC Ingryd",351074,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY
23,Yummy,"Justin Bieber",344410,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
24,"Com ou Sem Mim - Ao Vivo","Gustavo Mioto",328727,https://open.spotify.com/track/2BU6XXSG8SqiptRuj6EiLA
25,"To Voando Alto","Mc Poze do Rodo",321232,https://open.spotify.com/track/7HLU2aJTAQfSIgJ2dMASsP
26,"Contatinho - Ao Vivo","Leo Santana",319757,https://open.spotify.com/track/4RC2nzqaQygxoVQOVv3XlT
27,"Ferida Curada","Zé Neto & Cristiano",311220,https://open.spotify.com/track/1U3tv41tFRgOfbytpuYQrR
28,"Volta por Baixo - Ao Vivo","Henrique & Juliano",308742,https://open.spotify.com/track/034Wtb0MsgU2kIT7PWdi4c
29,"Aí Eu Bebo - Ao Vivo","Maiara & Maraisa",305945,https://open.spotify.com/track/6lK3nCiigk34SGqEjpQoqO
30,"Lençol Dobrado","João Gustavo e Murilo",304234,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY
31,"Briga Feia - Ao Vivo","Henrique & Juliano",303667,https://open.spotify.com/track/6e8X0VVUO6BIZMnDvICDOR
32,"Quando a vontade bater (Participação especial de PK Delas)",Pk,296148,https://open.spotify.com/track/26WpOBpHiIMoBuMEIwtOCH
33,"Invocada (Participação especial de Léo Santana) - Ao vivo",Ludmilla,287085,https://open.spotify.com/track/4k20Ie47EcWtS4wMBn8w8S
34,"Don't Start Now","Dua Lipa",283859,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
35,"Quarta Cadeira - Ao Vivo","Matheus & Kauan",279687,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn
36,"Ela Vem","MC G15",279309,https://open.spotify.com/track/31yFXM26dazFnWI2eoOM5R
37,"Tiro Certo - Ao Vivo","Zé Felipe",277054,https://open.spotify.com/track/5MArTXEVyKBwoodjdy04fk
38,"Serenata - Ao Vivo","Marília Mendonça",276861,https://open.spotify.com/track/5fY9bVl1Wj4PIM3wnduWop
39,"Kenny G",Matuê,270816,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
40,Paredão,"MC Kevinho",268407,https://open.spotify.com/track/5FFpRbsH9WDYNoLauRAHpj
41,"Amor de Que","Pabllo Vittar",265080,https://open.spotify.com/track/7yYsyXQa2JgbyL9fkEiUNt
42,"quando a bad bater - ao vivo","Luan Santana",264946,https://open.spotify.com/track/5gvrBqNFFEWcxYPt3mamvJ
43,"Se Prepara 2","Mc Livinho",262364,https://open.spotify.com/track/0CgMeXQiNYJxPVQ2EMJxdL
44,"Áudio - Ao Vivo em Brasília","Diego & Victor Hugo",248716,https://open.spotify.com/track/2PqPSf3gtTED79rWGwVtYg
45,Señorita,"Shawn Mendes",248483,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
46,"Todo Mundo Vai Sofrer - Ao Vivo","Marília Mendonça",245525,https://open.spotify.com/track/4E6RdcCWMiHTu7zy1VTNDo
47,"Mil Anos - Recorded At Mosh Studios, São Paulo","Jorge & Mateus",236847,https://open.spotify.com/track/4UUtssVRs2aQTLQCAAtZg1
48,"Sentou e Gostou","MC JottaPê",234708,https://open.spotify.com/track/6V43u5SCjkfMpxMAXRPifr
49,Pupila,ANAVITÓRIA,231890,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
50,Complicado,Vitão,217693,https://open.spotify.com/track/52vPpP2gEYaBROIS77J38P
51,"Relógio Parado (Ao Vivo)","Diego & Arnaldo",214683,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw
52,Rare,"Selena Gomez",214590,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
53,"Fake News - Ao Vivo","Gustavo Mioto",213779,https://open.spotify.com/track/1G60NjxeOS7veR1EXuKPaW
54,"choque térmico - ao vivo","Luan Santana",202419,https://open.spotify.com/track/159ntSAEWJ9zIMOSXmQ530
55,"Vou Ter Que Superar - Ao Vivo","Matheus & Kauan",201618,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP
