,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
30,"SICKO MODE","Travis Scott",111789,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
31,"Dilemme (with tha Supreme & Mara Sattei)","Lous and The Yakuza",111572,https://open.spotify.com/track/1Whf2ZaesM1gXlU0z3Fslt
32,"BIBERON (feat. DrefGold & ANNA)","Dark Polo Gang",105425,https://open.spotify.com/track/6yPfQyMA9azhv5yRfu6P3V
33,"Una volta ancora (feat. Ana Mena)","Fred De Palma",102961,https://open.spotify.com/track/6swHvavSroD4ur3Q18MjYz
34,223,DrefGold,101963,https://open.spotify.com/track/6JMckUswkuwqf4YRLJY6qm
35,"Cacao (feat. Pyrex)",Ghali,99267,https://open.spotify.com/track/0R1il0ITLNcNInIBqwfXKw
36,"Boss Bitch","Doja Cat",98132,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
37,Chega,Gaia,98065,https://open.spotify.com/track/0XdjGLxXQhiPkOqXtAyEZ9
38,"DARK LOVE GANG (feat. Ketama126)","Dark Polo Gang",97062,https://open.spotify.com/track/1aiAGn2OxoqoKHx9zfJe6N
39,"NO STUPID (feat. Boro Boro & Samurai Jay)","Dark Polo Gang",94376,https://open.spotify.com/track/0OnjJWjBuVIvHZ1n0Oe7ZC
40,"Ringo Starr","Pinguini Tattici Nucleari",94113,https://open.spotify.com/track/5yfE6GXTuJaAlepKoE0wJE
41,"Ti volevo dedicare (feat. J-AX & Boomdabash)","Rocco Hunt",92428,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M
42,Missili,"Frah Quintale",92424,https://open.spotify.com/track/5dcyltc1ataieXIeTqhH3t
43,"fuck 3x","tha Supreme",90024,https://open.spotify.com/track/5YxP1CkunbhUQVvctFOHa7
44,"Snitch E Impicci (con FSK SATELLITE)",DrefGold,89764,https://open.spotify.com/track/6HDdOPc6FWpMfjC8ebzdRC
45,"Dance Monkey","Tones And I",88415,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
46,"Musica (E Il Resto Scompare)","Elettra Lamborghini",86252,https://open.spotify.com/track/3Nc7IorgrSffzaQrQWVw4L
47,Falling,"Trevor Daniel",85458,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
48,Chiasso,Random,84600,https://open.spotify.com/track/4UJoAdTMnqxQHKWKLLQpvK
49,"16 Marzo (feat. Gow Tribe)","Achille Lauro",84348,https://open.spotify.com/track/3nwH3HTFzpnRV5SqM9um3r
50,"SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta)",Marracash,83670,https://open.spotify.com/track/5EpBEqf5bnKeJ3p4zA1Sod
51,"HIGHEST IN THE ROOM","Travis Scott",83535,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
52,"La vita breve dei coriandoli","Michele Bravi",82047,https://open.spotify.com/track/7ou1NrCbgAcaAMUF1tKmdT
53,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,79003,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
54,"NEON - Le Ali (feat. Elisa)",Marracash,75129,https://open.spotify.com/track/76cEI7LczlKZ1yLAHIoPBJ
55,"ANSIA NO","FSK SATELLITE",73767,https://open.spotify.com/track/2yuYI5NFhevxa05se7Qht9
56,"Bando - Remix",ANNA,72569,https://open.spotify.com/track/1Upi1oHB1ly7XdlbOz7Gjd
57,"CRUDELIA - I nervi",Marracash,72396,https://open.spotify.com/track/5dsz7MTrNdN9aMTrnp7sOG
58,"Before You Go","Lewis Capaldi",72281,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
59,"Dove e quando","Benji & Fede",70521,https://open.spotify.com/track/5XM7tx8ovQ9UrYqUowW1AK
60,DARK,"Dark Polo Gang",70296,https://open.spotify.com/track/1z7AtsT8QvKWP7834ef9sN
61,"Il Passo (feat. Samurai Jay)",MamboLosco,70262,https://open.spotify.com/track/5DeyCr1ZPOLBYFwHOqn6Lv
62,"Fai rumore",Diodato,69454,https://open.spotify.com/track/2ZwcnFDvQueNemTt89qCom
63,"El Efecto","Rauw Alejandro",68758,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
64,"BRAVI A CADERE - I polmoni",Marracash,68227,https://open.spotify.com/track/3me7fQdjgO8NHscb3xPaBa
65,"Cin Cin",Alfa,67796,https://open.spotify.com/track/1jJMhPp0Rm6lAi077PXeEQ
66,Viceversa,"Francesco Gabbani",67569,https://open.spotify.com/track/04ldF8QeASSyJLMtZJJfqA
67,"Allora ciao",Shade,66366,https://open.spotify.com/track/5mtMuoCiBExgzH8SOdXyNB
68,Physical,"Dua Lipa",66165,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
69,"Domani ci passa",Ludwig,65482,https://open.spotify.com/track/3elLXGwE5zaREuOzWdlRJ2
70,"Don't Start Now","Dua Lipa",65053,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
71,"Marymango (feat. tha Supreme)",Ghali,64058,https://open.spotify.com/track/1ejlLAA420azVRdgYbshiU
72,"Ma lo vuoi capire?","Tommaso Paradiso",63569,https://open.spotify.com/track/4Veqf07wBQY58QVqNGA1M7
73,Ridere,"Pinguini Tattici Nucleari",63063,https://open.spotify.com/track/5LZVK19ieaV8Mk9FsqTL3F
74,"Baila Conmigo (feat. Kelly Ruiz)",Dayvi,62788,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
75,"Blueberry Faygo","Lil Mosey",62770,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
76,"Stuck with U (with Justin Bieber)","Ariana Grande",62102,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
77,"#FREETRAFFIK (feat. Traffik & Oni One)","Dark Polo Gang",61418,https://open.spotify.com/track/5HN0pZdklgXSD363mhsoGw
78,"Ora che ti guardo bene",Gazzelle,60973,https://open.spotify.com/track/25rH6l9UjJaLu4Ckxku8XT
79,"The Box","Roddy Ricch",60681,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
80,Lento,"Boro Boro",60175,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl
81,"MA IL CIELO E' SEMPRE BLU (ITALIANSTARS4LIFE)","ITALIAN ALLSTARS 4 LIFE",59095,https://open.spotify.com/track/2xqyJa4BRzrEM4HQVgeazW
82,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,59010,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
83,"ily (i love you baby) (feat. Emilee)","Surf Mesa",58908,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
84,"Tutto Questo Sei Tu",Ultimo,58297,https://open.spotify.com/track/2JbPEAf12Ju2CxSIoZC89d
85,"Sunday Best",Surfaces,57970,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
86,Guaranà,Elodie,57847,https://open.spotify.com/track/1KXpcoggYmNTPCRXIz2m9Z
87,"Cracovia, Pt. 3","Il Tre",57294,https://open.spotify.com/track/18dt6tNw8hpNUdthOJf0lI
88,"Polo nord - C+N Progressive Mix","Massimo Pericolo",57277,https://open.spotify.com/track/1Wbc0N0X1zkFqnKGcj8Quh
89,"Someone You Loved","Lewis Capaldi",56411,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
90,"SCACCIACANI - feat. Massimo Pericolo - prod. Crookers & Nic Sarno",Ketama126,55643,https://open.spotify.com/track/1T4Q9sLfxlFP4EMvedo8p3
91,"Cioilflow (feat. Salmo) - prod. Strage","Dani Faiv",55556,https://open.spotify.com/track/5g3lnGtMq0m30T6xHElZqJ
92,JAMBO,"Takagi & Ketra",55344,https://open.spotify.com/track/4H5arInh2BLVz94mIibTrv
93,Tikibombom,Levante,54801,https://open.spotify.com/track/4JNT4VElmvNmJaQUhwPzg9
94,"Stu core t'apparten","Rocco Hunt",54594,https://open.spotify.com/track/3nhAgjyrfUUCNDMZHx6LCa
95,"Che Poi","Carl Brave",54382,https://open.spotify.com/track/55BfNKdOeu77gxPB0UGnAw
96,"PAROLA - feat. Lazza, Emis Killa",Giaime,54279,https://open.spotify.com/track/4XxQOwmNM0DF3bKafSJBNw
97,"Gigolò (feat. Sfera Ebbasta & Capo Plaza)",Lazza,53973,https://open.spotify.com/track/4KilYheWwxakB1L43ECTeP
98,Supalonely,BENEE,53469,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
99,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)","Charlie Charles",52129,https://open.spotify.com/track/45zJRuzK9e6AO527NOW7Fy
100,Andromeda,Elodie,51855,https://open.spotify.com/track/0enRz21WfeQKKV9StgrKv7
101,Calmo,Shiva,51699,https://open.spotify.com/track/6A5qLjVbEC2vNlu17tsExI
102,"Mambo Salentino",Boomdabash,51398,https://open.spotify.com/track/7piIo15vVy3ULGXSpFs5xc
103,"Non Avere Paura","Tommaso Paradiso",51303,https://open.spotify.com/track/1qMx707PFdFXdwLvcUTNz3
104,"YOSHI (feat. Fabri Fibra) - prod. Strage",MACHETE,51299,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx
105,"SPORT + muscoli (RMX) (feat. Lazza, Paky, Luchè & Taxi B)",Marracash,50760,https://open.spotify.com/track/7srDOLMwjMC07Dzs7mqCnv
106,"Fuego (with Geolier & Lele Blade) - Prod. Poison Beatz, Tom Trigger",Neves17,50711,https://open.spotify.com/track/6XPYGFacwZAtmoSVi9m4eT
107,ROXANNE,"Arizona Zervas",50710,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
108,"È sempre bello",Coez,50374,https://open.spotify.com/track/6IdiuMw1FSAvU3e6bgWQVX
109,"La hit dell'estate",Shade,50342,https://open.spotify.com/track/443cnFF139Ql85enXOTWEu
110,"Ostia Lido",J-AX,50269,https://open.spotify.com/track/4WJ1fu0RntmhYGkP9IWTVL
111,"m12ano - feat. Mara Sattei","tha Supreme",50119,https://open.spotify.com/track/0LfMuWu6FKNSDHEoxHu9iK
112,"RITMO (Bad Boys For Life)","Black Eyed Peas",50061,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
113,"Piccola Stella",Ultimo,49396,https://open.spotify.com/track/6sLBJkMyZIkGevtpYgeotT
114,"Pookie (feat. Capo Plaza) - Remix","Aya Nakamura",49271,https://open.spotify.com/track/6h5nbfvIJHRNH3oGrNWJwn
115,"Machete Mob (feat. Lazza, Nitro, Hell Raton & Jack The Smoker) - prod. Low Kidd","Dani Faiv",48981,https://open.spotify.com/track/1jdSQIHOSFxVqDSsSDTM8m
116,Barrio,Mahmood,48949,https://open.spotify.com/track/1MCSc1ZxlwV5muFXKocAnW
117,"Margarita (con Marracash)",Elodie,48804,https://open.spotify.com/track/6KfwIpX0Xo0lelmuUOnyZV
118,"Life Is Good (feat. Drake)",Future,48676,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
119,Savage,"Megan Thee Stallion",48436,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
120,"Lose Control",MEDUZA,47885,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
121,"Break My Heart","Dua Lipa",47411,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
122,Daisies,"Katy Perry",47372,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc
123,"Per Un Milione",Boomdabash,47313,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w
124,"Soldi in Nero - feat. Sfera Ebbasta",Shiva,47232,https://open.spotify.com/track/1Xm2e1vDwOMeJJioWuG1s7
125,Rossetto,Random,46017,https://open.spotify.com/track/4nWtDExgGzlOQwxmp5JjUT
126,90MIN,Salmo,45952,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6
127,Arrogante,Irama,45542,https://open.spotify.com/track/14lgKkkbNsJl9fItqnEfpV
128,"Mon Fre - feat. Emis Killa",Shiva,45428,https://open.spotify.com/track/4dDMgEj5GpBTI1lvVlYPu7
129,"10 Sprite","Taxi B",45379,https://open.spotify.com/track/0zhsjZ8jamvv4QShuWnl5F
130,"Lose Somebody",Kygo,45240,https://open.spotify.com/track/7xbWAw3LMgRMn4omR5yVn3
131,ENFASI,Sierra,45052,https://open.spotify.com/track/77VwA6u9JEb4WG5lWSkvU6
132,"Me ne frego","Achille Lauro",44998,https://open.spotify.com/track/1MF3gav7PNaNkv7ohlBKBD
133,Bossoli,Shiva,44963,https://open.spotify.com/track/5mn8bU8IjYqr8ZqTDmLtSO
134,"In Your Eyes","The Weeknd",44872,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
135,"Sei bella come Roma","DANDY TURNER",44836,https://open.spotify.com/track/51MYYyG3fjM3rttqRByqTl
136,GANG,"Dark Polo Gang",44755,https://open.spotify.com/track/0Tw1Fxg80YAy39PhBKzmtf
137,"Godzilla (feat. Juice WRLD)",Eminem,44473,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
138,"In peggio - prod. Strage","Dani Faiv",44061,https://open.spotify.com/track/36jzkozloE2nFefpcJUw32
139,Muévelo,"Nicky Jam",43771,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
140,"RAP SHIT (feat. tha Supreme & Gemitaiz) - prod. STABBER",Nitro,43122,https://open.spotify.com/track/2Fbj0y0HEUKCZkUsI71PUx
141,Playa,"Baby K",43102,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq
142,Circles,"Post Malone",41741,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
143,"GANG (feat. Geolier)","Samurai Jay",41705,https://open.spotify.com/track/2Yd6hF9rBSibtF4hlcnBEw
144,"MADAME - L'anima (feat. Madame)",Marracash,41366,https://open.spotify.com/track/3go5ZuMoFTKl5ugai8nAKi
145,"Breaking Me",Topic,41152,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
146,"Solitaires (feat. Travis Scott)",Future,41094,https://open.spotify.com/track/4kfeRwpq5KUaqTkgi4TbDF
147,"Supercalifragili (feat. Annalisa & Luca Di Stefano)",J-AX,40936,https://open.spotify.com/track/6ExLQlakJDGUxN5O567dAt
148,"Il tuo profumo","Fred De Palma",40787,https://open.spotify.com/track/0sqbGUEecNagMilnntIsuZ
149,"Ride It",Regard,40732,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
150,"Regina Coeli","Carl Brave",40692,https://open.spotify.com/track/5Ajd1Pr5GkoBbdC1D43ysH
151,Cenere,Nashley,40558,https://open.spotify.com/track/45xyKCey4BM3fMeFEsF1Hp
152,"Me Gusta",Shakira,40370,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
153,"Senza Di Me (feat. Venerus & Franco126)",Gemitaiz,40310,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
154,"MALA SANTA","Becky G",40102,https://open.spotify.com/track/5e50NiIlOc2YJIftHzoehd
155,"LOVE BANDANA - feat. Tedua",Ketama126,40058,https://open.spotify.com/track/15hXSWGLcvtUZLtzCY7E0Q
156,OPS,Mr.Rain,40046,https://open.spotify.com/track/4D2snxPPfeYhKeZnGlYioU
157,Señorita,"Shawn Mendes",39848,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
158,"Regali fatti a mano","Gio Evan",39782,https://open.spotify.com/track/1ozeYFzsbzdUGeHCSwMAWS
159,"Alone, Pt. II","Alan Walker",39687,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
160,Rozzi,Paky,39637,https://open.spotify.com/track/3Y00k9cPoW8BnJesUEFoWn
161,"Veleno 7",Gemitaiz,39571,https://open.spotify.com/track/2jkIbZ43eH3rM1yro2Ojzh
162,Amici,"Massimo Pericolo",39447,https://open.spotify.com/track/7aVX95NjONZszSeb8vJZF3
163,"I Don't Care (with Justin Bieber)","Ed Sheeran",38911,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
164,Autostima,PSICOLOGI,38668,https://open.spotify.com/track/5qf1k7zubHxjR3uinHmIKg
165,Candy,VillaBanks,38574,https://open.spotify.com/track/3a3EzSxWvDno8RpTMv7Xch
166,m8nstar,"tha Supreme",38449,https://open.spotify.com/track/3vPXCd0uNm66sbDEDG5Vwd
167,Astronomia,Vicetone,38401,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
168,Chic,Izi,38394,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
169,Pianeti,Ultimo,38026,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW
170,"Rondini Al Guinzaglio",Ultimo,37807,https://open.spotify.com/track/1jhHPnmgZepKU8qX4VhRZ0
171,"HO PAURA DI USCIRE 2 - prod. Mace",MACHETE,37767,https://open.spotify.com/track/0nFCpnM7nistUWXRZpzOWM
172,Memories,"Maroon 5",37746,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
173,"Fuori E Dentro (feat. tha Supreme)",Gemitaiz,37740,https://open.spotify.com/track/34UHhwlly3SHryWuVfMOJm
174,"Stanza Singola (feat. Tommaso Paradiso)",Franco126,37712,https://open.spotify.com/track/23hpOtox5sIuRqVBVVJxsO
175,"Uno squillo","Capo Plaza",37707,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
176,"sw1n6o - feat. Salmo","tha Supreme",37350,https://open.spotify.com/track/0I26eEAwEoii0wHuFqwhYO
177,"Non sei tu",Gazzelle,37291,https://open.spotify.com/track/4zJL82bt73NiBmFuJncYUb
178,"Magnifico difetto","Benji & Fede",37288,https://open.spotify.com/track/0IKfkRzt3d1FoNla2dKi1J
179,"D'estate non vale (feat. Ana Mena)","Fred De Palma",36925,https://open.spotify.com/track/5IbiQAbMBe5T2K67mCAIx3
180,"Say So","Doja Cat",36872,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
181,"Look Back at It (feat. CAPO PLAZA)","A Boogie Wit da Hoodie",36768,https://open.spotify.com/track/34Jnbbi34tPtYdutY5Pd6G
182,"Poppin Poppin","Ski & Wok",36351,https://open.spotify.com/track/6gQywvh3mjWFeraBffP3V8
183,"Twerk (con Boro Boro)",MamboLosco,36199,https://open.spotify.com/track/4jiCUUfjuJoG03gnw3jj1r
184,China,"Anuel AA",35985,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
185,"I Tuoi Particolari",Ultimo,35834,https://open.spotify.com/track/0psAGFzUF64N2Ae4gMExzu
186,"All Around The World (La La La)",R3HAB,35826,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
187,"MARYLEAN (feat. Marracash) - prod. Low Kidd",MACHETE,35774,https://open.spotify.com/track/28fRkU3vhqAJdl9i9458pQ
188,Brivido,"Guè Pequeno",35679,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
189,"Calma - Remix","Pedro Capó",35199,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
190,"Chance (feat. Capo Plaza)",Shiva,35173,https://open.spotify.com/track/7CQwJNaHvxUPye0X7bTh7g
191,"Sole a mezzanotte","Gio Montana",34952,https://open.spotify.com/track/41wB7yyQG8YR284muocSv0
192,"bad guy","Billie Eilish",34651,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
193,"oh 9od - feat. Nayt","tha Supreme",34591,https://open.spotify.com/track/5Qy9jtZdxUnFXmgPp3u5VZ
194,"On Gang","Thelonious B.",34391,https://open.spotify.com/track/4NR1cjgeRzp0KSTwqiJfWj
195,22:22,Ghali,34245,https://open.spotify.com/track/3KWFaXjuWepDjS3GnHBF7V
196,"Don't Call Me Up",Mabel,33869,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
197,"7 miliardi","Massimo Pericolo",33773,https://open.spotify.com/track/67vjEOTkBppbVLUUq5mEJz
198,"Crema di buccia",chiello_fsk,33627,https://open.spotify.com/track/2X6qtRhSl4r2KPnwpct4AT
199,"La musica non c'è",Coez,33418,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
200,Girasoli,"Emanuele Aloia",33405,https://open.spotify.com/track/3lumKk7Mrt6KhFDZURTv0t
