,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
45,"Only Human","Jonas Brothers",2346,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
46,"This Feeling","The Chainsmokers",2335,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
47,"I Like Me Better",Lauv,2334,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
48,"when the party's over","Billie Eilish",2307,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
49,"High Hopes","Panic! At The Disco",2291,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
50,SMA,"Nasty C",2249,https://open.spotify.com/track/4fkCcUS3Gl5cRi9zNt7oMa
51,Easier,"5 Seconds of Summer",2229,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
52,"rockstar (feat. 21 Savage)","Post Malone",2211,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
53,"Here With Me",Marshmello,2208,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
54,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",Dreamville,2202,https://open.spotify.com/track/4eqrNsKy9Mvg1fvfsTVIAE
55,"Going Bad (feat. Drake)","Meek Mill",2134,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
56,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",2131,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
57,2002,Anne-Marie,2118,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
58,"i'm so tired...",Lauv,2095,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
59,"Body (feat. brando)","Loud Luxury",2005,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
60,Paradise,Bazzi,1987,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
61,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,1972,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
62,"Truth Hurts",Lizzo,1970,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
63,"Mother's Daughter","Miley Cyrus",1940,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr
64,"Homicide (feat. Eminem)",Logic,1933,https://open.spotify.com/track/2MuMD298IpYqKF367wegUd
65,"SICKO MODE","Travis Scott",1927,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
66,"3 Nights","Dominic Fike",1919,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
67,"Focus (feat. 21 Savage)",Bazzi,1887,https://open.spotify.com/track/12iDo4Kdw9vA2X1lN3UTVu
68,"Girls Like You (feat. Cardi B)","Maroon 5",1863,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
69,"Baby Are You Coming?",Zero12Finest,1841,https://open.spotify.com/track/1mJLFakrexjxOg5m864cm0
70,"Clout (feat. Cardi B)",Offset,1832,https://open.spotify.com/track/59ywHNwwchG4nZJMLyxSzd
71,"Don't Stop Believin'",Journey,1825,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
72,"lovely (with Khalid)","Billie Eilish",1820,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
73,Whipped,Tellaman,1815,https://open.spotify.com/track/5izmlzt9mbvzuZogW9TXJB
74,"Saturday Nights",Khalid,1812,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
75,"thank u, next","Ariana Grande",1799,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
76,"In My Mind",Dynoro,1798,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
77,Ransom,"Lil Tecca",1797,https://open.spotify.com/track/1xbtojAZsQjOgiGdGX6ChU
78,"Walk Me Home",P!nk,1727,https://open.spotify.com/track/6jfEZdUJ2Yla6h7gTJgKuo
79,"Drive (feat. Delilah Montagu) - Edit","Black Coffee",1719,https://open.spotify.com/track/6X7PK2UQMUU36ux9pynSkV
80,"break up with your girlfriend, i'm bored","Ariana Grande",1715,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
81,Thunder,"Imagine Dragons",1699,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
82,"Find U Again (feat. Camila Cabello)","Mark Ronson",1675,https://open.spotify.com/track/1HpzOCZbNWzxvvXfSGtSrX
83,"Taste (feat. Offset)",Tyga,1667,https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt
84,"Let Me Down Slowly","Alec Benjamin",1649,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
85,"Pure Water (with Migos)",Mustard,1649,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
86,Sanctuary,Joji,1645,https://open.spotify.com/track/3xaugmCyXrVkrDTXbFkMW3
87,"Lucid Dreams","Juice WRLD",1634,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
88,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",1634,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
89,Nightmare,Halsey,1624,https://open.spotify.com/track/340UVheS8z3ncW9TTUhAbc
90,"Don't Call Me Up",Mabel,1612,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
91,Press,"Cardi B",1603,https://open.spotify.com/track/6dPyzkyZwoj9LqjQXOFdVv
92,"Pop Out (feat. Lil Tjay)","Polo G",1603,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
93,"Bohemian Rhapsody - 2011 Mix",Queen,1592,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
94,Rise,"Jonas Blue",1590,https://open.spotify.com/track/5ZSl6gDoV6bPPxzmLeneV9
95,Shotgun,"George Ezra",1581,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
96,Nonstop,Drake,1575,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
97,"Just Us (feat. SZA)","DJ Khaled",1566,https://open.spotify.com/track/0BnTBAGmr9FtYwkZrwKhwS
98,Isis,"Joyner Lucas",1564,https://open.spotify.com/track/36TO60sxDduIsO3xH8IcUh
99,"Be Alright","Dean Lewis",1563,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
100,"Shape of You","Ed Sheeran",1533,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
101,SAD!,XXXTENTACION,1523,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
102,"a lot","21 Savage",1513,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
103,"wish you were gay","Billie Eilish",1457,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
104,Umshove,"Kabza De Small",1457,https://open.spotify.com/track/0ND61dZGd1q4n7Owvhs0AF
105,Africa,TOTO,1442,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
106,"Giant (with Rag'n'Bone Man)","Calvin Harris",1428,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
107,"The Middle",Zedd,1420,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
108,Ritual,Tiësto,1400,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa
109,"Psycho (feat. Ty Dolla $ign)","Post Malone",1399,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
110,"Jealous (feat. Chris Brown, Lil Wayne & Big Sean)","DJ Khaled",1396,https://open.spotify.com/track/6Dq8FZrvx9S28iyaKSwn9x
111,"Jackie Chan",Tiësto,1394,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
112,Moonlight,XXXTENTACION,1391,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
113,"Mad Love",Mabel,1380,https://open.spotify.com/track/79JBjIq90BrQ8Ws0pUhlzD
114,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",1374,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
115,"Murder On My Mind","YNW Melly",1359,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
116,"Beautiful (feat. Camila Cabello)",Bazzi,1356,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
117,"when the party's over - Recorded at Spotify Studios NYC","Lewis Capaldi",1346,https://open.spotify.com/track/6H7fWtwEUHVfTyZD7zeG4w
118,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",1338,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
119,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,1334,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
120,Believer,"Imagine Dragons",1314,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
121,"Into Ingawe","Sun-El Musician",1300,https://open.spotify.com/track/428JKI7aO86RjJh0uqG9fg
122,"Loco Contigo (with J. Balvin & Tyga)","DJ Snake",1291,https://open.spotify.com/track/1f38Gx6xQz6r4H1jGVNBJo
123,"Not Ok",Kygo,1277,https://open.spotify.com/track/6aoGtdWXBkYQ2O2wnyIz2x
124,Perfect,"Ed Sheeran",1273,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
125,"you should see me in a crown","Billie Eilish",1272,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d
126,"Please Me","Cardi B",1269,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
127,"Say You Won't Let Go","James Arthur",1256,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
128,"I Fall Apart","Post Malone",1248,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
129,"What I Like About You (feat. Theresa Rex)","Jonas Blue",1244,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ
130,"Sanguine Paradise","Lil Uzi Vert",1243,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN
131,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1236,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
132,Potte,"Early B",1236,https://open.spotify.com/track/3rLgVt8ZzMzVMG3IH06CzC
133,"So Am I","Ava Max",1232,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
134,Congratulations,"Post Malone",1232,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
135,"Boy With Luv (feat. Halsey)",BTS,1219,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
136,"Too Good At Goodbyes","Sam Smith",1217,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
137,"Right Now","Gemini Major",1214,https://open.spotify.com/track/61iwUA3AB6hcJnT1TmFAbO
138,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",1213,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
139,Silence,Marshmello,1209,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
140,"CIVIL WAR - Bonus",Russ,1207,https://open.spotify.com/track/5tmu5pAFHkUSl8Fo8ncyA4
141,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",1205,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
142,"Wish Wish (feat. Cardi B & 21 Savage)","DJ Khaled",1199,https://open.spotify.com/track/1Hd2XLitkt1PYCWSbfF5qV
143,"Bad Liar","Imagine Dragons",1198,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
144,Moonlight,Gaullin,1191,https://open.spotify.com/track/0A5gdlrpAuQqZ2iFgnqBFW
145,"On My Way","Alan Walker",1186,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq
146,"Let Me Love You",Mario,1183,https://open.spotify.com/track/5xV0Czdqefft6sPDqjmFBu
147,Umama,Sjava,1173,https://open.spotify.com/track/1naxJqeuS5kD9TkQWz3nt6
148,"Boerepompie (feat. Snotkop)","Ricus Nel",1170,https://open.spotify.com/track/6bQrPl31SAzC5bepMr7vSp
149,Wolves,"Selena Gomez",1166,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
150,"Promises (with Sam Smith)","Calvin Harris",1158,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
151,Earth,"Lil Dicky",1148,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO
152,"God's Plan",Drake,1148,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
153,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",1144,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
154,"Haute (feat. J Balvin & Chris Brown)",Tyga,1143,https://open.spotify.com/track/1jlnBQGP2DtSEhMgQaz7a7
155,"Girls Need Love (with Drake) - Remix","Summer Walker",1139,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
156,Closer,"The Chainsmokers",1138,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
157,"my strange addiction","Billie Eilish",1134,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK
158,"Another One Bites The Dust - Remastered 2011",Queen,1133,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
159,"Con Calma","Daddy Yankee",1131,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
160,"Ocean (feat. Khalid)","Martin Garrix",1131,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
161,"Let You Down",NF,1130,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
162,"no tears left to cry","Ariana Grande",1120,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
163,"Happy Now",Zedd,1113,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
164,"Mo Bamba","Sheck Wes",1112,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
165,Hardekole,"Ricus Nel",1104,https://open.spotify.com/track/61StNZ96SCYNlM5l0IGdPl
166,"Joy Joy (feat. Brenden Praise)","Black Motion",1104,https://open.spotify.com/track/2DMiOODzYTTKWMbJvAcPXz
167,"Vuur Op Die Water",Elandré,1104,https://open.spotify.com/track/2bW96CDjgaLh6E3HM1Fv8r
168,Easy,DaniLeigh,1097,https://open.spotify.com/track/2kYB66omjIRkqPx8zRPEAH
169,"Young Dumb & Broke",Khalid,1089,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
170,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1088,https://open.spotify.com/track/20ZP3Om9DvDazXrNUC7WM2
171,"Party In The U.S.A.","Miley Cyrus",1087,https://open.spotify.com/track/3E7dfMvvCLUddWissuqMwr
172,"Jocelyn Flores",XXXTENTACION,1087,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
173,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Elton John",1083,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY
174,"In My Blood","Shawn Mendes",1082,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH
175,"Purple Emoji (feat. J. Cole)","Ty Dolla $ign",1081,https://open.spotify.com/track/3OJ4LEE50iFELaHiZ09zif
176,"Pretty Little Fears (feat. J. Cole)",6LACK,1075,https://open.spotify.com/track/4at3d5QWnlibMVN75ECDrp
177,"Remind Me to Forget",Kygo,1070,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
178,"Lost In Japan","Shawn Mendes",1070,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
179,"Don't Give Up On Me - (From ""Five Feet Apart"")","Andy Grammer",1069,https://open.spotify.com/track/4Y0TtDriFlN3XZoQx6PYsu
180,"No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo)","DJ Khaled",1066,https://open.spotify.com/track/03nPEoQOYMuDe7KmGljpmd
181,"Every Breath You Take","The Police",1066,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
182,"Something Just Like This","The Chainsmokers",1066,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
183,"Havana (feat. Young Thug)","Camila Cabello",1063,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
184,"I'm a Mess","Bebe Rexha",1063,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
185,"Born To Be Yours",Kygo,1061,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
186,Banomoya,"Prince Kaybee",1058,https://open.spotify.com/track/3gLxYpKtsOWsGJIhuTVa4j
187,"Solo (feat. Demi Lovato)","Clean Bandit",1057,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h
188,"Treat You Better","Shawn Mendes",1055,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
189,"Under Pressure - Remastered",Queen,1053,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
190,"All Around The World (La La La)",R3HAB,1049,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
191,IDGAF,"Dua Lipa",1049,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
192,Riptide,"Vance Joy",1046,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
193,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",1044,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
194,"I'm Yours","Jason Mraz",1043,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
195,Hope,"The Chainsmokers",1043,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5
196,"Happy Now",Kygo,1041,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
197,"In My Feelings",Drake,1035,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
198,"Sad Song (feat. TINI)",Alesso,1035,https://open.spotify.com/track/2JoIjuzRplpYGvvLpSW2on
199,"Shut Up and Dance","WALK THE MOON",1033,https://open.spotify.com/track/4kbj5MwxO1bq9wjT5g9HaA
200,"Khethile Khethile (feat. Makwa, Tshego AMG & Thee Legacy)",Kwesta,1027,https://open.spotify.com/track/7nFtquq6WPg9u9pE14Doq5
