,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
97,"Girls Like You (feat. Cardi B)","Maroon 5",8143,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
98,"It's the Most Wonderful Time of the Year","Andy Williams",8132,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
99,"Call You Mine","The Chainsmokers",8128,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
100,"SUGA's Interlude",Halsey,8079,https://open.spotify.com/track/5a0nHa7F4S9hb0Zi0zLS8w
101,Falling,"Harry Styles",8068,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
102,"thank u, next","Ariana Grande",8054,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
103,句號,G.E.M.,8048,https://open.spotify.com/track/1mgX7SIBVjBCqiLCMEl15W
104,"You Are The Reason","Calum Scott",8039,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B
105,"一樣美麗 - 粉紅絲帶宣導活動主題曲","Eric Chou",7952,https://open.spotify.com/track/5VuI9PEbkwU2wMD5GAKQLf
106,"Underneath the Tree","Kelly Clarkson",7943,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
107,"Eastside (with Halsey & Khalid)","benny blanco",7908,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
108,那女孩對我說,"Rachel Liang",7908,https://open.spotify.com/track/5Gip2UwE4f8L4MQWsvcvfA
109,"Falling Like The Stars","James Arthur",7901,https://open.spotify.com/track/395KzBy0bkb57dEvg6cfzJ
110,Takeaway,"The Chainsmokers",7832,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
111,Sims,Lauv,7827,https://open.spotify.com/track/2PERLp9asn02e8nk5dbdra
112,"Jingle Bell Rock","Bobby Helms",7813,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj
113,"至少我還記得 - 天堂的微笑插曲","Eric Chou",7808,https://open.spotify.com/track/0F2muCxmWhi7NfY9poM0KZ
114,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",7718,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
115,"Something Just Like This","The Chainsmokers",7637,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
116,"On My Way","Alan Walker",7617,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI
117,Photograph,"Ed Sheeran",7597,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
118,"Let Me Down Slowly","Alec Benjamin",7559,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
119,Family,"The Chainsmokers",7541,https://open.spotify.com/track/3TKpJrY9q49Mj1JOsM9zGL
120,"光年之外 (電影 《Passengers》 中國區主題曲)",G.E.M.,7528,https://open.spotify.com/track/1bkvGbgK4HU8B7Ue4k7O7I
121,"Futsal Shuffle 2020","Lil Uzi Vert",7506,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs
122,晴天,"Jay Chou",7455,https://open.spotify.com/track/0F02KChKwbcQ3tk4q1YxLH
123,"Rewrite The Stars","Zac Efron",7401,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
124,"Shape of You","Ed Sheeran",7357,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
125,FANCY,TWICE,7315,https://open.spotify.com/track/2FXd6kKCtBIc6UfN1gH1pA
126,"Rockin' Around The Christmas Tree","Brenda Lee",7302,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
127,"Love Someone","Lukas Graham",7284,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
128,說散就散,"JC 陳詠桐",7245,https://open.spotify.com/track/35fpQiijFocukVyzHCjhCn
129,"If the World Was Ending - feat. Julia Michaels","JP Saxe",7242,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
130,"Too Good At Goodbyes","Sam Smith",7231,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
131,修煉愛情,"JJ Lin",7172,https://open.spotify.com/track/190kU2WKyIzx9XaBjfWRPk
132,"lovely (with Khalid)","Billie Eilish",7160,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
133,對的時間點,"JJ Lin",7140,https://open.spotify.com/track/33LJXFLqeifw9YxsVoeOgM
134,來自天堂的魔鬼,G.E.M.,7112,https://open.spotify.com/track/0g2XnkKghVN22yze1gTJzl
135,"Good Thing (with Kehlani)",Zedd,7080,https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU
136,"永不失聯的愛 [原創概念版]","Eric Chou",6956,https://open.spotify.com/track/21NmnwPP8SHKyVtjvubGSs
137,Youngblood,"5 Seconds of Summer",6955,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
138,Lover,"Taylor Swift",6953,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
139,"RITMO (Bad Boys For Life)","Black Eyed Peas",6925,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
140,"Cinta Luar Biasa",Andmesh,6862,https://open.spotify.com/track/1JxoK0EU5SHupbXjSwYaN7
141,"Who Do You Love","The Chainsmokers",6782,https://open.spotify.com/track/2fVHrSxsQbJUuj9MW9zG1e
142,"When I Am Older","Josh Gad",6720,https://open.spotify.com/track/1Tt7zr1yDbKbT8L4jzSZ74
143,不該,"Jay Chou",6711,https://open.spotify.com/track/7LyCtbxher5m97MImn5M3l
144,"Hate Me (with Juice WRLD)","Ellie Goulding",6661,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
145,"Beautiful (feat. Camila Cabello)",Bazzi,6652,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
146,"8 Letters","Why Don't We",6590,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
147,Closer,"The Chainsmokers",6572,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
148,"So Am I","Ava Max",6543,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
149,"Without You","高爾宣 OSN",6511,https://open.spotify.com/track/0KWnRv3wxjltYVB3MqjNd2
150,後來的我們,Mayday,6468,https://open.spotify.com/track/13AruKdh8wJhWx6i5dV8X1
151,"Talk (feat. Disclosure)",Khalid,6466,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
152,給我一個理由忘記,A-Lin,6350,https://open.spotify.com/track/2DcmVSLAg0ZzfOQxDshZHY
153,"Ride It",Regard,6285,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
154,"那些年 - 那些年","Hu Xia",6282,https://open.spotify.com/track/3v8FOuA8jxAC5SOA2uN6Mg
155,"Big Plans","Why Don't We",6277,https://open.spotify.com/track/3eng6TJxpqjvDkxRpnfnhB
156,"SLOW DANCING IN THE DARK",Joji,6271,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
157,"Look At Her Now","Selena Gomez",6244,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
158,浪子回頭,EggPlantEgg,6213,https://open.spotify.com/track/7J6wLr8qRqLPMeOZlR54NM
159,"Have Yourself A Merry Little Christmas","Sam Smith",6195,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
160,"This Feeling","The Chainsmokers",6177,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
161,过客,阿涵,6141,https://open.spotify.com/track/1nfg7drkoCccY1qKr8CDpA
162,"Love poem",IU,6084,https://open.spotify.com/track/4B6cJ34Mkfiu4Xo8t8QU7F
163,手心的薔薇,"JJ Lin",6063,https://open.spotify.com/track/07DWACsD58aEdq6XnDadLh
164,安靜,"Jay Chou",6057,https://open.spotify.com/track/4FOydQ5IdqmdeBgG9vFbPg
165,"The Middle",Zedd,6030,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
166,"High Hopes","Panic! At The Disco",6027,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
167,"Empty Space","James Arthur",6026,https://open.spotify.com/track/6GFfDRG1Sff3IZaD0TYro4
168,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",6014,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
169,"Santa Baby","Ariana Grande",6005,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb
170,"Havana (feat. Young Thug)","Camila Cabello",5954,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
171,泡沫,G.E.M.,5931,https://open.spotify.com/track/2IfSPLPDW6RGosdB5huwAA
172,"Haa Tepok",MeerFly,5919,https://open.spotify.com/track/65pndcjVsNEJpwxfTgcdv0
173,倒數,G.E.M.,5917,https://open.spotify.com/track/2HmM5p02Q2qrYZvXJRLVx3
174,Maniac,"Conan Gray",5916,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
175,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,5911,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
176,SOLO,JENNIE,5885,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj
177,"Feliz Navidad","José Feliciano",5874,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
178,Obsession,EXO,5871,https://open.spotify.com/track/7fK0csBoqbcgUuWGV0cpoD
179,"Treat You Better","Shawn Mendes",5855,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
180,"Never Really Over","Katy Perry",5840,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
181,"Here With Me",Marshmello,5833,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
182,"Saturday Nights",Khalid,5785,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
183,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",5762,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
184,感谢你曾来过,阿涵,5758,https://open.spotify.com/track/1JLtvvPsHwLyd2ufASdkWV
185,"boyfriend (with Social House)","Ariana Grande",5729,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
186,Faded,"Alan Walker",5724,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
187,"Santa Claus Is Coming to Town","Michael Bublé",5721,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
188,"when the party's over","Billie Eilish",5714,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
189,"The Next Right Thing","Kristen Bell",5691,https://open.spotify.com/track/1gilgPrTkkZTp09Xf8zCmK
190,BOP,DaBaby,5650,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
191,"You Need To Calm Down","Taylor Swift",5644,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
192,演員,"Joker Xue",5639,https://open.spotify.com/track/6LunoYd3xpZ19sICOXS8Xd
193,"All about you",TAEYEON,5626,https://open.spotify.com/track/7fftC401ke4BzA3ucPIXES
194,"DDU-DU DDU-DU",BLACKPINK,5625,https://open.spotify.com/track/2aI2k39nfa3KFsa4JclQzw
195,突然好想你,Mayday,5625,https://open.spotify.com/track/0IAgufC1FlOg1nZMmRZxRr
196,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",5619,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
197,猜不透,Della,5593,https://open.spotify.com/track/5FGzM47D9MUa0y7qb2D0Ix
198,Better,Khalid,5579,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
199,Golden,"Harry Styles",5553,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
200,"Like It's Christmas","Jonas Brothers",5519,https://open.spotify.com/track/1OjmlSFuzYflWjSMTCyTJv
